Department,SGH - CODE  ,SGH NAME ,Price 2021,SGH Service type,LOS
DENTAL,FMDNTC0078,OSTEOTOMY OF MAXILLA,2360.37375,service,
DENTAL,FMDNTC0082,CHIN AUGMENTATION (SMALL),953.8829999999999,service,
DENTAL,FMDNTC0083,DRESSING OF WOUND (SMALL),77.868,service,
DENTAL,FMDNTC0084,DRESSING OF WOUND (MEDIUM),123.291,service,
DENTAL,FMDNTC0085,DRESSING OF WOUND (LARGE),162.225,service,
DENTAL,FMDNTC0086,NON-SURGICAL TREATMENT OF T.M. J. CLINICAL RECIPROCAL,4506.6105,service,
DENTAL,FMDNTF0001,AMALGAM FILLING ONE S,330.93899999999996,service,
DENTAL,FMDNTF0002,AMALGAM FILLING TWO S,415.29600000000005,service,
DENTAL,FMDNTF0003,AMALGAM FILLING > 2 S,532.0980000000001,service,
DENTAL,FMDNTF0004,AMALGAM CORE,616.4549999999999,service,
DENTAL,FMDNTF0006,COMPOSITE FILLING - SIMPLE,415.29600000000005,service,
DENTAL,FMDNTF0007,COMPOSITE FILLING COMPOUND,616.4549999999999,service,
DENTAL,FMDNTF0008,COMPOSITE CORE,817.614,service,
DENTAL,FMDNTF0009,TEMPORARY FILLING,116.802,service,
DENTAL,FMDNTF0010,CHILDREN TOOTH FILLING  ONE    SURFACE,214.137,service,
DENTAL,FMDNTF0011,CHILDREN TOOTH FILLING TWO     SURFACES,330.93899999999996,service,
DENTAL,FMDNTF0012,FLOURIDE TREATMENT (CHILDREN)  PER VISIT,330.93899999999996,service,
DENTAL,FMDNTF0013,KETAC FILLING ONE SURFACE,415.29600000000005,service,
DENTAL,FMDNTF0014,KETAC FILLING TWO SURFACE,532.0980000000001,service,
DENTAL,FMDNTF0015,CHILD. KETAC FILLING 1 SURFACE,330.93899999999996,service,
DENTAL,FMDNTF0016,CHILD. KETAC FILLING 2 SURFACE,415.29600000000005,service,
DENTAL,FMDNTI0001,INSERTION OF IMPLANT,1576.827,service,
DENTAL,FMDNTI0002,T. IMPLANT ANT. (L),1576.827,service,
DENTAL,FMDNTI0003,T. IMPLANT ANT. (G),2361.996,service,
DENTAL,FMDNTI0004,IMMEDIATE T IMPLANT ANT. (L),2126.76975,service,
DENTAL,FMDNTI0005,IMMEDIATE T IMPLANT ANT.(G),2360.37375,service,
DENTAL,FMDNTI0006,T. IMPLANT POST (L),1894.788,service,
DENTAL,FMDNTI0007,T IMPLANT PIRT (G),2009.96775,service,
DENTAL,FMDNTI0008,IMMEDIATE T IMPLANT ANT. (L),2360.37375,service,
DENTAL,FMDNTI0009,IMMEDIATE T IMPLANT ANT. (G),2715.6465000000003,service,
DENTAL,FMDNTI0010,REMOVAL OF T IMPLANT,473.697,service,
DENTAL,FMDNTI0011,INSERTION OF I.M.Z. IMPLANT   FIRST STAGE,1576.827,service,
DENTAL,FMDNTI0012,INSERTION OF I.M.Z. IMPLANT   2ND STAGE,317.96099999999996,service,
DENTAL,FMDNTI0013,I.M.Z. IMPLANT TIT.L 1ST STAGE,2361.996,service,
DENTAL,FMDNTI0014,I.M.Z. IMPLANT TIT.L 2ND STAGE,791.6579999999999,service,
DENTAL,FMDNTI0015,I.M.Z. IMPLANT H.A.L 1ST STAGE,2360.37375,service,
DENTAL,FMDNTI0017,I.M.Z. IMPLANT TIT.G 1ST STAGE,1109.6190000000001,service,
DENTAL,FMDNTI0019,I.M.Z. IMPLANT H.A.G 1ST STAGE,1576.827,service,
DENTAL,FMDNTI0021,REMOVAL OF I.M.Z. IMPLANT,473.697,service,
DENTAL,FMDNTI0024,T.P.S. IMPLANT 3,2361.996,service,
DENTAL,FMDNTI0026,SUBPERIOSTEAL IMPLANT COMPLETE 1ST STAGE,791.6579999999999,service,
DENTAL,FMDNTI0030,SUBPERIOSTEAL IMPLANT PARTIAL  1ST STAGE,473.697,service,
DENTAL,FMDNTI0032,REMOVAL OF SUBPERIOSTEAL -     IMPLANT - COMPLETE,473.697,service,
DENTAL,FMDNTI0034,INSERTION OF LINKOW ANT.,317.96099999999996,service,
DENTAL,FMDNTI0035,INSERTION OF LINKOW - POST,791.6579999999999,service,
DENTAL,FMDNTI0036,REMOVAL OF LINKOW - ANT.\,240.09300000000002,service,
DENTAL,FMDNTI0037,REMOVAL OF LINKOW - POST,473.697,service,
DENTAL,FMDNTI0038,LINKOW WITH 1 PFOSTEN,1576.827,service,
DENTAL,FMDNTI0040,LINKOW WITH 2 PFOSTEN,2360.37375,service,
DENTAL,FMDNTI0050,H.A. GRANULESS FILLER IN LARGE CAVITY,635.9219999999999,service,
DENTAL,FMDNTI0051,TRANSPLANTATION W/ SMAL FLAB,1576.827,service,
DENTAL,FMDNTI0052,TRNASPLANTATION W/ LARGE FLAB,2361.996,service,
DENTAL,FMDNTI0053,REIMPLANTATION W/ WIRE FIXATN,1576.827,service,
DENTAL,FMDNTK0002,"PKG.GRP B CONSUL;T 6 MOS.FULL XRY,PROPH,6 MO,AMALG. 2 TEETH",1518.426,service,
DENTAL,FMDNTK0004,"PKG GRP D CONSULT. 6MOS, FULL XRY,PROPH.,6MO AMAL.,2RT.C 1CO",2258.172,service,
DENTAL,FMDNTK0007,"PKG GROUP B,CHILDR.CONS. 6MOS.XRY,PROPHYL,6M, FLOUR.AML.FIL",1518.426,service,
DENTAL,FMDNTM0003,SCALING AND POLISHING,616.4549999999999,service,
DENTAL,FMDNTM0004,GUM TREATMENT QUAD. (MILD),817.614,service,
DENTAL,FMDNTM0005,GUM TREATMENT QUAD. (MODERATE),1018.7729999999999,service,
DENTAL,FMDNTM0006,GUM TREATMENT QUAD. (SEVERE),1232.9099999999999,service,
DENTAL,FMDNTM0007,ROOT PLANNING CURRETAGE QUAD.,1018.7729999999999,service,
DENTAL,FMDNTM0008,GINGIVECTOMY ORGINGIVOPLASTY/QUADRANT,1096.641,service,
DENTAL,FMDNTM0009,REVERSE BEVEL GINGIVECTOMY/QUADRANT,1907.7659999999998,service,
DENTAL,FMDNTM0011,SLIDING FLAP OPERATION 1/2 JAW,1576.827,service,
DENTAL,FMDNTM0012,RECONST OF PERIODONTAL BONE DEFECT QUADRANT,1745.5409999999997,service,
DENTAL,FMDNTM0013,LOC.TREAT.OF ORAL LESION SMALL,181.692,service,
DENTAL,FMDNTM0014,LOCAL TREAT. ORAL LESION MED.,363.384,service,
DENTAL,FMDNTM0015,LOCAL TREAT. ORAL LESION LARGE,415.29600000000005,service,
DENTAL,FMDNTM0016,OCCLUSSAL ADJUSTMENT,817.614,service,
DENTAL,FMDNTM0017,SMOOTHING OF SHARP EDGE,214.137,service,
DENTAL,FMDNTO0002,GRADE I MALOCCL. 1ST DEPOTSIT,5713.5645,service,
DENTAL,FMDNTO0006,GRADE II MALOCCL. 1ST DEPOSIT,7134.655500000001,service,
DENTAL,FMDNTO0011,GRADE III MALOCCL. 2ND DEPOSIT,5713.5645,service,
DENTAL,FMDNTO0016,GRADE IV MALOCCL. 3RD DEPOSIT,2861.649,service,
DENTAL,FMDNTO0018,GRADE V MALOCCL. 1ST DEPOSIT,11412.52875,service,
DENTAL,FMDNTO0020,GRADE V MALOCCL. 3RD DEPOSIT,2861.649,service,
DENTAL,FMDNTO0023,GRADE VI MALOCCL. 2ND DEPOSIT,9981.70425,service,
DENTAL,FMDNTO0025,GRADE VII MALOCCL TOTAL,28494.82125,service,
DENTAL,FMDNTO0027,GRADE VII MALOCCL. 2ND DEPOSIT,11412.52875,service,
DENTAL,FMDNTO0030,RETAINER UPPER OR LOWER,979.839,service,
DENTAL,FMDNTO0031,RETAINERS UPPER & LOWER,1732.563,service,
DENTAL,FMDNTO0032,ACTIVATOR,4282.74,service,
DENTAL,FMDNTO0033,EXPANSION SCREW,2155.9702500000003,service,
DENTAL,FMDNTO0034,SPACE MAINTAINER SIMPLE,979.839,service,
DENTAL,FMDNTO0035,SPACE MAINTAINER COMPOUND,1537.8929999999998,service,
DENTAL,FMDNTO0036,BITE PLANE,1920.7440000000001,service,
DENTAL,FMDNTO0037,HABIT BREAKING APPLIANCE,1920.7440000000001,service,
DENTAL,FMDNTO0038,REMOVAL OF FIXED APPLIANCE,596.988,service,
DENTAL,FMDNTO0039,"BRACKET, BAND OR ARCH WIRE",317.96099999999996,service,
DENTAL,FMDNTO0042,PHOTOCCLUSSION ANALYSIS,506.14199999999994,service,
DENTAL,FMDNTO0043,CEPHALOMETRIC COMPUTER ANALYS.,506.14199999999994,service,
DENTAL,FMDNTP0001,TEMPORARY ACRYLIC CROWN,214.137,service,
DENTAL,FMDNTP0002,TEMPORARY READY MADE CROWN,415.29600000000005,service,
DENTAL,FMDNTP0003,TEMPORARY METALIC CROWN,616.4549999999999,service,
DENTAL,FMDNTP0004,ACRYLIC JACKET CROWN,616.4549999999999,service,
DENTAL,FMDNTP0005,ISOSIT JACKET CROWN,817.614,service,
DENTAL,FMDNTP0006,ISOSIT VENEER CROWN,1018.7729999999999,service,
DENTAL,FMDNTP0007,METALIC CASTING CROWN,1018.7729999999999,service,
DENTAL,FMDNTP0009,PORCELAIN FACING CROWN,1434.0690000000002,service,
DENTAL,FMDNTP0010,PORCELAIN JACKET CROWN,1622.25,service,
DENTAL,FMDNTP0011,PROCELAIN CROWN  (TYPE I),2018.0790000000002,service,
DENTAL,FMDNTP0012,PROCELAIN CROWN (TYPE II),2517.732,service,
DENTAL,FMDNTP0013,PORCELAIN CROWN (TYPE III),2725.38,service,
DENTAL,FMDNTP0014,PORCELAIN CRWON (TYPE IV),2409.04125,service,
DENTAL,FMDNTP0015,POR. JACKET PRECIOUS METAL,2710.7797499999997,service,
DENTAL,FMDNTP0016,PORCELAIN  CROWN PRECIOUS MET.,2997.9180000000006,service,
DENTAL,FMDNTP0017,INLAY METALLIC,1018.7729999999999,service,
DENTAL,FMDNTP0018,INLAY METALLIC 2 SURFACES,1232.9099999999999,service,
DENTAL,FMDNTP0019,INLAY METALLIC 3 SURFACES,1434.0690000000002,service,
DENTAL,FMDNTP0020,ONLAY CORE + POST,2219.2380000000003,service,
DENTAL,FMDNTP0022,METALLIC CROWN 3/4,1966.1670000000001,service,
DENTAL,FMDNTP0024,REMOVAL OF CROWN,129.78,service,
DENTAL,FMDNTP0025,REMOVAL OF BRIDGE,330.93899999999996,service,
DENTAL,FMDNTP0026,FULL DENTURE ACRYLIC TYPE I,3416.4584999999997,service,
DENTAL,FMDNTP0027,FULL DENTURE ACRYLIC TYPE II,5251.22325,service,
DENTAL,FMDNTP0028,FULL DENTURE ACRYLIC TYPE III,7499.66175,service,
DENTAL,FMDNTP0031,ACRYLIC DENT. UPPER/LOWER III,4506.6105,service,
DENTAL,FMDNTP0032,PARTIAL DENT. ACRYLIC 1 TOOTH,616.4549999999999,service,
DENTAL,FMDNTP0033,PARTIAL DENT. ACRYLIC 2 TEETH,921.438,service,
DENTAL,FMDNTP0034,PARTIAL DENT. ACRYLIC 3 TEETH,1232.9099999999999,service,
DENTAL,FMDNTP0035,PARTIAL DENT. ACR. EXTRA TEETH,330.93899999999996,service,
DENTAL,FMDNTP0036,COMPLETE DENT. VITALIUM TYPE I,8988.88725,service,
DENTAL,FMDNTP0038,COMPLETE DENT.VITAL. TYPE III,14965.25625,service,
DENTAL,FMDNTP0039,UPPER/LOWER DENT.VITAL.TYPE I,5995.836000000001,service,
DENTAL,FMDNTP0040,UPPER/LOWER DENT.VITAL.TYPE II,7499.66175,service,
DENTAL,FMDNTP0041,UPPER/LOWER DENT.VIT.TYPE III,8988.88725,service,
DENTAL,FMDNTP0042,VITALIUM CHROME COB. ONE TOOTH,1622.25,service,
DENTAL,FMDNTP0043,VITAL. CHROME COBALT TWO TOOTH,2018.0790000000002,service,
DENTAL,FMDNTP0045,VITALIUM CLASP,616.4549999999999,service,
DENTAL,FMDNTP0046,VITALIUM BAR,1018.7729999999999,service,
DENTAL,FMDNTP0047,RELINING OF PARTIAL DENTURE,415.29600000000005,service,
DENTAL,FMDNTP0048,RELINING OF UPPER/LOWER DENT.,817.614,service,
DENTAL,FMDNTP0049,RELINING OF COMPLETE DENTURE,1232.9099999999999,service,
DENTAL,FMDNTP0050,REPAIR OF BROKEN PARTIAL       DENTURE,616.4549999999999,service,
DENTAL,FMDNTP0051,REPAIR OF BROKEN DENTURE,817.614,service,
DENTAL,FMDNTP0052,REPAIR OF CLASP,330.93899999999996,service,
DENTAL,FMDNTP0053,REPAIR OF CASTING CLASP,532.0980000000001,service,
DENTAL,FMDNTP0054,OBTURATOR,3650.0625,service,
DENTAL,FMDNTP0056,SPACE MAINTAINER,1249.1325,service,
DENTAL,FMDNTP0057,NIGHT GAURD,1018.7729999999999,service,
DENTAL,FMDNTP0058,MOUTH GAURD,1232.9099999999999,service,
DENTAL,FMDNTP0059,SPLINT - METALIC,2997.9180000000006,service,
DENTAL,FMDNTP0060,SPLINT - ACRYLIC I,1018.7729999999999,service,
DENTAL,FMDNTP0061,SPLINT ACYLIC II,2018.0790000000002,service,
DENTAL,FMDNTP0062,SPLINT ACYLIC III,2258.172,service,
DENTAL,FMDNTP0063,ONE SURFACE CERAMIC FILLING,415.29600000000005,service,
DENTAL,FMDNTP0064,TWO SURFACES CERAMIC FILLING,616.4549999999999,service,
DENTAL,FMDNTP0065,THREE SURFACES CERAMIC FILLING,817.614,service,
DENTAL,FMDNTP0066,VENER FACE CERAMIC,2018.0790000000002,service,
DENTAL,FMDNTP0067,VENER CEREC FILLING,415.29600000000005,service,
DENTAL,FMDNTP0069,VEENER FACE CERAMIC,2018.0790000000002,service,
DENTAL,FMDNTR0001,ROOT CANAL TREATMENT 1RC,616.4549999999999,service,
DENTAL,FMDNTR0002,ROOT CANAL TREATMENT 2RC,1018.7729999999999,service,
DENTAL,FMDNTR0003,ROOT CANAL TREATMENT 3RC OR    MORE,1232.9099999999999,service,
DENTAL,FMDNTR0004,ROOT CANAL TREATMENT INFECTED  TOOTH 1RC,1018.7729999999999,service,
DENTAL,FMDNTR0005,ROOT CANAL TREATMENT INFECTED  TOOTH 2RC,1434.0690000000002,service,
DENTAL,FMDNTR0006,ROOT CANAL TREATMENT INFECTED  TOOTH 3RC OR MORE,1816.9199999999998,service,
DENTAL,FMDNTR0007,RCT AND FILLING ONE RC,2018.0790000000002,service,
DENTAL,FMDNTR0008,RCT AND FILLING TWO RC,2517.732,service,
DENTAL,FMDNTR0009,RCT AND FILLING THREE RC,2336.04,service,
DENTAL,FMDNTR0010,RCT DECIDIOUS MOLAR,934.416,service,
DENTAL,FMDNTR0011,RCT DECIDIOUS TEETH,752.7239999999999,service,
DENTAL,FMDNTR0012,PULPOTOMY (CHILDREN),532.0980000000001,service,
DENTAL,FMDNTR0013,READY MADE POST,214.137,service,
DENTAL,FMDNTS0001,DAY CARE SUPERVISION,330.93899999999996,service,
DENTAL,FMDNTS0002,ADDL FEE FOR COMPL. OP. -LA,1232.9099999999999,service,
DENTAL,FMDNTS0003,ADD'L FEE FOR COMPL. OP. - GA,2018.0790000000002,service,
DENTAL,FMDNTS0004,SIMPLE EXT.DECIDIOUS,214.137,service,
DENTAL,FMDNTS0005,SIMPLE EXT. PERMANENT TEETH,330.93899999999996,service,
DENTAL,FMDNTS0006,SIMPLE EXT. PRE OR POST MOLAR,415.29600000000005,service,
DENTAL,FMDNTS0007,SIMPLE EXTRACTION OF REMAINING ROOT,532.0980000000001,service,
DENTAL,FMDNTS0008,NORMAL EXT.UPPER 3RD MOLLAR,616.4549999999999,service,
DENTAL,FMDNTS0009,NORMAL EXT. LOWER 3RD MOLAR,733.2570000000001,service,
DENTAL,FMDNTS0010,SUR. EXT. OF NORMAL TOOTH,817.614,service,
DENTAL,FMDNTS0011,SUR. REM OF REMAINING ROOT,1018.7729999999999,service,
DENTAL,FMDNTS0012,S. TISSUE IMPAC.UPP. 3RD MOLAR,1232.9099999999999,service,
DENTAL,FMDNTS0013,S.TISSUE IMPAC LOWER 3RD MOLAR,1434.0690000000002,service,
DENTAL,FMDNTS0014,IMPACTED 3RD MOLAR (Middle Case),2018.0790000000002,service,
DENTAL,FMDNTS0015,"IMPACTED 3RD MOLAR ""MOD. CASE""",2465.8199999999997,service,
DENTAL,FMDNTS0016,"IMPACTED 3RD MOLAR ""SEVERE CASE""",3244.5,service,
DENTAL,FMDNTS0017,IMPAC.CANINE/PREMOLAR LABIALY,2018.0790000000002,service,
DENTAL,FMDNTS0018,IMPAC.CANINE/PREMOLAR PALATALY,2361.996,service,
DENTAL,FMDNTS0019,IMPAC. CANINE LABIO - PALATALY,2360.37375,service,
DENTAL,FMDNTS0020,INCISION FOR ERUPTING TOOTH,473.697,service,
DENTAL,FMDNTS0021,OPERCULECTOMY,817.614,service,
DENTAL,FMDNTS0022,"I & D OF INTRA-ORAL ABSCESS    ""SUPERFACIAL""",532.0980000000001,service,
DENTAL,FMDNTS0023,"I & D INTRA-ORAL ABSCESS""DEEP""",1070.685,service,
DENTAL,FMDNTS0024,I & D EXTRA ORAL ABCESS,1232.9099999999999,service,
DENTAL,FMDNTS0025,I&D INTRA ORAL ABCESS CHILDREN,142.758,service,
DENTAL,FMDNTS0026,IRRIGATION OR CHANGE DRAIN OF  ABCESS/SOCKET,110.31299999999999,service,
DENTAL,FMDNTS0028,ENUCLEATION OF MODERATE CYST,2190.0375,service,
DENTAL,FMDNTS0029,ENUCLEATION OF LARGE CYST,2997.9180000000006,service,
DENTAL,FMDNTS0030,MARSUPIALIZATION MODERATE CYST,2360.37375,service,
DENTAL,FMDNTS0031,MARSUPIALIZATION LARGE CYST,3221.7885,service,
DENTAL,FMDNTS0032,APECICTOMY ANTERIOR,2018.0790000000002,service,
DENTAL,FMDNTS0033,APICECTOMY POSTERIOR,2253.30525,service,
DENTAL,FMDNTS0034,APICECTOMY & RETROGRADE       FILLING (ANTERIOR),2361.996,service,
DENTAL,FMDNTS0035,APICECTOMY &RETROGRADE FILLING(POSTERIOR),2360.37375,service,
DENTAL,FMDNTS0036,PLASTIC CLOSURE OF CHRONIC    SKIN  FISTULA,2360.37375,service,
DENTAL,FMDNTS0037,CLOSURE OF ACCIDENTAL OPENING OF MAX. SINUS (SMALL),2018.0790000000002,service,
DENTAL,FMDNTS0038,CLOSURE OF ACCIDENTAL OPENING OF MAXILLARY SINUS (MODERATE),2147.8590000000004,service,
DENTAL,FMDNTS0039,CLOSURE OF ACCIDENTAL OPENING OF MAX. SINUS (LARGE),2360.37375,service,
DENTAL,FMDNTS0040,CLOSURE OF CHRONIC  ORO-ANTRALFISTULA,3547.86075,service,
DENTAL,FMDNTS0041,CALDWELL-LUC OPERATION,4136.7375,service,
DENTAL,FMDNTS0042,ALVEOLOPLASTY LOCALIZED,1829.898,service,
DENTAL,FMDNTS0043,ALVEOLOPLASTY 1/2 JAW,2360.37375,service,
DENTAL,FMDNTS0044,ALVEOLOPLASTY ONE JAW,4370.3415,service,
DENTAL,FMDNTS0045,MAX. TUBEROSITY REDUCTION SOFTTISSUE,635.9219999999999,service,
DENTAL,FMDNTS0046,MAX.TUBEROSITY REDUCTION(BONY),1576.827,service,
DENTAL,FMDNTS0047,REMOVAL OF FLABBY TISSUE ONE  JAW,2361.996,service,
DENTAL,FMDNTS0048,REMOVAL OF LOCAL FLABBY TISSUE,791.6579999999999,service,
DENTAL,FMDNTS0049,LABIAL FRENECTOMY,1576.827,service,
DENTAL,FMDNTS0050,LINGUAL FRENECTOMY(TONGUE TIE),2018.0790000000002,service,
DENTAL,FMDNTS0051,REMOVAL OF DENTURE FISSURATUM SMALL,791.6579999999999,service,
DENTAL,FMDNTS0052,REMOVAL OF DENTURE FISSURATUM LARGE,1576.827,service,
DENTAL,FMDNTS0053,REMOVAL OF TORES PALATINUS SML,1576.827,service,
DENTAL,FMDNTS0054,REMOV. OF TORES PALATINUS LRGE,2360.37375,service,
DENTAL,FMDNTS0055,REMOV. OF MANDIBULAR TOR.SMLL.,1576.827,service,
DENTAL,FMDNTS0056,REMOV. OF MADIBULAR  TOR. LRGE,2361.996,service,
DENTAL,FMDNTS0057,VESTIBULOPLASTY HALF JAW,2361.996,service,
DENTAL,FMDNTS0058,VESTIBULOPLASTY ONE JAW,2360.37375,service,
DENTAL,FMDNTS0059,DEEPNING OF SULCUS,3221.7885,service,
DENTAL,FMDNTS0060,RIDGE AUGEMENTATION,6000.7027499999995,service,
DENTAL,FMDNTS0061,REMOVAL OF SAL. CALCULAI ANT. I/O,791.6579999999999,service,
DENTAL,FMDNTS0062,REMOVAL OF SAL. CALCULAI MID. I/O,1434.0690000000002,service,
DENTAL,FMDNTS0063,REM. OF SAL. CALCULAI POST I/O,2361.996,service,
DENTAL,FMDNTS0064,ENUCLEATION OF MUCOCEL  SMALL,1388.646,service,
DENTAL,FMDNTS0065,ENUCLEATION OF MUCOCEL LARGE,1434.0690000000002,service,
DENTAL,FMDNTS0066,MARSUPIALIZATION OF RANULA SML,2361.996,service,
DENTAL,FMDNTS0067,MURSUPILALIZATION OF RANULA   LARGE,2146.23675,service,
DENTAL,FMDNTS0068,REMOVAL OF SUB MANDIBULAR     SALIVARY GLAND,3221.7885,service,
DENTAL,FMDNTS0069,SUPERFACIAL PAROTIDACTOMY,3757.1310000000003,service,
DENTAL,FMDNTS0070,MANIPULATION OF DISLOCATED TMJ,1232.9099999999999,service,
DENTAL,FMDNTS0071,"MANIPULATION OF LUXATED TMJ,PD",2146.23675,service,
DENTAL,FMDNTS0075,BIOPSY OF SOFT TISSUE - SMALL,558.054,service,
DENTAL,FMDNTS0076,BIOPSY OF SOFT TISSUE - MEDIUM,934.416,service,
DENTAL,FMDNTS0077,BIOPSY OF SOFT TISSUE - LARGE,1479.4920000000002,service,
DENTAL,FMDNTS0078,BIOPSY OF BONE (SUPERFACIAL),720.279,service,
DENTAL,FMDNTS0079,BIOPSY OF BONE (MODERATE),1434.0690000000002,service,
DENTAL,FMDNTS0081,SURGICAL EXCISION INTRA-ORAL  SWELLING SMALL,1829.898,service,
DENTAL,FMDNTS0082,SURGICAL EXCISION OF INTRA-   ORAL SWELLING - MEDIUM,1961.3002500000002,service,
DENTAL,FMDNTS0083,SURGICAL EXCISION OF INTRA-   ORAL SWELLING LARGE,2735.1135,service,
DENTAL,FMDNTS0084,SURGICAL EXCISION OF BENIGN   TUMOUR IN SOFT PALATE,2686.446,service,
DENTAL,FMDNTS0085,SURGICAL EXCISION OF BENIGN   TUMOUR IN HARD PALATE,3757.1310000000003,service,
DENTAL,FMDNTS0086,SURGICAL EXCISION OF BENIGN   TUMOUR LIP,3221.7885,service,
DENTAL,FMDNTS0087,SURGICAL EXCISION OF BENIGN   TUMOUR IN JAW,4292.4735,service,
DENTAL,FMDNTS0088,SURGICAL EXCISION OF MALIGNANTTUMOUR SMALL,5368.02525,service,
DENTAL,FMDNTS0089,SURGICAL EXCISION OF MALIGNANTTUMOUR MEDIUM,6438.71025,service,
DENTAL,FMDNTS0090,SURGICAL EXCISION OF MALIGNANTTUMOUR LARGE,9081.355500000001,service,
DENTAL,FMDNTS0091,STICHES FOR SUPERFICIAL WOUND,1018.7729999999999,service,
DENTAL,FMDNTS0092,STICHES  FOR DEEP WOUND,2018.0790000000002,service,
DENTAL,FMDNTS0093,REMOVAL OF FOREIGN BODY SUPER.,791.6579999999999,service,
DENTAL,FMDNTS0094,REMOVAL OF FOREIGN BODY DEEP,1907.7659999999998,service,
DENTAL,FMDNTS0095,REMOVAL OF PLATE OR WIRES ANT.,791.6579999999999,service,
DENTAL,FMDNTS0096,REMOVAL OF PLATE / WIRE MIDDLE,1434.0690000000002,service,
DENTAL,FMDNTS0097,REMOVAL OF PLATE OR WIRE POST.,2147.8590000000004,service,
DENTAL,FMDNTS0098,REPAIR OF LACERATION UPPER OR LOWER LIP (MILD),2147.8590000000004,service,
DENTAL,FMDNTS0099,REPAIR OF LACERATION UPPER OR LOWER LIP (MODERATE),2973.58425,service,
DENTAL,FMDNTS0100,REPAIR OF LACERATION UPPER OR LOWER LIP (SEVERE),3221.7885,service,
DENTAL,FMDNTS0101,REPAIR OF LACERATION OF ORAL  MUCOSA (MILD),2147.8590000000004,service,
DENTAL,FMDNTS0102,REPAIR OF LACERATION  ORAL    MUCOSA (MODERATE),2146.23675,service,
DENTAL,FMDNTS0103,REPAIR OF LACERATION ORAL     MUCOSA (SEVERE),3221.7885,service,
DENTAL,FMDNTS0105,SIMPLE FRACTURE,2360.37375,service,
DENTAL,FMDNTS0109,MULTIPLE FRACTURE,5368.02525,service,
DENTAL,FMDNTS0110,ARCH BAR MAX. OR MAND.,1829.898,service,
DENTAL,FMDNTS0111,INTER MAX. ELASTIC TRACTION,2147.8590000000004,service,
DENTAL,FMDNTS0112,INTER MAX. FIXATION,1576.827,service,
DENTAL,FMDNTS0113,INTER DENTAL WIRING HALF JAW,1434.0690000000002,service,
DENTAL,FMDNTS0114,INTER DENTAL WIRING ONE JAW,2146.23675,service,
DENTAL,FMDNTS0118,TRANS OSSIUS WIRING,720.279,service,
DENTAL,FMDNTS0119,OPEN REDUCTION EXTRA-ORAL MILD,3221.7885,service,
DENTAL,FMDNTS0120,OPEN REDUCTION EXTRA-ORAL MOD.,4292.4735,service,
DENTAL,FMDNTS0121,OPEN REDUC. EXTRA-ORAL SEVERE,5368.02525,service,
DENTAL,FMDNTS0122,DRESSING OF WOUND (SMALL),207.64800000000002,service,
DENTAL,FMDNTS0123,DRESSING OF WOUND (MEDIUM),402.318,service,
DENTAL,FMDNTS0124,DRESSING OF WOUND (LARGE),603.477,service,
DENTAL,FMDNTS0125,STITCHES REMOVAL (SMALL),175.203,service,
DENTAL,FMDNTS0126,STITCHES REMOVAL (MEDIUM),194.67,service,
DENTAL,FMDNTS0127,STITCHES REMOVAL (LARGE),350.406,service,
DENTAL,FMDNTS0128,EXCISION OF TONGUE (LOCALIZED),1297.8,service,
DENTAL,FMDNTS0129,EXCISION OF TONGUE (PARTIAL),2997.9180000000006,service,
DENTAL,FMDNTS0130,HEMIGLOSSECTOMY,3547.86075,service,
DENTAL,FMDNTS0131,TOTAL GLOSSECTOMY,5908.2345,service,
DENTAL,FMDNTS0132,SCAR CORRECTION (SMALL),1576.827,service,
DENTAL,FMDNTS0133,SCAR CORRECTION (MODERATE),2360.37375,service,
DENTAL,FMDNTS0134,SCAR CORRECTION (LARGE),3547.86075,service,
DENTAL,FMDNTS0135,EXCISION OF LARGE KELOID FACE,3406.725,service,
DENTAL,FMDNTS0136,ROTATION FLAP (SMALL),2078.10225,service,
DENTAL,FMDNTS0137,ROTATION FLAP (MODERATE),2360.37375,service,
DENTAL,FMDNTS0138,ROTATION FLAP (LARGE),3547.86075,service,
DENTAL,FMDNTS0139,TRANSPOSITION FLAP (SMALL),4136.7375,service,
DENTAL,FMDNTS0140,TRANSPOSITION FLAP (MODERATE),4725.6142500000005,service,
DENTAL,FMDNTS0141,TRANSPOSITION FLAP (LARGE),5908.2345,service,
DENTAL,FMDNTS0142,CLEFT LIP UNILATERAL INCOMPLET,2360.37375,service,
DENTAL,FMDNTS0143,CLEFT LIP UNILATERAL COMPLETE,2958.9840000000004,service,
DENTAL,FMDNTS0144,CLEFT LIP BILATERAL INCOMPLETE,3547.86075,service,
DENTAL,FMDNTS0145,CLEFT LIP BILATERAL COMPLETE,4725.6142500000005,service,
DENTAL,FMDNTS0146,REPAIR OF 2ND CLEFT LIP,5908.2345,service,
DENTAL,FMDNTS0147,CLEFT UVULES,2360.37375,service,
DENTAL,FMDNTS0148,CLEFT PALATE  ISOLATED,3547.86075,service,
DENTAL,FMDNTS0149,CLEFT PALATE (SOFT & HARD),4725.6142500000005,service,
DENTAL,FMDNTS0150,REPAIR SECONDARY CLEFT PALATE,5908.2345,service,
DENTAL,FMDNTS0151,PHARYNGOPLASTY,4725.6142500000005,service,
DENTAL,FMDNTS0152,SEPTOPLASTY,3221.7885,service,
