STANDARD SERVICE CODE,PROVIDERSERVICECODE,PROVIDER SERVICE DESCRIPTION,price 2022,EFFECTIVE DATE,DISCOUNT,Category Code,Group Code
,FMDER-0072,Depilation-Mediumarea,413.4375,2022-01-01,20,P,217
,FMDER-0073,Depilation-Largearea.,683.5500000000001,2022-01-01,20,P,217
,FMDER-0075,Puvatherapypkg10sessions,1411.2,2022-01-01,20,P,217
,FMDER-0076,Capilstimulatorpersession,209.47500000000002,2022-01-01,20,P,217
,FMDER-0077,Capilstimulatorpackagedeal(10sessions).,1339.5375000000001,2022-01-01,20,P,217
,FMDER-0079,Puvasecondcourse,992.25,2022-01-01,20,P,217
,FMDER-0080,Puvasucceedingcourse,711.1125000000001,2022-01-01,20,P,217
,FMDER-0081,Incissi.&Drain.Abcs.Superfcl.,93.7125,2022-01-01,20,P,200
,FMDER-0082,Incissi.&Drainabcss.-Deep,187.425,2022-01-01,20,P,200
,FMDER-0083,Occlusivedressingsmall,66.15,2022-01-01,20,P,217
,FMDER-0084,Occlusivedressingmedium,93.7125,2022-01-01,20,P,217
,FMDER-0085,Occlusivedressinglarge,187.425,2022-01-01,20,P,217
,FMDER-0086,Extractionofmolluscabodiesarea,126.78750000000001,2022-01-01,20,P,217
,FMDER-0087,Dermojectinjection,66.15,2022-01-01,20,P,217
,FMDER-0089,Intralesionalinjection,66.15,2022-01-01,20,P,200
,FMDER-0090,Subcutaneousinjection,66.15,2022-01-01,20,P,217
,FMDER-0091,I.V.Injection,93.7125,2022-01-01,20,P,217
,FMDER-0095,Erectiledisordersdetectionusingdupplerapparatus,126.78750000000001,2022-01-01,20,P,217
,FMDER-0096,Hyperpigmentationcourse,1278.9,2022-01-01,20,P,217
,FMDER-0097,B.H.Electro-Cautery,82.6875,2022-01-01,20,P,217
,FMDER-0099,Dopplerprocedure,165.375,2022-01-01,20,P,217
,FMDER-0100,Lasertherapyapplicationforderma.&Acupuncture10sess.,2111.2875,2022-01-01,20,P,217
,FMDER-0101,Lasertherapyapplicationforderma.&Acupuncture7session,1201.7250000000001,2022-01-01,20,P,217
,FMDER-0102,Lasertherapyapplicationforderma.&Acupuncture5session,926.1,2022-01-01,20,P,217
,FMDER-0103,Acublitzacupuncturetherapy10sessions,1411.2,2022-01-01,20,P,217
,FMDER-0104,Acublitzacupuncturetherapy7sessions,992.25,2022-01-01,20,P,217
,FMDER-0105,Acublitzacupuncturetherapy5sessions,711.1125000000001,2022-01-01,20,P,217
,FMDER-0106,Europeanacne-Facial,711.1125000000001,2022-01-01,20,P,217
,FMDER-0107,Thermalhot-Masktreatmentformatureskin,358.3125,2022-01-01,20,P,217
,FMDER-0108,Hotoilscalptreatment10ses,1278.9,2022-01-01,20,P,217
,FMDER-0109,Hotoilscalptreatment5sess,711.1125000000001,2022-01-01,20,P,217
,FMDER-0110,Hotoilscalptreatmentpersession,220.5,2022-01-01,20,P,217
,FMDER-0111,Desincrustationlargearea,501.63750000000005,2022-01-01,20,P,217
,FMDER-0112,Desincrustationmediumarea,358.3125,2022-01-01,20,P,217
,FMDER-0113,Desincrustationsmallarea,220.5,2022-01-01,20,P,217
,FMDER-0114,Stretchmarktreatment10sess,1918.3500000000001,2022-01-01,20,P,217
,FMDER-0115,Stretchmarktreatment5sess.,1091.4750000000001,2022-01-01,20,P,217
,FMDER-0116,Stretchmarktreatmentpertreatment,325.2375,2022-01-01,20,P,217
,FMDER-0117,Cellulitetreatment10session,1918.3500000000001,2022-01-01,20,P,217
,FMDER-0118,Cellulitetreatment5sessions,1091.4750000000001,2022-01-01,20,P,217
,FMDER-0119,Cellulitetreatmentpertreat.,325.2375,2022-01-01,20,P,217
,FMDER-0120,Non-Surgicalfacelift,644.9625,2022-01-01,20,P,217
,FMDER-0121,Weightreduc.Bydeepheatmethodandbodywrap10sess.,1918.3500000000001,2022-01-01,20,P,217
,FMDER-0123,Weightreduc.Bydeepheatmethodandbodywrappertreat,325.2375,2022-01-01,20,P,217
,FMDER-0124,Uvl15sessions,1278.9,2022-01-01,20,P,217
,FMDER-0125,Narrowbandregional1stcourse15sessions,1278.9,2022-01-01,20,P,217
,FMDER-0126,Narrowbandregional2ndcourse15sessions,898.5375,2022-01-01,20,P,217
,FMDER-0127,Uvaregionalsuceedingcoursenarrowband10s,644.9625,2022-01-01,20,P,217
,FMDER-0128,Lasertherapycellothermsoftlaserunilaser10sessions,1411.2,2022-01-01,20,P,217
,FMDER-0129,Lasertherapycellothermsoftlaserunilaser7sessions,992.25,2022-01-01,20,P,217
,FMDER-0130,Micropuncturetattooinglargep.D.,1918.3500000000001,2022-01-01,20,P,217
,FMDER-0131,Micropuncturetattoingmediump.D.,1278.9,2022-01-01,20,P,217
,FMDER-0132,Micropuncturetattoingsmallp.D.,644.9625,2022-01-01,20,P,217
,FMDER-0133,Lasertreatmentlargearea,2315.25,2022-01-01,20,P,217
,FMDER-0134,Lasertreatmentmediumarea,2017.575,2022-01-01,20,P,217
,FMDER-0135,Lasertreatmentsmallarea,639.45,2022-01-01,20,P,217
,FMDER-0136,Lasertestdose,126.78750000000001,2022-01-01,20,P,217
,FMDER-0137,Add'Lfeeforcom.Orover3hrs,644.9625,2022-01-01,20,P,217
,FMDER-0138,Liquidnirtogenappl.Small,66.15,2022-01-01,20,P,217
,FMDER-0139,Liquidnitrogenappl.Medium,126.78750000000001,2022-01-01,20,P,217
,FMDER-0140,Liquidnitrogenappl.Large,242.55,2022-01-01,20,P,217
,FMDER-0141,Podophyllinappl.Smallarea,66.15,2022-01-01,20,P,217
,FMDER-0142,Podophyllinappl.Mediumarea,93.7125,2022-01-01,20,P,217
,FMDER-0143,Podophyllinappl.Largearea,126.78750000000001,2022-01-01,20,P,217
,FMDER-0144,Intralesional(Il)Inj.Smallar.,71.66250000000001,2022-01-01,20,P,200
,FMDER-0145,Intralesionla(Il)Inj.Med.Area,93.7125,2022-01-01,20,P,200
,FMDER-0146,Intralesional(Il)Inj.Lrge.Area,126.78750000000001,2022-01-01,20,P,200
,FMDER-0147,Dermojetinjection-Smallarea,110.25,2022-01-01,20,P,217
,FMDER-0148,Dermojetinjection-Mediumarea,165.375,2022-01-01,20,P,217
,FMDER-0149,Dermojetinjection-Largearea,275.625,2022-01-01,20,P,217
,FMDER-0150,I.M.Injectionwithmedicine,66.15,2022-01-01,20,P,217
,FMDER-0151,Anti-Allergicinj.Cocktaili,93.7125,2022-01-01,20,P,217
,FMDER-0152,Anti-Allergicinj.Cocktailii,126.78750000000001,2022-01-01,20,P,217
,FMDER-0153,Inciss.&Drain.Abscess-Small,143.32500000000002,2022-01-01,20,P,200
,FMDER-0154,Inciss.&Drain.Abscess-Medium,242.55,2022-01-01,20,P,200
,FMDER-0155,Inciss.&Drain.Abscess-Large,374.85,2022-01-01,20,P,200
,FMDER-0156,Sebaceouscystexcissionsmall,242.55,2022-01-01,20,P,200
,FMDER-0157,Sebaceouscystexcissionmed.,617.4,2022-01-01,20,P,200
,FMDER-0158,Sebaceouscystexcission-Large,1218.2625,2022-01-01,20,P,200
,FMDER-0159,Electrocautery-Smallarea,126.78750000000001,2022-01-01,20,P,217
,FMDER-0160,Electrocautery-Medium,308.7,2022-01-01,20,P,217
,FMDER-0161,Electrocautery-Largearea,617.4,2022-01-01,20,P,217
,FMDER-0162,Electrocautery-Extralarge,1218.2625,2022-01-01,20,P,217
,FMDER-0163,Molluscabodiesextrac.Small,93.7125,2022-01-01,20,P,217
,FMDER-0164,Molluscabodiesextrac.Medium,187.425,2022-01-01,20,P,217
,FMDER-0165,Molluscabodiesextrac.Large,242.55,2022-01-01,20,P,217
,FMDER-0166,Miliaextraction-Small,220.5,2022-01-01,20,P,217
,FMDER-0167,Miliaextraction-Medium,441.0,2022-01-01,20,P,217
,FMDER-0168,Miliaextraction-Large,716.625,2022-01-01,20,P,217
,FMDER-0169,K.O.H.Examination,270.1125,2022-01-01,20,P,200
,FMDER-0170,Regionalpuvamobile/Session,143.32500000000002,2022-01-01,20,P,217
,FMDER-0171,Micropigmentationtest,38.5875,2022-01-01,20,P,217
,FMDER-0173,Bleaching-Face,77.175,2022-01-01,20,P,217
,FMDER-0174,Bleaching-Arms,143.32500000000002,2022-01-01,20,P,217
,FMDER-0175,Bleaching-Legs,209.47500000000002,2022-01-01,20,P,217
,FMDER-0176,Bleaching-Trunk,270.1125,2022-01-01,20,P,217
,FMDER-0177,Bleaching-Wholebody,341.77500000000003,2022-01-01,20,P,217
,FMDER-0178,Cellularbodywrap,341.77500000000003,2022-01-01,20,P,217
,FMDER-0179,Lasertreatmentcellath./Sess.,209.47500000000002,2022-01-01,20,P,217
,FMDER-0181,Skingraftingsmallarea,1830.15,2022-01-01,20,P,217
,FMDER-0182,Skingraftingmediumarea,2673.5625,2022-01-01,20,P,217
,FMDER-0183,Skingraftinglargearea,3357.1125,2022-01-01,20,P,217
,FMDER-0184,Skingraftingextralargearea,4018.6125,2022-01-01,20,P,217
,FMDER-0186,Mylanocyteculturemedium,893.0250000000001,2022-01-01,20,P,217
,FMDER-0189,Micro-Dermabraderproceduresmall,325.2375,2022-01-01,20,P,217
,FMDER-0190,Micro-Dermabraderproc.Medium,639.45,2022-01-01,20,P,217
,FMDER-0191,Micro-Dermabraderproc.Large,1273.3875,2022-01-01,20,P,217
,FMDER-0192,Micro-Dermabraderproc.E-Larg,1912.8375,2022-01-01,20,P,217
,FMDER-0193,Intracorporalinjectioni.C.I,198.45000000000002,2022-01-01,20,P,200
,FMDER-0194,Lasertreatmentextralarge,3186.225,2022-01-01,20,P,217
,FMDER-0195,Vascularlasertreatmenttestdose,126.78750000000001,2022-01-01,20,P,200
,FMDER-0196,Vascularlasertreatmentsmallarea,1339.5375000000001,2022-01-01,20,P,200
,FMDER-0197,Vascularlasertreatmentmediumarea,2017.575,2022-01-01,20,P,200
,FMDER-0198,Vascularlasertreatmentlargearea,2546.775,2022-01-01,20,P,200
,FMDER-0199,Blistersctndiv.Melanocyteculturing,325.2375,2022-01-01,20,P,217
,FMDER-0200,Laserablationsmallarea,639.45,2022-01-01,20,P,217
,FMDER-0201,Laserablationmediumarea,893.0250000000001,2022-01-01,20,P,217
,FMDER-0202,Laserablationlargearea,1273.3875,2022-01-01,20,P,217
,FMDER-0203,Laserablationextralarge,2546.775,2022-01-01,20,P,217
,FMDER-0204,Blistertransformationsmallarea,639.45,2022-01-01,20,P,217
,FMDER-0205,Blistertransformationmediumarea,893.0250000000001,2022-01-01,20,P,217
,FMDER-0206,Blistertransformationlargearea,1273.3875,2022-01-01,20,P,217
,FMDER-0207,Blistertransformationextralargearea,2546.775,2022-01-01,20,P,217
,FMDER-0208,Agejeunesseeyewrinklepertreatment,325.2375,2022-01-01,20,P,217
,FMDER-0209,Agejeunessewringklepd(6treatment),1273.3875,2022-01-01,20,P,217
,FMDER-0210,Agejeunessefacewringklepertreatment,578.8125,2022-01-01,20,P,217
,FMDER-0211,Agejeunessefacewringklepd(6treatment),2293.2000000000003,2022-01-01,20,P,217
,FMDER-0212,Melanocyteculturesmall,5512.5,2022-01-01,20,P,217
,FMDER-0214,Melanocyteculturelarge,11025.0,2022-01-01,20,P,217
,FMDER-0215,Melanocytecultureextra-Large,16537.5,2022-01-01,20,P,217
,FMDER-0219,Lasertreatmenlargearea,2017.575,2022-01-01,20,P,217
,FMDER-0220,Lasertreatmentext.Largearea,2315.25,2022-01-01,20,P,217
,FMDER-0221,Lasercoolingdev.Application,126.78750000000001,2022-01-01,20,P,217
,FMDER-0222,Hydradermiemachinesmallarea,82.6875,2022-01-01,20,P,217
,FMDER-0223,Hydradermiemachinefacial,248.0625,2022-01-01,20,P,217
,FMDER-0224,Hydradermiemachine(1x)Facial,110.25,2022-01-01,20,P,217
,FMDER-0225,Hydradermiemachine(4x)Facial,330.75,2022-01-01,20,P,217
,FMDER-0228,Multi-Zones(1x)Bodytreatmentsmallarea,137.8125,2022-01-01,20,P,217
,FMDER-0229,Multi-Zones(12x)Bodytreatmentsmallarea(Packagedeal),1378.125,2022-01-01,20,P,217
,FMDER-0230,Multi-Zones(1x)Bodytreatmentmediumarea,275.625,2022-01-01,20,P,217
,FMDER-0231,Multi-Zones(12x)Bodytreatmentmediumarea(Packagedeal),2756.25,2022-01-01,20,P,217
,FMDER-0232,Multi-Zones(1x)Bodytreatmentlargearea,385.875,2022-01-01,20,P,217
,FMDER-0233,Multi-Zones(12x)Bodytreatmentlargearea(Packagedeal),3858.75,2022-01-01,20,P,217
,FMDER-4003,Ahapeelingapplicationsmallarea,126.78750000000001,2022-01-01,20,P,217
,FMDER-4004,Onelaserpulse,27.5625,2022-01-01,20,P,217
,FMDER-4005,Comedoextraction,126.78750000000001,2022-01-01,20,P,217
,FMDER-4006,Comedoextraction(Largearea),198.45000000000002,2022-01-01,20,P,217
,FMDER-4007,Botoxinjection(Axilla),1102.5,2022-01-01,20,P,217
,FMDER-4008,Botoxinjection(Palms),1653.75,2022-01-01,20,P,217
,FMDER-4009,Narroubandtherapyonesession,66.15,2022-01-01,20,P,217
,FMDER-4010,Computerizedhaircaretest,110.25,2022-01-01,20,P,217
,FMDER-4011,Crystlinepeel(Smallarea),55.125,2022-01-01,20,P,217
,FMDER-4012,Crystlinepeel(Mediumarea),110.25,2022-01-01,20,P,217
,FMDER-4013,Narrowbandgoggles,110.25,2022-01-01,20,P,217
,FMDER-4014,Lasertest,44.1,2022-01-01,20,P,217
,FMDER-4015,Laser1,110.25,2022-01-01,20,P,217
,FMDER-4016,Laser2,220.5,2022-01-01,20,P,217
,FMDER-4017,Laser3,330.75,2022-01-01,20,P,217
,FMDER-4018,Laser4,441.0,2022-01-01,20,P,217
,FMDER-4019,Laser5,551.25,2022-01-01,20,P,217
,FMDER-4020,Laser6,661.5,2022-01-01,20,P,217
,FMDER-4021,Laser7,771.75,2022-01-01,20,P,217
,FMDER-4022,Laser8,882.0,2022-01-01,20,P,217
,FMDER-4023,Laser9,992.25,2022-01-01,20,P,217
,FMDER-4024,Laser10,1102.5,2022-01-01,20,P,217
,FMDER-4025,Laserundergeneralanaesthesia,2866.5,2022-01-01,20,P,217
,FMDER-4026,Depigmentpackagedeal,1764.0,2022-01-01,20,P,217
,FMDER-4027,Depigmentwithcrystaline,2425.5,2022-01-01,20,P,217
,FMDER-4028,Chemicalpeelpackage,1212.75,2022-01-01,20,P,217
,FMDER-4029,Electrocavetryundergeneralanaesthesia,3858.75,2022-01-01,20,P,217
,FMDNTB0001,Bleachingofteeth,1653.75,2022-01-01,20,P,403
,FMDNTC0001,Enucleationofsmallcyst,672.525,2022-01-01,20,P,200
,FMDNTC0002,Enucleationofmoderatecyst,1074.9375,2022-01-01,20,P,200
,FMDNTC0017,Lingualfrenectomy(Tonguetie),330.75,2022-01-01,20,P,200
,FMDNTC0020,Removaloftorespalatinussml,402.4125,2022-01-01,20,P,406
,FMDNTC0021,Remov.Oftorespalatinuslrge,672.525,2022-01-01,20,P,410
,FMDNTC0047,Biopsyofsofttissue,341.77500000000003,2022-01-01,20,P,200
,FMDNTC0085,Dressingofwound(Large),137.8125,2022-01-01,20,P,200
,FMDNTC0086,Non-Surgicaltreatmentoft.M.J.Clinicalreciprocal,4018.6125,2022-01-01,20,P,409
,FMDNTD0005,Dentalconsultationo.P.D.,66.15,2022-01-01,20,P,200
,FMDNTF0001,Amalgamfillingones,165.375,2022-01-01,20,P,401
,FMDNTF0002,Amalgamfillingtwos,220.5,2022-01-01,20,P,401
,FMDNTF0003,Amalgamfilling>2s,275.625,2022-01-01,20,P,401
,FMDNTF0004,Amalgamcore,402.4125,2022-01-01,20,P,401
,FMDNTF0005,Reinforcementeachpin,66.15,2022-01-01,20,P,405
,FMDNTF0006,Compositefilling-Simple,270.1125,2022-01-01,20,P,401
,FMDNTF0007,Compositefillingcompound,402.4125,2022-01-01,20,P,401
,FMDNTF0008,Compositecore,540.225,2022-01-01,20,P,401
,FMDNTF0009,Temporaryfilling,66.15,2022-01-01,20,P,401
,FMDNTF0010,Childrentoothfillingonesurface,137.8125,2022-01-01,20,P,401
,FMDNTF0011,Childrentoothfillingtwosurfaces,203.9625,2022-01-01,20,P,401
,FMDNTF0012,Flouridetreatment(Children)Pervisit,203.9625,2022-01-01,20,P,412
,FMDNTF0013,Ketacfillingonesurface,270.1125,2022-01-01,20,P,401
,FMDNTF0014,Ketacfillingtwosurface,341.77500000000003,2022-01-01,20,P,401
,FMDNTF0015,Child.Ketacfilling1surface,203.9625,2022-01-01,20,P,401
,FMDNTF0016,Child.Ketacfilling2surface,270.1125,2022-01-01,20,P,401
,FMDNTF0017,Ketacfillingtwosurface(Twice),683.5500000000001,2022-01-01,20,P,401
,FMDNTI0010,Removaloftimplant,402.4125,2022-01-01,20,P,406
,FMDNTI0026,Subperiostealimplantcomplete1ststage,672.525,2022-01-01,20,P,406
,FMDNTI0027,Subperiostealimplantcomplete2ndstage,270.1125,2022-01-01,20,P,406
,FMDNTI0030,Subperiostealimplantpartial1ststage,402.4125,2022-01-01,20,P,406
,FMDNTI0031,Subperiostealimplantpartial2ndstage,137.8125,2022-01-01,20,P,406
,FMDNTI0034,Insertionoflinkowant.,270.1125,2022-01-01,20,P,409
,FMDNTI0035,Insertionoflinkow-Post,672.525,2022-01-01,20,P,409
,FMDNTI0036,Removaloflinkow-Ant.\,203.9625,2022-01-01,20,P,406
,FMDNTI0037,Removaloflinkow-Post,402.4125,2022-01-01,20,P,406
,FMDNTI0044,I.D.F.Withh.A.Filler(Smallcavity),540.225,2022-01-01,20,P,401
,FMDNTI0045,I.D.F.W/H.A.Filler(Moderatecavity),672.525,2022-01-01,20,P,401
,FMDNTI0049,H.A.Granulesfillerin-Moderatecavity,341.77500000000003,2022-01-01,20,P,401
,FMDNTM0001,Scaling,203.9625,2022-01-01,20,P,403
,FMDNTM0002,Polishing,203.9625,2022-01-01,20,P,412
,FMDNTM0003,Scalingandpolishing,402.4125,2022-01-01,20,P,403
,FMDNTM0004,Gumtreatmentquad.(Mild),540.225,2022-01-01,20,P,408
,FMDNTM0005,Gumtreatmentquad.(Moderate),672.525,2022-01-01,20,P,408
,FMDNTM0006,Gumtreatmentquad.(Severe),810.3375000000001,2022-01-01,20,P,408
,FMDNTM0007,Rootplanningcurretagequad.,672.525,2022-01-01,20,P,402
,FMDNTM0008,Gingivectomyorgingivoplasty/Quadrant,661.5,2022-01-01,20,P,408
,FMDNTM0009,Reversebevelgingivectomy/Quadrant,1102.5,2022-01-01,20,P,408
,FMDNTM0010,Slidingflapoperation1/4jaw,771.75,2022-01-01,20,P,405
,FMDNTM0012,Reconstofperiodontalbonedefectquadrant,1102.5,2022-01-01,20,P,405
,FMDNTM0013,Loc.Treat.Oforallesionsmall,137.8125,2022-01-01,20,P,200
,FMDNTM0014,Localtreat.Orallesionmed.,270.1125,2022-01-01,20,P,200
,FMDNTM0015,Localtreat.Orallesionlarge,270.1125,2022-01-01,20,P,200
,FMDNTM0016,Occlussaladjustment,540.225,2022-01-01,20,P,409
,FMDNTM0017,Smoothingofsharpedge,137.8125,2022-01-01,20,P,412
,FMDNTO0038,Removaloffixedappliance,385.875,2022-01-01,20,P,404
,FMDNTO0039,Bracketbandorarchwire,198.45000000000002,2022-01-01,20,P,405
,FMDNTO0041,Orthodonticstudymodels,325.2375,2022-01-01,20,P,405
,FMDNTO0042,Photocclussionanalysis,325.2375,2022-01-01,20,P,405
,FMDNTO0043,Cephalometriccomputeranalys.,325.2375,2022-01-01,20,P,400
,FMDNTP0001,Temporaryacryliccrown,137.8125,2022-01-01,20,P,409
,FMDNTP0002,Temporaryreadymadecrown,270.1125,2022-01-01,20,P,409
,FMDNTP0003,Temporarymetaliccrown,402.4125,2022-01-01,20,P,409
,FMDNTP0004,Acrylicjacketcrown,402.4125,2022-01-01,20,P,409
,FMDNTP0005,Isositjacketcrown,540.225,2022-01-01,20,P,409
,FMDNTP0006,Isositveneercrown,672.525,2022-01-01,20,P,409
,FMDNTP0007,Metaliccastingcrown,672.525,2022-01-01,20,P,409
,FMDNTP0008,Porcelainfacingjacket,810.3375000000001,2022-01-01,20,P,409
,FMDNTP0009,Porcelainfacingcrown,942.6375,2022-01-01,20,P,409
,FMDNTP0010,Porcelainjacketcrown,1074.9375,2022-01-01,20,P,409
,FMDNTP0011,Porcelaincrown(Typei),1339.5375000000001,2022-01-01,20,P,409
,FMDNTP0012,Porcelaincrown(Typeii),1675.8000000000002,2022-01-01,20,P,409
,FMDNTP0013,Porcelaincrown(Typeiii),1874.25,2022-01-01,20,P,409
,FMDNTP0014,Porcelaincrwon(Typeiv),2144.3625,2022-01-01,20,P,409
,FMDNTP0015,Por.Jacketpreciousmetal,2408.9625,2022-01-01,20,P,410
,FMDNTP0016,Porcelaincrownpreciousmet.,2673.5625,2022-01-01,20,P,409
,FMDNTP0017,Inlaymetallic,672.525,2022-01-01,20,P,409
,FMDNTP0018,Inlaymetallic2surfaces,810.3375000000001,2022-01-01,20,P,409
,FMDNTP0019,Inlaymetallic3surfaces,942.6375,2022-01-01,20,P,409
,FMDNTP0020,Onlaycore+Post,1477.3500000000001,2022-01-01,20,P,409
,FMDNTP0021,Additionalpost,402.4125,2022-01-01,20,P,402
,FMDNTP0022,Metalliccrown3/4,1741.95,2022-01-01,20,P,409
,FMDNTP0023,Cementationofcrown,66.15,2022-01-01,20,P,409
,FMDNTP0024,Removalofcrown,66.15,2022-01-01,20,P,409
,FMDNTP0025,Removalofbridge,203.9625,2022-01-01,20,P,404
,FMDNTP0026,Fulldentureacrylictypei,3042.9,2022-01-01,20,P,410
,FMDNTP0027,Fulldentureacrylictypeii,4685.625,2022-01-01,20,P,410
,FMDNTP0028,Fulldentureacrylictypeiii,6692.175,2022-01-01,20,P,410
,FMDNTP0029,Acrylicdentureupper/Loweri,2006.5500000000002,2022-01-01,20,P,410
,FMDNTP0030,Acrylicdentureupper/Lowerii,2673.5625,2022-01-01,20,P,410
,FMDNTP0031,Acrylicdent.Upper/Loweriii,4018.6125,2022-01-01,20,P,410
,FMDNTP0032,Partialdent.Acrylic1tooth,402.4125,2022-01-01,20,P,410
,FMDNTP0033,Partialdent.Acrylic2teeth,606.375,2022-01-01,20,P,410
,FMDNTP0034,Partialdent.Acrylic3teeth,810.3375000000001,2022-01-01,20,P,410
,FMDNTP0035,Partialdent.Acr.Extrateeth,203.9625,2022-01-01,20,P,410
,FMDNTP0036,Completedent.Vitaliumtypei,8026.200000000001,2022-01-01,20,P,410
,FMDNTP0037,Completeldent.Vital.Typeii,10699.7625,2022-01-01,20,P,410
,FMDNTP0038,Completedent.Vital.Typeiii,13373.325,2022-01-01,20,P,410
,FMDNTP0039,Upper/Lowerdent.Vital.Typei,5352.6375,2022-01-01,20,P,410
,FMDNTP0040,Upper/Lowerdent.Vital.Typeii,6692.175,2022-01-01,20,P,410
,FMDNTP0041,Upper/Lowerdent.Vit.Typeiii,8026.200000000001,2022-01-01,20,P,410
,FMDNTP0042,Vitaliumchromecob.Onetooth,1074.9375,2022-01-01,20,P,409
,FMDNTP0043,Vital.Chromecobalttwotooth,1339.5375000000001,2022-01-01,20,P,409
,FMDNTP0044,Extravital.Teeth,270.1125,2022-01-01,20,P,407
,FMDNTP0045,Vitaliumclasp,402.4125,2022-01-01,20,P,409
,FMDNTP0046,Vitaliumbar,672.525,2022-01-01,20,P,409
,FMDNTP0047,Reliningofpartialdenture,270.1125,2022-01-01,20,P,410
,FMDNTP0048,Reliningofupper/Lowerdent.,540.225,2022-01-01,20,P,410
,FMDNTP0049,Reliningofcompletedenture,810.3375000000001,2022-01-01,20,P,410
,FMDNTP0051,Repairofbrokendenture,540.225,2022-01-01,20,P,410
,FMDNTP0052,Repairofclasp,203.9625,2022-01-01,20,P,410
,FMDNTP0053,Repairofcastingclasp,341.77500000000003,2022-01-01,20,P,410
,FMDNTP0054,Obturator,882.0,2022-01-01,20,P,405
,FMDNTP0056,Spacemaintainer,810.3375000000001,2022-01-01,20,P,405
,FMDNTP0058,Mouthgaurd,810.3375000000001,2022-01-01,20,P,410
,FMDNTP0060,Splint-Acrylici,672.525,2022-01-01,20,P,405
,FMDNTP0061,Splintacylicii,1339.5375000000001,2022-01-01,20,P,405
,FMDNTP0062,Splintacyliciii,2006.5500000000002,2022-01-01,20,P,405
,FMDNTP0063,Onesurfaceceramicfilling,270.1125,2022-01-01,20,P,401
,FMDNTP0064,Twosurfacesceramicfilling,402.4125,2022-01-01,20,P,401
,FMDNTP0065,Threesurfacesceramicfilling,540.225,2022-01-01,20,P,401
,FMDNTP0068,Studymodel,270.1125,2022-01-01,20,P,405
,FMDNTP0069,Veenerfaceceramic,1339.5375000000001,2022-01-01,20,P,409
,FMDNTP0070,Veneercerecfilling,270.1125,2022-01-01,20,P,401
,FMDNTP0072,Oralmucosallesions,110.25,2022-01-01,20,P,200
,FMDNTP0073,Fissuresealentteeth,165.375,2022-01-01,20,P,409
,FMDNTP0074,Singleporcelaintooth,551.25,2022-01-01,20,P,406
,FMDNTR0001,Rootcanaltreatment1rc,402.4125,2022-01-01,20,P,402
,FMDNTR0002,Rootcanaltreatment2rc,672.525,2022-01-01,20,P,402
,FMDNTR0003,Rootcanaltreatment3rcormore,810.3375000000001,2022-01-01,20,P,402
,FMDNTR0004,Rootcanaltreatmentinfectedtooth1rc,672.525,2022-01-01,20,P,402
,FMDNTR0005,Rootcanaltreatmentinfectedtooth2rc,942.6375,2022-01-01,20,P,402
,FMDNTR0006,Rootcanaltreatmentinfectedtooth3rcormore,1207.2375,2022-01-01,20,P,402
,FMDNTR0007,Rctandfillingonerc,1339.5375000000001,2022-01-01,20,P,402
,FMDNTR0008,Rctandfillingtworc,1675.8000000000002,2022-01-01,20,P,402
,FMDNTR0009,Rctandfillingthreerc,1824.6375,2022-01-01,20,P,402
,FMDNTR0010,Rctdecidiousmolar,611.8875,2022-01-01,20,P,402
,FMDNTR0011,Rctdecidiousteeth,490.6125,2022-01-01,20,P,402
,FMDNTR0012,Pulpotomy(Children),110.25,2022-01-01,20,P,402
,FMDNTR0013,Readymadepost,137.8125,2022-01-01,20,P,402
,FMDNTS-0012,S.Tissueimpac3rdmollar,330.75,2022-01-01,20,P,407
,FMDNTS-0013,S.Tissueimpaclower3rdmolar,441.0,2022-01-01,20,P,407
,FMDNTS-0014,Impacted3rdmolar(Middlecase),1339.5375000000001,2022-01-01,20,P,407
,FMDNTS0004,Simpleext.Decidious,137.8125,2022-01-01,20,P,407
,FMDNTS0005,Simpleext.Permanentteeth,203.9625,2022-01-01,20,P,407
,FMDNTS0006,Simpleext.Preorpostmolar,270.1125,2022-01-01,20,P,407
,FMDNTS0007,Simpleext.Remainingroot,341.77500000000003,2022-01-01,20,P,407
,FMDNTS0008,Normalext.Upper3rdmolar,402.4125,2022-01-01,20,P,407
,FMDNTS0009,Normalext.Lower3rdmolar,474.07500000000005,2022-01-01,20,P,407
,FMDNTS0010,Surext.Ofnormaltooth,540.225,2022-01-01,20,P,407
,FMDNTS0011,Sur.Rem.Ofremainingroot,672.525,2022-01-01,20,P,407
,FMDNTS0015,"Impacted3rdmolar""Mod.Case""",2006.5500000000002,2022-01-01,20,P,407
,FMDNTS0016,"Impacted3rdmolar""Severecase""",2673.5625,2022-01-01,20,P,407
,FMDNTS0020,Incisionforeruptingtooth,402.4125,2022-01-01,20,P,407
,FMDNTS0021,Operculectomy,540.225,2022-01-01,20,P,407
,FMDNTS0022,"I&Dofintra-Oralabscess""Superfacial""",341.77500000000003,2022-01-01,20,P,200
,FMDNTS0024,I&Dextraoralabcess,854.4375,2022-01-01,20,P,200
,FMDNTS0025,I&Dintraoralabcesschildren,121.275,2022-01-01,20,P,200
,FMDNTS0026,Irrigationorchangedrainofabcess/Socket,60.6375,2022-01-01,20,P,200
