Departemnt,code,Discription,Price,SBS
CSS,MS-B-001159,BLADE F/ LARYNGOSCOPE DIS. STRAIGHT MILLER SIZE 2 TIMESCO # DS-3940-185-15,262.03,46828
CSS,MS-B-001160,BLADE F/ LARYNGOSCOPE DIS. CURVED MACINTOSH SIZE 1  TIMESCO # DS-3940-157,227.85,46828
CSS,MS-B-001178,BLADE SHAVER EXCALIBUR 5.5 MM ARTHREX # AR-8550EX,2402.19,37521
CSS,MS-B-001179,BASE F/ COLOSTOMY BAG STOMAHESIVE 32MM CONVATEC # 125142,182.28,46206
CSS,MS-B-001180,BEARING PS FEMORAL COMPLETE FIXED LEFT MEDIUM SMALL LINK #ORT-LIN-318-413/26,11508.75,32831
CSS,MS-B-001185,BAG ACCESS PLASTIC INFUSION ADAPTOR C100 PHASEAL C100 BD # 272515306,284.81,35127
CSS,MS-B-001202,BLADE OSCILLATOR 19.5 X 90 X 1.2 MM  CONMED # 507118400,1777.23,46476
CSS,MS-B-001203,BLADE OSCILLATOR 12.7 X 90 X 0.89 MM CONMED # 507158300,1689.35,46476
CSS,MS-B-001205,BLADE OSCILLATOR 25.4 X 95 X 1.0 MM CONMED # 507153800,2366.39,46476
CSS,MS-B-001206,BLADE OSCILLATOR 19.5 X 41 X 0.4 MM CONMED # 507113200,1015.56,46476
CSS,MS-B-001209,BALLOON VENOUS LARGE DIAMETER ATLAS GOLD DIFF. SIZES ATLAS BARD #ATG,5696.25,44794
CSS,MS-B-001210,BALLOON DRUG COATED LUTONIX CORONARY DCB DIFF. SIZES BARD #9020,14124.38,17521
CSS,MS-B-001211,BLADE SHAVER 4.0MMx13CM EXCALIBUR ARTHREX #AR-8400EX,1372.68,41499
CSS,MS-B-001212,BOLT EXPANSION 61MM PROSTHESIS MP RECONSTRUCTION . LINK # 172-947/58,4068.75,16077
CSS,MS-B-001218,BONE GRAFT 5CC OPTIUM DBM PUTTY . LIFENET # TPUT05,7689.94,61884
CSS,MS-B-001220,BONE GRAFT 10CC PUTTY LIFENET # TPUT10,11268.11,46543
CSS,MS-B-001635,BLADE SAW DISPOSABLES KIT TIBIAL ACL . ARTHREX # AR-1898S,1750.26,43376
CSS,MS-B-001639,BAG MULTIBIC SOLUTION FRESENIUS # N/A,404,35127
CSS,MS-B-001642,BAG AMBU DISPOSABLE F/PEDIA AMBU # 1,585.9,17591
CSS,MS-B-001660,BONE CEMENT SMARTSTGMV ENDURANCE GENT 40G. JOH. & JOH. # 3105-040 #P3335040,1395,33982
CSS,MS-B-001733,BIT DRILL Y-KNOT 1.8MM CONMED # Y18D,1556.82,11332
CSS,MS-B-001739,BALLOON STERLING OTW 3.5X40X135CM  BOSTON # H74939031354010,3844.97,17184
CSS,MS-B-001745,BONE GRAFT PUTTY 10CC . LIFENET # T43110INT,11990.03,61884
CSS,MS-B-001754,BLADE SAW NARROW WRIGHT # BLB506,1855.35,63598
CSS,MS-B-001758,BOLT COMORESSION CHM # 3.1941.001,2441.25,16077
CSS,MS-B-001776,BONE GRAFT ACH TENDON W/BLOCK 160 FROZEN . LIFENET # FATB,19454,99999
CSS,MS-B-001789,BLADE SAW FOR KNEE MICRO PORT # BLD-506,1855.35,61803
CSS,MS-B-001793,BONE CEMENT ORTHOSAM MED VICSOSTY 3GM CHM # C040341G,1674,35217
CSS,MS-B-001797,BLADE SAW IMPLANTCAST GERMANY CHM # 42230212,1395,61803
CSS,MS-B-001802,BALLOON EXPANDABLE VIABAHNDIFFERENT SIZES#GORE MEDICAL USA#BXAXXXX2E GORE # BXAXXXX2E,29818.13,62218
CSS,MS-B-001810,BIO 1-QUIQSET 15CC SBM SAS # QUICK26240,12084.19,17751
CSS,MS-B-001811,BLADE SAW OSSILATING WRIGHT # BLD-202,1855.35,44984
CSS,MS-B-001812,BIPOLAR HEAD 56MM CHM # 21510056,8788.5,33695
CSS,MS-B-001814,BANDAGE CREPE 4.5MTR X 10CM LOCAL . # NA,7,10284
CSS,MS-B-001818,BALLOON BAKRI POSTPARTUM W/RAPID INSILLATION COOK # J-SOSR-100500,2359.88,12155
CSS,MS-B-001819,BONE GRAFT ILIAC CREST (TRICORTICAL) 25MM WEDGE HEIGHT-PRESERVON. LIFENET # PICW2.5,7307,99999
CSS,MS-B-001821,BIT DRILL STAINLESS STEEL 3.2MM MEDTRONIC # 7756131,4340.54,43390
CSS,MS-B-001833,BUR 3.0 ROUND FLUTED PDS-2CM-30 PRIMADO2 # 1000119715,2407.07,16669
CSS,MS-B-001834,BUR 5.0 ROUND FLUTED PDS-2CM-50 PRIMADO2 # 1000129707,1985.55,16669
CSS,MS-B-001835,BUR 3.0 DIAMOND PDS-2DM-30 PRIMADO2 # 1000119712,2407.07,16670
CSS,MS-B-001836,BUR 5.0 DIAMOND PDS-2DM-50 PRIMADO2 # 1000114984,2407.07,16670
CSS,MS-B-001837,BUR CRANITOME HANDPIECE PDS-CRA-P PRIMADO2 # 1000114948,1985.55,36423
CSS,MS-B-001838,BUR CRANITOME HANDPIECE PDS-CRA-M PRIMADO2 # 1000115006,1985.55,36423
CSS,MS-B-001839,BUR CRANITOME HANDPIECE PDS-CRA-L PRIMADO2 # 1000114949,1985.55,36423
CSS,MS-B-001842,BEARING HUMERAL 44-36MM BIOMET # XL-115363,3157.35,48092
CSS,MS-B-001843,BONE GRAFT WEDGE IMPLANTCAST # TBS14,5696.25,61884
CSS,MS-B-001844,BLADE HELICAL TFNA PERFORATED L100MM SYNTHES # 04.038.400S,7999.98,47788
CSS,MS-B-001883,BENCH MARK 6F 071MP+ BER SELECTPENUMBRA #BMK6F95MBER120,9642.94,10691
CSS,MS-B-001912,BALLOON STERLING OTW 6X30MM X135CM  BOSTON # H74939031603010,3844.97,17184
CSS,MS-B-001936,BREATHING TUBE & CHAMBER KIT AIRVO FOR HIGH FLOW NASAL CANNULA DEVICE #900PT501 FISHER & PAYKAL,1844.75,37041
CSS,MS-B-001955,BALLOON CATHETER BALT USA # ECL2L 6X12,11962.13,32584
CSS,MS-C-000008,CATHETER CLOSURE FAST 7F VNUS MEDICAL TECH #CF7-7-100,7974.75,10688
CSS,MS-C-000097,CATHETER GUIDING CLS 4.7FR,2766.75,47732
CSS,MS-C-000104,CATHETER DIAGNOSTIC PIGTAIL 110CM6FR.,781.2,47732
CSS,MS-C-000112,CATHETER GUIDING JL 4.6FR WITHOUT SODE HOLE,1785.6,47732
CSS,MS-C-000113,CYLINDER OXYGEN WITH GAS SIZE 20 LTR.,1785.6,47225
CSS,MS-C-000122,CATHETER FOLEY SILICON ELAST. 3WAY /18CH / 30M,227.85,64444
CSS,MS-C-000123,CATHETER FOLEY SILICON ELAST. 3WAY/20CH / 30ML,227.85,64444
CSS,MS-C-000124,CATHETER FOLEY SILICON 3WAY/24CH/ 30ML,227.85,64444
CSS,MS-C-000125,CATHETER FOLEY BALLON 3 WAY/16CH/330ML STERILE,227.85,64444
CSS,MS-C-000128,CATHETER IMAGER II 5FR 65CM .038 GUIDEWIRE,11433.42,10688
CSS,MS-C-000129,CATHETER GUIDING MACH 1 8FRX55CM CROSSOVER,2441.25,47732
CSS,MS-C-000171,CATHETER FOLEY BALLOON 2WAY 6CH 30ML SILICOLATEX,34.18,64444
CSS,MS-C-000172,CATHETER FOLEY BALLOON 2-WAY 8FR 3ML SILICONE,182.28,64444
CSS,MS-C-000176,CATHETER FOLEY BALLOON 2 WAY 18CH 30ML LATEX# 165718,30.69,64444
CSS,MS-C-000184,CATHETER FOLEY SILICONE 2WAY 10 FR RUSCH#170003,107.09,64444
CSS,MS-C-000192,CATHETER LUMBO PERITINOEAL PS MEDICAL #44410,4272.19,61526
CSS,MS-C-000254,CORTICLE SCREW 3.5X24MM,170.89,44420
CSS,MS-C-000264,CATHETER PEDIA CVC 2 LUMEN 4FRX8MM,1269.45,46979
CSS,MS-C-000271,CONNECTOR STR. LL 1/4X1/4.,159.5,46453
CSS,MS-C-000275,CATHETER EXPORT ASPIRATION 6FR,5283.27,37232
CSS,MS-C-000278,CATHETER DUAL LUMEN PERMICATH.,2604,46979
CSS,MS-C-000286,CAGE CERVICAL ANATOMICAL 14x11x5MM SOFAMOR.,7630.13,38161
CSS,MS-C-000287,CAGE CERVICAL ANATOMICAL 14x11x6 SOFAMOR,7630.13,38161
CSS,MS-C-000288,CUP VARIO SIZE 50 X 28MM LINK #107-220/50,7323.75,48088
CSS,MS-C-000291,CATHETER TROCAR CHESTDRAIN 16CHX25CM.,512.66,37482
CSS,MS-C-000299,CATHETER BALLOON SYMMETRY ALL SIZES/INVATEC#MB-ADR,3275.34,17184
CSS,MS-C-000317,"CONNECTOR STR.SD.ARM LL 3/8X3/8"" DISP.",54.85,46453
CSS,MS-C-000318,"CONNECTOR ""Y"" CLEAR PLAST.1/2X3/8X3/8"" STER.",136.71,42951
CSS,MS-C-000319,CARDIOPLEGIA MICRO MPS2 DELIVERY SYSTEM QUEST #5001102,4272.19,57988
CSS,MS-C-000326,CATHETER PREMICATH 28G.,1841.4,36257
CSS,MS-C-000341,CATHETER TRIPLE LUMIN CVC HEMODIA.,1618.2,61629
CSS,MS-C-000401,CUP ACETABULAR CEMENTED 44X28MM-HIPOKRAT-33.1400,17786.25,43167
CSS,MS-C-000437,CANCELLOUS CHIPS 30CC4-10MM#03-0400-300,7689.94,16966
CSS,MS-C-000438,CORNERSTONE CAGE 5X14X11MMMEDTRONIC # 6272415,7148.79,47870
CSS,MS-C-000439,CERVICAL CAGE SIZE 7 X14X11MM # 6272417,7148.79,60762
CSS,MS-C-000481,CATHETER NELATON MALE CH24 #14-24-100,9.7,64444
CSS,MS-C-000492,CUP ACETABULAR CEMENTED 48 X28 MM HIPOKRAT #400012410480,17786.25,43167
CSS,MS-C-000513,CATHETER SILICON 2 WAY 14 SILICON#PURE-2-14,95.7,64444
CSS,MS-C-000515,CATHETER TROCAR CHESTDRAIN FR14 PROCLINIOCS #11014,512.66,37482
CSS,MS-C-000543,CUTTER MENISCUS 6 EA 4.2MM LINV\TEC#9761A,3588.64,60377
CSS,MS-C-000550,CAGE LUMBAR 9X9X25 IRINE# P06020909,6850.48,38161
CSS,MS-C-000599,CAP STONE CAGE 12X32MM 2991232INT,10204.43,38161
CSS,MS-C-000636,CATHETER VENTRICULAR CSF MEDTRONIC #41101/01101,1953,61798
CSS,MS-C-000637,CATHETER PERITONEAL CSF MEDTRONIC/BMI #43522/03105M,1953,45694
CSS,MS-C-000658,CLIP LIGA MCA LARGE ETHICON #MCL20,2096.22,36126
CSS,MS-C-000670,CONNECTOR TRANSVERSE 30MM OCT IRENE T03030030,767.25,46453
CSS,MS-C-000682,CAGE CAPSTONE 10X22 #2991022INT,10204.43,60762
CSS,MS-C-000684,CATHETER DIALYSIS CHRON VAXCEL PLUS 19CM #M001455430,2604,37278
CSS,MS-C-000685,CATHETER DIALYSIS CHRON VAXCEL PLUS 28CM #M001455510,2604,37278
CSS,MS-C-000688,CONDOM ULTRA 52MM,14.43,47719
CSS,MS-C-000710,CAGE CERVICAL 5MM#AR1C51516,12084.19,38161
CSS,MS-C-000728,CATHETER  W/STYLET  12FR   PORGES ¿ FRANCE # RCJ 112,1255.5,10735
CSS,MS-C-000729,CONNECTOR EASIVAC EVACUATOR STORTZ  # E80203,1074.15,46453
CSS,MS-C-000733,CASSETTE MAXVAC ABS 0.9MM 30 DEGREE ROUND ALCON #8065740632,1790.25,43611
CSS,MS-C-000736,CATHETER VENOUS RETURN 30 FR #RV-40030,837,16858
CSS,MS-C-000756,CHIN STRAP 32-38CM F&P #BC353-10,111,64099
CSS,MS-C-000758,CERVICAL CAGE WITH PLATE (PCB) ALL SIZE SCIENT'X.,12084.19,60762
CSS,MS-C-000778,CAGE CERVICAL 6X14X11MM MEDTRONIC #6272416,7348.16,38161
CSS,MS-C-000815,CONNECTION PLATE 2 HOLES TIPMED# ORT-TIP-041580,524.06,46453
CSS,MS-C-000854,CAGE CERVICAL 13 X 14MM #KAG05,9276.75,38161
CSS,MS-C-000900,CONNECTOR CROSS W/HOCKS FOFAMOR DANEK,7946.27,46453
CSS,MS-C-000912,CANNULA TWIST-IN 8.25MM I.D.X 7CM #AR-6530-PC,1302,60478
CSS,MS-C-000919,CAGE PEEK ANATOMICAL 16X14X6MM SOFAMOR #6211606,7775.38,60762
CSS,MS-C-000920,CAGE PEEK ANATOMICAL 14X11X7MM SOFAMOR #6211407,7689.94,60762
CSS,MS-C-000922,CATHETER FOLEY 2WAY LATE SIZE 26CH,31.22,64444
CSS,MS-C-000958,CATHETER GUIDING ALL SIZES.,1660.05,47732
CSS,MS-C-000959,CATHETER DIAGNOSTIC ALL SIZES.,585.9,47732
CSS,MS-C-000973,CAGE PEEK 8X26MM MEDTRONIC #2990826INT,10204.43,60762
CSS,MS-C-000974,CAGE PEEK 12X26MM MEDTRONIC #2991226INT,10204.43,60762
CSS,MS-C-000993,CATHETER VESSEL SIZE 5FRX100CM MEDTRONIC#7602-20M100SH,2577.96,10688
CSS,MS-C-000997,CLAMP SUPPORT MALE 3 HOLES TIPMED #041771,1236.9,35595
CSS,MS-C-000998,CLAMP SUPPORT MALE 4 HOLES TIPMED #041788,1534.5,35595
CSS,MS-C-000999,CLAMP ADJUSTABLE PIN TIPMAD 041924,1790.25,30105
CSS,MS-C-001022,CATHETER CENTRAL LINE DOUBLE LUMEN 4FRX8CM # HK-4008,1074.15,10729
CSS,MS-C-001023,CATHETER PEDIATRIC CENTRAL LINE DOUBLE LINE # HK-5008,976.5,46979
CSS,MS-C-001027,CATHETER PYELOPLASTY 7CHX28CM UV #UR-930728,1855.35,46843
CSS,MS-C-001028,CATHETER URETERAL STRAIGHT OPEN TIP 6X70CM UV #UR-830670,695.76,34926
CSS,MS-C-001029,CATHETER URETERAL STRAIGHT OPEN TIP 7X70CM UV #UR-830770,695.76,34926
CSS,MS-C-001030,CATHETER SILICONE VISIO DRAIN BALLOON 3WAT 24CH 60-80ML UV #KW-502460-80,1113.21,34917
CSS,MS-C-001031,CAGE PEEK ANATOMICAL 14x11x8MM SOFAMOR DANEX# 6272418,7148.79,60762
CSS,MS-C-001033,CAPSTONE PEEK INT SIZE 10MM X 26MM MEDTRONIC #2991026INT,10205,38161
CSS,MS-C-001051,CREAM CAVILON 28GM 3M # 3391,478.49,58851
CSS,MS-C-001052,CATHETER BALLOON COYOTE 2.5MM X 220MM 150CM OTW BOSTON H74939186252210,12555,17184
CSS,MS-C-001056,CAGE PEEK LUMBER (DIFFERENT SIZE),10204.43,60762
CSS,MS-C-001083,COVER MICROSCOPE DYRTILR 265CM MOLLER WEDEL #190303,934.51,12535
CSS,MS-C-001086,CAGE CENTER PIECE TZ 13X22MM SOFAMOR # 9391322,28458,38161
CSS,MS-C-001093,CATHETER DIALYSIS TRIPLE LUMEN 12FRx16CM STRAIGHT #801702/63816,1236.9,61629
CSS,MS-C-001104,CATHETER EMBOLECTOMY 2CH 80CM#BALTON,1495.44,58174
CSS,MS-C-001142,CATHETER PASSER DISPOSABLE SUBCUTANEOUS MEDTRONIC #48407,2441.25,61524
CSS,MS-C-001143,CATHETER PASSER DISPOSABLE SUBCUTANEOUS MEDTRONIC #48409,2115.73,61524
CSS,MS-C-001144,CAPSTONE PEEK 8 X 22MM SOFAMOR #2990822INT,10204.43,38161
CSS,MS-C-001145,CUP BIPOLAR SHELL 47MM ZIMMER #5001-47,7547.53,33695
CSS,MS-C-001146,CUP BIPOLAR LINER 28MM ZIMMER #5001-47-28,7609.95,33695
CSS,MS-C-001147,CATHETER ANGIOGRAPHIC TIGER RIGHT 100CM TERUMO #RH*6TR4000M,1269.45,10688
CSS,MS-C-001170,CAPSTONE VERTE-STACK VBS 12/22MM #2991222INT,10204.43,38161
CSS,MS-C-001180,CEMENT FENESTRATED SOFAMOR # 7480724,2343.6,35217
CSS,MS-C-001219,CRICOTHYROTOMY KIT PORTEX #100/465/060,1725.15,45926
CSS,MS-C-001229,CATHETER TROCAR CHESTDRAIN FR18 PROCLINIOCS #11018,512.66,37482
CSS,MS-C-001290,CATHETER BALLOON 4.0X100X150 BOSTON H74939186401010,12555,17184
CSS,MS-C-001292,CABLE REUSABLE GROUNDING PAD SKINTACT/ERBE #20194-078,1953,35041
CSS,MS-C-001319,CONNECTOR SLOTTED EXTENDED ACROMED #5000-51#,4784.85,46453
CSS,MS-C-001353,CONNECTOR SHAPED 3 WAY CODMAN #821520,1733.29,46453
CSS,MS-C-001354,CATHETER DIAGNOSTIC 5FR JR4.0 100CM MEDTRONIC #5A0002,722.61,47732
CSS,MS-C-001362,CENTERPIECE 16X23MMT2 ALTITUDESOFAMOR#9391623,28458,34170
CSS,MS-C-001368,CHIPS CANCELLOUS 1.7-10MM 15CC OSTEOTECH #C00035,4699.41,17751
CSS,MS-C-001382,CAP SOLID EXTENSION EXPERT END 0SYNTHES#04.001.000,2408.7,56644
CSS,MS-C-001393,CATHETER CHESTDRAIN WITHOUT TROCAR SIZE-32,102.53,37482
CSS,MS-C-001399,CHRONOS VIVIFY BLOCK 12.5X12.5X10.0MMSYNTHES#07.720.045S,3588.64,17751
CSS,MS-C-001400,CHRONOS VIVIFY BLOCK 20X20X10.0MM SYNTHES # 07.720.047S,5382.96,17751
CSS,MS-C-001403,CUP BIPOLAR SHELL 49MMZIMMER#5001-49,7872.36,33695
CSS,MS-C-001404,CEMENTED NECK OFFSET 12/14X125MMZIMMER # 7857-12,16387.29,33178
CSS,MS-C-001405,CAP END 16MM X 8DEGREESOFAMOR # 9401608,6465.24,63875
CSS,MS-C-001406,CENTERPIECE 16X28MMSOFAMOR # 9391628,28378.49,34170
CSS,MS-C-001418,CHRONOS VIVFY WEDGE 26 X 25 X 14 SYNTHES #07.720.054S,7665.53,17751
CSS,MS-C-001421,CLIP-MINI PERMANENT 6.3 MM AESCULAP # FT717T,4272.19,63437
CSS,MS-C-001422,CLIP-MINI PERMANENT 7.0 MM AESCULAP # FT720T,3255,63437
CSS,MS-C-001423,CHRONOS VIVFY BLOCK 5X5X10MMSYNTHES#07.720.042S,2876.61,17751
CSS,MS-C-001424,CANNULA SIMCOE 23GX15MM #KATENA-K7-4300,2929.5,10575
CSS,MS-C-001425,CORD BIPOLAR REUSABLE #KATENA-K8-7065,2099.48,61873
CSS,MS-C-001426,CANNULA HYDRODISSECTING #KATENA-K7-5054,1302,42572
CSS,MS-C-001427,CANNULA AIR INJECTION RAININ 30G #KATENA-K7-3570,1106.7,46840
CSS,MS-C-001428,CANNULA HYDRODISSECTING 12MM 26G #KATENA-K7-5056,1106.7,42572
CSS,MS-C-001429,CANNULA SIMCOE CORTEX EXTRACTOR 23G21MM #KATENA-K7-5231,1660.05,10575
CSS,MS-C-001430,CASE STERILIZING AUTOCLAVABLE #KATENA-K9-2025,1729.8,63376
CSS,MS-C-001448,CAGE PEEK ANATOMICAL 14X11X4MM SOFAMOR #6211404,7630.13,60762
CSS,MS-C-001449,CAP SEALING BLACK 5MM K.STORZ # 30100XA.,1690.74,12236
CSS,MS-C-001454,CATHETER THORACIC STR. W/OUT TROCAR 30FR,227.85,37482
CSS,MS-C-001460,CANNULA DRY DOC 8.0MM X 85MM TRANSLUCENT YELLOW PACKAGED STERILE W/ A DISPOSABLE OBTURATOR 6/BOX # ,1395,61510
CSS,MS-C-001464,CATHETER ABLATION AL-CATH BLUE TC FULL CIRCLE BIOTRONIK # 359038 / THERAPY  # 83510 / JUDE #  83510 ,7323.75,45453
CSS,MS-C-001489,CORTEX SCREW 3.5x14MM SELF TAPPING SYNTHES #204.814,820.26,56642
CSS,MS-C-001490,SCREW CORTEX 3.5x16MM SELF TAPPING SYNTHES #204.816,820.26,56642
CSS,MS-C-001491,SCREW CORTEX 3.5x18MM SELF TAPPING SYNTHES #204.818,664.02,56642
CSS,MS-C-001499,CATHETER EPICUTANEO-CAVA 30CM X 2FR  VYGON # 2184-00,1236.9,36257
CSS,MS-C-001501,CRUSHED CANCELLOUS 4MM  DMP # 103045,3275.34,15750
CSS,MS-C-001511,CAGE PEEK ANATOMICAL 16X14X5MM SOFAMOR #6211605,7775.38,60762
CSS,MS-C-001512,CANNULA AORTEC ROOT W/VENT LINE 12G #AR-11112,1220.63,65047
CSS,MS-C-001536,CENTERPIECE 13 X 16MM SOFAMOR # 9391316,25319.25,34170
CSS,MS-C-001537,CATHETER ANGIO 4 DIAMETER FRENCH 100 LENGTH CM VERTEBRAL CORDIS #451414H0,1534.5,10688
CSS,MS-C-001544,CATHETER PTA 2.5/3MM X 210MM INVATEC #AMD253210152,7120.31,17184
CSS,MS-C-001545,CATHETER SDS MARIS PLUS 60 X 60MM INVATEC #MRP060060120,10985.63,34924
CSS,MS-C-001549,CATHETER VENOUS RETURN DUAL STAGE 32/40FR # RDS-61140,1291.91,34905
CSS,MS-C-001550,CATHETER VENOUS RETURN DUAL STAGE 36/46FR # RDS-61146,1291.91,34905
CSS,MS-C-001551,CANISTER INFOVAC W/ GEL 500ML KCI #M8275063/10,1674,42446
CSS,MS-C-001553,COIL SYSTEM F/PDA OCCLUDER 6X5MM PFM#145065,7044.75,60940
CSS,MS-C-001565,CATHETER URETERAL CHEVASSU OVER GUIDE 7 FR # AC5C07,908.15,34926
CSS,MS-C-001566,CATHETER OCCLUSIN 4.5 CH # AC5L45,2309.42,32584
CSS,MS-C-001569,CATHETER URETERAL COUDE OPEN TIP 6 FR COLOPLAST # ACP406,722.61,34926
CSS,MS-C-001570,CATHETER URETERAL COUDE OPEN TIP 6 FR W/OUT EYESCOLOPLAST # ACP606,722.61,34926
CSS,MS-C-001571,CATHETER URETERAL OLIVE TIP 6 FR COLOPLAST # AC5406,478.49,34926
CSS,MS-C-001572,CATHETER URETERAL WHISTLE TIP 6 FR COLOPLAST # AC5206,398.74,34926
CSS,MS-C-001573,CATHETER URETERAL WHISTLE TIP 7 FR COLOPLAST # AC5207,421.52,34926
CSS,MS-C-001574,CATHETER PERM DUAL LOUBLE LUMEN 15.5FR X 19 ¿ 24 CMMEDCOMP # THD155024SE,2735,46979
CSS,MS-C-001575,CATHETER PERM DUAL LOUBLE LUMEN 15.5FR X 23 ¿ 28CM MEDCOMP # THD155028SE,2188,46979
CSS,MS-C-001576,CONNECTOR SIZE 5.5 X 10MM SOFAMOR #7041310,4784.85,46453
CSS,MS-C-001577,CATHETER CROSSING TOTAL ACROSS 2.3X2.0X150CMMEDTRONIC # TAOHST014150,6265.88,32584
CSS,MS-C-001594,CATHETER SET CYSTODRAIN SILICON 15 FR  COLOPLAST # AJ7115,6408.28,34924
CSS,MS-C-001597,CAGE 6 X 11 X 14 MM ITERBODY  SYNTHES # 403-21406L,6151.95,38161
CSS,MS-C-001602,CUP FEMORAL CEMENTLESS 54 MM  IMPPLANTCAST # 02200054,8117.16,33695
CSS,MS-C-001603,CATHETER FOLEY BALLOON 2-WAY 6FR 5ML SILICONE,106.31,64444
CSS,MS-C-001604,CEMENT BONE 40GR ORTHOCEM 1G TIPMED #CO40140G,1256,35217
CSS,MS-C-001606,CATHETER HEMODIALYSIS DOUBLE LUMEN 19CM HEMOSTAR BARD #5833690,2766.75,46979
CSS,MS-C-001608,CIRCUIT VENTILATOR BREATHING SYSTEM 1.6MFLIXCARE # 038-31-768,1025.33,37706
CSS,MS-C-001619,CATHETER GUDING RUBICON SIZE 18 BOSTON,3987.38,47732
CSS,MS-C-001626,CANNULA OPTIFLOW PREMATURE FISHER & PAYKEL #OPT312,19041.75,35202
CSS,MS-C-001627,CANNULA OPTIFLOW NEONATE FISHER & PAYKEL #OPT314,886.29,35202
CSS,MS-C-001630,CAP END EXPERT 12.0MM CANNULATED EXTENSION 5MM SYNTHES #04.003.001,1858.14,61510
CSS,MS-C-001635,CAP LOCKING  INTEGRA # 12-0010,976.5,63875
CSS,MS-C-001653,CUP ACETABULAR W/SPACERS 49MM ZIMMER #8005-846-28,7812,43167
CSS,MS-C-001656,CUFF BP DISPOSABLE ALL SIZE (ADULT),634.73,37326
CSS,MS-C-001661,CATHETER PERM DOUBLE LUMEN 15.5 FR X 27 CM MED COMP # THD155032SE,3255,46979
CSS,MS-C-001664,CASSETTE CENTURION FMS 0.9MM ALCON # 8065752200,1806.53,45071
CSS,MS-C-001665,CHIPS BONE CANCELLOUS 10CC CONNECT #CT10010,4884.53,17751
CSS,MS-C-001666,CANNULA ARTERIAL 20FR ANDOCOR #A20162V,1302,34893
CSS,MS-C-001699,CLIP L-ANEURYSM TITANIUM PERMANENT STRAIGHT 7MM # 45.740,3417.75,63437
CSS,MS-C-001724,CUTTER FLIP 8MM ARTHREX #AR-1204AF-80,3474.71,44805
CSS,MS-C-001736,CIRCUIT MAPLESON D BAIN FLEXICARE INTERSURGICAL 2121,431.52,37704
CSS,MS-C-001749,CABLE DOUBLE W/INTEGRAL CRIMP SOFAMOR # 826-011,2180.85,61691
CSS,MS-C-001759,"CIRCUITS DUAL HEATED EVAQUA2 ""INFANT"" WITH CHAMBER FISHER & PAYKEL # RT265",1162.69,41679
CSS,MS-C-001760,"CIRCUITS DUAL HEATED EVAQUA2 ""ADULT"" WITH CHAMBER FISHER & PAYKEL # RT380",1171.8,41679
CSS,MS-C-001790,CANNULA AORTIC 22 FR CURVET TIP ANDOCOR # A22162V,1302,65047
CSS,MS-C-001791,CANNULA CARDIOPLEGIA 10 FR OSTIAL PERFUSION ANDOCOR # OC1090,1171.8,47799
CSS,MS-C-001792,CATHETER VENT LINE 20 FR  ANDOCOR # SV20,1236.9,46363
CSS,MS-C-001808,CUTTER FIBER 8.5MM ARTHREX # AR-1204AF-85,3474.71,60377
CSS,MS-C-001812,CUTTER FLIP 9MM ARTHREX #AR-1204AF-90,3474.71,44805
CSS,MS-C-001821,CANNULA TWIST-IN 7MMX7CM LONG W/NO-SQUIR CAP ARTHREX# AR-6570,1328.04,60478
CSS,MS-C-001822,CANNULA TWIST-IN 6MMX7CM ARTHREX# AR-6535,1328.04,61510
CSS,MS-C-001836,CIRCUIT BREATHING PEDIATRIC COVIDIEN # 305/6713 / MAPLESON F # 2121000,398.74,37706
CSS,MS-C-001841,CATHETER PORT W/SINGLE LUMEN VENOUS 9.6F ADULT BARD # 607555CE,3987.38,62647
CSS,MS-C-001856,CAP END EXPERT 12.0 X1 5MM SYNTHES # 04.003.003,1796.76,63875
CSS,MS-C-001879,CATHETER BALLOON QUANTUM 20MM X 4.00MM -EA BOSTON # H7493808020400,3844.97,17184
CSS,MS-C-001904,CORTEX SCREW 1.0 X 9 MM SELF TAPP  SYNTHES # 200.529,2210.15,56642
CSS,MS-C-001907,"CIRCUIT BREATHING ADULT LATEX FREE DISP 1.5 M (59"") FOR VENT.MODEL OXYLOG 3000 3000+ 2000+ VEN",900,37704
CSS,MS-C-001911,CAGE PEEK TWISTY BANANA 28 X 10 X 10MM  NORM # NBCA2810,7547.53,60762
CSS,MS-C-001912,CAGE PEEK TWISTY BANANA 28 X 10 X 8MM  NORM # NBCA2808,7547.53,60762
CSS,MS-C-001919,CURTAIN DISPOSABLE FOR PATIENT ROOM SIZE 4 MTR X 2.5MTR,639,16216
CSS,MS-C-001952,CATHETER FLEBOGRIF SET W/AETHOXYSKLEROL FOAM F/VARICOSEVEIN BALTON # FLE6F,11718,62232
CSS,MS-C-001971,CATHETER APOLLO 1.5CM TIP F/ EMBOLIZATION MEDTRONIC EV-105-5095-000,11527.58,10691
CSS,MS-C-002007,CATHETER RESERVOIR 24 MM CSF W/STRI. CONNECTOR  CODMAN # 82-6101,6408.28,47515
CSS,MS-C-002011,CANNULA ARTERIAL FEMORAL 18 FR  MEDOS # MEFKA18L,3702.56,47733
CSS,MS-C-002012,CANNULA ARTERIAL FEMORAL 20 FR  MEDOS # MEFKA20L,3702.56,47733
CSS,MS-C-002015,CANNULA BUTTON PASS PORT 10 MM X 2 CM  ARTHREX # AR-6592-10-20,697.5,61510
