Service Code,Service Description,Service Type ID,Fee,Discount,Effective Date,Termination Date,Schedule Name,Unnamed: 8
4021012,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – DV WITH STENT ,(IMPLANT NOT INCLUDED)",P1   ,38000.0,15.0,2020-03-01 00:00:00,,IP Package,
7012048,POSTERIOR CERVICAL NERVE ROOT DECOMPRESSION – 2 NERVE ROOTS,P1   ,37825.0,15.0,2020-03-01 00:00:00,,IP Package,
8128074,I-131 (MIBG),OS   ,37750.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2016002,BILIO-PANCREATIC DIVERSION (BPD) (SCOPINARO PROCEDURE ),P1   ,37380.0,15.0,2020-03-01 00:00:00,,IP Package,
7012023,EXCISION OF LESIONS INTRASPINAL INTRADURAL/LUMBAR,P1   ,37380.0,15.0,2020-03-01 00:00:00,,IP Package,
7013012,NERVE TRANSFERS,P1   ,37380.0,15.0,2020-03-01 00:00:00,,IP Package,
7013017,PERIPHERAL NERVE STIMULATION (EXCLUDING IMPLANTS),P1   ,37380.0,15.0,2020-03-01 00:00:00,,IP Package,
2016010,GASTRIC BANDING WITH CHOLECYSTECTOMY / LAPAROSCOPIC,P1   ,36490.0,15.0,2020-03-01 00:00:00,,IP Package,
6014060,TENDON TRANSFERS – MAIN HAND NERVES,P1   ,36490.0,15.0,2020-03-01 00:00:00,,IP Package,
7013008,NERVE GRAFTS – AUTO GRAFTS,P1   ,36490.0,15.0,2020-03-01 00:00:00,,IP Package,
2014024,PARATHYROIDECTOMY / TOTAL,P1   ,36360.0,15.0,2020-03-01 00:00:00,,IP Package,
4041018,"BYPASS, IN SITU, FEMORO-TIBIAL ARTERY",P1   ,36360.0,15.0,2020-03-01 00:00:00,,IP Package,
4041019,"BYPASS, VASCULAR, INTRA-ABDOMINAL",P1   ,36360.0,15.0,2020-03-01 00:00:00,,IP Package,
4041020,"BYPASS, VASCULAR-INTRATHORACIC",P1   ,36360.0,15.0,2020-03-01 00:00:00,,IP Package,
4041031,"ENDARTERECTOMY, THORACIC VESSELS",P1   ,36360.0,15.0,2020-03-01 00:00:00,,IP Package,
4041071,OTHER ANEURYSM REPAIR,P1   ,36360.0,15.0,2020-03-01 00:00:00,,IP Package,
4051008,"BYPASS, VASCULAR-AORTO-ILIAC-FEMORAL",P1   ,36360.0,15.0,2020-03-01 00:00:00,,IP Package,
4051009,"BYPASS, VASCULAR-AORTO-SUBCLAVIAN-CAROTID",P1   ,36360.0,15.0,2020-03-01 00:00:00,,IP Package,
4051013,"EXCISION, ESOPHAGUS",P1   ,36360.0,15.0,2020-03-01 00:00:00,,IP Package,
4051047,"SYMPATHECTOMY, LUMBAR, BILATERAL",P1   ,36360.0,15.0,2020-03-01 00:00:00,,IP Package,
4051053,"THORACOTOMY, DECORTICATION",P1   ,36360.0,15.0,2020-03-01 00:00:00,,IP Package,
4051052,THORACOTOMY DRAINAGE LOCACLIZED COLLECTION EMPYEMA OR EFFUSION,P1   ,36312.0,15.0,2020-03-01 00:00:00,,IP Package,
2015059,TOTAL COLON RESECTION,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
4031001,ATRIAL SEPTAL DEFECT DEVICE CLOSURE (ASD),P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
4031007,PATENT DUCTUS ARTERIOSUS STENTING (PDA),P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
6024001,ANTERIOR DRAINAGE OF THE SEPTIC HIP,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
6024002,ANTEROMEDIAL APPROACH TO DDH,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
6024010,FRAGMENTATION REALIGNMENT AND INTRAMEDULLARY FIXATION FOR TIBIAL OSTEOTOMY,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
6024016,PELVIC OSTEOTOMIES CHIARI MEDIAL DISPLACEMENT PELVIC OSTEOTOMY,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
6024017,PELVIC OSTEOTOMIES INNOMINATE SALTER OSTEOTOMY,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
6024018,PELVIC OSTEOTOMIES PERICAPSULAR DEGA OSTEOTOMY,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
6024019,PELVIC OSTEOTOMIES STAHELI SHELF PROCEDURE,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
6024020,PERICAPSSULAR PEMBERTON OSTEOTOMY,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
6024021,PROXIMAL FEMORAL ROTATIONAL OSTEOTOMY,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
6024022,PROXIMAL FEMORAL VARUS OSTEOTOMY WITH BLADE PLATE,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
6024026,RESECTION OF THE PROXIMAL FEMUR FOR PAINFUL DISLOCATION OF THE HIP IN CEREBRAL PALSY,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
6024030,VALGUS OSTEOTOMY FOR DEVELOPMENTAL COXA VARA,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
6024031,VALGUS OSTEOTOMY FOR HINGED WITH ABDUCTION IN PERTHE’S DISEASE,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
7012025,IMPLANTATION OF INTRATHECAL PUMP EXCLUDING THE PUMP,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
7013021,SUBCUTANEOUS FIELD STIMULATION,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
8012007,BILATERAL FULL MYECTOMY UPPER LID,P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
9031154,PROSTATE ARTERY EMBOLIZATION (PAE),P1   ,36000.0,15.0,2020-03-01 00:00:00,,IP Package,
9031115,PERCUTANEOUS DRUG ELUTED STENT IN SINGLE VESSEL,P1   ,35496.0,15.0,2020-03-01 00:00:00,,IP Package,
4041058,PERCUTANEOUS TRANSLUMINAL ANGIOPLASTY (PTA) FOR EXTRACRANIAL CEREBROVASCULAR STENOSIS WITH STENT,P1   ,35350.0,15.0,2020-03-01 00:00:00,,IP Package,
4041062,PERCUTANEOUS TRANSLUMINAL ANGIOPLASTY (PTA) FOR INTRACRANIAL CEREBROVASCULAR STENOSIS WITHOUT STEN,P1   ,35350.0,15.0,2020-03-01 00:00:00,,IP Package,
4051010,"ENDARTERECTOMY, AORTA",P1   ,35350.0,15.0,2020-03-01 00:00:00,,IP Package,
4051029,"MEDIASTINOTOMY (CHAMBERLAIN), BIOPSY",P1   ,35350.0,15.0,2020-03-01 00:00:00,,IP Package,
8012041,UNILATERAL FULL MYECTOMY LOWER LID,P1   ,35250.0,15.0,2020-03-01 00:00:00,,IP Package,
7012010,CERVICAL MICRODISCECTOMY WITHOUT FUSION / SINGLE LEVEL,P1   ,35100.0,15.0,2020-03-01 00:00:00,,IP Package,
7012019,EXCISION OF LESIONS INTRASPINAL EXTRADURAL/LUMBAR,P1   ,35100.0,15.0,2020-03-01 00:00:00,,IP Package,
7012020,EXCISION OF LESIONS INTRASPINAL EXTRADURAL/SACRAL,P1   ,35100.0,15.0,2020-03-01 00:00:00,,IP Package,
7012039,LUMBAR FENESTRATION MICRODISCECTOMY – TWO LEVELS BILATERAL,P1   ,34650.0,15.0,2020-03-01 00:00:00,,IP Package,
4011046,PERICARDIOTOMY,P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041016,"BYPASS, ARTERY, FEMORO-TIBIAL",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041030,"ENDARTERECTOMY, ABDOMINAL ARTERIES",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041034,ENDOVASCULAR INTRAARTERIAL FIBRINOLYSIS FOR CEREBROVASCULAR EMBOLIZATION / THROMBOSIS (SHORT SEGME,P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041036,ENDOVASCULAR REVASCULARIZATION OF CEREBRAL ISCHEMIA – SINGLE VESSEL,P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041037,"EXCISION, LESION, ABDOMINAL ARTERIES",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041038,"EXCISION, LESION, ABDOMINAL VEINS",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041045,"INSERTION, CANNULA, VESSEL-TO-VESSEL",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041048,"LIGATION AND STRIPPING, VARICOSE VEINS",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041067,"BLOOD VESSEL REPAIR, PATCH GRAFT SYNTHETIC",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041068,"BLOOD VESSEL REPAIR, PATCH GRAFT TISSUE",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041069,"BLOOD VESSEL REPAIR, PATCH GRAFT UNSPECIFIED TYPE",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041070,"FISTULA, ARTERIOVENOUS REPAIR",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041074,"CANNULA, VESSEL-TO-VESSEL REPLACEMENT",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041075,"ANEURYSM, ABDOMINAL AORTA RESECTION",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041078,"RIB, FIRST WITH/WITHOUT CERVICAL RESECTION",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4041084,"REVISION, VASCULAR PROCEDURE",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4051001,"ESOPHAGEAL ANASTOMOSIS, INTRATHORACIC",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4051011,ESOPHAGEAL MYOTOMY / TRANS-THORACIC,P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4051026,"LIGATION, DIVISION, OTHER, VESSELS, AORTA",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4051027,"LOBECTOMY, LUNG",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4051032,"PHLEBECTOMY, WITH ANASTOMOSIS, AORTA",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4051037,"REPAIR, ESOPHAGEAL STRICTURE",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4051038,"REPAIR, FISTULA, ESOPHAGUS, OTHER",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4051054,"THORACOTOMY, DRAINAGE OF LOCULATED COLLECTION",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4051058,"THORACOTOMY, PLEURODESIS, RESECTION BLEB",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
4051067,"VIDEO-ASSISTED SYMPATHECTOMY, CERVICAL",P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
7012063,SPINAL CORD STIMULATION (EXCLUDING IMPLANTS),P1   ,34340.0,15.0,2020-03-01 00:00:00,,IP Package,
2016011,MINI GASTRIC BYPASS / LAPAROSCOPIC,P1   ,34200.0,15.0,2020-03-01 00:00:00,,IP Package,
2016016,ROUX-EN-Y GASTRIC BYPASS / LAPAROSCOPIC,P1   ,34200.0,15.0,2020-03-01 00:00:00,,IP Package,
2016025,GASTRIC BYPASS POUCH RESIZING FOLLOWING REGAIN,P1   ,34200.0,15.0,2020-03-01 00:00:00,,IP Package,
2016026,GASTRIC BYPASS COMMON LIMB SHORTENING FOLLOWING REGAIN,P1   ,34200.0,15.0,2020-03-01 00:00:00,,IP Package,
2016027,ROUX-EN-Y GASTRIC BYPASS TOTAL REVERSAL,P1   ,34200.0,15.0,2020-03-01 00:00:00,,IP Package,
7012055,RE-LAMINECTOMY FOR LUMBAR CANAL STENOSIS – MORE THAN TWO LEVELS,P1   ,34200.0,15.0,2020-03-01 00:00:00,,IP Package,
7013006,INTERFASICULAR REPAIR,P1   ,34065.0,15.0,2020-03-01 00:00:00,,IP Package,
6014025,FRACTURE VETEBRAE,P1   ,33750.0,15.0,2020-03-01 00:00:00,,IP Package,
7011024,CRANIOTOMY EXCISION OF BRAIN ABSCESS,P1   ,33750.0,15.0,2020-03-01 00:00:00,,IP Package,
7012032,LUMBAR DECOMPRESSIVE LAMINECTOMY AND DISCECTOMY – MORE THAN TWO LEVELS,P1   ,33660.0,15.0,2020-03-01 00:00:00,,IP Package,
9031155,PROSTATIC ARTERY EMBOLIZATION,P1   ,33480.0,15.0,2020-03-01 00:00:00,,IP Package,
4041007,"ANGIOPLASTY, PATCH, ARTERY / SYNTHETIC",P1   ,33330.0,15.0,2020-03-01 00:00:00,,IP Package,
4041008,"ANGIOPLASTY, PATCH, ARTERY / TISSUE",P1   ,33330.0,15.0,2020-03-01 00:00:00,,IP Package,
4041009,"ANGIOPLASTY, PATCH, ARTERY / UNSPECIFIED",P1   ,33330.0,15.0,2020-03-01 00:00:00,,IP Package,
4041010,"ANGIOPLASTY, VESSEL, VEIN (IMPLANT NOT INCLUDED)",P1   ,33330.0,15.0,2020-03-01 00:00:00,,IP Package,
4041017,"BYPASS, ARTERY, POPLITEO-TIBIAL",P1   ,33330.0,15.0,2020-03-01 00:00:00,,IP Package,
4041022,"CAROTICO-CAVERNOUS FISTULA CLOSURE INCLUDING THE BASIC CATHETETER, GUIDE WIRE AND THE FIRST COIL",P1   ,33330.0,15.0,2020-03-01 00:00:00,,IP Package,
7011016,CRANIOTOMY AND EVACUATION OF INTRACEREBRAL HEMATOMA,P1   ,33300.0,15.0,2020-03-01 00:00:00,,IP Package,
7011033,ENDOSCOPIC EVACUATION OF ACUTE SUBDURAL HEMATOMA,P1   ,33300.0,15.0,2020-03-01 00:00:00,,IP Package,
7011072,SKULL BASE REVISION FOR CSF FISTULA,P1   ,33300.0,15.0,2020-03-01 00:00:00,,IP Package,
7012038,LUMBAR FENESTRATION MICRODISCECTOMY – THREE LEVELS UNILATERAL,P1   ,33300.0,15.0,2020-03-01 00:00:00,,IP Package,
7013002,BRACHIAL PLEXUS DECOMPRESSION,P1   ,33165.0,15.0,2020-03-01 00:00:00,,IP Package,
7011023,CRANIOTOMY EXCISION OF SUPERFICIAL CEREBRAL TUMOUR,P1   ,32850.0,15.0,2020-03-01 00:00:00,,IP Package,
7012050,POSTERIOR CERVICAL NERVE ROOT DECOMPRESSION – ONE NERVE ROOT,P1   ,32850.0,15.0,2020-03-01 00:00:00,,IP Package,
7011034,ENDOSCOPIC EVACUATION OF CHRONIC SUBDURAL COLLECTION – BILATERAL,P1   ,32623.0,15.0,2020-03-01 00:00:00,,IP Package,
2015010,BOWEL RESCETION FOR COMLICATED DIVERTICULOSIS,P1   ,32400.0,15.0,2020-03-01 00:00:00,,IP Package,
2015021,GASTRECTOMY / SUBTOTAL-PARTIAL / LAPAROSCOPIC / COMPLICATED,P1   ,32400.0,15.0,2020-03-01 00:00:00,,IP Package,
2015048,PROCTOCOLECTOMY / / LAPAROSCOPIC / COMPLICATED,P1   ,32400.0,15.0,2020-03-01 00:00:00,,IP Package,
4041040,"EXCISION, LESION, VESSELS / HEAD, NECK",P1   ,32400.0,15.0,2020-03-01 00:00:00,,IP Package,
9031029,"CEREBRAL ARTERIOVENOUS MALFORMATIONS EMBOLIZATION (WITHOUT COILS, BALLOONS, INTERMEDIATE CATHETERS",P1   ,32400.0,15.0,2020-03-01 00:00:00,,IP Package,
9031190,TRANS CATHETER ANURYSM COLLING WITH STENTING,P1   ,32400.0,15.0,2020-03-01 00:00:00,,IP Package,
9031195,TRANS-HEPATIC PERCUTANEOUS PORTAL VEIN EMBOLIZATION,P1   ,32400.0,15.0,2020-03-01 00:00:00,,IP Package,
9031196,TRANSJUGULAR LIVER BIOPSY,P1   ,32400.0,15.0,2020-03-01 00:00:00,,IP Package,
7012013,DECOMPRESSIVE THORACIC LAMINECTOMY,P1   ,32079.0,15.0,2020-03-01 00:00:00,,IP Package,
7012034,LUMBAR DECOMPRESSIVE LAMINECTOMY AND DISCECTOMY – TWO LEVELS,P1   ,31620.0,15.0,2020-03-01 00:00:00,,IP Package,
2015045,OMPHALOCELE REPAIR - MAJOR,P1   ,31500.0,15.0,2020-03-01 00:00:00,,IP Package,
2016009,GASTRIC BANDING / LAPAROSCOPIC,P1   ,31500.0,15.0,2020-03-01 00:00:00,,IP Package,
4011021,DIAGNOSTIC EP STUDY,P1   ,31500.0,15.0,2020-03-01 00:00:00,,IP Package,
4051051,THORACOTOMY,P1   ,31500.0,15.0,2020-03-01 00:00:00,,IP Package,
5013023,LAPAROSCOPIC ORCHIDECTOMY OF INTRA-ABDOMENAL OR INTRA CANALICULAR TESTIS,P1   ,31500.0,15.0,2020-03-01 00:00:00,,IP Package,
7011011,CRANIOPLASTY,P1   ,31500.0,15.0,2020-03-01 00:00:00,,IP Package,
7011014,CRANIOTOMY AND EVACUATION OF ACUTE SUBDURAL HEMATOMA,P1   ,31500.0,15.0,2020-03-01 00:00:00,,IP Package,
7011039,ENDOSCOPY FOR THE MANAGEMENT OF HYDROCEPHALUS,P1   ,31500.0,15.0,2020-03-01 00:00:00,,IP Package,
7012041,LUMBER MICRODISECTOMY WITH FUSION / SINGLE LEVEL,P1   ,31500.0,15.0,2020-03-01 00:00:00,,IP Package,
7012045,"MYELOMENINGOCELE REPAIR, MAJOR DEFECT",P1   ,31500.0,15.0,2020-03-01 00:00:00,,IP Package,
7012057,RE-LAMINECTOMY FOR LUMBAR CANAL STENOSIS – TWO LEVELS,P1   ,31500.0,15.0,2020-03-01 00:00:00,,IP Package,
7012065,SPINAL STENOSIS / INTER LAMINAR DECOMPRESSION / LAMINECTOMY WITH DISCECTOMY,P1   ,31500.0,15.0,2020-03-01 00:00:00,,IP Package,
7013013,"NERVE TRANSPOSITION, OLD SCAR",P1   ,31500.0,15.0,2020-03-01 00:00:00,,IP Package,
7013015,NEUROMA EXCISION TREATMENT,P1   ,31500.0,15.0,2020-03-01 00:00:00,,IP Package,
4041066,"REPAIR, BRACHIAL ARTERY",P1   ,31310.0,15.0,2020-03-01 00:00:00,,IP Package,
4041076,"ANEURYSM, ILIAC ARTERY RESECTION",P1   ,31310.0,15.0,2020-03-01 00:00:00,,IP Package,
4041077,"ANEURYSM, OTHER ARTERIES RESECTION,",P1   ,31310.0,15.0,2020-03-01 00:00:00,,IP Package,
4051046,"SYMPATHECTOMY, CERVICAL",P1   ,31310.0,15.0,2020-03-01 00:00:00,,IP Package,
4051062,"THORACOTOMY, RESECTION, APICAL BLEB",P1   ,31310.0,15.0,2020-03-01 00:00:00,,IP Package,
7011046,EXCISION OF SKULL VAULT ENCEPHALOCELE,P1   ,31050.0,15.0,2020-03-01 00:00:00,,IP Package,
7011035,ENDOSCOPIC EVACUATION OF CHRONIC SUBDURAL COLLECTION – UNILATERAL,P1   ,30600.0,15.0,2020-03-01 00:00:00,,IP Package,
7011070,REPAIR OF SKULL FRACTURE WITH DAMAGED BRAIN TISSUE,P1   ,30600.0,15.0,2020-03-01 00:00:00,,IP Package,
7012056,RE-LAMINECTOMY FOR LUMBAR CANAL STENOSIS – ONE LEVEL,P1   ,30600.0,15.0,2020-03-01 00:00:00,,IP Package,
7012011,"CRANIECTOMY, BRAIN DISSECTION WITH HAEMATOMA EVAUCATION",P1   ,30465.0,15.0,2020-03-01 00:00:00,,IP Package,
7012012,CT GUIDED ASPIRATION OF INTRA-CEREBRAL COLLECTION,P1   ,30465.0,15.0,2020-03-01 00:00:00,,IP Package,
2014002,ADRENALECTOMY / PARTIAL,P1   ,30300.0,15.0,2020-03-01 00:00:00,,IP Package,
4011005,"BIOPSY, PERICARDIAM",P1   ,30300.0,15.0,2020-03-01 00:00:00,,IP Package,
4041006,ANASTOMOSIS-VENOUS INTRA-ABDOMINAL,P1   ,30300.0,15.0,2020-03-01 00:00:00,,IP Package,
4041013,"ARTERIOVENOSTOMY, FOR RENAL DIALYSIS",P1   ,30300.0,15.0,2020-03-01 00:00:00,,IP Package,
4041015,BYPASS VASCULAR-PERIPHERAL ARTERY,P1   ,30300.0,15.0,2020-03-01 00:00:00,,IP Package,
4041043,"FORMATION, SHUNT, PERITONEOVASCULAR-",P1   ,30300.0,15.0,2020-03-01 00:00:00,,IP Package,
4041044,"FORMATION, SHUNT, PERITONEOVASCULAR",P1   ,30300.0,15.0,2020-03-01 00:00:00,,IP Package,
4041046,"INSERTION, GRAFT, FOR HEMODIALYSIS",P1   ,30300.0,15.0,2020-03-01 00:00:00,,IP Package,
4041072,OTHER BLOOD VESSEL REPAIR,P1   ,30300.0,15.0,2020-03-01 00:00:00,,IP Package,
4041073,BLOOD VESSEL WITH/WITHOUT GRAFT REPAIR,P1   ,30300.0,15.0,2020-03-01 00:00:00,,IP Package,
4041090,"SUBFASCIAL LIGATION, PERFORATORS",P1   ,30300.0,15.0,2020-03-01 00:00:00,,IP Package,
4051014,"EXCISION, LESION / LUNG",P1   ,30300.0,15.0,2020-03-01 00:00:00,,IP Package,
4051033,PLEURACTOMY,P1   ,30300.0,15.0,2020-03-01 00:00:00,,IP Package,
4051040,"RESECTION, SEGMENTAL, LUNG",P1   ,30300.0,15.0,2020-03-01 00:00:00,,IP Package,
9031194,TRANS-ARTERIAL CHEMOEMBOLIZATION,P1   ,30240.0,15.0,2020-03-01 00:00:00,,IP Package,
8128075,SR-86 CI,OS   ,30206.25,20.0,2020-03-01 00:00:00,,Main Pricelist,
7011006,BURR HOLE ASPIRATION OF BRAIN ABSCESS,P1   ,30090.0,15.0,2020-03-01 00:00:00,,IP Package,
9031099,"MICROWAVE ABLATION (SITE/ LIVER, BONE, LUNG, AND OTHERS) /EACH ORGAN",P1   ,30024.0,15.0,2020-03-01 00:00:00,,IP Package,
2016021,SLEEVE GASTRECTOMY WITH BAND REMOVAL / LAPAROSCOPIC,P1   ,30000.0,15.0,2020-03-01 00:00:00,,IP Package,
7112018,NAVIGATION,OS   ,30000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
4041047,"INTERRUPTION, VENA CAVA",P1   ,29290.0,15.0,2020-03-01 00:00:00,,IP Package,
4051028,MEDIASTENOSCOPY WITH BIOPSY,P1   ,29290.0,15.0,2020-03-01 00:00:00,,IP Package,
4051057,"THORACOTOMY, PLEURAL BX",P1   ,29290.0,15.0,2020-03-01 00:00:00,,IP Package,
4051063,"THORACOTOMY, WEDGE LUNG BIOPSY",P1   ,29290.0,15.0,2020-03-01 00:00:00,,IP Package,
4021006,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY AGIOPLASTY) – SV WITH STENT ,(IMPLANT NOT INCLUDED)",P1   ,29070.0,15.0,2020-03-01 00:00:00,,IP Package,
4021014,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – SV WITH 2 STENT ,(IMPLANT NOT INCLUDED)",P1   ,29070.0,15.0,2020-03-01 00:00:00,,IP Package,
4021015,"PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – SV WITH 3 STENT ,(IMPLANT NOT INCLUDED)",P1   ,29070.0,15.0,2020-03-01 00:00:00,,IP Package,
2015058,TOTAL COLECTOMY,P1   ,28750.0,15.0,2020-03-01 00:00:00,,IP Package,
7011007,BURR HOLE EVACUATION OF CHRONIC / ACUTE SUBDURAL COLLECTION – BILATERAL,P1   ,28458.0,15.0,2020-03-01 00:00:00,,IP Package,
2014046,PELVIC EXACENTRATION / TOTAL,P1   ,28280.0,15.0,2020-03-01 00:00:00,,IP Package,
4041091,"SYMPATHECTOMY, PERIARTERIAL",P1   ,28280.0,15.0,2020-03-01 00:00:00,,IP Package,
4041092,"SYMPATHECTOMY, PRESACRAL",P1   ,28280.0,15.0,2020-03-01 00:00:00,,IP Package,
4021017,PTCA (PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY) – TV,P1   ,28101.0,15.0,2020-03-01 00:00:00,,IP Package,
6014063,TOTAL HIP REPLACEMENT (IMPLANTS NOT INCLUDED),P1   ,28050.0,15.0,2020-03-01 00:00:00,,IP Package,
6014064,TOTAL KNEE REPLACEMENT (IMPLANTS NOT INCLUDED),P1   ,28050.0,15.0,2020-03-01 00:00:00,,IP Package,
7011001,ARNOLD CHIARI DECOMPRESSION CRANIECTOMY,P1   ,28050.0,15.0,2020-03-01 00:00:00,,IP Package,
7013016,OLD PERINEURAL NERVE REPAIR,P1   ,27922.5,15.0,2020-03-01 00:00:00,,IP Package,
9031097,"MECHANICAL THROMBECTOMY FOR ACUTE ISCHEMIC STORK (WITHOUT STENTS, BALLOONS, BALLOON GUIDE CATHETER",P1   ,27880.0,15.0,2020-03-01 00:00:00,,IP Package,
2014004,ASSISTED EXTENDED HEMICOLECTOMY / LAPARASCOPIC,P1   ,27775.0,15.0,2020-03-01 00:00:00,,IP Package,
2014010,GASTRIC BY-PASS - LAPARASCOPIIC,P1   ,27775.0,15.0,2020-03-01 00:00:00,,IP Package,
2014040,SPLENECTOMY LAPARASCOPIC,P1   ,27775.0,15.0,2020-03-01 00:00:00,,IP Package,
4041057,PERCUTANEOUS TRANSLUMINAL ANGIOPLASTY (PTA) FOR EXTRACRANIAL CEREBROVASCULAR STENOSIS WITH BALLOON,P1   ,27270.0,15.0,2020-03-01 00:00:00,,IP Package,
6014062,TENOLYSIS REDO TENDONS REPAIR / RECONSTRUCTION,P1   ,27200.0,15.0,2020-03-01 00:00:00,,IP Package,
7011012,CRANIOTOMY AND BIOPSY OF BRAIN TUMOUR,P1   ,27200.0,15.0,2020-03-01 00:00:00,,IP Package,
7012053,RE-FENESTRATION AND MICRODISCECTOMY,P1   ,27200.0,15.0,2020-03-01 00:00:00,,IP Package,
9031058,EMBOLIZATION- UTERINE FIBROID,P1   ,27200.0,15.0,2020-03-01 00:00:00,,IP Package,
9031090,INTERNAL ILIAC BALLOON OCCLUSION,P1   ,27200.0,15.0,2020-03-01 00:00:00,,IP Package,
9031191,TRANS CATHETER ANURYSM COLLING WITHOUT STENTING,P1   ,27200.0,15.0,2020-03-01 00:00:00,,IP Package,
9031192,TRANS CATHETER ARTERIAL EMBOLIZATION – WITHOUT IMPLANT,P1   ,27200.0,15.0,2020-03-01 00:00:00,,IP Package,
7012033,LUMBAR DECOMPRESSIVE LAMINECTOMY AND DISCECTOMY – ONE LEVEL,P1   ,27030.0,15.0,2020-03-01 00:00:00,,IP Package,
8012004,BILATERAL MYECTOMY LOWER LID,P1   ,27000.0,15.0,2020-03-01 00:00:00,,IP Package,
6014057,TENDON INTERPOSITION ARTHROPLASTY,P1   ,26350.0,15.0,2020-03-01 00:00:00,,IP Package,
7011015,CRANIOTOMY AND EVACUATION OF EXTRADURAL HEMATOMA,P1   ,26350.0,15.0,2020-03-01 00:00:00,,IP Package,
7012060,"REPAIR OF MENINGOMYELOCELE, MINOR DEFECT",P1   ,26350.0,15.0,2020-03-01 00:00:00,,IP Package,
7013011,NERVE REPAIR MAJOR,P1   ,26350.0,15.0,2020-03-01 00:00:00,,IP Package,
7013014,"NEUROLYSIS, OLD REPAIR, EXPLORATION",P1   ,26350.0,15.0,2020-03-01 00:00:00,,IP Package,
4011018,CARDIAC PACEMAKER DEVICE REPLACEMENT-PROCRSEXC,P1   ,26260.0,15.0,2020-03-01 00:00:00,,IP Package,
4041001,"AMPUTATION, ABOVE KNEE",P1   ,26260.0,15.0,2020-03-01 00:00:00,,IP Package,
4041002,"AMPUTATION, BELOW KNEE",P1   ,26260.0,15.0,2020-03-01 00:00:00,,IP Package,
