Service Code,Description,Price 2022 ,Type,LOS
FMDER-0168,MILIA EXTRACTION - LARGE,829.58307075,service,
FMDER-0169,K.O.H. EXAMINATION,312.68895525000005,service,
FMDER-0170,REGIONAL PUVA MOBILE/SESSION,165.91665824999998,service,
FMDER-0171,MICROPIGMENTATION TEST,44.66988224999999,service,
FMDER-0173,BLEACHING - FACE,89.33976449999999,service,
FMDER-0174,BLEACHING - ARMS,165.91665824999998,service,
FMDER-0175,BLEACHING - LEGS,242.49355200000002,service,
FMDER-0176,BLEACHING - TRUNK,312.68895525000005,service,
FMDER-0177,BLEACHING - WHOLE BODY,395.64733950000004,service,
FMDER-0178,CELLULAR BODY WRAP,395.64733950000004,service,
FMDER-0179,LASER TREATMENT CELLATH./SESS.,242.49355200000002,service,
FMDER-0181,SKIN GRAFTING SMALL AREA,2118.62739375,service,
FMDER-0182,SKIN GRAFTING MEDIUM AREA,3094.9827615000004,service,
FMDER-0183,SKIN GRAFTING LARGE AREA,3886.27733025,service,
FMDER-0184,SKIN GRAFTING EXTRA LARGE AREA,4652.046267749999,service,
FMDER-0189,MICRO-DERMABRADER PROCEDURE    SMALL,376.5030885,service,
FMDER-0190,MICRO-DERMABRADER PROC. MEDIUM,740.24330625,service,
FMDER-0191,MICRO-DERMABRADER PROC. LARGE,1474.10523225,service,
FMDER-0192,MICRO-DERMABRADER PROC. E-LARG,2214.3485385,service,
FMDER-0193,INTRACORPORAL INJECTION I.C.I,229.73068125,service,
FMDER-0194,LASER TREATMENT EXTRA LARGE,3688.4537707500003,service,
FMDER-0195,VASCULAR LASER TREATMENT TEST  DOSE,146.77240725,service,
FMDER-0196,VASCULAR LASER TREATMENT SMALL AREA,1550.6821260000002,service,
FMDER-0197,VASCULAR LASER TREATMENT       MEDIUM AREA,2335.5953144999994,service,
FMDER-0198,VASCULAR LASER TREATMENT       LARGE AREA,2948.2104645,service,
FMDER-0199,BLISTER SCTN DIV. MELANOCYTE   CULTURING,376.5030885,service,
FMDER-0200,LASER ABLATION SMALL AREA,740.24330625,service,
FMDER-0201,LASER ABLATION MEDIUM AREA,1033.78812075,service,
FMDER-0202,LASER ABLATION LARGE AREA,1474.10523225,service,
FMDER-0203,LASER ABLATION EXTRA LARGE,2948.2104645,service,
FMDER-0204,BLISTER TRANSFORMATION SMALL   AREA,740.24330625,service,
FMDER-0205,BLISTER TRANSFORMATION MEDIUM  AREA,1033.78812075,service,
FMDER-0206,BLISTER TRANSFORMATION LARGE   AREA,1474.10523225,service,
FMDER-0207,BLISTER TRANSFORMATION EXTRA   LARGE AREA,2948.2104645,service,
FMDER-0208,AGE JEUNESSE EYE WRINKLE PER   TREATMENT,376.5030885,service,
FMDER-0209,AGE JEUNESSE WRINGKLE PD(6TREA TMENT),1474.10523225,service,
FMDER-0210,AGE JEUNESSE FACE WRINGKLE PER TREATMENT,670.04779275,service,
FMDER-0211,AGE JEUNESSE FACE WRINGKLE PD  (6 TREATMENT),2654.6656500000004,service,
FMDER-0212,MELANOCYTE CULTURE SMALL,6381.4078125,service,
FMDER-0214,MELANOCYTE CULTURE LARGE,12762.815625,service,
FMDER-0215,MELANOCYTE CULTURE EXTRA-LARGE,19144.2234375,service,
FMDER-0219,LASER TREATMEN LARGE AREA,2335.5953144999994,service,
FMDER-0220,LASER TREATMENT EXT.LARGE AREA,2680.1912812499995,service,
FMDER-0221,LASER COOLING DEV. APPLICATION,146.77240725,service,
FMDER-0222,HYDRADERMIE MACHINE SMALL AREA,95.72114475,service,
FMDER-0223,HYDRADERMIE MACHINE FACIAL,287.163324,service,
FMDER-0224,HYDRADERMIE MACHINE(1X) FACIAL,127.62815624999999,service,
FMDER-0225,HYDRADERMIE MACHINE(4X) FACIAL,382.88446875,service,
FMDER-0228,MULTI-ZONES(1X)Body Treatment  Small Area,159.53516775,service,
FMDER-0229,MULTI-ZONES(12X)Body Treatment Small Area (Package Deal),1595.35200825,service,
FMDER-0230,MULTI-ZONES(1X)Body Treatment  Medium Area,319.07044575000003,service,
FMDER-0231,MULTI-ZONES(12X)Body Treatment Medium Area (Package Deal),3190.70390625,service,
FMDER-0232,MULTI-ZONES(1X)Body Treatment  Large Area,446.698602,service,
FMDER-0233,MULTI-ZONES(12X)Body Treatment Large Area (Package Deal),4466.98546875,service,
FMDER-4003,AHA PEELING APPLICATION SMALL  AREA,146.77240725,service,
FMDER-4004,ONE LASER PULSE,31.907011500000003,service,
FMDNTF0001,AMALGAM FILLING ONE S,191.4422895,service,
FMDNTF0002,AMALGAM FILLING TWO S,255.25631249999998,service,
FMDNTF0003,AMALGAM FILLING > 2 S,319.07044575000003,service,
FMDNTF0004,AMALGAM CORE,465.84274275,service,
FMDNTF0005,REINFORCEMENT EACH PIN,76.57689375,service,
FMDNTF0006,COMPOSITE FILLING - SIMPLE,312.68895525000005,service,
FMDNTF0007,COMPOSITE FILLING COMPOUND,465.84274275,service,
FMDNTF0008,COMPOSITE CORE,625.37802075,service,
FMDNTF0009,TEMPORARY FILLING,76.57689375,service,
FMDNTF0010,CHILDREN TOOTH FILLING  ONE    SURFACE,159.53516775,service,
FMDNTF0011,CHILDREN TOOTH FILLING TWO     SURFACES,236.11206149999998,service,
FMDNTF0012,FLOURIDE TREATMENT (CHILDREN)  PER VISIT,236.11206149999998,service,
FMDNTF0013,KETAC FILLING ONE SURFACE,312.68895525000005,service,
FMDNTF0014,KETAC FILLING TWO SURFACE,395.64733950000004,service,
FMDNTF0015,CHILD. KETAC FILLING 1 SURFACE,236.11206149999998,service,
FMDNTF0016,CHILD. KETAC FILLING 2 SURFACE,312.68895525000005,service,
FMDNTM0001,SCALING,236.11206149999998,service,
FMDNTM0002,POLISHING,236.11206149999998,service,
FMDNTM0003,SCALING AND POLISHING,465.84274275,service,
FMDNTM0004,GUM TREATMENT QUAD. (MILD),625.37802075,service,
FMDNTM0005,GUM TREATMENT QUAD. (MODERATE),778.5318082499999,service,
FMDNTM0006,GUM TREATMENT QUAD. (SEVERE),938.0669760000001,service,
FMDNTM0007,ROOT PLANNING CURRETAGE QUAD.,778.5318082499999,service,
FMDNTM0008,GINGIVECTOMY ORGINGIVOPLASTY/QUADRANT,765.7689375,service,
FMDNTM0009,REVERSE BEVEL GINGIVECTOMY/QUADRANT,1276.2815624999998,service,
FMDNTM0010,SLIDING FLAP OPERATION 1/4 JAW,893.3970937500001,service,
FMDNTM0012,RECONST OF PERIODONTAL BONE DEFECT QUADRANT,1276.2815624999998,service,
FMDNTM0013,LOC.TREAT.OF ORAL LESION SMALL,159.53516775,service,
FMDNTM0014,LOCAL TREAT. ORAL LESION MED.,312.68895525000005,service,
FMDNTM0015,LOCAL TREAT. ORAL LESION LARGE,312.68895525000005,service,
FMDNTM0016,OCCLUSSAL ADJUSTMENT,625.37802075,service,
FMDNTM0017,SMOOTHING OF SHARP EDGE,159.53516775,service,
FMDNTO0031,RETAINERS UPPER & LOWER,1148.65340625,service,
FMDNTO0035,SPACE MAINTAINER COMPOUND,1021.0252499999999,service,
FMDNTO0036,BITE PLANE,1276.2815624999998,service,
FMDNTO0037,HABIT BREAKING APPLIANCE,1276.2815624999998,service,
FMDNTO0038,REMOVAL OF FIXED APPLIANCE,446.698602,service,
FMDNTO0039,"BRACKET, BAND OR ARCH WIRE",229.73068125,service,
FMDNTO0041,ORTHODONTIC STUDY MODELS,376.5030885,service,
FMDNTO0042,PHOTOCCLUSSION ANALYSIS,376.5030885,service,
FMDNTO0043,CEPHALOMETRIC COMPUTER ANALYS.,376.5030885,service,
FMDNTO0044,APPOINTMENT CANCELL.W/O NOTICE,191.4422895,service,
FMDNTP0001,TEMPORARY ACRYLIC CROWN,159.53516775,service,
FMDNTP0002,TEMPORARY READY MADE CROWN,312.68895525000005,service,
FMDNTP0003,TEMPORARY METALIC CROWN,465.84274275,service,
FMDNTP0004,ACRYLIC JACKET CROWN,465.84274275,service,
FMDNTP0005,ISOSIT JACKET CROWN,625.37802075,service,
FMDNTP0006,ISOSIT VENEER CROWN,778.5318082499999,service,
FMDNTP0007,METALIC CASTING CROWN,778.5318082499999,service,
FMDNTP0008,PORCELAIN FACING JACKET,938.0669760000001,service,
FMDNTP0009,PORCELAIN FACING CROWN,1091.2207635,service,
FMDNTP0010,PORCELAIN JACKET CROWN,1244.374551,service,
FMDNTP0011,PROCELAIN CROWN  (TYPE I),1550.6821260000002,service,
FMDNTP0012,PROCELAIN CROWN (TYPE II),1939.9479749999998,service,
FMDNTP0013,PORCELAIN CROWN (TYPE III),2169.67865625,service,
FMDNTP0014,PORCELAIN CRWON (TYPE IV),2482.3676115,service,
FMDNTP0015,POR. JACKET PRECIOUS METAL,2788.6751865,service,
FMDNTP0016,PORCELAIN  CROWN PRECIOUS MET.,3094.9827615000004,service,
FMDNTP0017,INLAY METALLIC,778.5318082499999,service,
FMDNTP0018,INLAY METALLIC 2 SURFACES,938.0669760000001,service,
FMDNTP0019,INLAY METALLIC 3 SURFACES,1091.2207635,service,
FMDNTP0020,ONLAY CORE + POST,1710.21729375,service,
FMDNTP0021,ADDITIONAL POST,465.84274275,service,
FMDNTP0022,METALLIC CROWN 3/4,2016.52486875,service,
FMDNTP0023,CEMENTATION OF CROWN,76.57689375,service,
FMDNTP0024,REMOVAL OF CROWN,76.57689375,service,
FMDNTP0025,REMOVAL OF BRIDGE,236.11206149999998,service,
FMDNTP0026,FULL DENTURE ACRYLIC TYPE I,3522.5371125,service,
FMDNTP0027,FULL DENTURE ACRYLIC TYPE II,5424.19669575,service,
FMDNTP0028,FULL DENTURE ACRYLIC TYPE III,7747.0291394999995,service,
FMDNTP0029,ACRYLIC DENTURE UPPER/LOWER  I,2322.83244375,service,
FMDNTP0030,ACRYLIC DENTURE UPPER/LOWER II,3094.9827615000004,service,
FMDNTP0031,ACRYLIC DENT. UPPER/LOWER III,4652.046267749999,service,
FMDNTP0032,PARTIAL DENT. ACRYLIC 1 TOOTH,465.84274275,service,
FMDNTP0033,PARTIAL DENT. ACRYLIC 2 TEETH,701.9549145000001,service,
FMDNTP0034,PARTIAL DENT. ACRYLIC 3 TEETH,938.0669760000001,service,
FMDNTP0035,PARTIAL DENT. ACR. EXTRA TEETH,236.11206149999998,service,
FMDNTP0036,COMPLETE DENT. VITALIUM TYPE I,9291.329775,service,
FMDNTP0037,COMPLETEL DENT.VITAL.TYPE II,12386.3125365,service,
FMDNTP0038,COMPLETE DENT.VITAL. TYPE III,15481.29540825,service,
FMDNTP0039,UPPER/LOWER DENT.VITAL.TYPE I,6196.3470135,service,
FMDNTP0040,UPPER/LOWER DENT.VITAL.TYPE II,7747.0291394999995,service,
FMDNTP0041,UPPER/LOWER DENT.VIT.TYPE III,9291.329775,service,
FMDNTP0042,VITALIUM CHROME COB. ONE TOOTH,1244.374551,service,
FMDNTP0043,VITAL. CHROME COBALT TWO TOOTH,1550.6821260000002,service,
FMDNTP0044,EXTRA VITAL. TEETH,312.68895525000005,service,
FMDNTP0045,VITALIUM CLASP,465.84274275,service,
FMDNTP0046,VITALIUM BAR,778.5318082499999,service,
FMDNTP0047,RELINING OF PARTIAL DENTURE,312.68895525000005,service,
FMDNTP0048,RELINING OF UPPER/LOWER DENT.,625.37802075,service,
FMDNTP0049,RELINING OF COMPLETE DENTURE,938.0669760000001,service,
FMDNTP0051,REPAIR OF BROKEN DENTURE,625.37802075,service,
FMDNTP0052,REPAIR OF CLASP,236.11206149999998,service,
FMDNTP0053,REPAIR OF CASTING CLASP,395.64733950000004,service,
FMDNTP0054,OBTURATOR,1021.0252499999999,service,
FMDNTP0056,SPACE MAINTAINER,938.0669760000001,service,
FMDNTP0058,MOUTH GAURD,938.0669760000001,service,
FMDNTP0060,SPLINT - ACRYLIC I,778.5318082499999,service,
FMDNTP0061,SPLINT ACYLIC II,1550.6821260000002,service,
FMDNTP0062,SPLINT ACYLIC III,2322.83244375,service,
FMDNTP0063,ONE SURFACE CERAMIC FILLING,312.68895525000005,service,
FMDNTP0064,TWO SURFACES CERAMIC FILLING,465.84274275,service,
FMDNTP0065,THREE SURFACES CERAMIC FILLING,625.37802075,service,
FMDNTP0068,STUDY MODEL,312.68895525000005,service,
FMDNTP0069,VEENER FACE CERAMIC,1550.6821260000002,service,
FMDNTP0070,VENEER CEREC FILLING,312.68895525000005,service,
FMDNTP0072,ORAL MUCOSAL LESIONS,127.62815624999999,service,
FMDNTP0073,FISSURE SEALENT TEETH,191.4422895,service,
FMDNTP0074,SINGLE PORCELAIN TOOTH,638.1407812499999,service,
FMDNTR0001,ROOT CANAL TREATMENT 1RC,465.84274275,service,
FMDNTR0002,ROOT CANAL TREATMENT 2RC,778.5318082499999,service,
FMDNTR0003,ROOT CANAL TREATMENT 3RC OR    MORE,938.0669760000001,service,
FMDNTR0004,ROOT CANAL TREATMENT INFECTED  TOOTH 1RC,778.5318082499999,service,
FMDNTR0005,ROOT CANAL TREATMENT INFECTED  TOOTH 2RC,1091.2207635,service,
FMDNTR0006,ROOT CANAL TREATMENT INFECTED  TOOTH 3RC OR MORE,1397.5283385,service,
FMDNTR0007,RCT AND FILLING ONE RC,1550.6821260000002,service,
FMDNTR0008,RCT AND FILLING TWO RC,1939.9479749999998,service,
FMDNTR0009,RCT AND FILLING THREE RC,2112.2460135,service,
FMDNTR0010,RCT DECIDIOUS MOLAR,708.33629475,service,
FMDNTR0011,RCT DECIDIOUS TEETH,567.94526775,service,
FMDNTR0012,PULPOTOMY (CHILDREN),127.62815624999999,service,
FMDNTR0013,READY MADE POST,159.53516775,service,
FMDNTS0004,SIMPLE EXT.DECIDIOUS,159.53516775,service,
FMDNTS0005,SIMPLE EXT. PERMANENT TEETH,236.11206149999998,service,
FMDNTS0006,SIMPLE EXT. PRE OR POST MOLAR,312.68895525000005,service,
FMDNTS0007,SIMPLE EXTRACTION OF REMAINING ROOT,395.64733950000004,service,
FMDNTS0008,NORMAL EXT.UPPER 3RD MOLLAR,465.84274275,service,
FMDNTS0009,NORMAL EXT. LOWER 3RD MOLAR,548.801127,service,
FMDNTS0010,SUR. EXT. OF NORMAL TOOTH,625.37802075,service,
FMDNTS0011,SUR. REM. OF REMAINING ROOT-,778.5318082499999,service,
FMDNTS0015,"IMPACTED 3RD MOLAR ""MOD. CASE""",2322.83244375,service,
FMDNTS0016,"IMPACTED 3RD MOLAR ""SEVERE CASE""",3094.9827615000004,service,
FMDNTS0020,INCISION FOR ERUPTING TOOTH,465.84274275,service,
FMDNTS0021,OPERCULECTOMY,625.37802075,service,
FMDNTS0022,"I & D OF INTRA-ORAL ABSCESS    ""SUPERFACIAL""",395.64733950000004,service,
FMDNTS0024,I & D EXTRA ORAL ABCESS,989.1182385000001,service,
FMDNTS0025,I&D INTRA ORAL ABCESS CHILDREN,140.391027,service,
FMDNTS0026,IRRIGATION OR CHANGE DRAIN OF  ABCESS/SOCKET,70.1955135,service,
FMDNTS0032,APECICTOMY ANTERIOR,1550.6821260000002,service,
FMDNTS0075,BIOPSY OF SOFT TISSUE - SMALL,421.17297075,service,
FMDNTS0076,BIOPSY OF SOFT TISSUE - MEDIUM,708.33629475,service,
FMDNTS0077,BIOPSY OF SOFT TISSUE - LARGE,1129.50915525,service,
FMDNTS0078,BIOPSY OF BONE (SUPERFACIAL),708.33629475,service,
FMDNTS0079,BIOPSY OF BONE (MODERATE),1410.291099,service,
FMDNTS0080,BIOPSY OF BONE (DEEP),2112.2460135,service,
FMDNTS0091,STICHES FOR SUPERFICIAL WOUND,778.5318082499999,service,
FMDNTS0092,STICHES  FOR DEEP WOUND,1550.6821260000002,service,
FMDNTS0125,STITCHES REMOVAL (SMALL),127.62815624999999,service,
FMDNTS0126,STITCHES REMOVAL (MEDIUM),191.4422895,service,
FMDNTS0127,STITCHES REMOVAL (LARGE),255.25631249999998,service,
FMDNTS0139,TRANSPOSITION FLAP (SMALL),5424.19669575,service,
FMDNTS0225,I.D.F.,465.84274275,service,
FMDNTS0226,I.D.F. + CORE,548.801127,service,
FMDNTS0229,I.D.F. WITH H.A. FILLER (LARGE CAVITY),938.0669760000001,service,
FMDNTS0230,REMOVAL OF I.D.F.,236.11206149999998,service,
FMDNTS0231,H.A. GRANULES FILLER IN SMALL  CAVITY,395.64733950000004,service,
FMDNTS0232,H.A. GRANULESS FILLER IN LARGE CAVITY,625.37802075,service,
FMDNTX0002,BITEWING X-RAY,76.57689375,service,
FMDNTX0003,OCCLUSAL X-RAY,159.53516775,service,
FMDNTX0004,PEDIATRIC X-RAY,76.57689375,service,
FMDNTX0005,PANORAMIC X-RAY,236.11206149999998,service,
FMDNTX0006,ADDITIONAL X-RAY,51.0512625,service,
FMDNTX0007,PANORAMIC & CEPHALOMETRIC,312.68895525000005,service,
FMENDA0001,BRONCHOSCOPY,2112.2460135,service,
FMENDA0002,BRONCHOALVEOLAR LAVAGE,140.391027,service,
FMENDE0001,UPPER GI ENDOSCOPY,1021.0252499999999,service,
FMENDE0002,OESOPHAGOSCOPY,670.04779275,service,
FMENDE0003,FOLLOW UP ENDOSCOPY,804.0574395,service,
FMENDE0004,COLONOSCOPY FULL COLON,1608.11476875,service,
FMENDE0005,COLONOSCOPY MID COLON,1340.09569575,service,
FMENDE0006,FLEXIBLE SIGMOIDOSCOPY,1180.56041775,service,
FMENDE0007,PROCTOSCOPY,140.391027,service,
FMENDE0008,PROCTOSIGMOIDOSCOPY (RIGID),670.04779275,service,
FMENDE0009,ENDOSCOPIC BIOPSY,140.391027,service,
FMENDE0010,SMALL INTESTINAL BIOPSY,708.33629475,service,
FMENDE0011,RECTAL SNIP EXAMINATION,402.02871975,service,
FMENDE0012,END.CHOLANGIOPANCREATOGRAPHY,1691.07304275,service,
FMENDE0013,ENDOSCOPIC PANCREATHOGRAPHY,1410.291099,service,
FMENDE0014,ENDOSCOPIC CHOLANGIOGRAPHY,1410.291099,service,
FMENDE0015,ENDCOSCOPIC VEDIO TAPE PRINTING,57.43264275,service,
FMENDE0016,ENDOSCOPIC ULTRASONOGRAPHY,6.38138025,service,
FMENDE0017,PRE MEDICATION,140.391027,service,
FMENDE0018,UNCOMPLETED PROCEDURE,421.17297075,service,
FMENDE0019,OESOPHAGEAL PH MONITORING      24 HOURS,1340.09569575,service,
FMENDE0020,OESOPHAGEAL PH MONITORING      3 HOURS,670.04779275,service,
FMENDE0021,SCLEROTHERAPHY O.V.,1691.07304275,service,
FMENDE0022,ENDOSCOPIC LIGATION O.V.,1340.09569575,service,
FMENDE0023,INSERTION OF GASTRIC BALLOON,5628.4017457499995,service,
FMENDE0024,ENDOSCOPIC POLYPECTOMY,670.04779275,service,
FMENDE0025,INJECTION OF BLEEDING POINT,708.33629475,service,
FMENDE0026,ELECTROCOAGULATION OF BLEEDING,708.33629475,service,
FMENDE0027,ENDOSCOPIC REMOVAL OF F.B.,1410.291099,service,
FMENDE0028,BALLOON DILATION OF GI,1410.291099,service,
FMENDE0029,BOUGIE DILATATION OF GI STRICTURE,1410.291099,service,
FMENDE0030,IMPLANTATION OF PLASTIC STENT,2112.2460135,service,
FMENDE0031,IMPLANTATION OF EXPANDABLE     STENT,1340.09569575,service,
FMENDE0032,ENDOSCOPIC PAPILLOTOMY,708.33629475,service,
FMENDE0033,ENDOSCOPIC SPHINCLEROTOMY,2393.02795725,service,
FMENDE0034,E. STONE EXTRACTION 1 STONE,708.33629475,service,
FMENDE0035,E. STONE EXTRACTION 2-5 STONES,2112.2460135,service,
FMENDE0036,E. STONE EXTRACTION 5 OR MORE  STONES,3522.5371125,service,
FMENDE0037,ENDOSCOPIC STONE CRUSHING,1129.50915525,service,
FMENDE0038,E.S. WITH STONE EXTRACTION,3803.31905625,service,
FMENDE0039,E.S. WITH STONE CRUSHING,4224.492027,service,
FMENDE0040,INSERTION OF NASOBILIARY CATHE TER,1072.0765124999998,service,
FMENDE0041,ENDOSCOPIC INSERTION OF A STEN,1072.0765124999998,service,
FMENDE0042,E.S. WITH INSERTION OF A STENT,3094.9827615000004,service,
FMENDE0043,ENDOSCOPIC OF STENT EXCHANGE,2393.02795725,service,
FMENDE0044,ENDOSCOPIC BRUSH CYTOLOGY,280.78194375000004,service,
FMENDE0045,SCLEROTHERAPY HAEMORRHOIDS,280.78194375000004,service,
FMENDE0046,GUM  LIGATURE - HAEMORRHOIDS,1410.291099,service,
FMENDE0047,INFRA-RED COAGULATION-HAEMORR- HOIDS,421.17297075,service,
FMENDE0048,DIGITAL ANAL DILATATION,210.58643025000003,service,
FMENDE0049,INCISION OF PERIANAL THROMB0-  SIS,357.3588375,service,
FMENDE0050,ENDOSCOPIC LASER TREATMENT,2680.1912812499995,service,
FMENDE0051,GASTROTOMY FEEDEING TUBE,2680.1912812499995,service,
FMENDE0052,BILIARY/PANCREATIC STRICTURE   DILATATION,1340.09569575,service,
FMENDE0053,VARICEAL LIGATION 5 BANDS,1340.09569575,service,
FMENDE0054,VARICEAL LIGATION > 5 BAND,2010.1434885,service,
FMENDE0056,H-PYLORI RAPID CHECK,25.52563125,service,
FMENDE0057,E.G.D/COLONOSCOPY,2105.86463325,service,
FMENDE0058,EGD / FLEXIBLE  SIGMOIDOSCOPY,1761.26855625,service,
FMENDE0059,GASTRIC VARICES INJECTION,3828.8446875,service,
FMENDE0060,OR SIGMOIDOSCOPY COMPLEMENTRY TO ANO RECTAL SURGER,638.1407812499999,service,
FMENDE0061,Achalasia dilatation session,6381.4078125,service,
FMENT-0001,REFERRAL FROM OTHER DOCTOR-OP,3573.5883750000003,service,
FMENT-0034,BRONCOSCOPY,1276.2815624999998,service,
FMENT-9000,C.P. PROGRAM - 1 SESSION (P.D),146.77240725,service,
FMENTE0001,AUDIOMETRY (PURE TONE + SP),446.698602,service,
FMENTE0002,AUDIOMETRY - PURE TONE,299.92619475000004,service,
FMENTE0003,AUDIOMETRY - SPEECH,299.92619475000004,service,
FMENTE0004,IMPEDANCEMETRY (T + ART + ARD),376.5030885,service,
FMENTE0005,TYMPANOMETRY,280.78194375000004,service,
FMENTE0006,SPECIAL TEST BATTERY,376.5030885,service,
FMENTE0007,ELECTRONYSTAMOGRAPHY - ENG,599.8523895000001,service,
FMENTE0008,FACIAL NERVE EXCITABILITY TEST,446.698602,service,
FMENTE0009,BRAINSTEM EVOKED RESP. A.,1327.3328250000002,service,
FMENTE0010,ELECTROCHOCHLEOGRAPHY,1040.1695009999999,service,
FMENTE0011,PLAY AUDIOMETRY,446.698602,service,
FMENTE0013,OTOACOUSTIC EMISSION TEST,433.93573124999995,service,
FMENTE0014,NEURO-OTOLOGICAL HEARING TEST,567.94526775,service,
FMENTE0015,IMPEDANCEMETRY STUDY,497.7498645,service,
FMENTE0016,FOR SITE OF LESS.TEST BATTERY,497.7498645,service,
FMENTE0018,HEARING AID UNITRON (PROGRAM.),3094.9827615000004,service,
FMENTE0020,CALORIC TEST FOR VERTIGO,625.37802075,service,
FMENTE0021,TRASIENT EVOKED OAE (PED.),146.77240725,service,
FMENTE0025,TINNITUS MATCHING & MASKING,268.01918325,service,
FMENTE0026,VOICE DISORDER SESSION,433.93573124999995,service,
FMENTE0027,HEARING AID FITTING COLIBRIE I I,1608.11476875,service,
FMENTE0029,COMPTUER ASSISTED VESTIBULAR   REHABILIATION EXERCISE,165.91665824999998,service,
FMENTE0030,TINNITUS MATCHING,268.01918325,service,
FMENTE0031,TINNITUS MASKING,134.0095365,service,
FMENTE0032,FITTING HEARING AID AUDIOFLE 120,3094.9827615000004,service,
FMENTE0035,CANALITH REPOSITIONING MANEUVE R FOR BENIGH PAROXYSMAL POSTIO,536.0382562499999,service,
FMENTE0036,DEVICE OF SENSO-HEARING AID,5532.680601,service,
FMENTE0037,FITTING OF COMPACT DIGIFOCUS   HEARING AID,7147.1767500000005,service,
FMENTE0038,FITTING OF FM SYSTEM FOR       HEARING IMPAIRMENT,8933.9709375,service,
FMENTE0039,TINNITUS RETRAINING THERAPHY,255.25631249999998,service,
FMENTE0040,AUDITORY TRAINING SESSION,255.25631249999998,service,
FMENTE2003,REPAIR OF EARING TEAR OF EAR   LOBE,599.8523895000001,service,
FMENTE2004,SUTURE OF LACERATION OF EXTRNL EAR (PER SUTURE),146.77240725,service,
FMENTE2005,ASPIRATION OF HEMATOMA,599.8523895000001,service,
FMENTE2006,DRAINAGE OF AURICULAR ABSCESS  AND DEBRIDEMENT,746.6246865,service,
FMENTE2010,INJECTION OF KELOID - SMALL,299.92619475000004,service,
FMENTE2011,INJECTION OF KELOID - LARGE,446.698602,service,
FMENTE3001,EAR WASH - UNILATERAL,146.77240725,service,
FMENTE3002,EAR WASH - BILATERAL,229.73068125,service,
FMENTE3003,TREATMENT OF OTOMYCOSIS-UNILAT,229.73068125,service,
FMENTE3004,TREATMENT OF OTOMYCOSIS-BILAT.,376.5030885,service,
FMENTE3005,DEBRIDEMENT & INSERTION OF     OTO-WICK,51.0512625,service,
FMENTE3006,INCISION OF ABSCESS OF EXTERNL EAR CANAL,299.92619475000004,service,
FMENTE3007,REMVL OF FOREING BODY WITHOUT  INCISN-W/O MICROSCOPE-NOT IMPC,229.73068125,service,
FMENTE3008,REMVAL OF FOREIGN BODY WITHOUT INCISN-W/O MICROSCOPE-IMPACTED,446.698602,service,
FMENTE3016,BIOPSY OF EXTERNAL EAR,523.27549575,service,
FMENTE3017,MICROSCOPIC EXAMINATION UNILAT,146.77240725,service,
FMENTE3018,MICROSCOPIC EXAMINATION BILAT,229.73068125,service,
FMENTE3019,EAR PLUG,165.91665824999998,service,
FMENTE3020,VESTIBULAR ASSESTMENT,1021.0252499999999,service,
FMENTE4007,REMOVAL OF GROMMET-UNILATERAL,146.77240725,service,
FMENTE4008,REMOVAL OF GROMMET-BILATERAL,229.73068125,service,
FMENTE5003,EAR MOULD,255.25631249999998,service,
FMENTE5004,HEARING AID FITTING,165.91665824999998,service,
FMENTE5005,FREE FIELD AUDIOMETRY,491.3683740000001,service,
FMENTE6001,POLITZERIZATION,146.77240725,service,
FMENTE6002,CATHETERIZATION OF EUSTACHIAN  TUBE,523.27549575,service,
FMENTE6003,HEARING AID  M35,2603.6143875,service,
FMENTE6004,HEARING AID M36,2520.6561135,service,
FMENTE6005,HEARING AID M49-0,2692.9541520000002,service,
FMENTE6007,HEARING AID PHILIPS M47,2520.6561135,service,
FMENTE6008,HEARING AID M60-OL,2284.5440519999997,service,
FMENTE6009,HEARING AID PHILIPS M60-OR,2284.5440519999997,service,
FMENTE6020,HEARING AID PHILIPS S46-O,2603.6143875,service,
FMENTE6022,HEARING AID PHILIPS S47,2444.07921975,service,
FMENTE6024,FARO REMOTE CONTROL,982.7368582500001,service,
FMENTE6029,PROMONTORY STIMULATION TEST,510.51262499999996,service,
