Service Code,Service Name, Price,NPHIES ID
FMPTD-0059,EMG FACE/FACIAL NRVE. - 1 SIDE,584,11012-02-00
NEU-0029,"Endarterectomy- Other, Vessels, Head & Neck",41289,90229-00-00
FMOBG-0143,ENDOMETRIAL PREMESTRUAL CURR.  (WITH OR W/THOUT ANAESTHESIA),273,35640-01-00
FMURO-0083,ENDOPYELOTOMY,1538,36825-00-00
FMENDE0014,ENDOSCOPIC CHOLANGIOGRAPHY,1555,30484-01-00
FMURO-0090,ENDOSCOPIC DILATATN OF URETE-  RAL STRICTURE,1918,36803-01-00
FMENDE0043,ENDOSCOPIC OF STENT EXCHANGE,2635,30451-03-00
FMENDE0013,ENDOSCOPIC PANCREATHOGRAPHY,1555,30484-02-00
FMENDE0016,ENDOSCOPIC ULTRASONOGRAPHY,28,30688-00-00
FMXRY-0222,ENDOSCOPIC UROLOGICAL EXAM.,626,37315-00-00
FMOPTK0005,ENUNCLEATION WITH IMPLANT,1839,42509-00-00
FMXRY-0246,EPIDEDIMO VASOGRAPHY,2315,59736-00-00
FMURO-0082,EPIDIDYMOVASOSTOMY,5821,37619-02-00
FMOBG-0009,EPIDURAL ANALGESIA,1034,92516-00-00
FMANAPC001,EPIDURAL BLOCK,1125,92508-99-00
FMOHU-0004,EPIDURAL CATHETER INSERTION,309,39125-00-00
FMOPTC0019,EPILAITON OF THE EYELASHES,72,90086-00-01
FMLAB-7062,ER PROFILE (IV): PT+PTT,234,73100-09-60
FMDER-0095,ERECTILE DISORDERS DETECTION   USING DUPPLER APPARATUS,171,37815-00-00
FMLAB-9157,ERYTHROPOIETIN,948,73050-11-80
FMSUR-0159,ESOPHAGEAL DIVERTICULUM,3577,30559-00-00
FMENTD0002,ESOPHAGOSCOPY & DILATATION,1918,41819-00-00
FMLAB-3010,ESTRADIOL (E2),320,73050-11-90
FMLAB-3011,ESTRIOL / OESTERIOL (E3),441,73050-12-20
FMLAB-9480,ESTRONE/OESTRONE,384,73050-12-30
FMLAB-4021,ETHOSUXIMIDE (ZATROTIN),331,73300-01-00
MTOBG-0011,EVACUATION & CURRATAGE (E&C),1579,35643-03-00
FMOPTL0007,EVACUATION OF ANTER CHAMBER,1839,42740-00-01
MTOBG-0025,EVACUATION OF MILK,41,92203-00-00
FMOPTK0002,EVISCERATION,1279,42512-00-00
FMOPTK0012,EVISCERATION WITH MOTILITY     IMPLANT,2558,42515-00-00
FMOPTK0004,EXCENTRATION,3065,42536-00-01
FMPDT-0003,EXCHANGE TRANSFUSION EXCLUDING BLOOD MEDICINE & INSTRUMENTS,1257,92206-00-00
OBG-0029,Excision  of Tubal (Ectopic Pregnancy ) Lap,10673,35678-01-00
FMNEU-0040,EXCISION OF ACOUSTIC NEUROMA,6134,41575-00-00
FMORT-0308,EXCISION OF BAKER'S CYST,1918,30114-00-00
FMORT-0471,EXCISION OF CALCIFICATION OF   THESUPRASPINATUS TENDON,1152,48900-01-01
FMORT-0506,EXCISION OF CEVICAL RIB,2558,34139-00-01
FMCTS-0036,EXCISION OF CHEST WALL SINUS,4052,30099-00-00
FMENTP3010,EXCISION OF ELONGATED STYLOID,1703,30244-00-01
FMPSDF0019,EXCISION OF GANGLION & OTHER   CYSTS,1130,46494-00-01
FMPSDE0041,EXCISION OF LARGE KELOID OF    FACE,2111,45512-00-00
FMENTL0009,EXCISION OF LARYNGOCELE,3065,90161-00-00
FMENTP2009,EXCISION OF LINGUAL TONSIL,1279,41804-00-00
ORT-0033,Excision of Lower End of Ulna,4943,49224-02-01
FMORT-0466,EXCISION OF LOWER END ULNA,1152,48406-05-01
FMCTS-0011,EXCISION OF LUNG CYST,5402,38424-01-00
FMCTS-0043,EXCISION OF LYMPH NODE,347,90282-00-00
DNT-0005,EXCISION OF MINOR SALIVARY GLAND ( MUCOCELE ),7415,90138-00-00
FMORT-0260,EXCISION OF MUSCLE OR FACIA OF HAND FOR GRAFT,1918,90577-00-01
FMORT-0306,EXCISION OF MUSCLE SCAR OF     VOLMANN'S CONTRACTURE,1538,90547-00-01
FMPDS-0068,EXCISION OF NEUROBLASTOMA,4123,43987-02-00
FMNEU-0165,EXCISION OF ORTIBAL TUMOR,7052,42574-00-01
FMCTS-0025,EXCISION OF PERICARDIAL CYST,4631,38456-05-00
FMPDS-0047,EXCISION OF POLYDACTLY,3098,46516-01-00
FMPDS-0035,EXCISION OF RECTAL POLYP,1555,32093-00-00
FMPDS-0083,EXCISION OF SACROCOXYGEAL TERE,4710,43876-00-00
DNT-0020,EXCISION OF SUBLINGUAL GLAND,22245,30259-00-00
FMORT-0257,EXCISION OF TENDON OF HAND FOR GRAFT,1538,90578-00-01
MTSUR-0023,EXCISION OF TONGUE MASS,2941,90135-00-00
FMENTP2017,EXCISION OF VALLECULAR CYST,2558,41813-00-00
FMENTL0006,EXCISION OF VOCAL CORDS MICRO-,3197,41876-01-00
FMSUR-0066,EXCISN OF CYST OF FORESKIN    PENIS,645,90403-00-00
FMOBG-0054,EXCISN OF ENLARGED LABIA,1187,90442-00-00
FMNEU-0032,EXCSION OF CRANIAL PHARYNGIOMA,6134,39712-02-00
FMORT-0675,EXPLORATION OF ANY NERVE,2018,90016-00-00
FMPSDH0027,EXPLORATION OF NERVE OF FOREARM,3170,39333-00-00
FMURO-0158,EXPLORATION OF THE EPIDIDYMIS,1505,30644-00-01
FMPSDF0026,EXPLTN OF THE LACERATED WOUND IN THE ELBOW OF RIGHT UPPER ARM & FOREARM,2084,90661-00-00
FMOPTF0002,EXT.CAPSUL.EXT.OF LENS(LINEAR),2558,42698-08-01
ENT-0043,External Ethmoid Operation,10617,41749-00-00
ENT-0042,External Frontal Operation,8258,41746-00-00
FMENTS0017,EXTERNAL OPERATION ON FRONTAL,4084,41737-00-00
FMCTS-0023,EXTERNAL PACE-MAKER,4906,38390-02-00
FMCAR-0012,EXTERNAL TEMPORARY PACEMAKER,3087,38256-01-00
FMLAB-9059,"EXTRACTABLE NUCLEAR ABS. -ENA- (ANTI RNP, ANTI Sm)",675,73100-16-60
FMXRY-0324,EXTREMITIES W/O CONT.,1103,56619-00-01
FMLAB-3012,F.S.H.,331,73050-16-90
FMLAB-5029,F.T.A. ABS (FLUORESCENT TREPONEMAL ABS),380,73050-47-20
FMNEU-0089,FACETAL DENEVATION,243,39118-01-00
DNT-0033,FACIAL BONE GRAFTING & RECONSTRUCTION ,37076,45647-00-00
FMPSDH0028,FACIOTOMY,1273,30226-00-01
FMLAB-1105,FACTOR IX ACTIVITY,469,73100-03-10
FMLAB-1103,FACTOR VII ACTIVITY,469,73100-02-50
FMLAB-1104,FACTOR VIII ACTIVITY,469,73100-02-60
FMLAB-9485,FACTOR VIII INHIBOTOR ( BETHESEDA ASSAY),265,73100-04-60
FMLAB-9486,FACTOR VIII MULTIMERS,265,73100-03-00
FMLAB-9060,FACTOR VIII RELATED AG-VIII AG  (VON WILLEBERAND FACTOR),948,73100-02-70
FMLAB-9484,FACTOR VIII RISTOCETIN COFACTOR (VON WILLEBERAND FACTOR),265,73100-02-80
FMLAB-1107,FACTOR XI ACTIVITY,469,73100-03-30
FMLAB-1108,FACTOR XII ACTIVITY,469,73100-03-40
FMOBG-0153,FALLOP.TUBE REANASTOMOSIS UNIL ATERAL,3192,35694-05-00
FMORT-0631,FEBULAR OESTEOTOMY,645,48406-00-01
FMVAS-0015,FEMORA POPLITEAL BYPASS GRAFT,5821,32751-00-01
FMXRY-0062,FEMUR AP. LAT.,331,57518-00-11
FMLAB-3013,FERRITIN,386,73050-13-10
FMLAB-9489,FIBRILLARINE ABS,441,73100-13-20
FMLAB-9490,FIBRONECTIN,375,73050-13-20
FMOBG-0156,"FIMBRIOPLASTY, BILATERAL",2737,90434-00-02
FMERDA0083,FINE FAC.SUTRES.USING 8-12 SUT USING 5 OR 6  SUTURE,187,30032-00-30
MTSUR-0070,FINE NEEDLE BIOPSY (ASPIRATION OF THYROID GLAND),606,30094-10-00
FMXRY-0263,FISTULOGRAM,772,59739-03-00
FMXRY-0253,FLUORESCOPY GUIDED ASPIRATIN,794,60503-00-11
FMLAB-9493,FLUORIDE (S.U),380,73050-13-30
FMXRY-0705,FOLLOW-UP DBN FOR HAND,110,83600-00-50
FMXRY-0076,"FOOT AP,LAT,OBL.",276,57518-04-21
FMOBG-0012,FORCEPS DELIVERY COMPLICATED   KIELAND,2282,90468-01-00
FMXRY-0045,"FOREARM  AP., LATERAL",324,57506-02-01
MTENT-0055,FOREIGN BODY REMOVAL NOSE (L.A,783,41659-00-00
FMPSDI0003,FRACTURE MAXILLA (LAFORTE TWO),2817,47753-00-01
FMORT-0611,FRACTURE MEDIAL AND LATERAL   MALLEOLUS,3387,47600-00-01
FMPSDI0002,FRACTURE ONE MAXILLA           LA FORTE ONE,1411,53400-00-00
FMORT-0602,FRACTURE PELVIC GR.III(POST &  ANTERIOR COLUMN),6134,47489-01-01
FMPSDI0001,FRACTURE ZYGOMA,2111,47762-00-01
FMLAB-9497,FRAGILE X SYNDROME (FMR1 GENE),2928,73200-04-60
FMLAB-9498,FRANCISELLA TULARENSIS ABS (TULARAEMIA ABS.),375,73100-21-90
FMOBG-0117,FREE TRANSPLANT OF NIPPLE,4560,45545-00-01
FMLAB-6007,FUNGUS CULTURE,221,73050-41-40
FMLAB-5090,G6PD (QUALITATIVE),259,73050-16-00
FMXRY-0262,GALACTOGRAPHY ONE SIDE,922,59306-00-00
FMLAB-9501,GALACTOKINASE,375,73050-13-70
FMXRY-1033,GALLIUM-67 OR CEREBRAL SCITIGRAPHY,2616,61402-00-00
FMORT-0252,GANGLIOCTOMY AT TENDON SHEATH  (WRIST),1279,46498-00-01
FMLAB-9066,GASTRIN (S),485,73050-15-10
FMPDS-0026,GASTROCHISIS REPAIR,4631,43864-00-00
FMSUR-0215,GASTRO-ENTEROSTOMY,3197,30515-00-00
FMSUR-0127,GASTROPEXY,3197,30530-00-00
FMPDS-0027,GASTROSTOMY,3473,30375-07-00
FMENDE0051,GASTROTOMY FEEDEING TUBE,2949,30481-00-00
FMXRY-0438,GATED ERNA UNDER STRESS,1544,61316-00-00
FMLAB-9994,GENETIC (HP),94,96035-00-00
FMLAB-9218,GENTAMICIN  LEVEL,496,73300-01-20
FMLAB-2037,GGT,137,73050-15-40
FMDNTM0008,GINGIVECTOMY ORGINGIVOPLASTY/QUADRANT,932,97231-00-00
FMOPTG0007,GIONIOTOMY,2558,42758-00-01
FMLAB-9067,GLUCAGON (P),679,73050-15-20
FMLAB-2041,"GLUCOSE ""FBS""",94,73050-15-50
FMLAB-2042,"GLUCOSE ""PPBS""",94,73050-15-70
FMNUR-0026,GLUCOTEST,62,73050-15-80
FMLAB-9276,GLUTAMATE DECARBOXYLASE ABS. (GAD ABS.),904,73050-16-40
FMLAB-2046,GLYCOSYLATED HB.,265,73050-18-50
FMLAB-9069,GONOCOCCAL ABS.,469,73100-19-20
FMLAB-9510,GONOCOCCAL DNA (HYBRID TEST),225,73050-51-90
FMDNTS0182,GRAFTING HARD TISSUE (MEDIUM),4942,97235-00-00
FMLAB-6008,GRAM SMEAR,108,73050-44-30
FMPSYB0037,GROUP THERYAPHY FOR ADDICT     (PER SESSION),744,96073-00-00
FMPDT-0172,GROWTH HORMONE TEST,149,73100-13-50
FMPDT-0043,GT-TEST (INTRADERMAL TB TEST),160,12012-00-00
FMPSDG0002,GYNAECOMASTIA,3065,31524-00-00
FMLAB-9512,HAEMOGLOBIN  CSF,89,73100-00-70
FMLAB-9511,"HAEMOGLOBIN FREE (S,U)",380,73050-18-10
FMLAB-9514,HAEMOLYSINE ANTI A/ANTI B,247,73250-02-40
FMLAB-9188,HAEMOSIDERIN IN URINE ,447,73050-19-40
FMORT-0311,HAM STRING LENGHTENING,1918,47957-00-01
FMXRY-0051,HAND FOR PISIFORM/NAVICULAR,276,57506-04-11
FMLAB-9071,HAPTOGLOBIN,314,73050-17-40
SUR-0105,Hartman Procedure,15729,32030-00-00
FMLAB-5030,Hbe - Ag,243,73050-49-10
FMLABM0019,HBV-DNA (QUANTITATIVE BY PCR),2095,73050-53-70
FMLAB-3016,HCG (HUMAN CHORIONIC GONADOTROPINS),353,73000-01-70
FMLABM0001,HCV GENOTYPING,2299,73050-60-90
FMENTE6039,HEARING THRESHOLD BY ABR,998,96173-00-00
FMLAB-5085,HELICOBACTER PYLORI (STOOL) AG.,524,73050-48-80
FMLAB-9184,HELICOBACTER PYLORI ABS.(IgG),485,73100-22-20
FMCTS-0018,HELLER'S OP. FOR ACHOLASIA,4631,30532-04-00
FMNEP-0011,HEMOPERFUSION (SPECIAL TECHNIQ,5154,13100-05-00
FMLAB-9986,HEPARIN INDUCED THROMBOCYTOPENIA,595,73100-07-30
FMSUR-0124,HERNIA REPAIR - BILATERAL,3065,30405-03-00
FMLAB-9522,HERPES 6 PCR,1764,73050-45-30
FMLAB-9523,HEV RNA BY PCR,1764,73100-28-20
FMLAB-9525,HEXOSAMINIDASE B,467,73050-19-50
FMSUR-0079,HIGHLY SELECTED VAGOTOMY,4084,30499-00-00
FMORT-0792,HIMIARTHOPLASTY HIP,5072,47522-00-01
FMLAB-9076,HISTAMINE (B OR U),895,73050-19-60
FMLAB-8010,HISTOPATH/BIOPSY LARGE SPECM.,1047,73200-06-90
FMLAB-1046,HISTOPATH-IRON STAIN,380,73100-07-60
FMLAB-9237,HISTOPLASMOSIS ABS.,1031,73100-23-20
FMLAB-5043,HIV Ag/Ab,353,73100-22-70
FMLAB-9288,HIV-1 QUANTITATIVE,2293,73050-55-20
FMLAB-5044,HIV-WESTERN BLOT,1819,73050-31-10
FMLAB-9531,HLA TYPING (DR) PCR,1764,73100-28-40
FMLAB-9246,HLA-B5,3524,73350-03-40
FMORT-0530,HOHMANN OPERATION @FT.SING.TOE,645,48400-03-01
FMCAR-0006,HOLTER MONITOR 24 HOURS ECG,1103,11709-00-00
FMERDA0097,HOME VISIT II,2271,83620-00-50
FMERDA0098,HOME VISIT III,3407,83620-00-80
FMLAB-9695,HOMOCYSTIENE,900,73050-19-70
FMLAB-9998,HOMOGLOBIN ABNORMALITY(HPLC),692,73050-42-20
FMLAB-9168,HOMOVANILLIC ACID (HVA),342,73050-19-80
FMENDE0056,H-PYLORI RAPID CHECK,5281,73050-17-60
FMXRY-0040,HUMERUS AP LATERAL,324,57506-00-01
MTDER-0033,HYDRADERMIE MACHINE(4x) facialLarge Area,1064,45024-00-00
FMDER-0289,HYDRO CELECTOMY MEDIUM,2420,30631-00-01
FMOBG-0181,HYDROINTUBATION,83,35703-00-00
FMLAB-2101,HYDROXY PROLINE,400,73050-20-30
FMDER-0096,HYPERPIGMENTATION COURSE,1637,45025-02-00
FMENTP3003,HYPOPHARYNGOSCOPY WITH REMOVAL,1918,90149-00-00
FMPSDB0014,HYPOPLASTIC LSN+AUGMENTATION   BY BONE GRAFT OTHER THAN NOSE,2663,45644-01-00
FMANA-0036,I.V. REGIONAL ANAESTHESIA,496,92519-99-00
FMXRY-0480,I.V. TREATMENT OF LYMPHOMA WITH YITTRIUM 90 ANTI- CD20,90956,16003-00-00
FMXRY-0509,I.V.F. FOLLOW -UP,472,55065-00-10
FMLAB-8051,IGG (CSF),238,73050-25-00
FMLAB-9165,IGG SUB CLASSES (1 - 4),1028,73050-14-30
FMNUM-0039,IMMUNO STAINING THREE ANTIBODY,1406,73100-10-80
FMLAB-2051,IMMUNOGLOBULIN E. ( IGE),342,73100-10-10
FMPSDG0007,IMPLANTATN OF TISSUE EXPANDER,1130,45566-00-00
FMORT-0248,INCISION & DAINAGE OF PALMAR   OR THENAR SPACE,1279,46519-00-01
MTSUR-0033,INCISION & DRAINAGE PARONYCHIA,270,47912-00-01
FMDNTS0020,INCISION FOR ERUPTING TOOTH,402,97381-00-00
FMOBG-0071,INDUCTION OF LABOUR,459,90465-02-00
FMOBG-0132,INFERTILITY PROG. PCKG.       FEM.PROF. A&B/HYSTER/6MOS TRMT,1985,13209-00-00
FMENTE4029,INFRA TEMPORAL FOSSA APPROACH TYPE A,28941,41581-00-00
FMENDE0047,INFRA-RED COAGULATION-HAEMORR- HOIDS,474,32135-01-00
FMLAB-9989,INHIBIN B,485,73100-15-70
FMDNTP0017,INLAY METALLIC,865,97541-01-00
FMDNTP0018,INLAY METALLIC 2 SURFACES,1047,97542-01-00
FMDNTP0019,INLAY METALLIC 3 SURFACES,1218,97543-01-00
FMDNTS0184,INSERTION OF IMPLANT,1714,97689-00-00
FMVAS-0028,INSERTION OF IVC FILTER,2536,35330-00-01
FMPDT-0011,INSERTION OF UMBILICAL CANNULA AND STERILE BANDAGING,408,13303-00-00
FMORT-0315,INSERTION OR REPLACE OF SKELE- TAL MUSCLE STIMULATOR,3065,90561-00-01
FMINT-0099,INSULIN INJECTION IN THE CLINI C,28,96200-06-00
FMLAB-9551,INTERFERONE (GAMMA)ABS,1158,13706-05-00
FMSUR-0123,INTERNAL DRAINAGE-PANCREATIC  CYST,3577,30375-14-00
FMORT-0325,INTERTHORACOSCAPULAR AMPUTATN,4084,44334-00-01
CAR-0014,Intra Aortic Balloon Pump insertion (Procedure),3932,38609-00-00
FMONC-0027,INTRA ARTERIAL CHEMOTHERAPY,744,96196-00-00
FMOPTF0001,INTRACAPSULAR EXTRACTN OF LENS,2558,42698-06-01
FMXRY-0801,INTRACRANIAL ANEURYSM COILING ( 5 COILS ),89578,35321-02-00
MTPSD-0048,INTRADERMAL INJECTION,127,96205-19-00
FMNEU-0187,INTRADURAL EXTRA MEDULLARY CORD TUMOR CERVICAL,5874,40312-00-00
FMSUR-0209,INTRA-OPERAT.CHOLANGIOGRAPHY,2299,30439-00-00
FMDNTC0074,INTRA-ORAL SUBCONDYLAR  -     OSTEOTOMY (OBLIQUE),2007,45720-03-00
FMNEU-0109,INTRATHECAL BACLOFEN,1483,90020-00-00
FMPDT-0140,INTRATHECAL INJECTION OF MED.,474,92508-10-00
FMSUR-0161,INTRATHORACIC ANASTOMISIS OF  ESOPHAGUS,5618,30550-00-00
FMSUR-0165,INTRATHORACIC ESOPHAGEAL ANAS-TOMOSIS W.INTERPOSITION COLON,7153,30545-00-00
FMSUR-0162,INTRATHORACIC ESOPHAGO-GASTRO-STOMY,5618,30535-00-00
FMSUR-0163,INTRATHORACIC ESOPOHAG. ANASTMW/ INTERPOSITN OF SMALL BOWEL,5618,30541-01-00
FMENTE6037,INTRATYMPANIC INFUSSION OF CORTICOSTIROID OR GENTAMICYN,706,96199-02-00
FMLAB-9552,INTRINSIC FACTOR ABS,384,73050-21-00
FMIVF-0008,INVINTRO FERTILIZATION BY LAP-ROSCOPIC OOCYTE RETRIEVAL,9253,73400-02-70
FMIVF-0005,INVINTRO FERTILIZATION BY U/S DIRECTED OOCYTE RETRIEVAL,7520,13212-00-00
FMLAB-9553,IODINE (S.U.),375,73050-24-30
FMLAB-9154,IONIZED CALCIUM,485,73050-05-40
FMLAB-2053,IRON,127,73050-21-10
FMDNTS0026,IRRIGATION OR CHANGE DRAIN OF  ABCESS/SOCKET,94,97455-00-00
SUR-0012,Ischio Rectal Abscess I & D,3146,32174-02-00
FMXRY-0428,ISOTOPE SCAN FOLLOW-UP STUDY,992,12512-00-00
FMDNTF0014,KETAC FILLING TWO SURFACE,452,97522-01-00
FMXRY-0066,KNEE AP. LAT.SP.VIEW,320,55828-00-01
FMLAB-3019,L.H,331,73050-17-00
MTOBG-0018,LABIAL CYST INCISION,624,90446-00-00
FMDNTS0049,LABIAL FRENECTOMY,1340,30281-01-00
FMENTE5001,LABYRINTHECTOMY,3065,41572-00-01
FMOPTI0010,LACRIMAL INTUBATION,1439,42599-00-00
FMLAB-9179,"LACTIC  ACID (LACTATE) (P,CSF)",445,73050-21-70
FMLAB-9562,LAMBLIA ABS,168,73100-22-10
OPT-0035,Lamellar Keratoplasty,15336,42659-00-01
FMLAB-9316,LAMOTRIGIN (LAMICTAL),922,73300-01-50
FMLAB-9564,LAP (LEUCINE AMINO PEPTIDASE),115,73050-22-90
FMSUR-0296,LAP.RELEASE OF GASTRIC BANDING,2222,90942-01-00
FMSUR-0299,LAPAROSCOPIC ASSISTED HEMECOLECTOMY RIGHT/LEFT,3969,32005-02-00
FMSUR-0245,LAPAROSCOPIC BILATERAL HERNIO-RHAPY,3577,30609-03-00
FMSUR-0303,LAPAROSCOPIC BILIARY PANCREATIC DIVERSION W/DUODENAL SWITCH,4498,30512-01-00
FMSUR-0310,LAPAROSCOPIC CARIOD MYOTOMY,3616,90568-00-01
FMSUR-0300,LAPAROSCOPIC GASTRIC BYPASS,4498,30512-03-00
MTOBG-0030,LAPAROSCOPIC OVARIAN DRILLING,3308,35637-08-01
FMSUR-0309,LAPAROSCOPIC SLEEVE GASTRICTOMY,3969,30511-09-00
FMSUR-0307,LAPAROSCOPIC SPLENECTOMY,4410,31470-00-00
FMENTL0016,LARYNGOPLASTY,3065,41876-02-00
FMIVF-0037,LASER ASSISTED HATCHING,1054,73400-01-80
FMOPTH0012,LASER IRIDOTOMY,3140,42764-00-01
FMOPTH0011,LASER TRABECULOPLASTY,1918,42782-00-01
FMDER-0194,LASER TREATMENT EXTRA LARGE,4052,30190-00-20
FMSUR-0282,LASER-FISTULECTOMY-LOW,1924,32159-02-00
FMSUR-0280,LASER-HAEMORRHOIDECTOMY,2062,32138-01-00
FMSUR-0284,LASER-SPHINCTEROTOMY,1775,32126-00-00
FMORT-0650,"LAT. RETINACULAR RELEASE,KNEE",1103,49560-02-01
FMOBG-0202,LAVIAL SEPARATION,744,35533-00-00
FMLAB-2054,LDH (Lactate Dehydrogenase),193,73050-21-80
FMLAB-9565,LDH ISOENZYME,238,73050-21-90
FMLABM0022,LEAD (B OR U),573,73050-22-40
FMLAB-9272,LEGIONELLA ABS.,1538,73100-24-30
FMLAB-9202,LEPTOSPIRA ABS.,776,73100-24-50
FMLAB-1088,LEUCOCYTE  COUNT & DIFFERENTIAL,150,73100-00-10
FMLAB-4022,LIDOCAINE,380,73300-01-60
FMLAB-2055,LIPASE,182,73050-23-00
FMLAB-2035,LIPOPROTEIN ELECTROPHORESIS,298,73050-23-30
FMLAB-4013,LITHIUM,380,73300-01-80
FMSUR-0080,LOBECTOMY,5107,38438-01-00
FMANA-0032,LOCAL ANAESTHESIA ASSISTANT/HR,132,83670-00-60
FMSUR-0130,LOCAL EXCISION OF LESSION OR  TISSUE OF LARGE INTESTINE,3577,90959-00-00
FMSUR-0011,LOCAL EXCISN OR DESTRUCTION OFLESION OR TISSUE OF RECTUM,3255,90341-00-00
FMURO-0140,LOCAL INSTILLATION OF B.C.G.   VACCINE,998,92145-00-00
FMLAB-9089,LONG ACTING THYROID STIMULATOR ABS (THYROID RECEPTOR ABS),948,73050-35-60
FMPDT-0097,LOOSENING OF ABDOMINAL INVAGI- NATION W/O OPERATION,320,90331-00-00
FMOBG-0015,LOWER SEG. CAESAREAN SECTION - ON RUPTURED UTERUS,2737,16520-03-00
NEU-0006,Lumbar - Two Disc,18875,90024-01-00
FMVAS-0030,LUMBER SYMPATHECTOMY,4053,35000-00-00
FMLAB-9244,LUPUS ANTICOAGULANT ABS.,1075,73100-08-80
FMLAB-9577,"LYMPH. CHORIO,. MENINGITIS IGG (CSF)",198,73100-24-70
FMXRY-0247,LYMPHANGIOGRAPHY BIPEDAL,3859,59754-00-00
FMXRY-0465,LYMPHOSCINTIGRAPHY,1985,61469-00-00
FMORT-0291,LYSIS OF ADHESIONS OF HAND,1918,90544-00-01
FMLAB-9579,LYSOZYME (S.U),132,73100-07-90
FMLAB-2056,MAGNESIUM (S & U),165,73050-24-00
FMPTD-0108,MAGNETIC CUPPING,265,97577-00-00
ORT-0069,Major Joints Disarticulation,20054,46327-00-01
MTURO-0007,MANAGEMENT OF PIAPISM,5874,37393-01-00
FMXRY-0007,MANDIBLE PA OBL.,320,57915-00-00
FMLAB-9314,MANGANESE,518,73050-24-20
FMOBG-0017,MANUAL REMOVAL OF PLACENTA,521,90482-00-00
FMERDA0049,MARITAL COUNSELLING,198,96081-00-00
FMPSYB0009,MARITAL THERAPY,441,96178-00-00
FMENTO0013,MARSUPIALIZATION OF SALIVARY,1918,30266-01-00
FMXRY-0005,MASTOID SCHULLERS AND STENVERS,320,57906-00-01
FMINT-0062,MAX RESPIRATORY PRESSURE,154,11503-14-00
FMURO-0157,MEATOL ADVANCEMENT GLANULAR    PLASTY (MAGPI),1659,37818-00-00
FMPSDE0013,MEDICAL CANTHOPEXY,2111,42590-00-01
FMORW-0138,"MEDICAL SHOES ""ANTI VARUS""SML",568,96092-00-32
FMLAB-9586,MENINGITIS SCREEN,469,73100-25-10
FMLAB-9588,"MERCURY (BREAST MILK, B, F, U)",463,73050-24-40
FMORT-0214,METACARPO-CARPAL FUSION,2558,46303-00-01
FMLAB-9092,METANEPHRINE & NORMETANEPHRINE,948,73050-24-50
FMLAB-9187,METHAEMOGLOBN,469,73050-18-70
FMENTE3013,MIC. EXCISION OF EXOSTOSIS,3197,41518-00-01
FMLAB-2057,MICROALBUMINURIA,276,73050-00-90
ENT-0036,Microlaryngoscopy with Procedure,6741,41855-00-00
FMENTE3018,MICROSCOPIC EXAMINATION BILAT,270,90119-00-02
FMLAB-9093,MICROSOMAL ABS (THYROID MICROSOMAL ABS)(ANTI TPO),445,73100-17-20
FMENTE4009,MIDDLE EAR SURGERY-IMPAIRED,3577,90114-00-01
FMPDT-0039,MMR VACCINATION INCLUDING      VACCINATION CONSULT & VACCINE,160,92156-00-00
FMLAB-6011,MOUTH C/S,303,97042-00-00
FMDNTP0058,MOUTH GAURD,1047,97151-00-00
FMXRY-0432,MPS W/TC-99 LABELLED COMPDS W/,1433,61306-00-00
FMXRY-0433,MPS W/THALLUM-201(STESS+REDIST,2205,61302-00-00
FMLAB-9155,MUCOPOLYSACHRORIDE QUANTITATIVE (U).,1138,73050-24-80
OPT-0017,Mucous Mem. Grafting/ Trichiasis,7078,42641-00-01
FMPSD-0010,MULTIPLE ULCER,7409,31205-01-00
FMOPTA0021,MULTIVISION CONTRAST TESTING,171,96039-00-00
FMORT-0681,MUSCLE & TENDON TRANSFER @ HIP SHARAAD OR MASTERED OPERATION,4864,50387-00-00
FMORT-0712,MUSCLE REPAIR,2944,30235-00-00
FMENTE4002,MYRINGOTOMY - BILATERAL,1025,41626-01-00
FMLAB-4023,N-ACETYLPROCAINAMIDE (NAPA) / PROCAINAMIDE,380,73300-02-50
MTENT-0127,NASAL BIOPSY,706,41761-00-00
FMSUR-0134,NECK EXPLORATION,4084,90047-01-00
FMURO-0101,NEEDLE BIOPSY PROSTATE,838,37218-00-00
FMCTSS0013,NEEDLE LUNG BIOPSY,2073,38418-08-01
FMLAB-1080,NEONATAL BLOOD UNIT,1103,13706-02-00
FMLAB-7092,NEONATAL PROFILE,342,13312-00-00
FMURO-0077,NEPHROPEXY,4245,90350-00-00
FMURO-0073,NEPHROSCOPY,1918,36627-00-01
URO-0050,Nephrouretectomy,22470,36531-01-00
FMPTD-0054,NERVE CONDUCTION - 4 NERVES,507,11018-00-00
FMPDT-0029,"NEURO EXAM - CONCUSSION,CONT-  USION OF CEREBRUM OR SUSP.",248,96008-00-00
FMLAB-9100,NICKEL,595,73050-25-50
FMLAB-9613,NICOTINAMIDE (NIACIN) (vit B3),375,73050-38-70
FMDNTC0086,NON-SURGICAL TREATMENT OF T.M. J. CLINICAL RECIPROCAL,3828,45875-00-00
FMERDA0052,NURSE ESCORT FOR PT. BY AIR    (PER DAY),794,83610-04-50
FMORT-0601,O.R. AND I.F.OF FRACTURE SCAPL,2558,47468-01-01
FMORT-0682,O.R.& I.F.-FRACT.MED.MALLEOLUS,1830,47600-01-01
FMORT-0701,O.R.I.F. OF STERNO CLAVICULAR  JOIN,2646,47006-00-01
FMREDE0002,OBSERVATION ROOM FEE,160,83610-00-00
