Code,Name,Gross Price
FMDER-0206,BLISTER TRANSFORMATION LARGE AREA,1809.5
FMDER-0207,BLISTER TRANSFORMATION EXTRA LARGE AREA,3611.3
FMDER-0208,AGE JEUNESSE EYE WRINKLE PER TREATMENT,465.3
FMDER-0209,AGE JEUNESSE WRINGKLE PD(6TREA TMENT),1816.1
FMDER-0210,AGE JEUNESSE FACE WRINGKLE PER TREATMENT,829.4
FMDER-0211,AGE JEUNESSE FACE WRINGKLE PD (6 TREATMENT),3289
FMDER-0212,MELANOCYTE CULTURE SMALL,7815.5
FMDER-0213,MYLANOCYTE CULTURE MEDIUM,11726
FMDER-0214,MELANOCYTE CULTURE LARGE,15629.9
FMDER-0215,MELANOCYTE CULTURE EXTRA-LARGE,23452
FMDER-0217,LASER TREATMENT SMALL AREA,915.2
FMDER-0218,LASER TREATMENT MEDIUM AREA,1816.1
FMDER-0219,LASER TREATMEN LARGE AREA,2860
FMDER-0220,LASER TREATMENT EXT.LARGE AREA,3289
FMDER-0221,LASER COOLING DEV. APPLICATION,185.9
FMDER-0222,HYDRADERMIE MACHINE SMALL AREA,214.5
FMDER-0223,HYDRADERMIE MACHINE FACIAL,357.5
FMDER-0224,HYDRADERMIE MACHINE(1X) FACIAL,165
FMDER-0225,HYDRADERMIE MACHINE(4X) FACIAL,471.9
FMDER-0228,MULTI-ZONES(1X)Body Treatment Small Area,200.2
FMDER-0229,MULTI-ZONES(12X)Body Treatment Small Area (Package Deal),1959.1
FMDER-0230,MULTI-ZONES(1X)Body Treatment Medium Area,400.4
FMDER-0231,MULTI-ZONES(12X)Body Treatment Medium Area (Package Deal),3911.6
FMDER-0232,MULTI-ZONES(1X)Body Treatment Large Area,557.7
FMDER-0233,MULTI-ZONES(12X)Body Treatment Large Area (Package Deal),5470.3
FMDER-1000,DAY CARE SUPERVISION,322.3
FMDER-1001,DOCTOR S DAYCARE SUPERVISION,107.8
FMDER-4003,AHA PEELING APPLICATION SMALL AREA,185.9
FMDER-4004,ONE LASER PULSE,50.6
FMDER-4005,COMEDO EXTRACTION,185.9
FMDER-4006,COMEDO EXTRACTION (Large Area),286
FMDER-4007,BOTOX INJECTION(Axilla),1566.4
FMDER-4008,BOTOX INJECTION (Palms),2345.2
FMDER-4009,NARROUBAND THERAPY ONE SESSION,100.1
FMDER-4010,COMPUTERIZED HAIR CARE TEST,157.3
FMDER-4011,CRYSTLINE PEEL (Small Area),143
FMDER-4012,CRYSTLINE PEEL (Medium Area),157.3
FMDER-4013,NARROW BAND GOGGLES,143
FMDER-4014,LASER TEST,57.2
FMDER-4015,LASER 1,143
FMDER-4016,LASER 2,286
FMDER-4017,LASER 3,429
FMDER-4018,LASER 4,572
FMDER-4019,LASER 5,715
FMDER-4020,LASER 6,1430
FMDER-4021,LASER 7,2145
FMDER-4024,LASER 10,4290
FMDER-4025,LASER UNDER GENERAL ANAESTHESIA,3718
FMDER-4027,DEPIGMENT WITH CRYSTALINE,3146
FMDER-4028,CHEMICAL PEEL PACKAGE,1573
FMDERS0159,ELECTROCAUTERY-SMALL AREA,165
FMDERS0160,ELECTROCAUTERY-MEDIUM,400.4
FMDERS0161,ELECTROCAUTERY-LARGE AREA,800.8
FMDERS0162,ELECTROCAUTEERY-EXTRA LARGE,1580.7
FMDNT-1001,DOCTOR S DAYCARE SUPERVISION,85.8
FMDNT-2000,ADDITIONAL FEE FOR COMPLICATED OPERATIONS G.A.,1738
FMDNT50248,SIMPLE EXT. OF DECIDIOUS X5,1072.5
FMDNT50249,KETAC FILLING ONE SURFACE X8,2802.8
FMDNTB0001,BLEACHING OF TEETH,2145
FMDNTC0027,RIDGE AUGEMENTATION,5212.9
FMDNTC0055,ROTATION FLAP (SMALL),872.3
FMDNTC0056,ROTATION FLAP (MODERATE),1738
FMDNTC0057,ROTATION FLAP (LARGE),2602.6
FMDNTC0085,DRESSING OF WOUND (LARGE),179.3
FMDNTF0001,AMALGAM FILLING ONE S,214.5
FMDNTF0002,AMALGAM FILLING TWO S,286
FMDNTF0003,AMALGAM FILLING > 2 S,357.5
FMDNTF0004,AMALGAM CORE,522.5
FMDNTF0005,REINFORCEMENT EACH PIN,85.8
FMDNTF0006,COMPOSITE FILLING - SIMPLE,350.9
FMDNTF0007,COMPOSITE FILLING COMPOUND,522.5
FMDNTF0008,COMPOSITE CORE,700.7
FMDNTF0009,TEMPORARY FILLING,85.8
FMDNTF0010,CHILDREN TOOTH FILLING ONE SURFACE,179.3
FMDNTF0011,CHILDREN TOOTH FILLING TWO SURFACES,265.1
FMDNTF0012,FLOURIDE TREATMENT (CHILDREN) PER VISIT,265.1
FMDNTF0013,KETAC FILLING ONE SURFACE,350.9
FMDNTF0014,KETAC FILLING TWO SURFACE,443.3
FMDNTF0015,CHILD. KETAC FILLING 1 SURFACE,265.1
FMDNTF0016,CHILD. KETAC FILLING 2 SURFACE,350.9
FMDNTF0017,KETAC FILLING TWO SURFACE(TWICE),886.6
FMDNTI0034,INSERTION OF LINKOW ANT.,350.9
FMDNTI0035,INSERTION OF LINKOW - POST,872.3
FMDNTI0036,REMOVAL OF LINKOW - ANT.\,265.1
FMDNTI0037,REMOVAL OF LINKOW - POST,522.5
FMDNTI0042,I.D.F.,522.5
FMDNTI0044,I.D.F. WITH H.A. FILLER (SMALL CAVITY),700.7
FMDNTI0045,I.D.F. W/ H.A. FILLER(MODERATE CAVITY),872.3
FMDNTI0049,H.A. GRANULES FILLER IN - MODERATE CAVITY,443.3
FMDNTI0050,H.A. GRANULESS FILLER IN LARGE CAVITY,700.7
FMDNTK0001,PKG.GRP. A CONSULT.EVERY 6 MOS FULL MOUTH XRYPROPHYL EV.6MOS,872.3
FMDNTK0002,PKG.GRP B CONSUL T 6 MOS.FULL XRYPROPH6 MOAMALG. 2 TEETH,1309
FMDNTK0003,PKG.GRP C CONSULT 6 MOS. FULL XRYPROPH 6 MOS.AMG. + RT.C,1738
FMDNTK0004,PKG GRP D CONSULT. 6MOS FULL XRYPROPH.6MO AMAL.2RT.C 1CO,2602.6
FMDNTK0005,PKG.GRP E CONSULT 6 MOS FULL XRYPROPH.6M CARRT.CAN4FILL,5212.9
FMDNTK0006,PKG.CHLDR.CONS.6 MOS XRYPROP 6M APPLIED PROTECT FLOUR,872.3
FMDNTK0007,PKG GROUP BCHILDR.CONS. 6MOS. XRYPROPHYL6M FLOUR.AML.FIL,1309
FMDNTK0008,PKG.GRP. C-CHILDREN CONSLT. 6M XRYPROPHYLFILL+ROOT 2TFLUOR,1738
FMDNTK0009,PKG GRP D-CHILDREN CONSLT 6M XRYPROPH 6MFL.4HR+RTT CRWN,2602.6
FMDNTK0010,PKG GRP E-CHILDREN CONSLT 6M XRYPROPHY 6MFL.ALL TEHT+CR,5212.9
FMDNTM0001,SCALING,265.1
FMDNTM0002,POLISHING,265.1
FMDNTM0003,SCALING AND POLISHING,522.5
FMDNTM0004,GUM TREATMENT QUAD. (MILD),700.7
FMDNTM0005,GUM TREATMENT QUAD. (MODERATE),872.3
FMDNTM0006,GUM TREATMENT QUAD. (SEVERE),1051.6
FMDNTM0007,ROOT PLANNING CURRETAGE QUAD.,872.3
FMDNTM0008,GINGIVECTOMY ORGINGIVOPLASTY/QUADRANT,858
FMDNTM0009,REVERSE BEVEL GINGIVECTOMY/QUADRANT,1430
FMDNTM0013,LOC.TREAT.OF ORAL LESION SMALL,179.3
FMDNTM0014,LOCAL TREAT. ORAL LESION MED.,350.9
FMDNTM0015,LOCAL TREAT. ORAL LESION LARGE,350.9
FMDNTM0016,OCCLUSSAL ADJUSTMENT,700.7
FMDNTM0017,SMOOTHING OF SHARP EDGE,179.3
FMDNTO0001,GRADE I - MALOCCLUSION TOTAL,13213.2
FMDNTO0002,GRADE I MALOCCL. 1ST DEPOTSIT,6606.6
FMDNTO0003,GRADE I MALOCCL. 2ND DEPOSIT,3303.3
FMDNTO0004,GRADE I MALOCCL. 3RD DEPOSIT,3303.3
FMDNTO0005,GRADE II MALOCCL. TOTAL REM. STAGE I,16516.5
FMDNTO0006,GRADE II MALOCCL. 1ST DEPOSIT,8258.8
FMDNTO0007,GRADE II MALOCCL. 2ND DEPOSIT,4955.5
FMDNTO0008,GRADE II MALOCCL. 3RD DEPOSIT,3303.3
FMDNTO0009,GRADE III MALOCCL. TOTAL,19819.8
FMDNTO0010,GRADE III MALOCCL. 1ST DEPOSIT,9909.9
FMDNTO0011,GRADE III MALOCCL. 2ND DEPOSIT,6606.6
FMDNTO0012,GRADE III MALOCCL. 3RD DEPOSIT,3303.3
FMDNTO0013,GRADE IV MALOCCL. TOTAL,23123.1
FMDNTO0014,GRADE IV MALOCCL. 1ST DEPOSIT,11562.1
FMDNTO0015,GRADE IV MALOCCL. 2ND DEPOSIT,8258.8
FMDNTO0016,GRADE IV MALOCCL. 3RD DEPOSIT,3303.3
FMDNTO0017,GRADE V MALOCCL. TOTAL,26426.4
FMDNTO0018,GRADE V MALOCCL. 1ST DEPOSIT,13213.2
FMDNTO0019,GRADE V MALOCCL. 2ND DEPOSIT,9909.9
FMDNTO0020,GRADE V MALOCCL. 3RD DEPOSIT,3303.3
FMDNTO0021,GRADE VI MALOCCL. TOTAL,29729.7
FMDNTO0022,GRADE VI MALOCCL. 1ST DEPOSIT,14865.4
FMDNTO0023,GRADE VI MALOCCL. 2ND DEPOSIT,11562.1
FMDNTO0024,GRADE VI MALOCCL. 3RD DEPOSIT,3303.3
FMDNTO0025,GRADE VII MALOCCL TOTAL,33033
FMDNTO0026,GRADE VII MALOCCL. 1ST DEPOSIT,16516.5
FMDNTO0027,GRADE VII MALOCCL. 2ND DEPOSIT,13213.2
FMDNTO0028,GRADE VII MALOCCL. 3RD DEPOSIT,3303.3
FMDNTO0032,ACTIVATOR,4955.5
FMDNTO0033,EXPANSION SCREW,2481.6
FMDNTO0034,SPACE MAINTAINER SIMPLE,829.4
FMDNTO0035,SPACE MAINTAINER COMPOUND,1323.3
FMDNTO0036,BITE PLANE,1652.2
FMDNTO0037,HABIT BREAKING APPLIANCE,1652.2
FMDNTO0038,REMOVAL OF FIXED APPLIANCE,500.5
FMDNTO0039,BRACKET BAND OR ARCH WIRE,257.4
FMDNTO0040,ORTHODONTIC DIAGNOSTIC RECORDS,1244.1
FMDNTO0041,ORTHODONTIC STUDY MODELS,422.4
FMDNTO0042,PHOTOCCLUSSION ANALYSIS,422.4
FMDNTO0043,CEPHALOMETRIC COMPUTER ANALYS.,422.4
FMDNTO0044,APPOINTMENT CANCELL.W/O NOTICE,257.4
FMDNTO0051,ORTHODONTIC DEPOSIT,6606.6
FMDNTP0001,TEMPORARY ACRYLIC CROWN,179.3
FMDNTP0002,TEMPORARY READY MADE CROWN,350.9
FMDNTP0003,TEMPORARY METALIC CROWN,522.5
FMDNTP0004,ACRYLIC JACKET CROWN,522.5
FMDNTP0005,ISOSIT JACKET CROWN,700.7
FMDNTP0006,ISOSIT VENEER CROWN,872.3
FMDNTP0007,METALIC CASTING CROWN,872.3
FMDNTP0008,PORCELAIN FACING JACKET,1051.6
FMDNTP0009,PORCELAIN FACING CROWN,1223.2
FMDNTP0010,PORCELAIN JACKET CROWN,1394.8
FMDNTP0011,PORCELAIN CROWN (TYPE I),1930.5
FMDNTP0012,PORCELAIN CROWN (TYPE II),2431
FMDNTP0013,PORCELAIN CROWN (TYPE III),2645.5
FMDNTP0014,PORCELAIN CRWON (TYPE IV),3003
FMDNTP0015,POR. JACKET PRECIOUS METAL,3432
FMDNTP0016,PORCELAIN CROWN PRECIOUS MET.,3718
FMDNTP0017,INLAY METALLIC,872.3
FMDNTP0018,INLAY METALLIC 2 SURFACES,1051.6
FMDNTP0019,INLAY METALLIC 3 SURFACES,1223.2
FMDNTP0020,ONLAY CORE + POST,1916.2
FMDNTP0021,ADDITIONAL POST,522.5
FMDNTP0022,METALLIC CROWN 3/4,2259.4
FMDNTP0023,CEMENTATION OF CROWN,85.8
FMDNTP0024,REMOVAL OF CROWN,85.8
FMDNTP0025,REMOVAL OF BRIDGE,265.1
FMDNTP0026,FULL DENTURE ACRYLIC TYPE I,3946.8
FMDNTP0027,FULL DENTURE ACRYLIC TYPE II,6077.5
FMDNTP0028,FULL DENTURE ACRYLIC TYPE III,8680.1
FMDNTP0029,ACRYLIC DENTURE UPPER/LOWER I,2602.6
FMDNTP0030,ACRYLIC DENTURE UPPER/LOWER II,3468.3
FMDNTP0031,ACRYLIC DENT. UPPER/LOWER III,5212.9
FMDNTP0032,PARTIAL DENT. ACRYLIC 1 TOOTH,522.5
FMDNTP0033,PARTIAL DENT. ACRYLIC 2 TEETH,786.5
FMDNTP0034,PARTIAL DENT. ACRYLIC 3 TEETH,1051.6
FMDNTP0035,PARTIAL DENT. ACR. EXTRA TEETH,265.1
FMDNTP0036,COMPLETE DENT. VITALIUM TYPE I,10410.4
FMDNTP0037,COMPLETEL DENT.VITAL.TYPE II,13878.7
FMDNTP0038,COMPLETE DENT.VITAL. TYPE III,17345.9
FMDNTP0039,UPPER/LOWER DENT.VITAL.TYPE I,6943.2
FMDNTP0040,UPPER/LOWER DENT.VITAL.TYPE II,8680.1
FMDNTP0041,UPPER/LOWER DENT.VIT.TYPE III,10410.4
FMDNTP0042,VITALIUM CHROME COB. ONE TOOTH,1394.8
FMDNTP0043,VITAL. CHROME COBALT TWO TOOTH,1738
FMDNTP0044,EXTRA VITAL. TEETH,350.9
FMDNTP0045,VITALIUM CLASP,522.5
FMDNTP0046,VITALIUM BAR,872.3
FMDNTP0047,RELINING OF PARTIAL DENTURE,350.9
FMDNTP0048,RELINING OF UPPER/LOWER DENT.,700.7
FMDNTP0049,RELINING OF COMPLETE DENTURE,1051.6
FMDNTP0051,REPAIR OF BROKEN DENTURE,700.7
FMDNTP0052,REPAIR OF CLASP,265.1
FMDNTP0053,REPAIR OF CASTING CLASP,443.3
FMDNTP0056,SPACE MAINTAINER,1051.6
FMDNTP0058,MOUTH GAURD,1051.6
FMDNTP0059,SPLINT - METALIC,3468.3
FMDNTP0060,SPLINT - ACRYLIC I,872.3
FMDNTP0061,SPLINT ACYLIC II,1738
FMDNTP0062,SPLINT ACYLIC III,2602.6
FMDNTP0063,ONE SURFACE CERAMIC FILLING,350.9
FMDNTP0064,TWO SURFACES CERAMIC FILLING,522.5
FMDNTP0065,THREE SURFACES CERAMIC FILLING,700.7
FMDNTP0068,STUDY MODEL,350.9
FMDNTP0069,VEENER FACE CERAMIC,1738
FMDNTP0070,VENEER CEREC FILLING,350.9
FMDNTP0073,FISSURE SEALENT TEETH,214.5
FMDNTR0001,ROOT CANAL TREATMENT 1RC,572
FMDNTR0002,ROOT CANAL TREATMENT 2RC,972.4
FMDNTR0003,ROOT CANAL TREATMENT 3RC OR MORE,1144
FMDNTR0004,ROOT CANAL TREATMENT INFECTED TOOTH 1RC,972.4
FMDNTR0005,ROOT CANAL TREATMENT INFECTED TOOTH 2RC,1287
FMDNTR0006,ROOT CANAL TREATMENT INFECTED TOOTH 3RC OR MORE,1716
FMDNTR0007,RCT AND FILLING ONE RC,1859
FMDNTR0008,RCT AND FILLING TWO RC,2288
FMDNTR0009,RCT AND FILLING THREE RC,2574
FMDNTR0010,RCT DECIDIOUS MOLAR,794.2
FMDNTR0011,RCT DECIDIOUS TEETH,636.9
FMDNTR0012,PULPOTOMY (CHILDREN),143
FMDNTR0013,READY MADE POST,179.3
FMDNTS-0012,S.TISSUE IMPAC 3RD MOLLAR,429
FMDNTS-0013,S.TISSUE IMPAC LOWER 3RD MOLAR,572
FMDNTS-0014,IMPACTED 3RD MOLAR (Middle Case),422.4
FMDNTS0001,AMALGAM FILLING ONE S,214.5
FMDNTS0002,ADD L FEE FOR COMPL. OP. -LA,1051.6
FMDNTS0003,ADD L FEE FOR COMPL. OP. - GA,1738
FMDNTS0004,SIMPLE EXT.DECIDIOUS,179.3
FMDNTS0005,GUM TREATMENT QUAD,872.3
FMDNTS0006,SIMPLE EXT. PRE OR POST MOLAR,350.9
FMDNTS0007,COMPOSITE FILLING COMPOUND,522.5
FMDNTS0008,NORMAL EXT. UPPER 3RD MOLAR,522.5
FMDNTS0009,NORMAL EXT. LOWER 3RD MOLAR,614.9
FMDNTS0010,SUR EXT. OF NORMAL TOOTH,700.7
FMDNTS0011,SUR. REM. OF REMAINING ROOT,872.3
FMDNTS0012,S.TISSUE IMPAC.UPP. 3RD MOLAR,1051.6
FMDNTS0013,S.TISSUE IMPAC LOWER 3RD MOLAR,1223.2
FMDNTS0015,IMPACTED 3RD MOLAR MOD. CASE,2602.6
FMDNTS0020,INCISION FOR ERUPTING TOOTH,522.5
FMDNTS0022,I & D OF INTRA-ORAL ABSCESS SUPERFACIAL,443.3
FMDNTS0023,I & D INTRA-ORAL ABSCESS DEEP,872.3
FMDNTS0024,I & D EXTRA ORAL ABCESS,1108.8
FMDNTS0025,I&D INTRA ORAL ABCESS CHILDREN,157.3
FMDNTS0026,IRRIGATION OR CHANGE DRAIN OF ABCESS/SOCKET,79.2
FMDNTS0032,APICECTOMY ANTERIOR,1738
FMDNTS0042,ALVEOLOPLASTY LOCALIZED,1580.7
FMDNTS0043,ALVEOLOPLASTY 1/2 JAW,3468.3
FMDNTS0044,ALVEOLOPLASTY ONE JAW,5212.9
FMDNTS0060,RIDGE AUGEMENTATION,6943.2
FMDNTS0074,FACIAL PAIN P. D.,1580.7
FMDNTS0136,ROTATION FLAP (SMALL),2602.6
FMDNTS0137,ROTATION FLAP (MODERATE),3468.3
FMDNTS0138,ROTATION FLAP (LARGE),5212.9
FMDNTS0160,SURGERY MODEL,794.2
FMDNTS0178,GRAFTING SOFT TISSUE (SMALL),3468.3
FMDNTS0179,GRAFTING SOFT TISSUE (MEDIUM),5212.9
FMDNTS0180,GRAFTING SOFT TISSUE (LARGE),6943.2
FMDNTS0181,GRAFTING HARD TISSUE (SMALL),5212.9
FMDNTS0182,GRAFTING HARD TISSUE (MEDIUM),6943.2
FMDNTS0183,GRAFTING HARD TISSUE (LARGE),8680.1
FMDNTS0225,I.D.F.,522.5
FMDNTS0226,I.D.F. + CORE,614.9
FMDNTS0229,I.D.F. WITH H.A. FILLER (LARGE CAVITY),1051.6
FMDNTS0230,REMOVAL OF I.D.F.,265.1
FMDNTS0231,H.A. GRANULES FILLER IN SMALL CAVITY,443.3
FMDNTS0232,H.A. GRANULESS FILLER IN LARGE CAVITY,700.7
FMDNTS0236,ARTHODONTIC SESSION PER MOUTH TYPE III,715
FMDNTS0237,SKYCE DIAMOND,715
FMDNTS0239,AMALGAM FILLING TWO S,286
FMDNTS0240,RCT - DECIDIOUS TEETH,636.9
FMDNTS0241,SIMPLE EXT OF 2 REMAINING ROOT,886.6
FMDNTS0242,AMALGAN FILLING 2S FOR 5 TOOTH,1430
FMDNTS0243,RCT DECIDIOUS FOR 5 TOOTH,3182.3
FMDNTS0248,KETAC FILLING TWO SURFACE(TWICE),886.6
FMDNTS0249,SIMPLE EXT. DECIDIOUS(8 TEETH),1430
FMDNTS0250,PULPOTOMY (CHILDREN)(Twice),286
FMDNTS0252,AMALGAN FILLING FOR 8 TEETH,1658.8
FMDNTS0253,RCT DECIDIOUS FOR 6 TEETH,4761.9
FMDNTS0254,GUM TREATMENT QUAD. (SEVERE),1051.6
FMDNTS0255,SIMPLE EXTRACTION FOR DECIDOUS TEETH X4,715
FMDNTS0256,COMPOSITE FILLING SIMPLE X7,2431
FMDNTS0258,PULPOTOMY X3,429
FMDNTS0259,RCT DECIDIOUS MOLAR X3,2381.5
FMDNTS0260,SUR REMOVAL OF REMAINING ROOT X2,1744.6
FMDNTS0261,AMALGAM SIMPLE X6,2087.8
FMDNTS0263,AMALGAM CORE x 8,4186.6
FMDNTS0264,COMPOSITE FILLING SIMPLE x 3,1051.6
FMDNTS0265,COMPOSITE FILLING COMPOUND X 7,3654.2
FMDNTS0277,SIMPLE EXTRACTION OF TOOTH X3,429
FMDNTS0280,EXTRACTION OF ONE TOOTH,265.1
FMDNTS0281,SUR REMOVAL OF REMAINING ROOT X26,22679.8
FMDNTS0282,SUR EXT. OF NORMAL TOOTH,700.7
FMDNTS0288,PULPOTOMY IN CHILDREN,143
FMDNTS0289,CHILD. KETAC FILLING 2 SURFACE,350.9
FMDNTS0292,PULPOTOMY X6,858
FMDNTS0293,KETAC FILLING ONE SURFACE X10,3503.5
FMDNTS0295,PULPOTOMY CHILD X4,572
FMDNTS0296,CHILD KETAC FILLING 25 X 8,1372.8
FMDNTS0297,KETAC FILLING 2 SURFACE X4,1773.2
FMDNTS0298,CHILD KETAC FILLING 25 X 4,1401.4
FMDNTS0299,KETAC FILLING ONE SURFACE X4,1401.4
FMDNTS0300,SIMPLE EXTRACTION OF DECIDOUS - X1,179.3
FMDNTS0301,SIMPLE EXTRACTION DECIDIOUS X2,357.5
FMDNTS0306,PULPOTOMY X9,1287
FMDNTS0307,CHILDREN TOOTH FILLING 15X4,715
FMDNTS0308,CHILDREN TOOTH FILLING 25X5,1323.3
FMDNTS0313,GUM TREATMENT SEVERE 4 QUAD,4576
FMDNTS0322,SIMPLE EXTRACTION OF PERMANENT TEETH,265.1
FMDNTS0323,FISSURE SEALENT TEETH ( Two Times ),214.5
FMDNTS0325,SIMPLE EXTRATION DECIDIOUS 14 TEETH,2502.5
FMDNTX0002,BITEWING X-RAY,85.8
FMDNTX0003,OCCLUSAL X-RAY,179.3
FMDNTX0004,PEDIATRIC X-RAY,85.8
FMDNTX0005,PANORAMIC X-RAY,265.1
FMDNTX0006,ADDITIONAL X-RAY,57.2
FMDNTX0007,PANORAMIC & CEPHALOMETRIC,350.9
FMENDA0001,BROCHOSCOPY,2367.2
FMENDA0002,BRONCHOALVEOLAR LAVAGE,157.3
FMENDE-0064,ENDOCLIP APPLICATION,858
FMENDE0001,UPPER GI ENDOSCOPY,1144
FMENDE0002,OESOPHAGOSCOPY,751.3
FMENDE0003,FOLLOW UP ENDOSCOPY,900.9
FMENDE0004,COLONOSCOPY FULL COLON,1801.8
FMENDE0005,COLONOSCOPY MID COLON,1501.5
FMENDE0006,FLEXIBLE SIGMOIDOSCOPY,1323.3
FMENDE0007,PROCTOSCOPY,157.3
FMENDE0008,PROCTOSIGMOIDOSCOPY (RIGID),751.3
FMENDE0009,ENDOSCOPIC BIOPSY,157.3
FMENDE0010,SMALL INTESTINAL BIOPSY,794.2
FMENDE0011,RECTAL SNIP EXAMINATION,451
FMENDE0012,END.CHOLANGIOPANCREATOGRAPHY (ERCP),1895.3
FMENDE0013,ENDOSCOPIC PANCREATOGRAPHY (ERP),1580.7
FMENDE0014,ENDOSCOPIC CHOLANGIOGRAPHY (ERC),1580.7
FMENDE0015,ENDOSCOPIC VIDEO TAPE PRINTING,64.9
FMENDE0016,ENDOSCOPIC ULTRASONOGRAPHY,7.7
FMENDE0017,PRE MEDICATION,157.3
FMENDE0018,UNCOMPLETED PROCEDURE,471.9
FMENDE0019,OESOPHAGEAL PH MONITORING 24 HOURS,1501.5
FMENDE0020,OESOPHAGEAL PH MONITORING 3 HOURS,751.3
FMENDE0021,SCLEROTHERAPY - O.V.,1895.3
FMENDE0022,ENDOSCOPIC LIGATION O.V.,1501.5
FMENDE0025,INJECTION OF BLEEDING POINT,794.2
FMENDE0026,ELECTROCOAGULATION OF BLEEDING POINT,794.2
FMENDE0027,ENDOSCOPIC REMOVAL OF F.B.,1580.7
FMENDE0033,ENDOSCOPIC SCPHINCLEROTOMY,2681.8
FMENDE0037,ENDOSCOPIC STONE CRUSHING,1266.1
FMENDE0038,E.S. WITH STONE EXTRACTION,4261.4
FMENDE0039,E.S. WITH STONE CRUSHING,4733.3
FMENDE0040,INSERTION OF NASOBILIARY CATHE TER,1201.2
FMENDE0041,ENDOSCOPIC INSERTION OF A STEN T,1201.2
FMENDE0042,E.S. WITH INSERTION OF A STENT,3468.3
FMENDE0043,ENDOSCOPIC STENT EXCHANGE,2681.8
FMENDE0044,ENDOSCOPIC BRUSH CYTOLOGY,314.6
FMENDE0045,SCLEROTHERAPY HAEMORRHOIDS,314.6
FMENDE0046,GUM LIGATURE - HAEMORRHOIDS,1580.7
FMENDE0047,INFRA-RED COAGULATION-HAEMORR- HOIDS,471.9
FMENDE0048,DIGITAL ANAL DILATATION,236.5
FMENDE0050,ENDOSCOPIC LASER TREATMENT,3003
FMENDE0051,GASTROSTOMY FEEDING TUBE,3003
FMENDE0055,ENDOSCOPIC COLONIC DECOMPRESSION,2860
FMENDE0056,H-PYLORI RAPID CHECK,28.6
FMENDE0057,E.G.D/COLONOSCOPY,2359.5
FMENDE0058,EGD / FLEXIBLE SIGMOIDOSCOPY,1973.4
FMENDE0059,GASTRIC VARICES INJECTION,4290
FMENDE0062,CLO TEST,71.5
FMENDE0063,H-PYLORI BREATH TEST,357.5
FMENT-0001,H.A CIC DIGITAL CONTA 710,4004
FMENT-0002,H.A CIC DIGITAL CONTA 410,3146
FMENT-0003,H.A CIC DIGITAL CONTA 210,2459.6
FMENT-0004,H.A BTE DIGITAL CONTA 780,4218.5
FMENT-0005,H.A BTE DIGITAL CONTA 770,4004
FMENT-0006,H.A BTE DIGITAL CONTA 470,3146
FMENT-0007,H.A BTE DIGITAL CONTA 280,2788.5
FMENT-0033,FITTING HEARING AID AUDIOFLEX 110,2853.4
FMENT-0034,BRONCOSCOPY,1430
FMENT-0035,HEARING AID SUPER (HAS) 412,4147
FMENT-1000,DAY CARE SUPERVISION,286
FMENT-2000,ADDITIONAL FEE FOR COMPLICATED OPERATION,1658.8
FMENT-9000,C.P. PROGRAM - 1 SESSION (P.D),165
FMENTD0001,ESOPHAGOSCOPY,1658.8
FMENTD0002,ESOPHAGOSCOPY & DILATATION,2488.2
FMENTD0005,REMOVAL OF FOREIGN BODY FROM TRACHEA - IMPACTED,4969.8
FMENTE0001,AUDIOMETRY (PURE TONE + SP),500.5
FMENTE0002,AUDIOMETRY - PURE TONE,336.6
FMENTE0003,AUDIOMETRY - SPEECH,336.6
FMENTE0004,IMPEDANCEMETRY (T + ART + ARD),422.4
FMENTE0005,TYMPANOMETRY,314.6
FMENTE0006,SPECIAL TEST BATTERY,422.4
FMENTE0007,ELECTRONYSTAMOGRAPHY - ENG,672.1
FMENTE0008,FACIAL NERVE EXCITABILITY TEST,500.5
FMENTE0009,BRAINSTEM EVOKED RESP. A.,1487.2
FMENTE0010,ELECTROCHOCHLEOGRAPHY,1166
FMENTE0011,PLAY AUDIOMETRY,500.5
FMENTE0012,HEARING AID PHILIPS M20,4383.5
FMENTE0013,OTOACOUSTIC EMISSION TEST,486.2
FMENTE0014,NEURO-OTOLOGICAL HEARING TEST,636.9
FMENTE0015,IMPEDANCEMETRY STUDY,557.7
FMENTE0016,FOR SITE OF LESS.TEST BATTERY,557.7
FMENTE0017,HEARING AID EVAL.PRE/POST/SEL.,1137.4
FMENTE0018,HEARING AID UNITRON (PROGRAM.),3468.3
FMENTE0019,FM SYSTEM FOR HEARING AID,1738
FMENTE0020,CALORIC TEST FOR VERTIGO,700.7
FMENTE0021,TRASIENT EVOKED OAE (PED.),165
FMENTE0022,FITTING OF STARKEY HEARING AID,2974.4
FMENTE0024,FITTING OF HEARING AID CLUB 65,1129.7
FMENTE0025,TINNITUS MATCHING & MASKING,300.3
FMENTE0026,VOICE DISORDER SESSION,486.2
FMENTE0027,HEARING AID FITTING COLIBRIE I I,1801.8
FMENTE0028,HEARUNG AID FITTING COLIBRIE I I,1801.8
FMENTE0029,COMPTUER ASSISTED VESTIBULAR REHABILIATION EXERCISE,185.9
FMENTE0030,TINNITUS MATCHING,300.3
FMENTE0031,TINNITUS MASKING,150.7
FMENTE0032,FITTING HEARING AID AUDIOFLEX 120,3468.3
FMENTE0033,FITTING HEARING AID AUDIOFLEX 110,3139.4
FMENTE0034,FITTING HEARING AID STAR,2974.4
