SERVICE CODE,CATEGORY,SUB-CATEGORY,SERVICE DESCRIPTION,REVISED PRICES,5
3112100,GENERAL,GENERAL  SERVICES,CIRCUMCISION 1 YEAR - 10 YEARS WITH LAB TESTS,800.0,298
3112101,GENERAL,GENERAL  SERVICES,CATHETERIZATION,75.0,299
3112102,GENERAL,GENERAL  SERVICES,FOLLEY CATHETERIZATION,85.0,300
3112103,GENERAL,GENERAL  SERVICES,PILES TREATMENT BY RUBBER BAND APPLICATOR (PILES/ELASTIC),1500.0,301
3112104,GENERAL,GENERAL  SERVICES,SCROTTAL SUPPORT ,75.0,302
3112105,GENERAL,GENERAL  SERVICES,TRU CUT BIOPSY,1800.0,303
3112106,GENERAL,GENERAL  SERVICES,INCISION & DRAINAGE OF SMALL ABSCESS,250.0,304
3112107,GENERAL,GENERAL  SERVICES,INCISION & DRAINAGE OF BIG ABSCESS,500.0,305
3112108,GENERAL,GENERAL  SERVICES,EXTRACTION OF INGROWING TOE NAIL,500.0,306
3112109,GENERAL,GENERAL  SERVICES,EXCISION OF SIMPLE OR SMALL LIPOMA UNDER L.A.,2160.0,307
3112110,GENERAL,GENERAL  SERVICES,MULTIFIRE GIA STAPLER,1100.0,308
3112111,GENERAL,GENERAL  SERVICES,WOUND CARE DRESSING SIMPLE / PEDIA,100.0,309
3112112,GENERAL,GENERAL  SERVICES,WOUND CARE DRESSING MEDIUM / PEDIA,200.0,310
3112113,GENERAL,GENERAL  SERVICES,WOUND CARE DRESSING COMPLEX COMPLICATED / PEDIA,300.0,311
3112114,GENERAL,GENERAL  SERVICES,T.C.C. FIRST APPLICATION ,600.0,312
3112115,GENERAL,GENERAL  SERVICES,T.C.C. WEEKLY FOLLOW UP SESSIONS ,200.0,313
3112116,GENERAL,GENERAL  SERVICES,TOE PRESURE,150.0,314
3112117,GENERAL,GENERAL  SERVICES,TCPO2,300.0,315
3112118,GENERAL,GENERAL  SERVICES,ADVANCED VENUS ULCER/ PER DRESSING,300.0,316
3112119,GENERAL,GENERAL  SERVICES,VASCULAR DOPPLER STUDY,100.0,317
4112001,VACCINE,VACCINATION,INJECTION,40.0,318
4112002,VACCINE,VACCINATION,ACT HIB VACCINE,130.0,319
4112003,VACCINE,VACCINATION,ACTACEL VACCINE,260.0,320
4112004,VACCINE,VACCINATION,ANEXATE INJECTION,195.0,321
4112005,VACCINE,VACCINATION,ANTI SCORPION INJECTION,200.0,322
4112006,VACCINE,VACCINATION,ANTI SNAKE SERUM AMP.,390.0,323
4112007,VACCINE,VACCINATION,ARAMEN INJECTION,370.0,324
4112008,VACCINE,VACCINATION,ARAPENTA,120.0,325
4112009,VACCINE,VACCINATION,AVAXIM VACCINE,165.0,326
4112010,VACCINE,VACCINATION,B.C.G. VACCINATION,35.0,327
4112011,VACCINE,VACCINATION,BOOSTRIX,100.0,328
4112012,VACCINE,VACCINATION,CLOPIXOL DEPOT INJECTION,60.0,329
4112013,VACCINE,VACCINATION,D.P.T. VACCINATION,55.0,330
4112014,VACCINE,VACCINATION,DESFERAL INJECTION,55.0,331
4112015,VACCINE,VACCINATION,DOBUTREX INJECTION,90.0,332
4112016,VACCINE,VACCINATION,DT PAEDIA,15.0,333
4112017,VACCINE,VACCINATION,EPREX 2000 IU,195.0,334
4112018,VACCINE,VACCINATION,HAVRIX ADULT,260.0,335
4112019,VACCINE,VACCINATION,HEPATECT (2ML) VACCINATION,715.0,336
4112020,VACCINE,VACCINATION,HEPATITIS VACCINATION,130.0,337
4112021,VACCINE,VACCINATION,HIBREX 10 MG VACCINE,170.0,338
4112022,VACCINE,VACCINATION,HUMULIN N INJECTION,110.0,339
4112023,VACCINE,VACCINATION,HUMULIN R INJECTION,110.0,340
4112024,VACCINE,VACCINATION,INFANRIX 0.5 ML SYRINGE,150.0,341
4112025,VACCINE,VACCINATION,INFANRIX HEXA VACCINE,390.0,342
4112026,VACCINE,VACCINATION,INFANRIX HIB VACCINE,195.0,343
4112027,VACCINE,VACCINATION,INFLUVAC - FLUARIX,50.0,344
4112028,VACCINE,VACCINATION,M.M.R. VACCINATION,140.0,345
4112029,VACCINE,VACCINATION,MEASLES VACCINATION,85.0,346
4112030,VACCINE,VACCINATION,MENACTRA INJECTION,370.0,347
4112031,VACCINE,VACCINATION,MOMMAN,600.0,348
4112032,VACCINE,VACCINATION,OKAVAX VIAL,375.0,349
4112033,VACCINE,VACCINATION,P.P.D.(VACCINE),40.0,350
4112034,VACCINE,VACCINATION,PANTOZOL INJECTION,145.0,351
4112035,VACCINE,VACCINATION,PARVOLEX INJECTION,130.0,352
4112036,VACCINE,VACCINATION,PEDIACEL VACCINE,250.0,353
4112037,VACCINE,VACCINATION,PNEUMO 23 VACCINE,110.0,354
4112038,VACCINE,VACCINATION,POLIO VACCINATION,55.0,355
4112039,VACCINE,VACCINATION,PREVENAR VACCINE,585.0,356
4112040,VACCINE,VACCINATION,RABIS VACCINE (ANTI-RABIS),200.0,357
4112041,VACCINE,VACCINATION,RHESUS FACTOR  VACCINATION,600.0,358
4112042,VACCINE,VACCINATION,ROTA VIRUS VACCINE,415.0,359
4112043,VACCINE,VACCINATION,RUDIVAX VACCINE,25.0,360
4112044,VACCINE,VACCINATION,SYNFLORIX VACCINE,300.0,361
4112045,VACCINE,VACCINATION,TETANUS TAXOID,25.0,362
4112046,VACCINE,VACCINATION,TETRACT HIB VACCINE,130.0,363
4112047,VACCINE,VACCINATION,TPN,975.0,364
4112048,VACCINE,VACCINATION,TRITANRIX HB + HIBERIX INJECTION,160.0,365
4112049,VACCINE,VACCINATION,TRITANRIX HB10 VACCINE VIAL,120.0,366
4112050,VACCINE,VACCINATION,TWINRIX ADULT VACCINE,195.0,367
4112051,VACCINE,VACCINATION,TYPHOID VACC.,90.0,368
4112052,VACCINE,VACCINATION,VACCINATION - MENINGITIS MENCEVAX,110.0,369
4112053,VACCINE,VACCINATION,VARILRIX VACCINE,285.0,370
4112054,VACCINE,VACCINATION,VARIVAX VIAL,350.0,371
4112055,VACCINE,VACCINATION,VAXIGRIP,40.0,372
5112001,SURGERY,SURGICAL SERVICES,OPERATION FINE MAJOR - DOCTOR FEES,4500.0,373
5112002,SURGERY,SURGICAL SERVICES,OPERATION MAJOR - DOCTOR FEES ,4000.0,374
5112003,SURGERY,SURGICAL SERVICES,OPERATION MEDIUM - DOCTOR FEES,3500.0,375
5112004,SURGERY,SURGICAL SERVICES,OPERATION MINOR - DOCTOR FEES,2500.0,376
5112005,SURGERY,SURGICAL SERVICES,OPERATION SIMPLE - DOCTOR FEES,1500.0,377
5112006,SURGERY,SURGICAL SERVICES,OPERATION ROOM CHARGES FINE MAJOR,750.0,378
5112007,SURGERY,SURGICAL SERVICES,OPERATION ROOM CHARGES MAJOR,600.0,379
5112008,SURGERY,SURGICAL SERVICES,OPERATION ROOM CHARGES MEDIUM,500.0,380
5112009,SURGERY,SURGICAL SERVICES,OPERATION ROOM CHARGES MINOR,400.0,381
5112010,SURGERY,SURGICAL SERVICES,OPERATION ROOM CHARGES SIMPLE,350.0,382
5112011,SURGERY,SURGICAL SERVICES,ANAESTHESIOLOGIST FEE FINE MAJOR OPERATION,750.0,383
5112012,SURGERY,SURGICAL SERVICES,ANAESTHESIOLOGIST FEE MAJOR OPERATION,600.0,384
5112013,SURGERY,SURGICAL SERVICES,ANAESTHESIOLOGIST FEE  MEDIUM OPERATION,500.0,385
5112014,SURGERY,SURGICAL SERVICES,ANAESTHESIOLOGIST FEE MINOR OPERATION,400.0,386
5112015,SURGERY,SURGICAL SERVICES,ANAESTHESIOLOGIST FEE SIMPLE OPERATION,350.0,387
5112016,SURGERY,SURGICAL SERVICES,DISPOSABLES OR FINE MAJOR,750.0,388
5112017,SURGERY,SURGICAL SERVICES,DISPOSABLES OR MAJOR,600.0,389
5112018,SURGERY,SURGICAL SERVICES,DISPOSABLES OR MEDIUM,500.0,390
5112019,SURGERY,SURGICAL SERVICES,DISPOSABLES OR MINOR,400.0,391
5112020,SURGERY,SURGICAL SERVICES,DISPOSABLES OR SIMPLE,350.0,392
5112021,SURGERY,SURGICAL SERVICES,ANAESTHESIA FINE MAJOR,750.0,393
5112022,SURGERY,SURGICAL SERVICES,ANAESTHESIA MAJOR,600.0,394
5112023,SURGERY,SURGICAL SERVICES,ANAESTHESIA MEDIUM,500.0,395
5112024,SURGERY,SURGICAL SERVICES,ANAESTHESIA MINOR,400.0,396
5112025,SURGERY,SURGICAL SERVICES,ANAESTHESIA SIMPLE,350.0,397
5112026,SURGERY,SURGICAL SERVICES,LOCAL ANAESTHESIA FEES - SMALL AREA,100.0,398
5112027,SURGERY,SURGICAL SERVICES,LOCAL ANAESTHESIA FEES - LARGE AREA,550.0,399
5112028,SURGERY,SURGICAL SERVICES,EPIDURAL INCLUDING ANAESTHESIOLOGIST FEE,1300.0,400
5112029,SURGERY,SURGICAL SERVICES,ANAESTHIA FEES - SPINAL,900.0,401
6112001,ORTHOPAEDIC ,ORTHO. SERVICES ,PLASTER JACKET - GIBSONA,1150.0,402
6112002,ORTHOPAEDIC ,ORTHO. SERVICES ,ABOVE KNEE POP - GIBSONA,550.0,403
6112003,ORTHOPAEDIC ,ORTHO. SERVICES ,BELOW KNEE POP - GIBSONA,550.0,404
6112004,ORTHOPAEDIC ,ORTHO. SERVICES ,BELOW ELBOW POP - GIBSONA,550.0,405
6112005,ORTHOPAEDIC ,ORTHO. SERVICES ,ABOVE ELBOW POP - GIBSONA,550.0,406
6112006,ORTHOPAEDIC ,ORTHO. SERVICES ,UNILATERAL HIP SPICA - GIBSONA,800.0,407
6112007,ORTHOPAEDIC ,ORTHO. SERVICES ,BILATERAL HIP SPICA - GIBSONA,1150.0,408
6112008,ORTHOPAEDIC ,ORTHO. SERVICES ,PLASTER SPICA - (ONE LEG/ARM),800.0,409
6112009,ORTHOPAEDIC ,ORTHO. SERVICES ,PLASTER CAST REMOVAL,90.0,410
6112010,ORTHOPAEDIC ,ORTHO. SERVICES ,REMOVAL OF K-WIRE,400.0,411
6112011,ORTHOPAEDIC ,ORTHO. SERVICES ,KNEE IMMOBILIZER,250.0,412
6112012,ORTHOPAEDIC ,ORTHO. SERVICES ,CERVICAL TRACTION,85.0,413
6112013,ORTHOPAEDIC ,ORTHO. SERVICES ,SKIN TRACTION,450.0,414
6112014,ORTHOPAEDIC ,ORTHO. SERVICES ,HALTER TRACTION,450.0,415
6112015,ORTHOPAEDIC ,ORTHO. SERVICES ,MEASUREMENT OF COMPARTMENTAL PRESSURE,1500.0,416
6112016,ORTHOPAEDIC ,ORTHO. SERVICES ,ASPIRATION FROM JOINTS,175.0,417
6112017,ORTHOPAEDIC ,ORTHO. SERVICES ,INJECTION INTO JOINTS,125.0,418
6112018,ORTHOPAEDIC ,ORTHO. SERVICES ,MANIPULATION OF TALIPES EQUINO VARUS WITHOUT POP,650.0,419
6112019,ORTHOPAEDIC ,ORTHO. SERVICES ,MANIPULATION OF TALIPES EQUINO VARUS WITH POP,900.0,420
6112020,ORTHOPAEDIC ,ORTHO. SERVICES ,JOINT INFILTRATION ,600.0,421
6112021,ORTHOPAEDIC ,ORTHO. SERVICES ,NEURAL NERVE BLOCK FOR PAIN MANAGEMENT ,1200.0,422
6113001,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CERVICAL COLLAR,200.0,423
6113002,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CHILD OSTEOTOMY DCP,1000.0,424
6113003,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,WALKING HEEL,55.0,425
6113004,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CORSET BELT,450.0,426
6113005,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,ABDOMINAL BINDER,200.0,427
6113006,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,WALKING CANE,85.0,428
6113007,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,EPIDURAL SET,85.0,429
6113008,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,ANKLET,85.0,430
6113009,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,KNEE BRACE,85.0,431
6113010,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,SKIN TRACTION KIT,200.0,432
6113011,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,DYNAMIC HIP SCREWS (DHS) EACH,700.0,433
6113012,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,DYNAMIC HIP SCREW & PLATE,4500.0,434
6113013,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,DYNAMIC SCR PT W/DEP HOLES EACH,1400.0,435
6113014,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,DYNAMIC COMPRESSION PLATE FROM 4 HOLES TO 12 HOLES,450.0,436
6113015,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,TOTAL HIP REPLACEMENT (CERAMIC JOINT) ,10000.0,437
6113016,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,TOTAL HIP SCREW REPLACEMENT (CERAMIC JOINT),1100.0,438
6113017,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP. PLATE 6 HOLES EACH,400.0,439
6113018,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP PLATE 7 HOLES EACH,550.0,440
6113019,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP PLATE 8 HOLES EACH,550.0,441
6113020,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP PLATE 9 HOLES EACH,550.0,442
6113021,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP PLATE 12 HOLES EACH,550.0,443
6113022,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP PLATE 14 HOLES EACH,550.0,444
6113023,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,SPOON PLATE 6 HOLES EACH,650.0,445
6113024,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CANCELLEUS BONE SCREWS,125.0,446
6113025,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CORTEX BONE SCREWS,125.0,447
6113026,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,MALLEABLE BONE SCREWS,125.0,448
6113027,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,T-PLATES W/SHAFT FROM 4 HOLES TO 8 HOLES EACH,750.0,449
6113028,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,T-BUTTRESS PLATE FROM 4 HOLES TO 6 HOLES EACH,750.0,450
6113029,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,TUBULAR PLATE FROM 2 HOLES TO 8 HOLES EACH,150.0,451
6113030,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CONDYLER PLATE FROM 5 HOLES TO 12 HOLES EACH,900.0,452
6113031,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CONDYLER BUTRESS PLATES,1700.0,453
6113032,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,SEMI-TUBULAR PLATE FROM 4 HOLES TO 7 HOLES,150.0,454
6113033,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,KIRCHNAR/W W/TROCAR FROM I.D TO 3.D EACH,60.0,455
6113034,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,WIRE COIL SOFT,250.0,456
6113035,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,WASHER 7MM CANCELLEUS BONE SCREWS,30.0,457
6113036,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,DRILL BIT FROM 2.0MM TO 3.5 DIAMETER,60.0,458
6113037,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CORTICAL TAP 3.5/1025 MM DIAMETER,185.0,459
6113038,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,REDIVAC DRAIN,185.0,460
6113039,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,TOE SPLINT,70.0,461
6113040,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,MAJOR ARM SPLINT,180.0,462
6113041,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,MAJOR LEG SPLINT,180.0,463
6113042,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,METALLIC SPLINT,180.0,464
6113043,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,STOCKING,80.0,465
6113044,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,ROBERT JONES BANDAGE,300.0,466
6113045,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,ZIMMER FRAME(ALUMINIUM),400.0,467
6113046,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,COLLAR & CUFF,75.0,468
6113047,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,INTERLOCKING TIBIAL SET,3500.0,469
6113048,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,INTERLOCKING FEMORAL SET,3500.0,470
6113049,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,SCHANZ SCREW,185.0,471
6113050,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,MALLEOLAR SCREW,250.0,472
6113051,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,PARTIAL HIP - THOMSON  HIP PROTHESIS,2750.0,473
6113052,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,PENNING MINI EXTERNAL FIXATOR,4250.0,474
6113053,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,AO LARGE EXTERNAL FIXATOR,4250.0,475
6113054,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,HOFFMAN EXTERNAL FIXATOR,4250.0,476
6113055,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,SMALL EXTERNAL FIXATOR,4250.0,477
6113056,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,TITANIUM ELASTIC NAIL,1000.0,478
8112001,OPHTHALMOLOGY,OPHTHA. SERVICES ,ANTERIOR SEGMENT PHOTO,100.0,479
8112002,OPHTHALMOLOGY,OPHTHA. SERVICES ,ANTERIOR STROMAL PUNCTURE,400.0,480
8112003,OPHTHALMOLOGY,OPHTHA. SERVICES ,ARGON LASER RETINAL PHOTOCOAGULATION (ONE EYE),2850.0,481
8112004,OPHTHALMOLOGY,OPHTHA. SERVICES ,BOTULINUM TOXIN INJECTION (OUT PATIENT),3500.0,482
8112005,OPHTHALMOLOGY,OPHTHA. SERVICES ,BRIGHTNESS ACUITY TESTING (BAT),200.0,483
8112006,OPHTHALMOLOGY,OPHTHA. SERVICES ,CHEMICAL WASH OUT,130.0,484
8112007,OPHTHALMOLOGY,OPHTHA. SERVICES ,COLOUR VISION TEST,175.0,485
8112008,OPHTHALMOLOGY,OPHTHA. SERVICES ,CONFOCAL MICROSCOPY,500.0,486
8112009,OPHTHALMOLOGY,OPHTHA. SERVICES ,CORNEA OCT   (ONE-EYE),500.0,487
8112010,OPHTHALMOLOGY,OPHTHA. SERVICES ,CORNEA OCT   (TWO-EYES),750.0,488
8112011,OPHTHALMOLOGY,OPHTHA. SERVICES ,CORNEAL ASSESSMENT,750.0,489
8112012,OPHTHALMOLOGY,OPHTHA. SERVICES ,CORNEAL THICKNESS & TOPOGRAPHIC BY PENTACAM (ONE-EYE),300.0,490
8112013,OPHTHALMOLOGY,OPHTHA. SERVICES ,CORNEAL THICKNESS & TOPOGRAPHIC BY PENTACAM (TWO-EYE),550.0,491
8112014,OPHTHALMOLOGY,OPHTHA. SERVICES ,CORNEAL TOPOGRAPHY,400.0,492
8112015,OPHTHALMOLOGY,OPHTHA. SERVICES ,CORNEAL WOUND REPAIR USING GLUE,650.0,493
8112016,OPHTHALMOLOGY,OPHTHA. SERVICES ,DARK ADATOMETRY,175.0,494
8112017,OPHTHALMOLOGY,OPHTHA. SERVICES ,DENDRIRIC ULCER DEBRIDEMENT,250.0,495
8112018,OPHTHALMOLOGY,OPHTHA. SERVICES ,DRAINAGE OF STYE OR LID ABSCESS / BILATERAL ,400.0,496
8112019,OPHTHALMOLOGY,OPHTHA. SERVICES ,ELECTRICAL COLOUR VISION TEST,300.0,497
8112020,OPHTHALMOLOGY,OPHTHA. SERVICES ,ELECTROLYSIS,250.0,498
8112021,OPHTHALMOLOGY,OPHTHA. SERVICES ,ELECTROLYSIS FOR EYE LASHES / BILATERAL,350.0,499
8112022,OPHTHALMOLOGY,OPHTHA. SERVICES ,ERG / ELECTRORETINOGRAPHY,400.0,500
8112023,OPHTHALMOLOGY,OPHTHA. SERVICES ,ERG & VER,650.0,501
8112024,OPHTHALMOLOGY,OPHTHA. SERVICES ,"ERG,EOG,VER",900.0,502
8112025,OPHTHALMOLOGY,OPHTHA. SERVICES ,VER,650.0,503
8112026,OPHTHALMOLOGY,OPHTHA. SERVICES ,EPILATION OF ABERRANT LUSHES,160.0,504
8112027,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF CHALAZION,200.0,505
8112028,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF ONE CHALAZION / BILATERAL ,500.0,506
8112029,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF MULTIPLE CHALAZION / BILATERAL ,650.0,507
8112030,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF MULTIPLE CHALAZION / UNILATERAL ,500.0,508
8112031,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF MULTIPLE SMALL EYE LID GROWTH / BILATERAL ,650.0,509
8112032,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF MULTIPLE SMALL EYE LID GROWTH / UNILATERAL ,500.0,510
8112033,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF ONE SMALL EYE LID GROWTH / BILATERAL ,500.0,511
8112034,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF ONE SMALL EYE LID GROWTH / UNILATERAL ,325.0,512
8112035,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF STYE,175.0,513
8112036,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF TRACHOMA (P.T.D) / BILATERAL ,500.0,514
8112037,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXTERNAL PHOTOS,150.0,515
8112038,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXTERNAL PHOTOS / FOLLOW UP ,75.0,516
8112039,OPHTHALMOLOGY,OPHTHA. SERVICES ,EYE REFRACTION OR COMPUTER,50.0,517
8112040,OPHTHALMOLOGY,OPHTHA. SERVICES ,FLOURESCEIN ANGIOGRAPHY (FIRST TIME),850.0,518
8112041,OPHTHALMOLOGY,OPHTHA. SERVICES ,FLOURESCEIN ANGIOGRAPHY / FOLLOW UP ,550.0,519
8112042,OPHTHALMOLOGY,OPHTHA. SERVICES ,FLOURESCIEN STAINING ONE EYE,50.0,520
8112043,OPHTHALMOLOGY,OPHTHA. SERVICES ,FLOURESCIEN STAINING TWO EYES,100.0,521
8112044,OPHTHALMOLOGY,OPHTHA. SERVICES ,FLUORESCENT ANGIOGRAPHY,500.0,522
8112045,OPHTHALMOLOGY,OPHTHA. SERVICES ,FRESNAL PRISM,50.0,523
8112046,OPHTHALMOLOGY,OPHTHA. SERVICES ,FRESNAL PRISM (C.L.),150.0,524
8112047,OPHTHALMOLOGY,OPHTHA. SERVICES ,FUNDUS & NERVE FIBER PHOTOGRAPHY,200.0,525
8112048,OPHTHALMOLOGY,OPHTHA. SERVICES ,FUNDUS EXAMINATION,50.0,526
8112049,OPHTHALMOLOGY,OPHTHA. SERVICES ,FUNDUS PHOTOGRAPHY / FOLLOW UP ,100.0,527
8112050,OPHTHALMOLOGY,OPHTHA. SERVICES ,GLAUCOMA WORK UP,650.0,528
8112051,OPHTHALMOLOGY,OPHTHA. SERVICES ,GONIO SLIT LAMB PHOTOGRAPHY,200.0,529
8112052,OPHTHALMOLOGY,OPHTHA. SERVICES ,GONIO SLIT LAMB PHOTOGRAPHY / FOLLOW UP ,100.0,530
8112053,OPHTHALMOLOGY,OPHTHA. SERVICES ,IDESIGN WAVE FRONT ASSESMENT (ONE EYE),300.0,531
8112054,OPHTHALMOLOGY,OPHTHA. SERVICES ,IDESIGN WAVE FRONT ASSESMENT (TWO EYES),450.0,532
8112055,OPHTHALMOLOGY,OPHTHA. SERVICES ,INDOCYANINE GREEN,1100.0,533
8112056,OPHTHALMOLOGY,OPHTHA. SERVICES ,INDOCYANINE GREEN + FLOURESCEIN ANGIOGRAPHY,1750.0,534
8112057,OPHTHALMOLOGY,OPHTHA. SERVICES ,INJECTIONS OF 5 FU  POST OPERATIVE (FULL COURSE),750.0,535
8112058,OPHTHALMOLOGY,OPHTHA. SERVICES ,INTRA OCCULAR LENS CALCULATION / BILATERAL ,200.0,536
8112059,OPHTHALMOLOGY,OPHTHA. SERVICES ,INTRAOCULAR LENS CALCULATION,100.0,537
8112060,OPHTHALMOLOGY,OPHTHA. SERVICES ,INTRAVITREAL  INJECTION OF AVASTIN ,5500.0,538
8112061,OPHTHALMOLOGY,OPHTHA. SERVICES ,INTRAVITREAL  INJECTION OF LUCENTIS,11750.0,539
8112062,OPHTHALMOLOGY,OPHTHA. SERVICES ,INTRAVITREAL ANTIBIOTIC INJECTION ,400.0,540
8112063,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER FLARE / CELL METTER ,200.0,541
8112064,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER PERIPHERAL IREDECTOMY,3150.0,542
8112065,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER PERIPHERAL IRIDECTOMY / BILATERAL ,5050.0,543
8112066,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER PHOTOCOAGULATION ONE SESSION / BILATERAL ,3150.0,544
8112067,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER PHOTOCOAGULATION THREE SESSION / BILATERAL,6500.0,545
8112068,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER PHOTOCOAGULATION TWO SESSION / BILATERAL ,5500.0,546
8112069,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER POSTERIOR CAPSULOTOMY DONE INSIDE / BLILATERAL ,2700.0,547
8112070,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER POSTERIOR CAPSULOTOMY DONE OUTSIDE / BILATERAL ,4750.0,548
8112071,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER TRABECULOPLASTY,4200.0,549
8112072,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER TRABICULECTOMY / BILATERAL ,7600.0,550
8112073,OPHTHALMOLOGY,OPHTHA. SERVICES ,MICRO-PULSE LASER,4000.0,551
8112074,OPHTHALMOLOGY,OPHTHA. SERVICES ,NERVE FIBER PHOTOGRAPHY,150.0,552
8112075,OPHTHALMOLOGY,OPHTHA. SERVICES ,NEW ORTHOPTIC EVALUATION,150.0,553
8112076,OPHTHALMOLOGY,OPHTHA. SERVICES ,NFLA-NERVE FIBER LAYER ANALYZER,175.0,554
