Unified Code,Unified Description,Type,SBS V2,LOS,2025 Price,2026 Price,2027 Price,Discount 3 years contract
679,Surgical implant guide,Dental,97679-00-00,-,525.0,564.375,598.2375000000001,0.15
322,Surgical removal of a tooth or tooth fragment not requiring removal of bone or tooth division,Dental,97321-05-00,-,837.9,900.7425,954.78705,0.15
324,Surgical removal of a tooth or tooth fragment requiring both removal of bone and tooth division,Dental,97321-02-00,-,1382.535,1486.225125,1575.3986325,0.15
323,Surgical removal of a tooth or tooth fragment requiring removal of bone,Dental,97321-01-00,-,1047.375,1125.928125,1193.4838125,0.15
385,Surgical repositioning of unerupted tooth – per tooth,Dental,97385-00-00,-,262.5,282.1875,299.11875,0.15
233,Surgical treatment of peri-implant disease - per implant,Dental,97260-02-00,-,525.0,564.375,598.2375000000001,0.15
771,Tissue conditioning preparatory to impressions – per application,Dental,97771-00-00,-,315.0,338.625,358.9425,0.15
733,Tooth/teeth (partial denture),Dental,97765-00-00,-,126.0,135.45,143.577,0.15
121,"Topical application of remineralisation and/or cariostatic agents, one treatment",Dental,97121-01-00,-,272.29,292.71175,310.274455,0.15
213,Treatment of acute periodontal infection – per appointment,Dental,97213-00-00,-,4250.0,4568.75,4842.875,0.15
344,Vestibuloplasty,Dental,45837-00-00,-,682.5,733.6875,777.70875,0.15
738,Wrought bar,Dental,97738-00-00,-,262.5,282.1875,299.11875,0.15
014,Consultation,Dental,97014-00-00,-,190.0,204.25,216.505,0.15
337,Reduction of fibrous tuberosity,Dental,45829-00-01,-,1406.51,1511.99825,1602.718145,0.15
FMDNTS0044,Alveoloplasty One Jaw,Dental,97331-00-10,-,4210.5,4526.287499999999,4797.86475,0.15
FMDNTS0110,Arch Bar Maxilla Or Mandible,Dental,97719-00-00,-,1104.0,1186.8,1258.008,0.15
036,"Cephalometric radiograph – lateral, antero-posterior, postero-anterior or submento-vertex – per exposure",Dental,57902-00-00,-,160.0,172.0,182.32,0.15
026,Cone Beam Volumetric Tomography   scan acquisition   per appointment,Dental,97083-00-20,-,450.0,483.75,512.775,0.15
075,Diagnostic modelling,Dental,97071-00-00,-,500.0,537.5,569.75,0.15
841,Fixed palatal or lingual arch appliance,Dental,97841-00-00,-,1190.0,1279.25,1356.005,0.15
354,Fracture of maxilla or mandible – with external fixation,Dental,52420-00-10,-,1915.87,2059.56025,2183.133865,0.15
359,Fracture of the maxilla or mandible requiring open reduction,Dental,47774-00-01,-,2000.0,2150.0,2279.0,0.15
355,Fracture of zygoma,Dental,47762-01-01,-,2106.88,2264.896,2400.78976,0.15
831,Full arch banding   per arch,Dental,97831-00-00,-,210.0,225.75,239.295,0.15
235,"Gingival graft – per tooth, implant or extraction socket",Dental,97271-02-00,-,650.0,698.75,740.6750000000001,0.15
FMDNTS0022,Incision & Drainage Intra-Oral Abscess (Superficial),Dental,30223-01-00,-,242.55,260.74125,276.385725,0.15
FMDNTM0015,Local Treatment Of Oral Lesion Large,Dental,97989-00-10,-,283.5,304.7625,323.04825,0.15
FMDNTM0014,Local Treatment Of Oral Lesion Medium,Dental,97989-00-10,-,283.5,304.7625,323.04825,0.15
FMDNTM0013,Local Treatment Of Oral Lesion Small,Dental,97989-00-10,-,124.0,133.3,141.298,0.15
FMDNTS0116,Open Reduction Intra-Oral Int.,Dental,47774-00-01,-,2551.5,2742.8625,2907.43425,0.15
FMDNTS0117,Open Reduction Intra-Oral Post,Dental,47774-00-01,-,3827.25,4114.29375,4361.151375,0.15
332,Ostectomy – per jaw,Dental,45720-02-00,-,870.0,935.25,991.365,0.15
365,Osteotomy – maxilla,Dental,45720-01-00,-,2200.0,2365.0,2506.9,0.15
FMDNTS0296,Osteotomy Of Maxilla (Localized Anterior),Dental,45720-01-00,-,5612.25,6033.16875,6395.158875,0.15
FMDNTS0298,Osteotomy Of Maxilla (Segmental Anterior),Dental,45720-01-00,-,6315.75,6789.43125,7196.797125,0.15
829,Partial banding   per arch,Dental,97829-00-00,-,262.0,281.65,298.549,0.15
842,Partial banding for inter-maxillary elastics (vertical and/or cross elastics),Dental,97842-00-00,-,262.0,281.65,298.549,0.15
061,Pulp testing   per appointment,Dental,97061-00-00,-,15.0,16.125,17.0925,0.15
833,Removal of banding – per arch,Dental,97833-00-10,-,105.0,112.875,119.6475,0.15
453,Removal or bypassing fractured endodontic instrument,Dental,97453-00-00,-,500.0,537.5,569.75,0.15
377,Removal or repair of soft tissue (not elsewhere defined),Dental,97377-00-20,-,567.24,609.783,646.36998,0.15
FMDNTS0060,Ridge Augementation,Dental,45841-00-00,-,5612.25,6033.16875,6395.158875,0.15
FMDNTS3079,Service Charges For Invasalign System Compliance Indicator,Dental,97989-00-10,-,485.34,521.7405,553.04493,0.15
981,Splinting and stabilisation – direct – per tooth,Dental,97981-00-00,-,2807.24,3017.782999999999,3198.84998,0.15
375,Surgery to salivary duct,Dental,30255-00-00,-,706.15,759.1112499999999,804.657925,0.15
378,Surgical removal of foreign body,Dental,30064-00-00,-,706.15,759.1112499999999,804.657925,0.15
554,Tooth-coloured restoration   four surfaces   indirect,Dental,97551-05-00,-,1000.0,1075.0,1139.5,0.15
553,Tooth-coloured restoration   three surfaces   indirect,Dental,97551-05-00,-,850.0,913.75,968.575,0.15
552,Tooth-coloured restoration   two surfaces   indirect,Dental,97551-05-00,-,800.0,860.0,911.6,0.15
122,"Topical remineralisation and/or cariostatic agents, home application – per arch",Dental,97121-01-00,-,100.0,107.5,113.95,0.15
FMLAB-2316,FIBROMAX TEST,lab,73350-07-03,-,1839.0,1976.925,2095.5405,0.15
FMLAB-2093,Glucose Activation Test - Glucose tolerance test GTT,lab,66542-00-20,-,75.0,80.625,85.4625,0.15
FMLAB-7019,"Or Profile Above 40 Yrs (Cbc,Abo&Rh,Hcv,Hbsag,Hiv,Urea,Sgpt,Alk.Phos,Crea,Ggt,Ldh,Rbs,Esr,Na,K",Lab,73000-00-00,-,1776.8,1910.06,2024.6636,0.15
FMLAB-7016,"OR Profile I (Child Up To 6 Yrs) (Cbc, Abo Gr & Rh, Na, K, Bleeding Time,Clottingtime, Hcv, Hbs Ag)",Lab,73000-00-00,-,754.51,811.09825,859.7641450000001,0.15
FMLAB-7017,"OR Profile II Below 40 Yrs: [Cbc, Pt, Creatinine, Alt, Hbs Ag, Hiv, Hcv Ab, Rbs ]",Lab,73000-00-00,-,1039.02,1116.9465,1183.96329,0.15
FMLAB-7018,"OR PROFILE III-MAJOR (UP TO 40 YRS): (CBC, ABO&RH, PT, ESR, K, NA, RBS,HIV, HCV, Cross matching )",Lab,73000-00-00,-,1315.17,1413.80775,1498.636215,0.15
FMLAB-9837,"ANEMIA PROFILE (CBC, Iron, Ferritin, Reticulocyte count)",Lab,73000-00-20,-,1013.92,1089.964,1155.36184,0.15
FMLAB-7051,Cath Lab Profile (Creatinine-CBC-HIV-HBs-HCV Ag),Lab,73000-00-20,-,988.82,1062.9815,1126.76039,0.15
FMLAB-2019,"Lipid Profile( cholesterol, triglycerides, LDL, HDL)",Lab,73000-00-60,-,577.39,620.69425,657.935905,0.15
FMLAB-7022,Renal Profile,Lab,73000-00-70,-,387.1098,416.1430349999999,441.1116170999999,0.15
FMLAB-7008,"Hepatic Profile (Total Protein,Protein Electrophresis,LDH,Cholesterol)",Lab,73000-00-80,-,478.37,514.24775,545.102615,0.15
FMLAB-7007,"Hepatic Profile (Bilirubin Total & Direct, Sgot, Sgpt, Ggt, Alk Phosph, Albumin, Total Protein )",Lab,73000-00-90,-,563.44,605.698,642.03988,0.15
FMLAB-7001,"Antenatal care (ANC )Profile (RUB,TOXO,VDRL AIDS,CBC)",Lab,73000-01-00,-,1430.92,1538.239,1630.53334,0.15
FMLAB-7020,"Pleural Fluid Profile( C/S, Tp, Rbcs, Wbcs, Chloride, Ldh, Rbs )",Lab,73000-03-50,-,594.13,638.68975,677.0111350000001,0.15
FMLAB-1090,"CSF profile without culture (Tp, Wbcs, Rbcs, Chloride, Ldh, Rbs)",Lab,73050-30-60,-,594.13,638.68975,677.0111350000001,0.15
FMLAB-3029,"Thyroid Profile (Tsh, Ft3, Ft4)",Lab,73050-35-50,-,1107.36,1190.412,1261.83672,0.15
FMLAB-7061,Er Profile (Iii): Troponin + Ck+ Ckmb,Lab,73050-37-20,-,826.88,888.896,942.22976,0.15
FMLAB-6032,Diarrheal Profile,Lab,73050-40-10,-,716.86,770.6245,816.86197,0.15
FMLAB-7002,ANTI-NATAL CARE (CBC  URINE  RBS  BL. GR. & RH),Lab,73100-00-90,-,362.61,389.80575,413.194095,0.15
FMLAB-7059,ER PROFILE I (CBC & URINE ANALYSIS),Lab,73100-00-90,-,220.5,237.0375,251.25975,0.15
FMLAB-1060,"Hemostatic Profile (Pt,Ptt,Fibrinogin)",Lab,73100-04-80,-,325.0,349.375,370.3375,0.15
FMLAB-7032,"Systemic Lupus Erythematosus (SLE) Profile (DNA, ANA, IgM, C3 & C4)",Lab,73100-08-80,-,1776.8,1910.06,2024.6636,0.15
FMLAB-7033,"Monthly Rheumatology Follow Up (ESR, CBC, SGOT, SGPT, GGT, Creatinine, CRP, Urine Analysis)",Lab,73100-09-10,-,594.13,638.68975,677.0111350000001,0.15
FMLAB-7023,RHEUMATOLOGY PROFILE (CRP),Lab,73100-11-40,-,539.73,580.20975,615.022335,0.15
FMLAB-7042,DIABETIC PROFILE (HBA1C & Creatinine urine),Lab,73100-11-60,-,430.95,463.27125,491.067525,0.15
FMLAB-7047,"Full Natal Profile (HBsAg, HCV Ab, HIV,TPHA)",Lab,73100-26-60,-,655.49,704.65175,746.9308550000001,0.15
FMLAB-7025,"Torch Test Profile: [ Toxo, Rub, Cmv,Hsv]",Lab,73100-26-60,-,700.0,752.5,797.6500000000001,0.15
FMLAB-7003,"Ascitic Fluid Profile ( C/S, Rbs, Tp, Ldh, Wbcs, Rbcs, Chloride )",Lab,73200-00-00,-,594.13,638.68975,677.0111350000001,0.15
FMLAB-7041,"Body Fluid Profile(C/S, Tp, Wbcs, Rbcs, Chloride, Ldh,Rbs)",Lab,73200-00-00,-,615.05,661.1787499999999,700.849475,0.15
FMLAB-7014,NEONATAL PROFILE Blood Group (O),Lab,73250-00-30,-,377.95,406.29625,430.674025,0.15
FMLAB-7055,MYELOMA PROFILE,Lab,73350-06-00,-,3137.99,3373.33925,3575.739605,0.15
FMLAB-7039,"RHEUM. PROF.1ST: CBC, ESR, CREAT, UA, GOT, GPT, ALK.PHOS, GGT, TP, URINE&STOO,",Lab,73350-06-00,-,1376.53,1479.76975,1568.555935,0.15
FMLAB-7024,"Synovial Fluid Profile (C/S, Wbcs, Rbcs, Crystals)",Lab,73400-00-60,-,594.13,638.68975,677.0111350000001,0.15
FMLAB-9842,Preoperative Screening,Lab,73050-39-70,-,430.0,462.25,489.985,0.15
FMLAB-1112,Serology Screening Ii,Lab,73250-00-20,-,277.54,298.3555,316.25683,0.15
FMLAB-9353,(DIALYSATE OR WATER) ALUMINUM,Lab,73050-02-00,-,556.47,598.20525,634.097565,0.15
FMLAB-8016,(Histopathology)2 Small Specimen,Lab,73200-06-70,-,992.25,1066.66875,1130.668875,0.15
FMLAB-9203,11-Deoxycortisol,Lab,73050-11-10,-,485.34,521.7405,553.04493,0.15
FMLAB-9204,17 Hydroxy Corticosteroids,Lab,73050-08-90,-,400.27,430.29025,456.107665,0.15
FMLAB-9001,17-Hydroxy-Progesterone,Lab,73050-20-10,-,539.73,580.20975,615.022335,0.15
FMLAB-9968,17-KETOSTEROID FRACTIONATION,Lab,73050-21-60,-,1110.15,1193.41125,1265.015925,0.15
FMLAB-3001,17-Ketosteroids,Lab,73050-21-60,-,430.95,463.27125,491.067525,0.15
FMLAB-3002,17-OXOGENIC STEROIDS,Lab,73300-03-70,-,430.95,463.27125,491.067525,0.15
FMLAB-8510,1gG/ALBUMIN RATIO CSF,Lab,73050-00-80,-,1198.0,1287.85,1365.121,0.15
FMLABM0031,2 SWAB SAMPLING,Lab,73100-09-80,-,132.3,142.2225,150.75585,0.15
FMLAB-9335,21- Desoxycortisol,Lab,73050-11-00,-,1037.63,1115.45225,1182.379385,0.15
FMLAB-1001,24 Hr Life Platelete Conc. (Cytopheresis),Lab,73100-01-60,-,3891.11,4182.94325,4433.919845,0.15
FMLAB-1005,250 ML UNIT RH NEGATIVE BLOOD,Lab,92064-00-00,-,846.56,910.0519999999999,964.6551199999999,0.15
FMLAB-2001,A/G Ratio,Lab,73050-39-70,-,124.12,133.429,141.43474,0.15
FMLAB-4001,Acetaminophen (Paracetamol),Lab,73300-00-01,-,509.05,547.22875,580.0624750000001,0.15
FMLAB-9336,ACETYCHOLINESTERASE (Amniotic Fluid),Lab,73050-02-90,-,695.94,748.1355,793.02363,0.15
FMLAB-9337,ACETYCHOLINESTERASE (B),Lab,73050-00-20,-,230.12,247.379,262.22174,0.15
FMLAB-9004,Acetylcholine Receptor Abs,Lab,73250-00-20,-,1161.75,1248.88125,1323.814125,0.15
FMLAB-9003,ACETYLCOLINE ESTERASE,Lab,73050-00-20,-,563.44,605.698,642.03988,0.15
FMLAB-6001,Acid Fast Bacilli (AFB) Smear,Lab,73200-07-10,-,124.12,133.429,141.43474,0.15
FMLAB-2002,ACID PHOSPHATASE,Lab,73050-27-40,-,124.12,133.429,141.43474,0.15
FMLAB-1011,Acid Phosphatase-Stain,Lab,73050-27-40,-,338.9,364.3174999999999,386.17655,0.15
FMLAB-9005,ACTH,Lab,73050-00-50,-,662.46,712.1445,754.8731700000001,0.15
FMLAB-9334,ACTIN ABS,Lab,73100-13-30,-,490.92,527.739,559.4033400000001,0.15
FMLAB-1012,Activated Clotting Time,Lab,73100-08-50,-,47.42,50.9765,54.03509,0.15
fmlab-1320,ACTIVATED PROTIEN C RESISTANCE,Lab,73100-04-50,-,1102.5,1185.1875,1256.29875,0.15
FMLAB-7027,"Acute Hepatitis Panel (A) [ Hbsag, Hbcore Igm, Hav Igm ]",Lab,73000-00-80,-,808.9,869.5675,921.7415500000001,0.15
FMLAB-7028,"Acute Hepatitis Panel (HBsAg, HBc IgM, HAV IgM, HCV)",Lab,73000-00-80,-,662.46,712.1445,754.8731700000001,0.15
FMLABM3072,"Acute Leukemia ,Follow Up Panel - Mrd",Lab,73350-02-53,-,2408.58,2589.2235,2744.57691,0.15
FSLAB0001,DLBCL by FISH,Lab,73100-13-70,-,6000.0,6450.0,6837.0,0.15
FMLABM0103,ACYLCARNITINE STRUCTURE (SU),Lab,73050-00-30,-,661.5,711.1125,753.7792499999999,0.15
fmlab-1301,ADENO VIRUS ( STOOL),Lab,73050-47-60,-,1192.44,1281.873,1358.78538,0.15
FMLAB-9277,Adeno Virus Abs (CSF/Serum),Lab,73100-19-00,-,185.49,199.40175,211.365855,0.15
FMLAB-9297,Adenosine Deaminase,Lab,73050-00-60,-,846.56,910.0519999999999,964.6551199999999,0.15
FMLAB-9340,Adh (Vasopressin),Lab,73050-38-50,-,1039.02,1116.9465,1183.96329,0.15
FMLAB-9341,Adrenal Cortex Abs,Lab,73250-00-20,-,638.76,686.6669999999999,727.8670199999999,0.15
FMLAB-6041,Aerobic Blood C/S,Lab,73050-40-30,-,140.86,151.4245,160.50997,0.15
FMLAB-3003,AFP (Alpha Feto Protein),Lab,73050-01-90,-,408.64,439.288,465.64528,0.15
FMLAB-2003,Albumin,Lab,73050-00-71,-,101.81,109.44575,116.012495,0.15
FMLAB-9007,Aldolase,Lab,73050-01-30,-,277.54,298.3555,316.25683,0.15
FMLAB-9342,Aldosterone,Lab,73050-01-40,-,669.44,719.648,762.8268800000001,0.15
FMLAB-9008,Aldosterone (Serum Or Urine),Lab,73050-01-40,-,615.05,661.1787499999999,700.849475,0.15
FMLAB-9009,Alkaline Leukocyte Phosphatase (Alp),Lab,73100-07-70,-,140.0,150.5,159.53,0.15
FMLAB-2005,Alkaline Phosphatase,Lab,73050-27-60,-,101.81,109.44575,116.012495,0.15
FMLAB-9270,Alkaline Prosphatase Isoenzymes,Lab,73050-27-80,-,808.9,869.5675,921.7415500000001,0.15
FMLAB-8223,ALLERGEN SPECIFIC IGE  (FOOD & INHALANT PANELS),Lab,73100-10-00,-,840.0,903.0,957.1800000000001,0.15
FMLAB10096,ALLERGENS (INHALANT) 20 PANNEL,Lab,73100-10-20,-,617.4,663.7049999999999,703.5273,0.15
FMENTN0006,ALLERGY PRICK TEST,Lab,12000-00-00,-,846.56,910.0519999999999,964.6551199999999,0.15
FMLAB-9351,ALPHA - MANNOSIDASE,Lab,73050-11-60,-,262.2,281.865,298.7769,0.15
FMLAB-9347,ALPHA 1 GLYCOPROTEIN,Lab,73050-01-90,-,149.23,160.42225,170.047585,0.15
FMLAB-9685,Alpha 1-Antitrypsin (F),Lab,73050-01-60,-,507.66,545.7345,578.4785700000001,0.15
FMLAB-9348,ALPHA 2 GLYCOPROTEIN,Lab,73100-11-60,-,149.23,160.42225,170.047585,0.15
FMLAB-9349,ALPHA 2 MACROGLOBULIN,Lab,73050-39-70,-,149.23,160.42225,170.047585,0.15
FMLAB-9346,Alpha A Anti -Trypsin,Lab,73050-01-50,-,246.86,265.3745,281.29697,0.15
FMLAB-9344,ALPHA AMYLASE (S.U),Lab,73050-03-00,-,157.6,169.42,179.5852,0.15
FMLAB-6847,ALPHA AMYLASE (TOTAL),Lab,73050-39-70,-,180.0,193.5,205.11,0.15
FMLAB-2047,Alpha Hydroxybutryric Dehydrogenase,Lab,73100-09-80,-,157.6,169.42,179.5852,0.15
FMLABM0127,Alpha Thalassemia Genetic Analysis,Lab,73350-01-09,-,5937.0,6382.275,6765.2115,0.15
FMLAB-9011,Alpha-1 Antitrypsin Phenotyping,Lab,73050-01-60,-,461.63,496.2522499999999,526.027385,0.15
FMLAB-9010,Alpha-1-Antitrypsin,Lab,73050-01-50,-,532.76,572.717,607.08002,0.15
FMLAB-9321,ALPHA-GLUCOSIDASE,Lab,73050-01-50,-,280.33,301.35475,319.436035,0.15
FMLAB-9012,ALUMINUM (S) (U),Lab,73050-02-00,-,461.63,496.2522499999999,526.027385,0.15
FMLAB-9354,ALVEOLAR BASAL MEMBRANE ABS,Lab,73050-39-70,-,450.48,484.266,513.32196,0.15
FMLAB-7030,"Amenorrhea ""Secondary"" Ovarian Insu[Testosterone, T4, T3 Uptake, Tsh]",Lab,73050-34-50,-,1131.07,1215.90025,1288.854265,0.15
FMLAB-7029,"Amenorrhea Primary Ovarian Insufficiency Panel (FSH, LH, ESTRADAIOL, PROLACTIN)",Lab,73000-02-50,-,1131.07,1215.90025,1288.854265,0.15
FMLAB-9357,AMHPHETAMINES SCREEN (URINE),Lab,73300-04-50,-,295.67,317.84525,336.915965,0.15
FMLAB-9191,Amikacin (Serum),Lab,73300-00-00,-,454.66,488.7595,518.08507,0.15
FMLAB-9014,Amino Acid (Quant) In Urine Or Blood,Lab,73050-02-70,-,2245.41,2413.81575,2558.644695,0.15
FMLAB-9013,Amino Acid Screen,Lab,73050-02-20,-,425.0,456.875,484.2875,0.15
FMLAB-9251,AMIODARONE AND DESETHYLAMIODARONE,Lab,73300-03-70,-,970.69,1043.49175,1106.101255,0.15
FMLAB-2006,Ammonia (NH3),Lab,73050-02-80,-,338.9,364.3174999999999,386.17655,0.15
FMLAB-9791,Amniotic Fluid Chromsomal Analysis,Lab,73200-05-10,-,3705.62,3983.5415,4222.55399,0.15
FMOBG-1300,Amnisure (Rom) Test,Lab,73050-39-70,-,340.0,365.5,387.43,0.15
FMLAB-9818,Amoeba Antibodies,Lab,73050-48-50,-,205.02,220.3965,233.62029,0.15
FMLABM0151,AMPA 1 RECEPTOR ABS (CSF),Lab,73100-13-12,-,165.38,177.7835,188.45051,0.15
FMLABM0152,AMPA 1 RECEPTOR ABS (SERUM),Lab,73250-00-20,-,165.38,177.7835,188.45051,0.15
FMLABM0154,AMPA 2 RECEPTOR ABS (CSF),Lab,73050-32-30,-,165.38,177.7835,188.45051,0.15
FMLABM0153,AMPA 2 RECEPTOR ABS (SERUM),Lab,73250-00-20,-,165.38,177.7835,188.45051,0.15
FMLAB-4003,Amphetamine,Lab,73300-04-50,-,277.54,298.3555,316.25683,0.15
FMLAB-9358,AMPHOTERICIN SERUM LEVEL,Lab,73050-39-70,-,523.0,562.225,595.9585000000001,0.15
FMLAB-2007,Amylase,Lab,73050-03-00,-,108.78,116.9385,123.95481,0.15
FMLAB-2088,Amylase In Urine,Lab,73050-03-00,-,124.12,133.429,141.43474,0.15
FMLAB-9228,Amylase Isoenzyme,Lab,73050-03-00,-,408.64,439.288,465.64528,0.15
FMLAB-9359,Amyloid A,Lab,73050-23-11,-,973.47,1046.48025,1109.269065,0.15
FMLAB-6042,Anaerobic Blood C/S,Lab,73050-40-00,-,324.96,349.3319999999999,370.2919199999999,0.15
FMLAB-6044,Anaerobic C/S,Lab,73050-40-50,-,140.86,151.4245,160.50997,0.15
FMLAB-9185,ANCA,Lab,73050-25-20,-,631.78,679.1635,719.91331,0.15
FMLAB-9360,ANCYLOSTOMA  ABS,Lab,73250-00-20,-,344.48,370.316,392.5349600000001,0.15
FMLAB-9361,Androstendione,Lab,73050-03-20,-,655.49,704.65175,746.9308550000001,0.15
FMLAB-9994,MDS WITH  5q-  by FISH,Lab,73200-05-30,-,3500.0,3762.5,3988.25,0.15
FMLAB-9017,Angiotensin Converting Enzyme (ACE),Lab,73050-03-50,-,509.05,547.22875,580.0624750000001,0.15
FMLAB-9186,Anti Basal Membrane,Lab,73250-00-20,-,478.37,514.24775,545.102615,0.15
FMLAB-9858,Anti Cardiolipin  IgG,Lab,73100-11-70,-,474.08,509.636,540.21416,0.15
FMLAB-5087,Anti CCP (Cyclic Citrollinated Peptide ),Lab,73100-12-80,-,426.77,458.77775,486.304415,0.15
FMLAB-9160,Anti Centromere Abs,Lab,73250-00-20,-,478.37,514.24775,545.102615,0.15
FMLAB-5005,Anti CMV IgG,Lab,73100-20-80,-,316.59,340.3342499999999,360.7543049999999,0.15
FMLAB-9018,ANTI DNA Single Strand,Lab,73100-13-10,-,1069.71,1149.93825,1218.934545,0.15
FMLAB-9363,"Anti Dnase (Anti-Streptococal-Dnase B, Anti Streptodornase B)",Lab,73100-12-90,-,238.49,256.37675,271.759355,0.15
FMLAB-5011,Anti- Ds Dna,Lab,73100-12-90,-,509.05,547.22875,580.0624750000001,0.15
FMLAB-9233,Anti Endomysium Antibodies Iga,Lab,73050-14-22,-,454.66,488.7595,518.08507,0.15
FMLAB-9158,Anti Fasciola Hepatica Abs,Lab,73050-61-60,-,553.68,595.2059999999999,630.9183599999999,0.15
FMLAB-9364,ANTI HU (Anti-neuronal nuclear autoantibody type 1 )ANNA1 - SERUM/CSF ,Lab,73100-21-00,-,262.2,281.865,298.7769,0.15
FMLAB-9365,Anti Jo-1,Lab,73100-10-80,-,556.47,598.20525,634.097565,0.15
FMLAB-8222,ANTI KERATIN,Lab,73050-39-70,-,229.0,246.175,260.9455,0.15
FMLABM0002,ANTI NEUROMYELITIS OPTICA antibodies,Lab,73250-00-20,-,1433.25,1540.74375,1633.188375,0.15
FMLAB-5001,Anti Nuclear Ab (A.N.A) By Immunofluorescence,Lab,73100-10-70,-,324.96,349.3319999999999,370.2919199999999,0.15
FMLAB-9159,Anti Phospholipids,Lab,73100-11-80,-,1577.36,1695.662,1797.40172,0.15
FMLABM0073,ANTI PLA-2R,Lab,73050-23-20,-,771.75,829.6312499999999,879.4091249999999,0.15
FMLAB-9370,Anti Platelets Abs,Lab,73100-10-50,-,1486.71,1598.21325,1694.106045,0.15
FMLAB-9371,ANTI PM1 ABS,Lab,73250-00-20,-,500.68,538.231,570.52486,0.15
FMLAB-9367,ANTI R1,Lab,73200-08-80,-,262.2,281.865,298.7769,0.15
FMLAB-9149,ANTI RETICULIN ABS (IGG & IGA),Lab,73050-14-10,-,478.37,514.24775,545.102615,0.15
FMLAB-5008,Anti Rubella IgM,Lab,73100-25-90,-,316.59,340.3342499999999,360.7543049999999,0.15
FMLAB-9372,ANTI STAPHYLOLYSIN,Lab,73050-58-20,-,149.23,160.42225,170.047585,0.15
FMLAB-9373,Anti Sterptococcal Hyaluronidase,Lab,73100-12-90,-,149.23,160.42225,170.047585,0.15
FMLAB-9374,ANTI STREPTOKINASE,Lab,73100-18-60,-,214.78,230.8885,244.74181,0.15
FMLAB-9131,Anti Thyroglobulin Abs,Lab,73100-27-50,-,439.32,472.2689999999999,500.6051399999999,0.15
FMLAB-9093,Anti Thyroid Peroxidase Abs (TPO),Lab,73100-17-20,-,377.95,406.29625,430.674025,0.15
FMLABM0051,ANTI VGCC (Calcium Channel Antibody),Lab,73250-00-20,-,2425.5,2607.4125,2763.85725,0.15
FMLAB-9368,Anti YO (Purkinje Cells),Lab,73200-08-80,-,262.2,281.865,298.7769,0.15
FMLAB-9514,Anti-A and Anti-B Haemolysins,Lab,73250-02-40,-,344.48,370.316,392.5349600000001,0.15
