WIPRO CODE,NAME,Price,SBS
MS-B-001833,"BUR 3.0 ROUND FLUTED PDS-2CM-30, PRIMADO2 # 1000119715",2588.25,16669
MS-B-001836,"BUR 5.0 DIAMOND PDS-2DM-50, PRIMADO2 # 1000114984",2588.25,16670
MS-B-001834,"BUR 5.0 ROUND FLUTED PDS-2CM-50, PRIMADO2 # 1000129707",2135,16669
MS-B-001839,"BUR CRANITOME HANDPIECE PDS-CRA-L, PRIMADO2 # 1000114949",2135,36423
MS-B-001838,"BUR CRANITOME HANDPIECE PDS-CRA-M, PRIMADO2 # 1000115006",2135,36423
MS-B-001837,"BUR CRANITOME HANDPIECE PDS-CRA-P, PRIMADO2 # 1000114948",2135,36423
MS-B-000924,BURR ROUND 8 FLUTE 4.0MM X 13CM #AR-8400RBE,11812.5,16669
MS-B-000344,BUTTON XO W/CONTINOUS LOOP DEFF.SIZE CONMED.,6302.625,65038
MS-B-000309,BUTTON XO WITH 15MM CONTINUOUS LOOP LINVATEC #T5015,4134.375,65038
MS-B-000310,BUTTON XO WITH 20MM CONTINUOUS LOOP LINVATEC #T5020,2362.5,65038
MS-B-000311,BUTTON XO WITH 25MM CONTINUOUS LOOP LINVATEC #T5025,4134.375,65038
MS-C-003956,"CABLE CONTROL EN-POWER 196CM,CODMAN #ECB000182-00",3500,36092
MS-C-001749,"CABLE DOUBLE W/INTEGRAL CRIMP, SOFAMOR # 826-011",2345,61691
MS-C-001292,CABLE REUSABLE GROUNDING PAD SKINTACT/ERBE #20194-078,2100,35041
MS-C-001597,"CAGE 6 X 11 X 14 MM ITERBODY , SYNTHES # 403-21406L",6615,38161
MS-C-003988,"CAGE 7 DEGREE 14X12X06MM, PRECISION SPINE USA #37-CL-6406",23625,60762
MS-C-003989,"CAGE 7 DEGREE 14X12X07MM,PRECISION SPINE USA #37-CL-6407",21870,60762
MS-C-004065,"CAGE 7 DEGREE WITH PLATE 16X14X09MM,PRECISION SPIN#37-CL-6409",21870,60762
MS-C-004064,"CAGE 7 DEGREE WITH PLATE 16X14X10MM,PRECISION SPIN#37-CL-6410",21870,60762
MS-C-000682,CAGE CAPSTONE 10X22 #2991022INT,10972.5,60762
MS-C-003777,"CAGE CENTER PIECE 13X26MM, MEDTRONIC # 9391326",30514.5,38161
MS-C-001086,CAGE CENTER PIECE TZ 13X22MM SOFAMOR # 9391322,30600,38161
MS-C-000854,CAGE CERVICAL 13 X 14MM #KAG05,9975,38161
MS-C-000710,CAGE CERVICAL 5MM#AR1C51516,12993.75,38161
MS-C-000778,CAGE CERVICAL 6X14X11MM MEDTRONIC #6272416,7901.25,38161
MS-C-000286,CAGE CERVICAL ANATOMICAL 14x11x5MM SOFAMOR.,8204.4375,38161
MS-C-000287,CAGE CERVICAL ANATOMICAL 14x11x6 SOFAMOR,8204.4375,38161
MS-C-003679,"CAGE CERVICAL OREO 6MM, CHM # C7.100.26",8250,38161
MS-C-000550,CAGE LUMBAR 9X9X25 IRINE# P06020909,7366.10875,38161
MS-C-004025,"CAGE LUMBAR SIZE 9 X 26 MM,CHM # L7109.09.526",12375,38161
SMO10717,CAGE LUMBER 12-10X11X23MM HIPOKRAT #300009990022,1696.8,38161
MS-C-003671,"CAGE LUMBER SIZE 10X24X8MM, IMAS # LS-52-1024-08",7656.25,38161
MS-C-000974,CAGE PEEK 12X26MM MEDTRONIC #2991226INT,10972.5,60762
MS-C-000973,CAGE PEEK 8X26MM MEDTRONIC #2990826INT,10972.5,60762
MS-C-001448,CAGE PEEK ANATOMICAL 14X11X4MM SOFAMOR #6211404,8204.4375,60762
MS-C-000920,CAGE PEEK ANATOMICAL 14X11X7MM SOFAMOR #6211407,8268.75,60762
MS-C-001031,CAGE PEEK ANATOMICAL 14x11x8MM SOFAMOR DANEX# 6272418,7686.875,60762
MS-C-001511,CAGE PEEK ANATOMICAL 16X14X5MM SOFAMOR #6211605,8360.625,60762
MS-C-000919,CAGE PEEK ANATOMICAL 16X14X6MM SOFAMOR #6211606,8360.625,60762
MS-C-001056,CAGE PEEK LUMBER (DIFFERENT SIZE),10972.5,60762
MS-C-001911,"CAGE PEEK TWISTY BANANA 28 X 10 X 10MM , NORM # NBCA2810",8115.625,60762
MS-C-001912,"CAGE PEEK TWISTY BANANA 28 X 10 X 8MM , NORM # NBCA2808",8115.625,60762
MS-C-002109,CAGE PEEK VBM 10/22MM SOFAMOR DANEK MEDTRONIC # 2991022INT,10972.5,60762
MS-C-003905,"CAGE POSTERIOR 14 X 12 X 6 MM , PRECISION #37-CL-4206",23625,38161
MS-C-003817,"CAGE POSTERIOR 16X14X08MM 7, PRECISION # 37-CL-6408",23625,38161
MS-C-000437,"CANCELLOUS CHIPS 30CC,4-10MM#03-0400-300",8268.75,16966
SMC1674,CANISTER 3000 ML CAT # 65652-631,787.5,44942
MS-C-001551,CANISTER INFOVAC W/ GEL 500ML KCI #M8275063/10,1800,42446
MS-C-003676,"CANISTER LINER SUCTION DISP, STRYKER # 5450-850-002",2327.5,44942
MS-C-003822,"CANISTER MAX WITH TUBING AND FILTER NON STERILE, PENUMBRA # PAPS2",1600,42446
MS-C-003735,CANISTER VENTX SUCTION BOTTLE 1250CC 130-0168 LOCAL . # 130-0168,900,42446
SML0004,CANNULA ADULT NASAL OXYGEN AIRLIFE SALTER LAB #1600/ 1161/# 33239,14.105,35201
MS-C-001427,CANNULA AIR INJECTION RAININ 30G #KATENA-K7-3570,1190,46840
MS-C-001512,CANNULA AORTEC ROOT W/VENT LINE 12G #AR-11112,1312.5,65047
MS-C-001790,"CANNULA AORTIC 22 FR CURVET TIP, ANDOCOR # A22162V",1400,65047
MS-C-001666,CANNULA ARTERIAL 20FR ANDOCOR #A20162V,1400,34893
SMI1523,CANNULA ARTERIAL 20GX45MM VIGGO #071-682245,318.5,34896
MS-C-002011,"CANNULA ARTERIAL FEMORAL 18 FR , MEDOS # MEFKA18L",3981.25,47733
MS-C-002012,"CANNULA ARTERIAL FEMORAL 20 FR , MEDOS # MEFKA20L",3981.25,47733
MS-C-002015,"CANNULA BUTTON PASS PORT 10 MM X 2 CM , ARTHREX # AR-6592-10-20",750,61510
MS-C-002016,"CANNULA BUTTON PASS PORT 8 MM X 3 CM , ARTHREX # AR-6592-08-30",750,61510
MS-C-002047,CANNULA BUTTON PASSPORT 6MMX5CM ARTHREX # AR-6592-06-50PC,1148,61510
MS-C-001791,"CANNULA CARDIOPLEGIA 10 FR OSTIAL PERFUSION, ANDOCOR # OC1090",1260,47799
MS-C-001460,CANNULA DRY DOC 8.0MM X 85MM TRANSLUCENT YELLOW PACKAGED STERILE W/ A DISPOSABLE OBTURATOR 6/BOX # ,1500,61510
MS-C-001426,CANNULA HYDRODISSECTING #KATENA-K7-5054,1400,42572
MS-C-001428,CANNULA HYDRODISSECTING 12MM 26G #KATENA-K7-5056,1190,42572
SML1630,CANNULA I.V 26G #BD/ABBOTT#MAIS#POLYMED,12.005,64574
SMT1016,CANNULA IV VENFLON 14G,18.13,64574
SMT1015,CANNULA IV VENFLON 16G B.D / DELTA,18.13,64574
SMT1014,CANNULA IV VENFLON 18G # BROSCO/DELTA/BD,14.7,64574
SMT1013,CANNULA IV VENFLON 20G B.D/DELTA/BROSCO/MAIS/BIO,12.005,64574
SMT1012,CANNULA IV VENFLON 22G B.D./DELTA/BROSCO/MAIS/BIOMED,12.25,64574
SMT1017,CANNULA IV VENFLON 24G B.D/DELTA/BROSCO/BIOMED.,12.25,64574
SML1689,CANNULA NASAL OXYGEN NEONATES REF. 301-0000,19.6,35201
SML1996,CANNULA NASAL PEDIA #1163,19.6,35201
MS-C-001627,CANNULA OPTIFLOW NEONATE FISHER & PAYKEL #OPT314,20895,35202
MS-C-001626,CANNULA OPTIFLOW PREMATURE FISHER & PAYKEL #OPT312,20475,35202
MS-C-001424,CANNULA SIMCOE 23GX15MM #KATENA-K7-4300,3150,10575
MS-C-001429,"CANNULA SIMCOE CORTEX EXTRACTOR 23G,21MM #KATENA-K7-5231",1785,10575
MS-C-001822,CANNULA TWIST-IN 6MMX7CM ARTHREX# AR-6535,1428,61510
MS-C-001821,CANNULA TWIST-IN 7MMX7CM LONG W/NO-SQUIR CAP ARTHREX# AR-6570,1428,60478
MS-C-003436,CANNULA TWIST-IN 8 CM LONG ID ARTHREX # AR-6530,1428,61510
MS-C-000912,CANNULA TWIST-IN 8.25MM I.D.X 7CM #AR-6530-PC,1400,60478
MS-C-002054,CANNULA W/ DISP. OBTURATOR 7.0 X 85 MM; CONMED # C7360,1500,61510
MS-C-001405,"CAP END 16MM X 8DEGREE,SOFAMOR # 9401608",6951.875,63875
MS-C-002060,CAP END 5MM F/NAV TIBIA NAIL IRENE # T42140805,2107,63875
MS-C-003805,"CAP END EXPERT 0F/LEN, SYNTHES # 04.003.000",1837.5,63875
MS-C-004047,CAP END EXPERT 10MM SYNTHES # 04.003.002,1737,63875
MS-C-001856,CAP END EXPERT 12.0 X1 5MM SYNTHES # 04.003.003,1932,63875
MS-C-001630,CAP END EXPERT 12.0MM CANNULATED EXTENSION 5MM SYNTHES #04.003.001,1998,61510
MS-C-003831,"CAP END TFNA EXTENSION 0MM, SYNTHES # 04.038.000S",1957.5,47904
MS-C-004037,"CAP END TFNA EXTENSION 5MM, SYNTHES # 04.038.005S",2283.75,47904
MS-C-001635,"CAP LOCKING , INTEGRA # 12-0010",1050,63875
SME1030,CAP NURSE GREEN BOUFFANT ROUND,1.225,41115
MS-C-002086,CAP PLASTIC F/ VIAL ADAPTOR PROTECTOR 20 MM PHASEAL P50 BD # 272515105,318.5,63875
MS-C-003527,"CAP SCREW FREGGO W/MED PORT , ABBOTT # 1000437",235.935,63875
MS-C-001449,CAP SEALING BLACK 5MM K.STORZ # 30100XA.,1818,12236
MS-C-001382,"CAP SOLID EXTENSION EXPERT END 0,SYNTHES#04.001.000",2590,56644
MS-C-000599,CAP STONE CAGE 12X32MM 2991232INT,10972.5,38161
SME1125,CAP SURGEON HOOD KIMBERLY CLARK #69110/M42072,7.35,43315
SMI9988,"CAP&DIAPHARAGM,SENSORMEDICS#766896",1620,42405
MS-C-001144,CAPSTONE PEEK 8 X 22MM SOFAMOR #2990822INT,10972.5,38161
MS-C-001033,CAPSTONE PEEK INT SIZE 10MM X 26MM MEDTRONIC #2991026INT,10972.5,38161
MS-C-001170,CAPSTONE VERTE-STACK VBS 12/22MM #2991222INT,10972.5,38161
MS-C-002018,CAPSTONE VERTE-STACK VBS 32X10MM # 2991032INT/2961032,10972.5,38161
MS-C-000319,CARDIOPLEGIA MICRO MPS2 DELIVERY SYSTEM QUEST #5001102,4593.75,57988
SMY6826,CARTRIDGE ACT MEDTRONIC/HEMOCHRON #402-03/JACT+,171.5,45792
MS-C-001430,CASE STERILIZING AUTOCLAVABLE #KATENA-K9-2025,1860,63376
MS-C-001664,CASSETTE CENTURION FMS 0.9MM ALCON # 8065752200,1942.5,45071
MS-C-000733,CASSETTE MAXVAC ABS 0.9MM 30 DEGREE ROUND ALCON #8065740632,1925,43611
SMI1073,CATETHER FOLEY BALLOON 2WAY/18CH/30MLSTER RUSC,36.75,64444
MS-C-003872,CATHETE SELECT 5F 120BER PENUMBRA #PNS5F120BER,3500,32031
MS-C-003827,"CATHETER 6 F SELECT 125 SIM-V, PENUMBRA # PNS6F125SIMV",3500,32031
MS-C-001464,CATHETER ABLATION AL-CATH BLUE TC FULL CIRCLE BIOTRONIK # 359038 / THERAPY  # 83510 / JUDE #  83510 ,7875,45453
MS-C-001537,CATHETER ANGIO 4 DIAMETER FRENCH 100 LENGTH CM VERTEBRAL CORDIS #451414H0,1650,10688
MS-C-003598,"CATHETER ANGIO VERTEBRAL 5FRX110CM RADIFOCUS , TERUMO # RF-YH15111M",1500,10688
MS-C-001147,CATHETER ANGIOGRAPHIC TIGER RIGHT 100CM TERUMO #RH*6TR4000M,1365,10688
MS-C-001971,CATHETER APOLLO 1.5CM TIP F/ EMBOLIZATION MEDTRONIC EV-105-5095-000,12395.25,10691
MS-C-003427,CATHETER ARMADA 14 2.5MMX120MMX150CM ABBOTT #A2025-120 ABBOTT # A2025-120,3552.5,17184
MS-C-003426,CATHETER ARMADA 18 4.0MMX100MMX150CM ABBOTT #1014262-100 ABBOTT # 1014262-100,3552.5,17184
MS-C-003425,CATHETER ARMADA 35 5.0MMX100MMX150CM ABBOTT #B2050-100 ABBOTT # B2050-100,3552.5,17184
MS-C-003913,"CATHETER ASPIRATION REACT 0.071MM, STRYKER #REACT-71",16875,58173
MS-C-004067,"CATHETER ASPIRATION SOFIA PLUS DIGITAL ACCESS 6FR, TOTAL LENGTH 131CM TERUMO # DA6131ST",13950,58173
MS-C-001290,CATHETER BALLOON 4.0X100X150 BOSTON H74939186401010,13500,17184
MS-C-003615,"CATHETER BALLOON COMPLIANT SCEPTER C 4.0 X 10 MM , MICRO VENTION # BC0410C",19642.5,32584
MS-C-003853,CATHETER BALLOON COMPLIANT SCEPTER C 4.0 X 15 MM MICRO VENTION#BC0415C,19642.5,32584
MS-C-003871,"CATHETER BALLOON COMPLIANT SCEPTER C 4.0 X 20 MM , MICRO VENTION #BC0420C",19642.5,32584
MS-C-001052,"CATHETER BALLOON COYOTE 2.5MM X 220MM 150CM, OTW BOSTON H74939186252210",13500,17184
SMD3694,CATHETER BALLOON EPISTAXIS XOMED#15-27031,1872,18716
MS-C-003904,CATHETER BALLOON GATEWAY 3.5 X 20 MM STRYKER #M0032072420350,14317.5,17184
MS-C-003566,CATHETER BALLOON OCCLUSION TRANSFORM SC ALL SIZE STRYKER # ESC0410,6387.5,32584
MS-C-001879,CATHETER BALLOON QUANTUM 20MM X 4.00MM -EA BOSTON # H7493808020400,4134.375,17184
MS-C-000299,CATHETER BALLOON SYMMETRY ALL SIZES/INVATEC#MB-ADR,3521.875,17184
MS-C-003576,CATHETER BALLOONFLOW GATE BGC 4X30MM STRYKER # 90495,19462.5,32584
MS-C-003636,"CATHETER BENCHMARK 6.0 FR MP-BER, A CARE # BMK6F5MBER120",10368.75,63571
MS-C-003684,"CATHETER BENCHMARK 6FR BER SELECT, PENUMBRA # BMK6F95BER120",10368.75,63571
SMI1028,CATHETER CAVAFIX CENTRAL VENOUS G18/45CM B.BRAUN #4152573,392,36257
MS-C-001022,CATHETER CENTRAL LINE DOUBLE LUMEN 4FRX8CM # HK-4008,1155,10729
SMI6073,CATHETER CENTRAL VENOUS TRIPLE LUMEN 7.5FRX20/15CM #HJ-7020 /BIO,1365,61629
MS-C-001393,CATHETER CHESTDRAIN WITHOUT TROCAR SIZE-32,110.25,37482
MS-C-000008,CATHETER CLOSURE FAST 7F VNUS MEDICAL TECH #CF7-7-100,8575,10688
SMI1196,CATHETER CONDOM MALE LARGE URIDROP,12.25,63797
MS-C-001577,"CATHETER CROSSING TOTAL ACROSS 2.3X2.0X150CM,MEDTRONIC # TAOHST014150",6737.5,32584
MS-C-003434,CATHETER DIAGNOSTIC 5FR 100CM BT-AC5-MPB1 BTL # BT-AC5-MPB1,1500,47732
MS-C-003433,CATHETER DIAGNOSTIC 5FR 100CM BT-AC5-PIG180 BTL # BT-AC5-P180,1740,47732
MS-C-003430,CATHETER DIAGNOSTIC 5FR 100CM BT-AC5-SIM1 BTL # BT-AC5-SIM1,1740,47732
MS-C-001354,CATHETER DIAGNOSTIC 5FR JR4.0 100CM MEDTRONIC #5A0002,777,47732
SMI9452,CATHETER DIAGNOSTIC 6FR / JL 4,840,47732
SMI9451,CATHETER DIAGNOSTIC 6FR / JR 3.5,840,47732
MS-C-000959,CATHETER DIAGNOSTIC ALL SIZES.,630,47732
MS-C-000104,"CATHETER DIAGNOSTIC PIGTAIL 110CM,6FR.",840,47732
MS-C-003429,CATHETER DIAGNOSTIC SOFT-VU COBRA 4FR 1.4X90CM BOSTON # 10718505,2275,10688
MS-C-000684,CATHETER DIALYSIS CHRON VAXCEL PLUS 19CM #M001455430,2800,37278
MS-C-000685,CATHETER DIALYSIS CHRON VAXCEL PLUS 28CM #M001455510,2800,37278
SMI5346,CATHETER DIALYSIS DOUBLE LUMEN 12FR 15CM BIO#EF-7613,1190,37278
MS-C-003620,"CATHETER DIALYSIS DOUBLE LUMEN NIAGARA 12FR X 15 CM , BARD # 5554150",6584.375,46979
MS-C-001093,CATHETER DIALYSIS TRIPLE LUMEN 12FRx16CM STRAIGHT #801702/63816,1330,61629
MS-C-003574,CATHETER DISTAL ACCESS AXS 0.060X132CM STRYKER # IC060132A,20700,32584
MS-C-000278,CATHETER DUAL LUMEN PERMICATH.,2800,46979
MS-C-003634,CATHETER ECHELON 14MICRON 45 PRE-SHAP[ED MEDTRONIC EV-145-5092-150,7656.25,10691
MS-C-001104,CATHETER EMBOLECTOMY 2CH 80CM#BALTON,1608,58174
SMI1658,CATHETER EMBOLECTOMY BALLOON IMPRA 3FRX80CM #120803F,1500,58174
SMI1536,CATHETER EMBOLECTOMY BALLOON IMPRA 4FRX80CM #54148,1769.25,58174
SMI1225,CATHETER EMBOLECTOMY BALLOON IMPRA 6FRX80CM #300680,1926,58174
SMI1224,CATHETER EMBOLECTOMY CH5/80CM RUSCH #337000/300580 (D&G),1926,60449
MS-C-001499,CATHETER EPICUTANEO-CAVA 30CM X 2FR  VYGON # 2184-00,1330,36257
MS-C-000275,CATHETER EXPORT ASPIRATION 6FR,5680.9375,37232
MS-C-001952,CATHETER FLEBOGRIF SET W/AETHOXYSKLEROL FOAM F/VARICOSEVEIN BALTON # FLE6F,12600,62232
SMI9244,CATHETER FOLEY 2 WAY SILICONE 8FRX03ML #43150803,196,64444
MS-C-000922,CATHETER FOLEY 2WAY LATE SIZE 26CH,33.565,64444
SMI1072,CATHETER FOLEY BALLON 2 WAY 16CH 30ML LATEX STERILE,31.85,64444
MS-C-000125,CATHETER FOLEY BALLON 3 WAY/16CH/330ML STERILE,245,64444
MS-C-000176,CATHETER FOLEY BALLOON 2 WAY 18CH 30ML LATEX# 165718,33.075,64444
MS-C-001603,CATHETER FOLEY BALLOON 2-WAY 6FR 5ML SILICONE,114.31,64444
MS-C-000172,CATHETER FOLEY BALLOON 2-WAY 8FR 3ML SILICONE,196,64444
MS-C-003617,CATHETER FOLEY BALLOON 2WAY 12CH 30ML PURE SILICON POLYMED # C12SIL,71.05,64444
SMI1059,CATHETER FOLEY BALLOON 2WAY 12CH LATEX,31.85,64444
SMI1060,CATHETER FOLEY BALLOON 2WAY 14CH 30ML LATEX STERILE,31.85,64444
MS-C-000171,CATHETER FOLEY BALLOON 2WAY 6CH 30ML SILICOLATEX,36.75,64444
SMI1190,CATHETER FOLEY BALLOON 2WAY 8CH 5MLL LATEX STERILE,40.425,64444
SMI1074,CATHETER FOLEY BALLOON LATEX 2WAY 20CH 30ML,9.1,64444
SMI1159,CATHETER FOLEY BALOON 2 WAY/10CH/3CC STER. LATEX #53121005,27.58,47100
SMI9154,CATHETER FOLEY SILICON 2 WAY 14FR 5ML R..#14214/UROMED#41151405,36.75,64444
SMI1520,CATHETER FOLEY SILICON 2 WAY 16CH 30ML BARD #166816/400720,85.75,47100
SMI8930,CATHETER FOLEY SILICON 2 WAY 16CH 5ML R.#14216/URO#41151630,196,64444
SMI1576,CATHETER FOLEY SILICON 2WAY 18CH 30ML UROMED#41151830/BARD#166818,196,47100
SMI9524,CATHETER FOLEY SILICON 3 WAY 22CH 30ML R#34322,245,64444
MS-C-000124,CATHETER FOLEY SILICON 3WAY/24CH/ 30ML,245,64444
MS-C-000122,CATHETER FOLEY SILICON ELAST. 3WAY /18CH / 30M,245,64444
MS-C-000123,CATHETER FOLEY SILICON ELAST. 3WAY/20CH / 30ML,245,64444
MS-C-000184,CATHETER FOLEY SILICONE 2WAY 10 FR RUSCH#170003,115.15,64444
MS-C-001619,CATHETER GUDING RUBICON SIZE 18 BOSTON,4287.5,47732
MS-C-003873,"CATHETER GUIDE BALLON FLOWGATE2 TM 8FRE 85,STRYKER #90485",19462.5,32584
SMI8862,CATHETER GUIDING 6FR JL 3.5 #LA6JL35,3482.5,47732
SMI8811,CATHETER GUIDING 6FR JL 4.0 # LA6JL40,1260,47732
MS-C-000958,CATHETER GUIDING ALL SIZES.,1785,47732
MS-C-003526,CATHETER GUIDING CHAPERON 6FR ALL SIZE TERUMO # GC695M2,5818.75,47732
MS-C-000097,CATHETER GUIDING CLS 4.7FR,2975,47732
MS-C-000112,CATHETER GUIDING JL 4.6FR WITHOUT SODE HOLE,1920,47732
SMI8966,CATHETER GUIDING JR 4.0X6FR WITH SIDE WHOLE #1001942-07,1920,47732
MS-C-000129,CATHETER GUIDING MACH 1 8FRX55CM CROSSOVER,2625,47732
SMI9432,CATHETER GUIDING SIZE 7FR/JL4 EA,1837.5,47732
MS-C-003391,"CATHETER HEADWAY SIZE 27/156/6CM,MICROVISON MC272156S MICROVISON MC272156S",11025,10691
MS-C-001606,CATHETER HEMODIALYSIS DOUBLE LUMEN 19CM HEMOSTAR BARD #5833690,2975,46979
MS-C-000128,CATHETER IMAGER II 5FR 65CM .038 GUIDEWIRE,12294,10688
MS-C-003619,"CATHETER INTRACRANIAL SUPPORT NAVIEN A+ 072 , MEDTRONIC # RFXA072-115-08MP",12294,63571
SMI5985,"CATHETER JUDKINS LEFT 3.5,6FR.BOLTON #010014/ MC/600/12/L",1920,10688
SMI6007,"CATHETER JUDKINS LEFT 4,6FR.BOLTON #010015/ MC/600/13/L",1920,10688
MS-C-003821,"CATHETER KIT REPERFUSION ACE 068, PENUMBRA # 5MAXACE068KIT",14625,33579
MS-C-000192,CATHETER LUMBO PERITINOEAL PS MEDICAL #44410,4593.75,61526
MS-C-003977,"CATHETER MICRO 45,OD 2.3/1.9FID0.0165, L 150CM, DISTAL L.5CM J&J CERENOVUS USA #606-S155FX",4593.75,10691
MS-C-003837,"CATHETER MICRO APOLLO WITH DETACHABLE TIP3CM FOR EMBOLIZATION, MEDTRONIC # EV-105-5096-000",12395.25,10691
MS-C-003616,CATHETER MICRO APPOLO EV3 0.9/0.65/5CM MEDTRONIC # 105-5097-000,8263.5,10691
MS-C-003653,"CATHETER MICRO GUDING SIZE 10 MM , BALT -FRANCE # VASCO-10MP",7043.75,47732
MS-C-003990,CATHETER MICRO GUDING SIZE 21MM BALT #VASCO+21D,7043.75,47732
MS-C-003585,CATHETER MICRO HEADWAY 150 X 11 CM MICRO VENTION # MC17215045X,5775,10691
MS-C-003857,"CATHETER MICRO INTRACEREBRAL 5FR 1.5CM, BALT -FRANCE #SONIC1.5F15",12862.5,10691
MS-C-003856,"CATHETER MICRO INTRACEREBRAL 5FR 1.5CM, PENUMBRA #PND6F070956M",6431.25,10691
MS-C-003850,CATHETER MICRO PHENOM .017/45 EV3# EV-FG11150-0615-2X,10948.875,10691
MS-C-004066,CATHETER MICRO PHENOM .027 EV3# EV-FG15150-0630-1S,10948.875,10691
MS-C-003838,"CATHETER MICRO SONIC, INTRACEREBRAL WITH FUSECATH,F25 PROXIMAL, BALT -FRANCE # SONIC1.5F25",12862.5,10691
MS-C-003839,"CATHETER MICRO SONIC, INTRACEREBRAL WITH FUSECATH,F35 PROXIMAL, BALT -FRANCE # SONIC1.5F35",12862.5,10691
MS-C-003906,"CATHETER MICRO STRAIGHT HEADWAY 150X11CM, MICRO VENSION #MC172150SX",8662.5,10691
MS-C-003575,CATHETER MICRO TERVO PRO 18 STRYKER # 90238,8268.75,32584
MS-C-003823,"CATHETER MICRO TREVO PRO 14, STRYKER # 90231",10211.25,32584
MS-C-003637,CATHETER MICRO W/PROXIMAL RIGID 2.7 FR BALT -FRANCE # SONIC1.2F25,12862.5,10691
SMI9758,CATHETER MOUNT 15FR STRAIGHT CONNECTOR ARMS.#5114(SMA3395),1750,18067
SMI1093,CATHETER NELATON FEMALE 12CH#32-12-100/JM-C2412NF,6.37,45603
SMI1101,CATHETER NELATON MALE 10CH JM # C2410N,6.125,34096
SMI1102,CATHETER NELATON MALE 12CH #14-12-100,10.43,34096
SMI1103,CATHETER NELATON MALE 14CH #14-14-100/JM-C2414N,6.37,64444
SMI1104,CATHETER NELATON MALE 16CH #14-16-100,10.43,34096
SMI1263,CATHETER NELATON MALE 18CH #32-18-100,6.125,64444
SMI1106,CATHETER NELATON MALE 20CH #14-20-100,6.125,45603
SMI1304,CATHETER NELATON MALE 22CH #14-22-100,10.43,45603
SMI1100,CATHETER NELATON MALE 8CH # 14-08-100,6.37,34096
MS-C-000481,CATHETER NELATON MALE CH24 #14-24-100,10.43,64444
SMI9710,CATHETER NELATON SIZE 6,10.43,64444
MS-C-003825,"CATHETER NEURON SELECT 8F 120 SI5F 120 SIM, PENUMBRA # PNS5F120SIM",3500,61524
MS-C-003896,"CATHETER NEURON SELECT S15F 130SIM, PENUMBRA #PNS5F130SIM",3500,61524
MS-C-001566,CATHETER OCCLUSIN 4.5 CH # AC5L45,2483.25,32584
MS-C-001142,CATHETER PASSER DISPOSABLE SUBCUTANEOUS MEDTRONIC #48407,2625,61524
MS-C-001143,CATHETER PASSER DISPOSABLE SUBCUTANEOUS MEDTRONIC #48409,2274.9825,61524
MS-C-000264,CATHETER PEDIA CVC 2 LUMEN 4FRX8MM,1365,46979
MS-C-001023,CATHETER PEDIATRIC CENTRAL LINE DOUBLE LINE # HK-5008,1050,46979
MS-C-000637,CATHETER PERITONEAL CSF MEDTRONIC/BMI #43522/03105M,2100,45694
MS-C-001661,"CATHETER PERM DOUBLE LUMEN 15.5 FR X 27 CM ,MED COMP # THD155032SE",3500,46979
MS-C-001574,"CATHETER PERM DUAL LOUBLE LUMEN 15.5FR X 19 ¿ 24 CM,MEDCOMP # THD155024SE",3430,46979
MS-C-001575,"CATHETER PERM DUAL LOUBLE LUMEN 15.5FR X 23 ¿ 28CM ,MEDCOMP # THD155028SE",3430,46979
MS-C-003772,"CATHETER PERM DUAL LUMEN STRAIGHT 27CM, BARD # 5833270",2975,46979
MS-C-003661,"CATHETER PERM DUOBLE LUMNEN 15.5FR X 40 CMM TITAN HD, MEDCOMP # THD155040SE",2000,46979
MS-C-001841,CATHETER PORT W/SINGLE LUMEN VENOUS 9.6F ADULT BARD # 607555CE,4287.5,62647
MS-C-003622,"CATHETER POWER TRIALYSIS 13FR X 15 CM , BARD # 5608150",12750,61629
MS-C-000326,CATHETER PREMICATH 28G.,1980,36257
MS-C-001544,CATHETER PTA 2.5/3MM X 210MM INVATEC #AMD253210152,7656.25,17184
MS-C-001027,CATHETER PYELOPLASTY 7CHX28CM UV #UR-930728,1995,46843
MS-C-002007,"CATHETER RESERVOIR 24 MM CSF W/STRI. CONNECTOR , CODMAN # 82-6101",6890.625,47515
MS-C-001545,CATHETER SDS MARIS PLUS 60 X 60MM INVATEC #MRP060060120,11812.5,34924
MS-C-004068,"CATHETER SELECT MICRO INTRACEREBRAL 5FR 130BER, PENUMBRA #PNSF130BER",3500,61376
MS-C-001594,"CATHETER SET CYSTODRAIN SILICON 15 FR , COLOPLAST # AJ7115",6890.625,34924
MS-C-000513,CATHETER SILICON 2 WAY 14 SILICON#PURE-2-14,102.9,64444
MS-C-001030,CATHETER SILICONE VISIO DRAIN BALLOON 3WAT 24CH 60-80ML UV #KW-502460-80,1197,34917
SMI1161,CATHETER SUCTION 10CHX56CM W/CONTROL BD #3072,6.125,63649
SMI1162,"CATHETER SUCTION 12CHX22""W/CONTROL BD #3294(JM-C2412R)",4.9,10749
SML0335,"CATHETER SUCTION 14CHX22"" W/CONTROL BD #3073 (JM-C2408R)",4.9,34923
SMI1164,"CATHETER SUCTION 16CHX22"" W/ CONTROL BD #02-3069",6.125,16779
SML0328,CATHETER SUCTION 6CH W/CONTROL,4.9,34923
SML0332,"CATHETER SUCTION 8CHX14"" W/CONTROL BD #3071 (JM-C2408R0",6.125,34923
