CODE,NAME,Price,LOS,Service Type,Insurance,SBS CODE 1,Code Hyphanated,Description,SBS CODE 2,Code Hyphanated.1,Description.1,SBS CODE 3,Code Hyphanated.2,Description.2,SBS CODE 4,Code Hyphanated.3,Description.3,SBS CODE 5,Code Hyphanated.4,Description.4,SBS CODE 6,Code Hyphanated.5,Description.5
EXSUR-0006,DEBREDMENT & SUTURE OF SKIN DEEP,361.9,,service,Total Care PL,906650010,90665-00-10,"Exc debridement skin & sbc tissue, small",,,,,,,,,,,,,,,
EXSUR-0007,DRAINAGE OF ABSCESS UNDER ANEAANAESTHESIA,245.3,,service,Total Care PL,,,,,,,,,,,,,,,,,,
EXSUR-0008,DRAINAGE OF PERIANAL ABSCESS(GA),361.9,,service,Total Care PL,321740100,32174-01-00,Drainage of perianal abscess,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXSUR-0009,DRESSING OF BURNS UP TO 10% AREA,181.5,,service,Total Care PL,300100020,30010-00-20,Dress burn med 5% < 10% BSA dressed,,,,,,,,,,,,,,,
EXSUR-0011,SKIN BIOPSY (W/G.A.),326.7,,service,Total Care PL,300710000,30071-00-00,Biopsy of skin & subcutaneous tissue,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXSUR-0012,EXCISION OF ANAL FISSURE,724.9,,service,Total Care PL,903150100,90315-01-00,Excision other lesion or tissue anus,,,,,,,,,,,,,,,
EXSUR-0014,EXCISION OF LOCALIZED LESION FOF BREAST,963.6,,service,Total Care PL,315000001,31500-00-01,"Excision of lesion of breast, unilateral",315360001,31536-00-01,"Localisation of lesion of breast, unilateral",,,,,,,,,,,,
EXSUR-0015,EXCISION OF LIPOMA OR SIMPLE  BEGIN TUMOR OR SKIN L.A.,245.3,,service,Total Care PL,312050010,31205-00-10,"Exc lesion of SSCT, other site, small",925139900,92513-99-00,Infiltration of local anaes ASA 99,,,,,,,,,,,,
EXSUR-0016,EXCISION OF MULTIPLE LIPOMA ORNEUROMA G.A.,600.6,,service,Total Care PL,312050010,31205-00-10,"Exc lesion of SSCT, other site, small",925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXSUR-0018,EXCISION OF DERMOID CYST,304.7,,service,Total Care PL,,,,,,,,,,,,,,,,,,
EXSUR-0019,EXCISION OF TONGUE SWELLING,724.9,,service,Total Care PL,901350000,90135-00-00,Excision of lesion of tongue,,,,,,,,,,,,,,,
EXSUR-0020,INCISION OF THROMBOSED EXT. HAEMORRHOIDS G.A.,304.7,,service,Total Care PL,321470000,32147-00-00,Incision of perianal thrombus,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXSUR-0021,EXCISION OF THROMBOSED EXT. HAEMORRHOIDS G.A.,847.0,,service,Total Care PL,321380000,32138-00-00,Haemorrhoidectomy,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXSUR-0022,2ND SUTURE WITH ANAESTHESIA,304.7,,service,Total Care PL,,,,,,,,,,,,,,,,,,
EXSUR-0023,LEFT LATERAL ANAL SPHINCTEROTOMY (G.A.),724.9,,service,Total Care PL,903380000,90338-00-00,Incision of rectum or anus,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXSUR-0026,PERIANAL ABSCESS (UNDER G.A.),304.7,,service,Total Care PL,321740100,32174-01-00,Drainage of perianal abscess,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXSUR-0027,ANAL DILATATION UNDER G.A.,304.7,,service,Total Care PL,321530000,32153-00-00,Dilation of anus,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXSUR-0028,RELEASE OF TONGUE TIE G.A.,361.9,,service,Total Care PL,302780000,30278-00-00,Lingual fraenectomy,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXSUR-0030,REMOVAL OF INGROWING NAIL G.A.,245.3,,service,Total Care PL,,,,,,,,,,,,,,,,,,
EXSUR-0031,TOE AMPUTATION PARTIAL (G.A.),600.6,,service,Total Care PL,443380001,44338-00-01,"Amputation of toe, unilateral",925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXSUR-0032,SCAR REVISION SMALL G.A.,245.3,,service,Total Care PL,455150000,45515-00-00,Revision scar of other site <= 7 cm,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXSUR-0033,SCAR REVISION MEDIUM G.A.,361.9,,service,Total Care PL,455180000,45518-00-00,Revision scar of other site > 7 cm,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXSUR-0034,SCAR REVISION LARGE G.A.,484.0,,service,Total Care PL,455150000,45515-00-00,Revision scar of other site <= 7 cm,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXSUR-0035,BANDING OF HAEMORRHOIDS,361.9,,service,Total Care PL,321350000,32135-00-00,Rubber band ligation of haemorrhoids,,,,,,,,,,,,,,,
EXSUR-0036,FINE NEEDLE BIOPSY (ASPIRATIONOF THYROID GLAND),361.9,,service,Total Care PL,300750300,30075-03-00,Biopsy of thyroid gland,,,,,,,,,,,,,,,
EXSUR-0037,DRAINAGE OF PARI-ANAL HEMATOMAL.A.,245.3,,service,Total Care PL,321470000,32147-00-00,Incision of perianal thrombus,925139900,92513-99-00,Infiltration of local anaes ASA 99,,,,,,,,,,,,
EXSUR-0038,DRAINAGE OF PARI-ANAL HEMATOMAG.A.,426.8,,service,Total Care PL,321470000,32147-00-00,Incision of perianal thrombus,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXSUR-0040,RECTOSCOPY,847.0,,service,Total Care PL,321710000,32171-00-00,Anorectal examination,,,,,,,,,,,,,,,
EXURO-0001,TESTICULAR BIOPSY L.A.,426.8,,service,Total Care PL,306440400,30644-04-00,"Testicular biopsy, unilateral",,,,,,,,,,,,,,,
EXURO-0002,VARICOCELECTOMY G.A.,543.4,,service,Total Care PL,306350001,30635-00-01,"Repair of varicocele,unilateral",925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXURO-0003,HYDROCELECTOMY G.A.,543.4,,service,Total Care PL,306310000,,,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXURO-0004,REPAIR OF FRACTURE PENIS G.A.,1202.3,,service,Total Care PL,374080100,37408-01-00,Repair fracture inv cavernous tis penis,,,,,,,,,,,,,,,
EXURO-0005,MEATOTOMY AND MEATOPLASTY G.A.,600.6,,service,Total Care PL,,,,,,,,,,,,,,,,,,
EXURO-0006,INCISION FOR TESTICULAR ABSCESS G.A.,426.8,,service,Total Care PL,302230301,30223-03-01,"Incision & drain abscess, soft tissue, unilateral",925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXURO-0007,PROSTATE HYPERTHERAMIA TREATMENT G.A.,1202.3,,service,Total Care PL,372240000,37224-00-00,Endosc destruction proc on prostate,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXURO-0008,CYSTOSCOPY AND CAUTERY BLADDERG.A.,963.6,,service,Total Care PL,368120000,36812-00-00,Cystoscopy,355270000,35527-00-00,Cauterisation of urethral caruncle,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,
EXURO-0009,VISUAL INT. URETHROTOMY FOR   URETHRAL STRUCT.& USE OF LASER,2404.6,,service,Total Care PL,373240100,37324-01-00,Internal urethrotomy,,,,,,,,,,,,,,,
EXURO-0011,CYSTOSCOPY AND D.J. INSERTION G.A.,1202.3,,service,Total Care PL,368210100,36821-01-00,Endoscopic insertion of ureteric stent,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXURO-0012,TRANSRECTAL PROSTATIC N. BIOPSY GUIDED ULT. UNDER ANAE.,1202.3,,service,Total Care PL,372180000,37218-00-00,Needle biopsy of prostate or sem ves,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXURO-0013,COMPLETE URODYNAMIC EVAL. FOR NEUROPATHIC DISORDER G.A.,1202.3,,service,Total Care PL,119000000,11900-00-00,Urine flow study,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXURO-0014,CYSTOSCOPY AND RECTOGRADE URETHEROPYLEOGRAPHY G.A.,1447.6,,service,Total Care PL,368180000,36818-00-00,Endosc uretc cath fluorosc image UT uni,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXURO-0015,PERCUTANEOUS NEPHROSTOMY G.A.,1202.3,,service,Total Care PL,365520001,36552-00-01,"Nephrostomy,unilateral",925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXURO-0016,POST-OP.REG.URETHRAL DLTN. FORURETHRAL STRUCTURE USING MTL G,426.8,,service,Total Care PL,373030000,37303-00-00,Dilation of urethral stricture,,,,,,,,,,,,,,,
EXURO-0017,CYSTOURETHOSCOPY G.A.,963.6,,service,Total Care PL,368120000,36812-00-00,Cystoscopy,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXURO-0018,REMOVAL OF D.J. RTENT G.A.,600.6,,service,Total Care PL,368330100,36833-01-00,Endoscopic removal of ureteric stent,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
EXURO-0019,URETROSCOPY URS G.A.,1202.3,,service,Total Care PL,368030000,36803-00-00,Ureteroscopy,925149900,92514-99-00,"General anaesthesia, ASA 99",,,,,,,,,,,,
FLAU-00025,WHITE BED SHEET PER PCS.,66.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FM39099901,Nursing Supervision,900.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FM39099998,Nursing Supervision,250.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FM39099999,MEDICAL SUPERVISION - VR02,200.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMACUA0002,ACUPUNCTURE THERAPY,245.3,,service,Total Care PL,931730000,93173-00-00,Acupuncture,,,,,,,,,,,,,,,
FMACUA0003,TRIGGER POINT INJECTION,245.3,,service,Total Care PL,931730000,93173-00-00,Acupuncture,961981900,96198-19-00,Intrathcl admin pharmac agt oth & unsp,,,,,,,,,,,,
FMACUA0006,HYPNOSIS,152.9,,service,Total Care PL,961030000,96103-00-00,Clinical hypnosis,,,,,,,,,,,,,,,
FMACUA0010,STELLATE GANGLION BLOCK,1447.6,,service,Total Care PL,182980000,18298-00-00,Admin neurolytic into cerv portion SNS,,,,,,,,,,,,,,,
FMACUA0011,SIMPLE PER.NERVE INJECTION,1447.6,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMACUA0016,ACUPUNCTURE PER SESSION,181.5,,service,Total Care PL,931730000,93173-00-00,Acupuncture,,,,,,,,,,,,,,,
FMACUA0017,ACUPUNCTURE COURSE 10 SESSIONS,1465.2,,service,Total Care PL,931730000,93173-00-00,Acupuncture,,,,,,,,,,,,,,,
FMACUA0018,ACUPUNCTURE COURSE 7 SESSION,1184.7,,service,Total Care PL,931730000,93173-00-00,Acupuncture,,,,,,,,,,,,,,,
FMACUA0019,ACUPUNCTURE COURSE 5 SESSION,847.0,,service,Total Care PL,931730000,93173-00-00,Acupuncture,,,,,,,,,,,,,,,
FMACUA0020,MOXIBUSTION / STICK,181.5,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMACUA0021,CUPPING - AREA,105.6,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMACUA0022,TRIGGER POINT STIMULATION,152.9,,service,Total Care PL,931730000,93173-00-00,Acupuncture,,,,,,,,,,,,,,,
FMACUA0023,TRANSNERVE STIMULATION,257.4,,service,Total Care PL,961550000,96155-00-00,"Stimulation therapy, NEC",,,,,,,,,,,,,,,
FMACUA0024,SLEEP INDUCING ACUPUNCTURE     FOR INSOMNIA,257.4,,service,Total Care PL,931730000,93173-00-00,Acupuncture,,,,,,,,,,,,,,,
FMACUA0025,ACUPUNCTURE MEDEL,13.2,,service,Total Care PL,931730000,93173-00-00,Acupuncture,,,,,,,,,,,,,,,
FMACUA0026,ACUPUNCTURE FOR OBESCITY,484.0,,service,Total Care PL,931730000,93173-00-00,Acupuncture,,,,,,,,,,,,,,,
FMACUA0028,DEPILATION H REMOVAL 30 MINS,275.0,,service,Total Care PL,931730000,93173-00-00,Acupuncture,,,,,,,,,,,,,,,
FMADM-0001,LOST PIN CARD,478.5,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0002,PIN CHARGE,27.5,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0006,IQUAMA EXAM FOR PASSPORT OFFCE,269.5,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0015,WHEELCHAIR RENT/WK.(DEP SR 500,298.1,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0016,CRUTCHES RENTAL - PER WEEK,77.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0018,THOMAS SPLINT RENTAL - PER WK.,187.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0034,CAR WASH,77.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0035,CAR PARK FOR VISITORS/HOUR,7.7,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0036,EXAMINATION FOR HEALTH DEPT.,134.2,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0047,OTHER SERVICES,298.1,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0048,MEDICAL REPORT,41.8,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0049,URGENT/EXTRA MEDICAL REPORT,77.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0050,MEDICAL EXAMINATION (NAVAL),374.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0051,PATIENT IDENTIFICATION CARD,11.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0052,LOST OF ID CARD SGH INSURANCE,59.4,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0053,SECURITY GUARD FOR 24 HRS.,397.1,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0055,TELEMED - MRI SCAN,1331.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0056,TELEMED - CT SCAN,1331.0,,service,Total Care PL,975520100,97552-01-00,Tooth-coloured restor 2 surf indirect,,,,,,,,,,,,,,,
FMADM-0057,TELEMED - ULTRASOUND,760.1,,service,Total Care PL,909080000,90908-00-00,Ultrasound of other site,,,,,,,,,,,,,,,
FMADM-0058,TELEMED XRYFILMS CHEST/ABDOMEN,380.6,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0059,TELEMED - XRY FILM MISC. BONES,380.6,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0060,TELEMED - INTERVENOUS PYLOGRAM,573.1,,service,Total Care PL,587060000,58706-00-00,Intravenous pyelography,,,,,,,,,,,,,,,
FMADM-0061,TELEMED BARIUM STUDIES UPPER,760.1,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0062,TELEMED BARIUM STUDIES LOWER,951.5,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0063,TELEMED NUCLEAR MEDICINE SCANS,951.5,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0064,TELEMED MAMMOGRAPHY,573.1,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0065,TELEMED CINE ANGIOGRAM,1897.5,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0066,TELEPATHOLOGY CASES,1331.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0068,PMC + RADIOLOGY,4294.4,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0069,PMC + RADIOLOGY + PATHOLOGY,5053.4,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0070,MOTHER & BABY EDUCATION PRG. I,128.7,,service,Total Care PL,960900000,96090-00-00,Other counselling or education,,,,,,,,,,,,,,,
FMADM-0071,MOTHER & BABY EDUCATION PRG.II,257.4,,service,Total Care PL,960900000,96090-00-00,Other counselling or education,,,,,,,,,,,,,,,
FMADM-0072,MOTHER & BABY EDUCATION PRGIII,380.6,,service,Total Care PL,960900000,96090-00-00,Other counselling or education,,,,,,,,,,,,,,,
FMADM-0073,MOTHER & BABY EDUCATION PRG IV,508.2,,service,Total Care PL,960900000,96090-00-00,Other counselling or education,,,,,,,,,,,,,,,
FMADM-0074,MOTHER & BABY EDUCATION PRG. V,635.8,,service,Total Care PL,931730000,93173-00-00,Acupuncture,,,,,,,,,,,,,,,
FMADM-0076,INTERNET MEMBERSHIP FEE,123.2,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0077,INTERNET CAFE MEMBERS PER HOUR,7.7,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0078,INTERNET STAFF NON MEMBERS,13.2,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-0080,PHOTOCOPY FOR 80 PAGES,11.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-9901,SECOND CLASS ,300.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-9902,FIRST CLASS,600.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-9906,ICU,1545.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-9908,NICU1E,1200.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-9909, PICU1B,1200.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMADM-9915,CLASS DIFFERENCE,500.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMANA-0014,OXYGEN (O2)  PER HOUR,184.77999877929688,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMANA-0017,INSERTION OF SUB_CLAVIAN CATH.,455.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMANA-0029,ICU DAILY RATE - ICU6,1545.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMANA-0031,MASK G. ANAESTHESIA,733.7000122070312,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMANA-0032,LOCAL ANAESTHESIA ASSISTANT/HR,220.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMANA-0050,I.V SADATION,345.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMANA-0062,USE OF ZEUS MONITORING,293.4800109863281,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMCAR-0000,CARDIOLOGY CONSULTATION IN-PT,110.0,,service,Total Care PL,836000260,83600-02-60,In Patient Consultation - Specialist,,,,,,,,,,,,,,,
FMCAR-0001,REFERAL FROM OTHER DOCOR,82.5,,service,Total Care PL,960370000,96037-00-00,Other assessment/consultation/evaluation,,,,,,,,,,,,,,,
FMCAR-0002,E.C.G.,111.1,,service,Total Care PL,117000000,11700-00-00,Other electrocardiography [ECG],,,,,,,,,,,,,,,
FMCAR-0003,E.C.G. WITH ERGOMETRY,933.9,,service,Total Care PL,117000000,11700-00-00,Other electrocardiography [ECG],,,,,,,,,,,,,,,
FMCAR-0004,ECHO CARDIOGRAM 2D + M MODE,735.9,,service,Total Care PL,551130000,55113-00-00,M-mode & 2D real time u/s of heart,,,,,,,,,,,,,,,
FMCAR-0005,ECHO CARDIOGRAM 2D + M MODE + DOPPLER (FULL STUDY),1027.4,,service,Total Care PL,551130000,55113-00-00,M-mode & 2D real time u/s of heart,,,,,,,,,,,,,,,
FMCAR-0006,HOLTER MONITOR 24 HOURS ECG,735.9,,service,Total Care PL,117090000,11709-00-00,Holter ambulatory continuous ECG rcrd,,,,,,,,,,,,,,,
FMCAR-0007,TREADMILL EXERCISE STRESS TEST,735.9,,service,Total Care PL,117120000,11712-00-00,Cardiovascular stress test,,,,,,,,,,,,,,,
FMCAR-0008,CARDIAC CATHETERIZATION,9721.8,,service,Total Care PL,382030000,38203-00-00,Left heart catheterisation,382000000,38200-00-00,Right heart catheterisation,,,,,,,,,,,,
FMCAR-0009,E.C.G. FOR INPATIENT,134.2,,service,Total Care PL,117000000,11700-00-00,Other electrocardiography [ECG],,,,,,,,,,,,,,,
FMCAR-0010,VENOUS DUPLEX,269.5,,service,Total Care PL,909080000,90908-00-00,Ultrasound of other site,,,,,,,,,,,,,,,
FMCAR-0011,SURFACE PACEMAKER(NON-INVASIVE,1989.9,,service,Total Care PL,383530000,38353-00-00,Insertion of cardiac pacemaker generator,,,,,,,,,,,,,,,
FMCAR-0012,EXTERNAL TEMPORARY PACEMAKER,3121.8,,service,Total Care PL,382560100,38256-01-00,Ins tempry trnsven electrode into ventrl,,,,,,,,,,,,,,,
FMCAR-0013,PERICARDIOCENTESIS-6,2655.4,,service,Total Care PL,383590000,38359-00-00,Pericardiocentesis,,,,,,,,,,,,,,,
FMCAR-0014,ECHO M-MODE ONLY,380.6,,service,Total Care PL,551130000,55113-00-00,M-mode & 2D real time u/s of heart,,,,,,,,,,,,,,,
FMCAR-0015,HYPERTENSION CHECK-UP I,600.6,,service,Total Care PL,920010010,92001-00-10,Continuous blood pressure monitoring,,,,,,,,,,,,,,,
FMCAR-0016,HYPERTENSION CHECK-UP II,1267.2,,service,Total Care PL,960370000,96037-00-00,Other assessment/consultation/evaluation,,,,,,,,,,,,,,,
FMCAR-0017,PERMANENT  PACEMAKER-7,4809.2,,service,Total Care PL,383530000,38353-00-00,Insertion of cardiac pacemaker generator,383530000,38353-00-00,Insertion of cardiac pacemaker generator,,,,,,,,,,,,
FMCAR-0018,PORTABLE ECHO SCREENING,304.7,,service,Total Care PL,551130000,55113-00-00,M-mode & 2D real time u/s of heart,,,,,,,,,,,,,,,
FMCAR-0019,PORTABLE ECHO FULL STUDY,724.9,,service,Total Care PL,551130000,55113-00-00,M-mode & 2D real time u/s of heart,,,,,,,,,,,,,,,
FMCAR-0020,24 HOURS AMBULATORY BP MONITORING,484.0,,service,Total Care PL,920010010,92001-00-10,Continuous blood pressure monitoring,,,,,,,,,,,,,,,
FMCAR-0021,48 HOURS AMBULATORY BY MONITORING,724.9,,service,Total Care PL,117080000,11708-00-00,Ambulatory continuous ECG recording,,,,,,,,,,,,,,,
FMCAR-0100,TILT TABLE TEST (TTT),2000.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMCAR-0500,SECOND OPINION CONSULTATION,125.4,,service,Total Care PL,836000060,83600-00-60,Repeat Consultation GP ,,,,,,,,,,,,,,,
FMCARS0001,CARDIO VERSION (DC SHOCK),1202.3,,service,Total Care PL,134000000,13400-00-00,Cardioversion,,,,,,,,,,,,,,,
FMCARS0002,TEMPORARY PACEMAKER LEVEL REPOSITIONING,1202.3,,service,Total Care PL,902030500,90203-05-00,Adjustment cardiac pacemaker generator,,,,,,,,,,,,,,,
FMCARS0003,EXTERNAL PACEMAKER USE /DAY,245.3,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMCARS0004,ATRIAL PACING,1202.3,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMCARS0005,PERMANENT PACEMAKER IMPLANTATION (DDD),7211.6,,service,Total Care PL,383530000,38353-00-00,Insertion of cardiac pacemaker generator,383500000,38350-00-00,Ins perm trnsven elec oth cham pcmkr,,,,,,,,,,,,
FMCARS0006,TRANSESOPHAGEAL ECHOCARDIOGRAPHY (TEE),1447.6,,service,Total Care PL,551180000,55118-00-00,2D real time transoesophageal u/s heart,,,,,,,,,,,,,,,
FMCARS0007,PHARMACOLOGICAL TEST,847.0,,service,Total Care PL,733000060,73300-00-60,Digoxin Assay,,,,,,,,,,,,,,,
FMCARS0008,PHARMACOLOGICAL STRESS ECHOCARDIOGRAPHY,1802.9,,service,Total Care PL,551130000,55113-00-00,M-mode & 2D real time u/s of heart,,,,,,,,,,,,,,,
FMCARS0009,ABULATORY BP MONITORING,8413.9,,service,Total Care PL,117080000,11708-00-00,Ambulatory continuous ECG recording,,,,,,,,,,,,,,,
FMCARS0010,INTRA-AROTIC BALLOON INSERTION,2404.6,,service,Total Care PL,383620000,38362-00-00,Perc insertion intra-aortic balloon pump,,,,,,,,,,,,,,,
FMCARS0011,INTRA-AORTIC BALLOON PUMP USE / DAY,724.9,,service,Total Care PL,383620000,38362-00-00,Perc insertion intra-aortic balloon pump,,,,,,,,,,,,,,,
FMCARS0012,RIGHT HEART CATHETERIZATION,1802.9,,service,Total Care PL,382000000,38200-00-00,Right heart catheterisation,,,,,,,,,,,,,,,
FMCARS0014,CORONARY ANGIOGRAPHY,2404.6,,service,Total Care PL,382150000,38215-00-00,Coronary angiography,,,,,,,,,,,,,,,
FMCARS0015,BALLON VALVULOPLASTY,6011.5,,service,Total Care PL,382700300,38270-03-00,Perc balloon pulmonary valvuloplasty,,,,,,,,,,,,,,,
FMCARS0016,P.T.C.A. (SINGLE VESSEL),4207.5,,service,Total Care PL,383000000,38300-00-00,"PTCA, 1 coronary artery",383600000,,,,,,,,,,,,,,
FMCARS0017,P.T.C.A. (MULTI VESSEL),6011.5,,service,Total Care PL,383030000,38303-00-00,"PTCA, multiple coronary arteries",,,,,,,,,,,,,,,
FMCARS0018,CORONARY STENTING,1202.3,,service,Total Care PL,383060000,38306-00-00,"Perc ins trnslml stent, sgl coron artery",,,,,,,,,,,,,,,
FMCARS0019,BALOON ATRIAL SEPTOSTOMY,3005.2,,service,Total Care PL,382700000,38270-00-00,Percutaneous atrial septostomy,,,,,,,,,,,,,,,
FMCARS0024,EECP FULL COURSE,18031.2,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMCARS0025,EECP 35 SISSIONS,14424.3,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMCARS0026,EECP ONE SESSION,484.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMCARS0027,EECP 12 SESSIONS,4809.2,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMCARS0028,EECP,12020.8,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMCARS0034,48 HOURS ECG MONITORING (HOLTER MONITORING),2005.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMCAT-0001,EXTERNAL PACEMAKER USE/DAY,245.3,,service,Total Care PL,117180000,11718-00-00,Testing of other cardiac pacemaker,,,,,,,,,,,,,,,
FMCAT-0002,TEMPORARY PACEMAKER LEAD REPO,1202.3,,service,Total Care PL,384562200,38456-22-00,Replace temp epicardl elec card pcmkr,,,,,,,,,,,,,,,
FMCAT-0003,PERMANENT PACEMAKER IMPLANTATI ON,4809.2,,service,Total Care PL,383530000,38353-00-00,Insertion of cardiac pacemaker generator,38350000,,,,,,,,,,,,,,
FMCAT-0005,INTRA-AORTIC BALLOON INSERTION,2404.6,,service,Total Care PL,383620000,38362-00-00,Perc insertion intra-aortic balloon pump,,,,,,,,,,,,,,,
FMCAT-0006,INTRA-AORTIC BALLOON PUMP USE,724.9,,service,Total Care PL,383620000,38362-00-00,Perc insertion intra-aortic balloon pump,,,,,,,,,,,,,,,
FMCAT-0008,LEFT HEART CAHTETERIZATION,1802.9,,service,Total Care PL,382030000,38203-00-00,Left heart catheterisation,,,,,,,,,,,,,,,
FMCAT-0014,BALLON ATRIAL SEPTOSTOMY,3005.2,,service,Total Care PL,382700000,38270-00-00,Percutaneous atrial septostomy,,,,,,,,,,,,,,,
FMCAT-0015,RENAL ANGIOGRAPHY,1821.6,,service,Total Care PL,573500300,57350-03-00,Spr ang CT abdo w IVCM,,,,,,,,,,,,,,,
FMCAT-0016,PERIPHERAL ANGIOGRAPHY,1821.6,,service,Total Care PL,599700300,59970-03-00,Peripheral arteriography,,,,,,,,,,,,,,,
