Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
173,3112090,GENERAL,GENERAL  SERVICES,INCISION AND DRAINAGE,,118.75,
174,3112091,GENERAL,GENERAL  SERVICES,SUTURING MINOR,,118.75,
175,3112092,GENERAL,GENERAL  SERVICES,SUTURING MAJOR,,237.5,
176,3112093,GENERAL,GENERAL  SERVICES,EXTRACTION OF NAIL & DRESSING,,161.5,
177,3112094,GENERAL,GENERAL  SERVICES,REMOVAL OF FOREIGN BODY SUPERFICIAL,,161.5,
178,3112095,GENERAL,GENERAL  SERVICES,REMOVAL OF FOREIGN BODY DEEP W/SCREEN,,332.5,
179,3112096,GENERAL,GENERAL  SERVICES,LOCAL ANAESTHESIA SMALL AREA,,71.25,
180,3112097,GENERAL,GENERAL  SERVICES,LOCAL ANAESTHESIA LARGE AREA,,237.5,
181,3112098,GENERAL,GENERAL  SERVICES,CIRCUMCISION NEW BORN 1 DAY  - 3 MONTHS WITH LAB TESTS,,380,
182,3112099,GENERAL,GENERAL  SERVICES,CIRCUMCISION 3 MONTHS - 1 YEAR  WITH LAB TEST,,617.5,
183,3112100,GENERAL,GENERAL  SERVICES,CIRCUMCISION 1 YEAR - 10 YEARS WITH LAB TESTS,,760,
184,3112101,GENERAL,GENERAL  SERVICES,CATHETERIZATION,,71.25,
185,3112102,GENERAL,GENERAL  SERVICES,FOLLEY CATHETERIZATION,,80.75,
186,3112103,GENERAL,GENERAL  SERVICES,PILES TREATMENT BY RUBBER BAND APPLICATOR (PILES/ELASTIC),,1425,
187,3112104,GENERAL,GENERAL  SERVICES,SCROTTAL SUPPORT ,,71.25,
188,3112105,GENERAL,GENERAL  SERVICES,TRU CUT BIOPSY,,1710,
189,3112106,GENERAL,GENERAL  SERVICES,INCISION & DRAINAGE OF SMALL ABSCESS,,237.5,
190,3112107,GENERAL,GENERAL  SERVICES,INCISION & DRAINAGE OF BIG ABSCESS,,475,
191,3112108,GENERAL,GENERAL  SERVICES,EXTRACTION OF INGROWING TOE NAIL,,475,
192,3112109,GENERAL,GENERAL  SERVICES,EXCISION OF SIMPLE OR SMALL LIPOMA UNDER L.A.,,2052,
193,3112110,GENERAL,GENERAL  SERVICES,MULTIFIRE GIA STAPLER,,1045,
194,3112111,GENERAL,GENERAL  SERVICES,WOUND CARE DRESSING SIMPLE / PEDIA,,95,
195,3112112,GENERAL,GENERAL  SERVICES,WOUND CARE DRESSING MEDIUM / PEDIA,,190,
196,3112113,GENERAL,GENERAL  SERVICES,WOUND CARE DRESSING COMPLEX COMPLICATED / PEDIA,,285,
197,3112114,GENERAL,GENERAL  SERVICES,T.C.C. FIRST APPLICATION ,,570,
198,3112115,GENERAL,GENERAL  SERVICES,T.C.C. WEEKLY FOLLOW UP SESSIONS ,,190,
199,3112116,GENERAL,GENERAL  SERVICES,TOE PRESURE,,142.5,
200,3112117,GENERAL,GENERAL  SERVICES,TCPO2,,285,
201,3112118,GENERAL,GENERAL  SERVICES,ADVANCED VENUS ULCER/ PER DRESSING,,285,
202,3112119,GENERAL,GENERAL  SERVICES,VASCULAR DOPPLER STUDY,,95,
203,4112001,VACCINE,VACCINATION,INJECTION,,38,
204,4112002,VACCINE,VACCINATION,ACT HIB VACCINE,,123.5,
205,4112003,VACCINE,VACCINATION,ACTACEL VACCINE,,247,
206,4112004,VACCINE,VACCINATION,ANEXATE INJECTION,,185.25,
207,4112005,VACCINE,VACCINATION,ANTI SCORPION INJECTION,,190,
208,4112006,VACCINE,VACCINATION,ANTI SNAKE SERUM AMP.,,370.5,
209,4112007,VACCINE,VACCINATION,ARAMEN INJECTION,,351.5,
210,4112008,VACCINE,VACCINATION,ARAPENTA,,114,
211,4112009,VACCINE,VACCINATION,AVAXIM VACCINE,,156.75,
212,4112010,VACCINE,VACCINATION,B.C.G. VACCINATION,,33.25,
213,4112011,VACCINE,VACCINATION,BOOSTRIX,,95,
214,4112012,VACCINE,VACCINATION,CLOPIXOL DEPOT INJECTION,,57,
215,4112013,VACCINE,VACCINATION,D.P.T. VACCINATION,,52.25,
216,4112014,VACCINE,VACCINATION,DESFERAL INJECTION,,52.25,
217,4112015,VACCINE,VACCINATION,DOBUTREX INJECTION,,85.5,
218,4112016,VACCINE,VACCINATION,DT PAEDIA,,14.25,
219,4112017,VACCINE,VACCINATION,EPREX 2000 IU,,185.25,
220,4112018,VACCINE,VACCINATION,HAVRIX ADULT,,247,
221,4112019,VACCINE,VACCINATION,HEPATECT (2ML) VACCINATION,,679.25,
222,4112020,VACCINE,VACCINATION,HEPATITIS VACCINATION,,123.5,
223,4112021,VACCINE,VACCINATION,HIBREX 10 MG VACCINE,,161.5,
224,4112022,VACCINE,VACCINATION,HUMULIN N INJECTION,,104.5,
225,4112023,VACCINE,VACCINATION,HUMULIN R INJECTION,,104.5,
226,4112024,VACCINE,VACCINATION,INFANRIX 0.5 ML SYRINGE,,142.5,
227,4112025,VACCINE,VACCINATION,INFANRIX HEXA VACCINE,,370.5,
228,4112026,VACCINE,VACCINATION,INFANRIX HIB VACCINE,,185.25,
229,4112027,VACCINE,VACCINATION,INFLUVAC - FLUARIX,,47.5,
230,4112028,VACCINE,VACCINATION,M.M.R. VACCINATION,,133,
231,4112029,VACCINE,VACCINATION,MEASLES VACCINATION,,80.75,
232,4112030,VACCINE,VACCINATION,MENACTRA INJECTION,,351.5,
233,4112031,VACCINE,VACCINATION,MOMMAN,,570,
234,4112032,VACCINE,VACCINATION,OKAVAX VIAL,,356.25,
235,4112033,VACCINE,VACCINATION,P.P.D.(VACCINE),,38,
236,4112034,VACCINE,VACCINATION,PANTOZOL INJECTION,,137.75,
237,4112035,VACCINE,VACCINATION,PARVOLEX INJECTION,,123.5,
238,4112036,VACCINE,VACCINATION,PEDIACEL VACCINE,,237.5,
239,4112037,VACCINE,VACCINATION,PNEUMO 23 VACCINE,,104.5,
240,4112038,VACCINE,VACCINATION,POLIO VACCINATION,,52.25,
241,4112039,VACCINE,VACCINATION,PREVENAR VACCINE,,555.75,
242,4112040,VACCINE,VACCINATION,RABIS VACCINE (ANTI-RABIS),,190,
243,4112041,VACCINE,VACCINATION,RHESUS FACTOR  VACCINATION,,570,
244,4112042,VACCINE,VACCINATION,ROTA VIRUS VACCINE,,394.25,
245,4112043,VACCINE,VACCINATION,RUDIVAX VACCINE,,23.75,
246,4112044,VACCINE,VACCINATION,SYNFLORIX VACCINE,,285,
247,4112045,VACCINE,VACCINATION,TETANUS TAXOID,,23.75,
248,4112046,VACCINE,VACCINATION,TETRACT HIB VACCINE,,123.5,
249,4112047,VACCINE,VACCINATION,TPN,,926.25,
250,4112048,VACCINE,VACCINATION,TRITANRIX HB + HIBERIX INJECTION,,152,
251,4112049,VACCINE,VACCINATION,TRITANRIX HB10 VACCINE VIAL,,114,
252,4112050,VACCINE,VACCINATION,TWINRIX ADULT VACCINE,,185.25,
253,4112051,VACCINE,VACCINATION,TYPHOID VACC.,,85.5,
254,4112052,VACCINE,VACCINATION,VACCINATION - MENINGITIS MENCEVAX,,104.5,
255,4112053,VACCINE,VACCINATION,VARILRIX VACCINE,,270.75,
256,4112054,VACCINE,VACCINATION,VARIVAX VIAL,,332.5,
257,4112055,VACCINE,VACCINATION,VAXIGRIP,,38,
258,5112001,SURGERY,SURGICAL SERVICES,OPERATION FINE MAJOR - DOCTOR FEES,,4275,
259,5112002,SURGERY,SURGICAL SERVICES,OPERATION MAJOR - DOCTOR FEES ,,3800,
260,5112003,SURGERY,SURGICAL SERVICES,OPERATION MEDIUM - DOCTOR FEES,,3325,
261,5112004,SURGERY,SURGICAL SERVICES,OPERATION MINOR - DOCTOR FEES,,2375,
262,5112005,SURGERY,SURGICAL SERVICES,OPERATION SIMPLE - DOCTOR FEES,,1425,
263,5112006,SURGERY,SURGICAL SERVICES,OPERATION ROOM CHARGES FINE MAJOR,,712.5,
264,5112007,SURGERY,SURGICAL SERVICES,OPERATION ROOM CHARGES MAJOR,,570,
265,5112008,SURGERY,SURGICAL SERVICES,OPERATION ROOM CHARGES MEDIUM,,475,
266,5112009,SURGERY,SURGICAL SERVICES,OPERATION ROOM CHARGES MINOR,,380,
267,5112010,SURGERY,SURGICAL SERVICES,OPERATION ROOM CHARGES SIMPLE,,332.5,
268,5112011,SURGERY,SURGICAL SERVICES,ANAESTHESIOLOGIST FEE FINE MAJOR OPERATION,,712.5,
269,5112012,SURGERY,SURGICAL SERVICES,ANAESTHESIOLOGIST FEE MAJOR OPERATION,,570,
270,5112013,SURGERY,SURGICAL SERVICES,ANAESTHESIOLOGIST FEE  MEDIUM OPERATION,,475,
271,5112014,SURGERY,SURGICAL SERVICES,ANAESTHESIOLOGIST FEE MINOR OPERATION,,380,
272,5112015,SURGERY,SURGICAL SERVICES,ANAESTHESIOLOGIST FEE SIMPLE OPERATION,,332.5,
273,5112016,SURGERY,SURGICAL SERVICES,DISPOSABLES OR FINE MAJOR,,712.5,
274,5112017,SURGERY,SURGICAL SERVICES,DISPOSABLES OR MAJOR,,570,
275,5112018,SURGERY,SURGICAL SERVICES,DISPOSABLES OR MEDIUM,,475,
276,5112019,SURGERY,SURGICAL SERVICES,DISPOSABLES OR MINOR,,380,
277,5112020,SURGERY,SURGICAL SERVICES,DISPOSABLES OR SIMPLE,,332.5,
278,5112021,SURGERY,SURGICAL SERVICES,ANAESTHESIA FINE MAJOR,,712.5,
279,5112022,SURGERY,SURGICAL SERVICES,ANAESTHESIA MAJOR,,570,
280,5112023,SURGERY,SURGICAL SERVICES,ANAESTHESIA MEDIUM,,475,
281,5112024,SURGERY,SURGICAL SERVICES,ANAESTHESIA MINOR,,380,
282,5112025,SURGERY,SURGICAL SERVICES,ANAESTHESIA SIMPLE,,332.5,
283,5112026,SURGERY,SURGICAL SERVICES,LOCAL ANAESTHESIA FEES - SMALL AREA,,95,
284,5112027,SURGERY,SURGICAL SERVICES,LOCAL ANAESTHESIA FEES - LARGE AREA,,522.5,
285,5112028,SURGERY,SURGICAL SERVICES,EPIDURAL INCLUDING ANAESTHESIOLOGIST FEE,,1235,
286,5112029,SURGERY,SURGICAL SERVICES,ANAESTHIA FEES - SPINAL,,855,
287,6112001,ORTHOPAEDIC ,ORTHO. SERVICES ,PLASTER JACKET - GIBSONA,,1092.5,
288,6112002,ORTHOPAEDIC ,ORTHO. SERVICES ,ABOVE KNEE POP - GIBSONA,,522.5,
289,6112003,ORTHOPAEDIC ,ORTHO. SERVICES ,BELOW KNEE POP - GIBSONA,,522.5,
290,6112004,ORTHOPAEDIC ,ORTHO. SERVICES ,BELOW ELBOW POP - GIBSONA,,522.5,
291,6112005,ORTHOPAEDIC ,ORTHO. SERVICES ,ABOVE ELBOW POP - GIBSONA,,522.5,
292,6112006,ORTHOPAEDIC ,ORTHO. SERVICES ,UNILATERAL HIP SPICA - GIBSONA,,760,
293,6112007,ORTHOPAEDIC ,ORTHO. SERVICES ,BILATERAL HIP SPICA - GIBSONA,,1092.5,
294,6112008,ORTHOPAEDIC ,ORTHO. SERVICES ,PLASTER SPICA - (ONE LEG/ARM),,760,
295,6112009,ORTHOPAEDIC ,ORTHO. SERVICES ,PLASTER CAST REMOVAL,,85.5,
296,6112010,ORTHOPAEDIC ,ORTHO. SERVICES ,REMOVAL OF K-WIRE,,380,
297,6112011,ORTHOPAEDIC ,ORTHO. SERVICES ,KNEE IMMOBILIZER,,237.5,
298,6112012,ORTHOPAEDIC ,ORTHO. SERVICES ,CERVICAL TRACTION,,80.75,
299,6112013,ORTHOPAEDIC ,ORTHO. SERVICES ,SKIN TRACTION,,427.5,
300,6112014,ORTHOPAEDIC ,ORTHO. SERVICES ,HALTER TRACTION,,427.5,
301,6112015,ORTHOPAEDIC ,ORTHO. SERVICES ,MEASUREMENT OF COMPARTMENTAL PRESSURE,,1425,
302,6112016,ORTHOPAEDIC ,ORTHO. SERVICES ,ASPIRATION FROM JOINTS,,166.25,
303,6112017,ORTHOPAEDIC ,ORTHO. SERVICES ,INJECTION INTO JOINTS,,118.75,
304,6112018,ORTHOPAEDIC ,ORTHO. SERVICES ,MANIPULATION OF TALIPES EQUINO VARUS WITHOUT POP,,617.5,
305,6112019,ORTHOPAEDIC ,ORTHO. SERVICES ,MANIPULATION OF TALIPES EQUINO VARUS WITH POP,,855,
306,6112020,ORTHOPAEDIC ,ORTHO. SERVICES ,JOINT INFILTRATION ,,570,
307,6112021,ORTHOPAEDIC ,ORTHO. SERVICES ,NEURAL NERVE BLOCK FOR PAIN MANAGEMENT ,,1140,
308,6113001,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CERVICAL COLLAR,,190,
309,6113002,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CHILD OSTEOTOMY DCP,,950,
310,6113003,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,WALKING HEEL,,52.25,
311,6113004,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CORSET BELT,,427.5,
312,6113005,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,ABDOMINAL BINDER,,190,
313,6113006,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,WALKING CANE,,80.75,
314,6113007,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,EPIDURAL SET,,80.75,
315,6113008,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,ANKLET,,80.75,
316,6113009,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,KNEE BRACE,,80.75,
317,6113010,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,SKIN TRACTION KIT,,190,
318,6113011,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,DYNAMIC HIP SCREWS (DHS) EACH,,665,
319,6113012,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,DYNAMIC HIP SCREW & PLATE,,4275,
320,6113013,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,DYNAMIC SCR PT W/DEP HOLES EACH,,1330,
321,6113014,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,DYNAMIC COMPRESSION PLATE FROM 4 HOLES TO 12 HOLES,,427.5,
322,6113015,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,TOTAL HIP REPLACEMENT (CERAMIC JOINT) ,,9500,
323,6113016,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,TOTAL HIP SCREW REPLACEMENT (CERAMIC JOINT),,1045,
324,6113017,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP. PLATE 6 HOLES EACH,,380,
325,6113018,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP PLATE 7 HOLES EACH,,522.5,
326,6113019,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP PLATE 8 HOLES EACH,,522.5,
327,6113020,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP PLATE 9 HOLES EACH,,522.5,
328,6113021,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP PLATE 12 HOLES EACH,,522.5,
329,6113022,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,BROAD DYNAMIC COMP PLATE 14 HOLES EACH,,522.5,
330,6113023,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,SPOON PLATE 6 HOLES EACH,,617.5,
331,6113024,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CANCELLEUS BONE SCREWS,,118.75,
332,6113025,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CORTEX BONE SCREWS,,118.75,
333,6113026,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,MALLEABLE BONE SCREWS,,118.75,
334,6113027,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,T-PLATES W/SHAFT FROM 4 HOLES TO 8 HOLES EACH,,712.5,
335,6113028,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,T-BUTTRESS PLATE FROM 4 HOLES TO 6 HOLES EACH,,712.5,
336,6113029,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,TUBULAR PLATE FROM 2 HOLES TO 8 HOLES EACH,,142.5,
337,6113030,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CONDYLER PLATE FROM 5 HOLES TO 12 HOLES EACH,,855,
338,6113031,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CONDYLER BUTRESS PLATES,,1615,
339,6113032,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,SEMI-TUBULAR PLATE FROM 4 HOLES TO 7 HOLES,,142.5,
340,6113033,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,KIRCHNAR/W W/TROCAR FROM I.D TO 3.D EACH,,57,
341,6113034,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,WIRE COIL SOFT,,237.5,
342,6113035,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,WASHER 7MM CANCELLEUS BONE SCREWS,,28.5,
343,6113036,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,DRILL BIT FROM 2.0MM TO 3.5 DIAMETER,,57,
344,6113037,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,CORTICAL TAP 3.5/1025 MM DIAMETER,,175.75,
345,6113038,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,REDIVAC DRAIN,,175.75,
346,6113039,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,TOE SPLINT,,66.5,
347,6113040,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,MAJOR ARM SPLINT,,171,
348,6113041,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,MAJOR LEG SPLINT,,171,
349,6113042,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,METALLIC SPLINT,,171,
350,6113043,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,STOCKING,,76,
351,6113044,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,ROBERT JONES BANDAGE,,285,
352,6113045,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,ZIMMER FRAME(ALUMINIUM),,380,
353,6113046,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,COLLAR & CUFF,,71.25,
354,6113047,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,INTERLOCKING TIBIAL SET,,3325,
355,6113048,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,INTERLOCKING FEMORAL SET,,3325,
356,6113049,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,SCHANZ SCREW,,175.75,
357,6113050,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,MALLEOLAR SCREW,,237.5,
358,6113051,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,PARTIAL HIP - THOMSON  HIP PROTHESIS,,2612.5,
359,6113052,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,PENNING MINI EXTERNAL FIXATOR,,4037.5,
360,6113053,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,AO LARGE EXTERNAL FIXATOR,,4037.5,
361,6113054,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,HOFFMAN EXTERNAL FIXATOR,,4037.5,
362,6113055,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,SMALL EXTERNAL FIXATOR,,4037.5,
363,6113056,ORTHOPAEDIC ,ORTHO. CONSUMABLES & IMPLANTS,TITANIUM ELASTIC NAIL,,950,
364,8112001,OPHTHALMOLOGY,OPHTHA. SERVICES ,ANTERIOR SEGMENT PHOTO,,95,
365,8112002,OPHTHALMOLOGY,OPHTHA. SERVICES ,ANTERIOR STROMAL PUNCTURE,,380,
366,8112003,OPHTHALMOLOGY,OPHTHA. SERVICES ,ARGON LASER RETINAL PHOTOCOAGULATION (ONE EYE),,2707.5,
367,8112004,OPHTHALMOLOGY,OPHTHA. SERVICES ,BOTULINUM TOXIN INJECTION (OUT PATIENT),,3325,
368,8112005,OPHTHALMOLOGY,OPHTHA. SERVICES ,BRIGHTNESS ACUITY TESTING (BAT),,190,
369,8112006,OPHTHALMOLOGY,OPHTHA. SERVICES ,CHEMICAL WASH OUT,,123.5,
370,8112007,OPHTHALMOLOGY,OPHTHA. SERVICES ,COLOUR VISION TEST,,166.25,
371,8112008,OPHTHALMOLOGY,OPHTHA. SERVICES ,CONFOCAL MICROSCOPY,,475,
372,8112009,OPHTHALMOLOGY,OPHTHA. SERVICES ,CORNEA OCT   (ONE-EYE),,475,
373,8112010,OPHTHALMOLOGY,OPHTHA. SERVICES ,CORNEA OCT   (TWO-EYES),,712.5,
374,8112011,OPHTHALMOLOGY,OPHTHA. SERVICES ,CORNEAL ASSESSMENT,,712.5,
375,8112012,OPHTHALMOLOGY,OPHTHA. SERVICES ,CORNEAL THICKNESS & TOPOGRAPHIC BY PENTACAM (ONE-EYE),,285,
376,8112013,OPHTHALMOLOGY,OPHTHA. SERVICES ,CORNEAL THICKNESS & TOPOGRAPHIC BY PENTACAM (TWO-EYE),,522.5,
377,8112014,OPHTHALMOLOGY,OPHTHA. SERVICES ,CORNEAL TOPOGRAPHY,,380,
378,8112015,OPHTHALMOLOGY,OPHTHA. SERVICES ,CORNEAL WOUND REPAIR USING GLUE,,617.5,
379,8112016,OPHTHALMOLOGY,OPHTHA. SERVICES ,DARK ADATOMETRY,,166.25,
380,8112017,OPHTHALMOLOGY,OPHTHA. SERVICES ,DENDRIRIC ULCER DEBRIDEMENT,,237.5,
381,8112018,OPHTHALMOLOGY,OPHTHA. SERVICES ,DRAINAGE OF STYE OR LID ABSCESS / BILATERAL ,,380,
382,8112019,OPHTHALMOLOGY,OPHTHA. SERVICES ,ELECTRICAL COLOUR VISION TEST,,285,
383,8112020,OPHTHALMOLOGY,OPHTHA. SERVICES ,ELECTROLYSIS,,237.5,
384,8112021,OPHTHALMOLOGY,OPHTHA. SERVICES ,ELECTROLYSIS FOR EYE LASHES / BILATERAL,,332.5,
385,8112022,OPHTHALMOLOGY,OPHTHA. SERVICES ,ERG / ELECTRORETINOGRAPHY,,380,
386,8112023,OPHTHALMOLOGY,OPHTHA. SERVICES ,ERG & VER,,617.5,
387,8112024,OPHTHALMOLOGY,OPHTHA. SERVICES ,"ERG,EOG,VER",,855,
388,8112025,OPHTHALMOLOGY,OPHTHA. SERVICES ,VER,,617.5,
389,8112026,OPHTHALMOLOGY,OPHTHA. SERVICES ,EPILATION OF ABERRANT LUSHES,,152,
390,8112027,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF CHALAZION,,190,
391,8112028,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF ONE CHALAZION / BILATERAL ,,475,
392,8112029,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF MULTIPLE CHALAZION / BILATERAL ,,617.5,
393,8112030,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF MULTIPLE CHALAZION / UNILATERAL ,,475,
394,8112031,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF MULTIPLE SMALL EYE LID GROWTH / BILATERAL ,,617.5,
395,8112032,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF MULTIPLE SMALL EYE LID GROWTH / UNILATERAL ,,475,
396,8112033,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF ONE SMALL EYE LID GROWTH / BILATERAL ,,475,
397,8112034,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF ONE SMALL EYE LID GROWTH / UNILATERAL ,,308.75,
398,8112035,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF STYE,,166.25,
399,8112036,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF TRACHOMA (P.T.D) / BILATERAL ,,475,
400,8112037,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXTERNAL PHOTOS,,142.5,
401,8112038,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXTERNAL PHOTOS / FOLLOW UP ,,71.25,
402,8112039,OPHTHALMOLOGY,OPHTHA. SERVICES ,EYE REFRACTION OR COMPUTER,,47.5,
403,8112040,OPHTHALMOLOGY,OPHTHA. SERVICES ,FLOURESCEIN ANGIOGRAPHY (FIRST TIME),,807.5,
404,8112041,OPHTHALMOLOGY,OPHTHA. SERVICES ,FLOURESCEIN ANGIOGRAPHY / FOLLOW UP ,,522.5,
405,8112042,OPHTHALMOLOGY,OPHTHA. SERVICES ,FLOURESCIEN STAINING ONE EYE,,47.5,
406,8112043,OPHTHALMOLOGY,OPHTHA. SERVICES ,FLOURESCIEN STAINING TWO EYES,,95,
407,8112044,OPHTHALMOLOGY,OPHTHA. SERVICES ,FLUORESCENT ANGIOGRAPHY,,475,
408,8112045,OPHTHALMOLOGY,OPHTHA. SERVICES ,FRESNAL PRISM,,47.5,
409,8112046,OPHTHALMOLOGY,OPHTHA. SERVICES ,FRESNAL PRISM (C.L.),,142.5,
410,8112047,OPHTHALMOLOGY,OPHTHA. SERVICES ,FUNDUS & NERVE FIBER PHOTOGRAPHY,,190,
411,8112048,OPHTHALMOLOGY,OPHTHA. SERVICES ,FUNDUS EXAMINATION,,47.5,
412,8112049,OPHTHALMOLOGY,OPHTHA. SERVICES ,FUNDUS PHOTOGRAPHY / FOLLOW UP ,,95,
413,8112050,OPHTHALMOLOGY,OPHTHA. SERVICES ,GLAUCOMA WORK UP,,617.5,
414,8112051,OPHTHALMOLOGY,OPHTHA. SERVICES ,GONIO SLIT LAMB PHOTOGRAPHY,,190,
415,8112052,OPHTHALMOLOGY,OPHTHA. SERVICES ,GONIO SLIT LAMB PHOTOGRAPHY / FOLLOW UP ,,95,
416,8112053,OPHTHALMOLOGY,OPHTHA. SERVICES ,IDESIGN WAVE FRONT ASSESMENT (ONE EYE),,285,
417,8112054,OPHTHALMOLOGY,OPHTHA. SERVICES ,IDESIGN WAVE FRONT ASSESMENT (TWO EYES),,427.5,
418,8112055,OPHTHALMOLOGY,OPHTHA. SERVICES ,INDOCYANINE GREEN,,1045,
419,8112056,OPHTHALMOLOGY,OPHTHA. SERVICES ,INDOCYANINE GREEN + FLOURESCEIN ANGIOGRAPHY,,1662.5,
420,8112057,OPHTHALMOLOGY,OPHTHA. SERVICES ,INJECTIONS OF 5 FU  POST OPERATIVE (FULL COURSE),,712.5,
421,8112058,OPHTHALMOLOGY,OPHTHA. SERVICES ,INTRA OCCULAR LENS CALCULATION / BILATERAL ,,190,
422,8112059,OPHTHALMOLOGY,OPHTHA. SERVICES ,INTRAOCULAR LENS CALCULATION,,95,
423,8112060,OPHTHALMOLOGY,OPHTHA. SERVICES ,INTRAVITREAL  INJECTION OF AVASTIN ,,5225,
424,8112061,OPHTHALMOLOGY,OPHTHA. SERVICES ,INTRAVITREAL  INJECTION OF LUCENTIS,,11162.5,
425,8112062,OPHTHALMOLOGY,OPHTHA. SERVICES ,INTRAVITREAL ANTIBIOTIC INJECTION ,,380,
426,8112063,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER FLARE / CELL METTER ,,190,
427,8112064,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER PERIPHERAL IREDECTOMY,,2992.5,
