Service Code;Service Description;Service Type;SBS;"Gross Price Applicable Effective
01. Jan.2026 to 31. Dec.2026 (SR )";"Gross Price Applicable Effective 01.
Jan.2027 to 31. Dec.2027 (SR )";"Gross Price Applicable Effective 01. Jan.2028 (SR )
Onward";Service Discount
FMXRY-0320;C.T. CONTROL FOLLOW C.T.;P2;99999-99-92;777;777;777;0
FMXRY-0321;C.T. PRELIMINARY C.T. ANY ORGAN;P2;99999-99-92;776.16;776.16;776.16;0
FMXRY-0322;C.T. FULL EXAM FOR PARANASAL SINUS;P2;56022-01-00;777;777;777;0
FMXRY-0323;C.T. FOR PELVIMETRY;P2;57201-00-00;777;777;777;0
FMXRY-0324;C.T.EXTREMITIES W/O CONT.;P2;56619-00-02;776.16;776.16;776.16;0
FMXRY-0325;C.T. EXTREMITIES W/ CONTRAST;P2;56625-00-02;970.2;970.2;970.2;0
FMXRY-0326;C.T. OSTEO - CT.;P2;12309-00-00;776.16;776.16;776.16;0
FMXRY-0327;CT GUIDED BIOPSY;P2;90908-00-11;776.16;776.16;776.16;0
FMXRY-0328;C.T. POST COLCHICINE;P2;99999-99-92;777;777;777;0
FMXRY-0329;C.T. OSTEO FOLLOW-UP;P2;99999-99-92;777;777;777;0
FMXRY-0330;CT. TEMPORO-MANDIBULAR JOINT;P2;57362-00-00;777;777;777;0
FMXRY-0331;C.T. SIMULATION WITHOUT CONTRA ST;P2;99999-99-92;777;777;777;0
FMXRY-0332;C.T. SIMULATION WITH CONTRAST;P2;15506-01-00;777;777;777;0
FMXRY-0333;C.T. SIMULATION FOLLOW UP;P2;15506-01-00;777;777;777;0
FMXRY-0334;C.T. ROUTINE PARANASAL SINUS;P2;56022-01-00;777;777;777;0
FMXRY-0344;C.T NECT;P2;56101-00-00;777;777;777;0
FMXRY-0356;C.T ANKLE;P2;56619-00-01;776.16;776.16;776.16;0
FMXRY-0357;C.T ELBOW;P2;56619-00-01;776.16;776.16;776.16;0
FMXRY-0600;M.R.I.;P2;90901-08-10;1099.56;1099.56;1099.56;0
FMXRY-0601;M.R.I. D.S.A.;P2;90901-08-10;1100;1100;1100;0
FMXRY-0616;MRI WITH GADOLONIUM;P2;90901-08-20;1100;1100;1100;0
FMXRY-0618;MRI SPECIAL SEQUENCE;P2;90901-08-10;1100;1100;1100;0
FMXRY-0620;M.R.I. PRELIMINARY.;P2;90901-08-10;1100;1100;1100;0
FMXRY-0624;MRI BRAIN W/O CONTRAST;P2;90901-00-10;1099.56;1099.56;1099.56;0
FMXRY-0625;MRI LUMBOSACRAL SPINE W/O CONTRAST;P2;90901-03-70;1099.56;1099.56;1099.56;0
FMXRY-0626;MRI CERVICAL SPINE W/O CONTRAST;P2;90901-03-10;1099.56;1099.56;1099.56;0
FMXRY-0627;MRI DORSAL SPINE W/O CONTRAST;P2;90901-03-30;1099.56;1099.56;1099.56;0
FMXRY-0628;MRI ABDOMEN W/ CONTRAST;P2;90901-05-20;1293.6;1293.6;1293.6;0
FMXRY-0629;MRI Pelvis W/ Contrast;P2;90901-06-20;1293.6;1293.6;1293.6;0
FMXRY-0630;MRI ABDOMEN & PELVIS W/O CONTRAST;P2;90901-05-10;1099.85;1099.85;1099.85;0
FMXRY-0635;MRI SHOULDER;P2;90901-07-11;1099.56;1099.56;1099.56;0
FMXRY-0636;MRI KNEE (ONE SIDE);P2;90901-07-11;1099.56;1099.56;1099.56;0
FMXRY-0637;MRI ANKLE OR FOOT;P2;90901-07-11;1099.56;1099.56;1099.56;0
FMXRY-0638;MRI ELBOWS;P2;90901-07-11;1099.56;1099.56;1099.56;0
FMXRY-0639;MRI HIPS;P2;90901-06-10;1099.56;1099.56;1099.56;0
FMXRY-0640;MRI BRAIN W/ CONTRAST;P2;90901-00-20;1293.6;1293.6;1293.6;0
FMXRY-0641;MRI LUMBOSACRAL SPINE W/ CONTRAST;P2;90901-03-60;1293.6;1293.6;1293.6;0
FMXRY-0642;MRI CERVICAL SPINE W/ CONTRAST;P2;90901-03-20;1293.6;1293.6;1293.6;0
FMXRY-0643;MRI DORSAL SPINE W/ CONTRAST;P2;90901-03-40;1293.6;1293.6;1293.6;0
FMXRY-0644;MRI FOR TUMORS W/ CONTRAST;P2;90901-08-20;1294;1294;1294;0
FMXRY-0645;M.R.I. Orbits;P2;90901-01-10;1100;1100;1100;0
FMXRY-0646;M.R.I. Petrous Bone;P2;90901-01-10;1100;1100;1100;0
FMXRY-0647;M.R.I Sella Turcica;P2;90901-01-10;1100;1100;1100;0
FMXRY-0648;M.R.I Nasopharynx;P2;90901-01-10;1100;1100;1100;0
FMXRY-0649;M.R.I Neck;P2;90901-02-10;1100;1100;1100;0
FMXRY-0656;M.R.A ANGIO ABDOMEN;P2;90902-04-00;1099.56;1099.56;1099.56;0
FMXRY-0660;MRI WRIST;P2;90901-07-11;1099.56;1099.56;1099.56;0
FMXRY-0663;MRI Leg;P2;90901-07-11;1099.56;1099.56;1099.56;0
FMXRY-0664;MRI FOOT;P2;90901-07-11;1099.56;1099.56;1099.56;0
MRI;MRI;P2;90901-08-10;1099.56;1099.56;1099.56;0
MRIC;MRI WITH CONTRAST;P2;90901-08-20;1294;1294;1294;0
MS-C-001393;CATHETER CHESTDRAIN WITHOUT TROCAR SIZE-32;CM;37482;39.694736842105264;39.694736842105264;39.694736842105264;0.05
MS-G-000284;GELFOAM SPONGE SIZE 60X20X7MM CURASPON #CS-060;CM;48170;208.89473684210526;208.89473684210526;208.89473684210526;0.05
MS-S-005736;SOLUTION MEDISOL DISINFECTANT SPRAY 99.99% CHG, ISOPROPYL ALCOHOL 500 ML AVALON # PPB029;CM;41550;39.694736842105264;39.694736842105264;39.694736842105264;0.05
SMA1043;BANDAGE DELTA ROLL 20CMX2.75M JJ #51695/92844;CM;58963;39.694736842105264;39.694736842105264;39.694736842105264;0.05
SMA2040;PHOTOTHERAPY EYE PROTECTOR .#4645/NASCOR#B001;CM;64273;50.294736842105266;50.294736842105266;50.294736842105266;0.05
SMA3387;BREATHING SYSTEM PEDIA. AYRES + T PIECE INT.#2121 / ARM. 1606/9 1608/8;CM;37706;274.89473684210526;274.89473684210526;274.89473684210526;0.05
SMQ1216;IRRIGATION SET 2 WAY SM#TUR-Y / ABBOTT #6543;CM;46102;48.89473684210527;48.89473684210527;48.89473684210527;0.05
MS-B-001814;BANDAGE CREPE 4.5MTR X 10CM, LOCAL . # NA;CM;10284;9.094736842105265;9.094736842105265;9.094736842105265;0.05
MS-S-000598;SUTURE MONOCRYL 3-0 26MM.;CM;17471;35.09473684210527;35.09473684210527;35.09473684210527;0.05
MS-T-000157;TUBE FEEDING 12FR W/X-RAY LINE STERILE DISPOSABLE;CM;14221;4.6947368421052635;4.6947368421052635;4.6947368421052635;0.05
SMD1106;ARM SLING MEDIUM SCOTT;CM;13622;45.49473684210526;45.49473684210526;45.49473684210526;0.05
SMD1107;ARM SLING STRAP LARGE SCOTT #1203-03/80/0-01;CM;13622;51.09473684210526;51.09473684210526;51.09473684210526;0.05
SMI1304;CATHETER NELATON MALE 22CH #14-22-100;CM;45603;3.294736842105263;3.294736842105263;3.294736842105263;0.05
SMI1393;AIRWAY NASO PHARYNGEAL DISPOSABLE SIZE 7.0 MM #100/210/070/8888-247031;CM;42421;61.89473684210526;61.89473684210526;61.89473684210526;0.05
SMI8930;CATHETER FOLEY SILICON 2 WAY 16CH 5ML R.#14216/URO#41151630;CM;64444;61.89473684210526;61.89473684210526;61.89473684210526;0.05
SMB1002;BLADE SURGICAL #20 CARBON STER DISP MARTIN #10--155-- 20;CM;47569;0.6947368421052632;0.6947368421052632;0.6947368421052632;0.05
SMB1004;BLADE SURGICAL #11 CARBON FEATHER / MARTIN#10-155-11;CM;47569;0.6947368421052632;0.6947368421052632;0.6947368421052632;0.05
SMB1005;BLADE SURGICAL #15CARBON STLSTER MARTIN#10-155- 15/FEATHER;CM;47569;0.6947368421052632;0.6947368421052632;0.6947368421052632;0.05
SML0110;"SYRINGE TUBERCULIN W/NEEDLE 1ML 27GX 0.5"" (SML1528)";CM;59040;0.6947368421052632;0.6947368421052632;0.6947368421052632;0.05
SMS0001;ID BAND ADULT;CM;32048;0.6947368421052632;0.6947368421052632;0.6947368421052632;0.05
SMA1103;DRESSING SURGICAL 10X30CM MEPORE STER. CURA#30515;CM;62934;17.69473684210526;17.69473684210526;17.69473684210526;0.05
MS-S-003776;STEM HIP STANDARD CEMENTLESS 7.5MM #30396075;CM;55833;12533.684210526317;12533.684210526317;12533.684210526317;0.05
MS-C-001821;CANNULA TWIST-IN 7MMX7CM LONG W/NO-SQUIR CAP ARTHREX# AR-6570;CM;60478;773.6842105263158;773.6842105263158;773.6842105263158;0.05
MS-C-003834;CUFF DVT CALF MEDIUM DR.LIFE # DS022;CM;44784;967.6842105263158;967.6842105263158;967.6842105263158;0.05
MS-H-000061;HEAD BONNETT MIDLINE 25-29CM F&P #BC306-05;CM;61197;388.0842105263158;388.0842105263158;388.0842105263158;0.05
MS-H-000062;HEAD BONNETT MIDLINE 29-36CM F&P #BC309-05;CM;61197;388.0842105263158;388.0842105263158;388.0842105263158;0.05
MS-S-005542;"SUTURE 0 VICRYL; L-90CM; R NEEDLE; TAPER POINT; ETHICON # W9977";CM;44829;147.48421052631582;147.48421052631582;147.48421052631582;0.05
MS-S-001368;SOLUTION BETADINE/POVIDINE 10% 200ML;CM;41550;38.684210526315795;38.684210526315795;38.684210526315795;0.05
SMD1027;BANDAGE POP GYPSONA 15CM #62-7074;CM;10284;27.08421052631579;27.08421052631579;27.08421052631579;0.05
MS-D-000542;DRESSING TEGADERM IV ADVANCED 6.5 X 7.0 CM 3M # 1683;CM;62004;27.88421052631579;27.88421052631579;27.88421052631579;0.05
SMH1376;SUTURE MERSILK 0 ETHICON #W204 ( D& G #1022-61);CM;34601;22.68421052631579;22.68421052631579;22.68421052631579;0.05
SMA0240;SWAB ALCOHOL STERILE;CM;35792;0.08421052631578949;0.08421052631578949;0.08421052631578949;0.05
SMI1174;INTUBATION STYLET ADULT PORTEX #100/120/300;CM;38659;53.28421052631579;53.28421052631579;53.28421052631579;0.05
SML2051;INFUSION SET WITH REGULATOR;CM;35201;34.28421052631579;34.28421052631579;34.28421052631579;0.05
MS-C-001919;CURTAIN DISPOSABLE FOR PATIENT ROOM SIZE 4 MTR X 2.5MTR;CM;16216;349.2736842105263;349.2736842105263;349.2736842105263;0.05
MS-S-003788;SOLUTION METHYL CELLULOSE 2.5% W/CANNULA;CM;99999-99-99;401.0736842105263;401.0736842105263;401.0736842105263;0.05
SMI9524;CATHETER FOLEY SILICON 3 WAY 22CH 30ML R#34322;CM;64444;401.0736842105263;401.0736842105263;401.0736842105263;0.05
SMQ4700;KIT INFLATION DEVICE AVE #AC2205/MTY2030;CM;16173;729.4736842105264;729.4736842105264;729.4736842105264;0.05
MS-B-001160;"BLADE F/ LARYNGOSCOPE DIS. CURVED MACINTOSH SIZE 1 ; TIMESCO # DS-3940-157";CM;46828;100.27368421052633;100.27368421052633;100.27368421052633;0.05
MS-C-000124;CATHETER FOLEY SILICON 3WAY/24CH/ 30ML;CM;64444;100.27368421052633;100.27368421052633;100.27368421052633;0.05
MS-D-001120;DRESSING BIOPATCH PROTECTIVE DISK W/CHG 86.8MG 13- 20FR 7MM HOLE, JOHNSON & JOHNSON # 44152;CM;62934;250.67368421052632;250.67368421052632;250.67368421052632;0.05
MS-I-000161;INFULSION I.V SET VENTED WITH REGULATOR F/ PHOTOSENSITIVE DRUGS ANGIPLAST #SP-08A;CM;36244;86.87368421052632;86.87368421052632;86.87368421052632;0.05
SMA0052;DRESSING TEGADERM WTRPROOF ADHESIVE 9X25CM #3591/PHARMAPLAST;CM;62004;36.073684210526324;36.073684210526324;36.073684210526324;0.05
SMH1283;SUTURE VICRYL PLUS 2/0 ETHICON#VCP317H / W9121 (D&G 9819-51);CM;44829;68.67368421052632;68.67368421052632;68.67368421052632;0.05
MS-S-000520;SWAB GAUZE XRAY DETECTABLE 10X10CM 12 PLY STERILE.;CM;35792;1.4736842105263157;1.4736842105263157;1.4736842105263157;0.05
SMI1164;"CATHETER SUCTION 16CHX22"" W/ CONTROL BD #02-3069";CM;16779;0.6736842105263159;0.6736842105263159;0.6736842105263159;0.05
SMH1371;SUTURE MERSILK 3/0 ETHI.#W502/ (D&G#1074-41) ACUFIRM #42018301;CM;13910;30.873684210526317;30.873684210526317;30.873684210526317;0.05
SME1136;GELFOAM SPONGE SIZE 50 80X50X10MM CS-010;CM;33393;101.06315789473685;101.06315789473685;101.06315789473685;0.05
SML0542;INTRAFIX SET INFUSION JM-S2047;CM;36244;2.8631578947368426;2.8631578947368426;2.8631578947368426;0.05
MS-B-000471;BAG COLOSTOMY STOMAHESIVE 70MM CONVATEC#400949;CM;46206;85.26315789473685;85.26315789473685;85.26315789473685;0.05
MS-S-003686;"SPONGE LAP PREWASHED DETECTABLE RING 18X18"" 12PLY STERILE";CM;61965;26.463157894736845;26.463157894736845;26.463157894736845;0.05
SMA0032;BANDAGE GAUZE COTTON 4CMX4M;CM;58964;5.2631578947368425;5.2631578947368425;5.2631578947368425;0.05
SMA1101;DRESSING SURGICAL 9/10X20CM ARGO /CURAP#30513 / NEOP#217 427/7;CM;62934;10.263157894736842;10.263157894736842;10.263157894736842;0.05
SME1260;DRAPE SURGICAL COVER SIZE 165CMX110CM STERIPHARMA (BIG) #1016;CM;62934;37.06315789473685;37.06315789473685;37.06315789473685;0.05
SMI1233;CATHETER UMBILICAL ARTERY 5FR SHERWOOD #160226/270- 05;CM;10759;21.463157894736845;21.463157894736845;21.463157894736845;0.05
SML2024;"NEEDLE SPINAL 25G/3.5""";CM;35212;26.463157894736845;26.463157894736845;26.463157894736845;0.05
SMO2322;PEN MARKING VIOMEDEX #VX200;CM;32313;46.66315789473684;46.66315789473684;46.66315789473684;0.05
SMQ1173;SYRINGE WITHOUT NEEDLE 3CC / 3ML;CM;63095;0.6631578947368422;0.6631578947368422;0.6631578947368422;0.05
SMQ1174;SYRINGE 5ML WITH & WITHOUT NEEDLE STERILE;CM;63095;0.6631578947368422;0.6631578947368422;0.6631578947368422;0.05
MS-M-000147;MASK FACE SURGEON BLUE EAR-LOOP 3PLY;CM;35177;0.2631578947368421;0.2631578947368421;0.2631578947368421;0.05
SMH1441;STAPLER PROXIMATE SKIN PMW35 (D&G #8037-12);CM;34606;202.86315789473684;202.86315789473684;202.86315789473684;0.05
MS-S-002898;SUCTION CLOSED SYSTEM W/TRACHEOSTMY PORT SIZE 14 #JM-C2409-14-72T;CM;99999;198.45263157894738;198.45263157894738;198.45263157894738;0.05
MS-W-000146;WOUND DRAINAGE HI-VAC CH-18 #392-1800;CM;35824;251.45263157894738;251.45263157894738;251.45263157894738;0.05
SMI1400;CATHETER TROCAR CHESTDRAIN 20CHX40CM ARGYLE #8888- 561043;CM;37482;198.45263157894738;198.45263157894738;198.45263157894738;0.05
SMI6357;TUBE TRACHEOSTOMY SIZE SHILEY PEDIATRIC #4.5-PED;CM;35404;198.45263157894738;198.45263157894738;198.45263157894738;0.05
SME1361;MASK RESPIRATOR PARTICULATE N95 3M #1860;CM;64847;41.05263157894737;41.05263157894737;41.05263157894737;0.05
SMH2716;SUTURE MERSILK BLACK I 10X75CM N/NDL ETHI.#W225;CM;34601;37.05263157894737;37.05263157894737;37.05263157894737;0.05
MS-N-000046;NEEDLE FISTULA 16G,VENOUS 25MM,GVR25;CM;32111;22.05263157894737;22.05263157894737;22.05263157894737;0.05
SMA1100;DRESSING SURGICAL WOUND 9/10X15CM MEP#67100/CURA#30512NEO217422/8(SMA3414);CM;62184;4.852631578947369;4.852631578947369;4.852631578947369;0.05
SML1538;NEEDLE FISTULA 16G VENOUS/ARTERIAL KIMAL #K67/3;CM;32111;22.05263157894737;22.05263157894737;22.05263157894737;0.05
SML1528;SYRINGE INSULIN 1ML W/NEEDLE 29/27X0.5 .;CM;38501;0.8526315789473685;0.8526315789473685;0.8526315789473685;0.05
SML2006;"SYRINGE INSULIN 0.5ML U-100 29G X 0.5"" #AE2327/1837";CM;59040;0.8526315789473685;0.8526315789473685;0.8526315789473685;0.05
SMS0004;ID BAND INFANT;CM;32048;0.8526315789473685;0.8526315789473685;0.8526315789473685;0.05
SMR0011;BLADE RAZOR DOUBLE EDGE SHAVE PREP;CM;37521;9.252631578947367;9.252631578947367;9.252631578947367;0.05
SMF1051;SOLUTION ULTRA STOP 30ML KARL STORZ #15006C;CM;32043;374.8526315789474;374.8526315789474;374.8526315789474;0.05
SMH1292;SUTURE VICRYL PLUS 1 ETHICON #VCP353H / W9231 /D+G #9831-71;CM;44829;95.25263157894737;95.25263157894737;95.25263157894737;0.05
SMI1126;"SET ADMN DOSIFIX PEDIA 150ML/100ML #JM-S2411-B60S
/MDM300158";CM;47534;34.45263157894737;34.45263157894737;34.45263157894737;0.05
SMJ1663;FILTER FOR THERMOVENT HEPA ID PTX # 100/585/000;CM;47739;28.05263157894737;28.05263157894737;28.05263157894737;0.05
MS-E-000547;EMBOLIC STANDARD VISCOSITY SQUID, BALT -FRANCE # SQUID12;CM;83700-00-00;7736.842105263158;7736.842105263158;7736.842105263158;0.05
MS-S-004182;SET SUPRAPUPIC SLICONE 15FR,COLOPLAST # AJ8915;CM;32021;1050.842105263158;1050.842105263158;1050.842105263158;0.05
SMI6079;TUBE ENDOTRACH 5.0MM UNCUFFED SHERIDAN #5-10410;CM;99999;41.6421052631579;41.6421052631579;41.6421052631579;0.05
SML1689;CANNULA NASAL OXYGEN NEONATES REF. 301-0000;CM;35201;17.642105263157898;17.642105263157898;17.642105263157898;0.05
SMA1041;"BANDAGE DELTA ROLL 10CMX2.75M LOH #92842
/DAM#325532/8";CM;47011;11.042105263157895;11.042105263157895;11.042105263157895;0.05
SME1297;GOWN ISOLATION;CM;35452;4.642105263157895;4.642105263157895;4.642105263157895;0.05
SMI1102;CATHETER NELATON MALE 12CH #14-12-100;CM;34096;3.442105263157895;3.442105263157895;3.442105263157895;0.05
MS-I-000029;INTUBATION STYLET PEDIATRIC.;CM;46972;60.242105263157896;60.242105263157896;60.242105263157896;0.05
MS-C-003659;"CIRCUIT BREATHING FULL SET ADULT F/ANESTHESIA DISP 2.0M
,BIOTEK BIOTEK # BOT124000-B";CM;37704;189.63157894736844;189.63157894736844;189.63157894736844;0.05
MS-M-000246;MASK N95 NIOSH HEALTH CARE & SURGICAL PARTICULATE RESPIRATOR SIZE SMALL 3M#1860S;CM;35177;154.23157894736843;154.23157894736843;154.23157894736843;0.05
MS-M-000057;MASK FACE SILICON DISP.SIZE 5;CM;57824;41.231578947368426;41.231578947368426;41.231578947368426;0.05
SMA3445;COTTON ROLL 1000 GMS;CM;58233;69.63157894736842;69.63157894736842;69.63157894736842;0.05
SME1168;SWAB GAUZE 5X5CM 8-PLY PLAIN STERILE;CM;48131;0.23157894736842105;0.23157894736842105;0.23157894736842105;0.05
SMA3417;DRESSING IV TEGADERM TRANSP. 6X7CM 3M#1623W/PHARMAPLAST;CM;62934;5.231578947368421;5.231578947368421;5.231578947368421;0.05
MS-T-000641;TUBE FEEDING COMBISET 1.01 COMPAT STANDARD;CM;14221;84.23157894736842;84.23157894736842;84.23157894736842;0.05
MS-C-001907;"CIRCUIT BREATHING ADULT LATEX FREE, DISP; 1.5 M (59"") FOR VENT.MODEL OXYLOG 3000, 3000+, 2000+ VEN";CM;37704;712.2315789473685;712.2315789473685;712.2315789473685;0.05
MS-N-000458;NASAL TUBING 70MM F&P #BC181-05;CM;37591;319.4315789473684;319.4315789473684;319.4315789473684;0.05
SMI5346;CATHETER DIALYSIS DOUBLE LUMEN 12FR 15CM BIO#EF-7613;CM;37278;750.621052631579;750.621052631579;750.621052631579;0.05
SME1076;KIT SHROUD ADULT DISPOSABLE;CM;13583;180.42105263157896;180.42105263157896;180.42105263157896;0.05
MS-B-000421;BLADE F/LARYNGOSCOPE DISPOSABLE CURVED MACINTOSH SIZE 4 #7044000;CM;46828;78.02105263157895;78.02105263157895;78.02105263157895;0.05
MS-C-003617;CATHETER FOLEY BALLOON 2WAY 12CH 30ML PURE SILICON POLYMED # C12SIL;CM;64444;46.42105263157895;46.42105263157895;46.42105263157895;0.05
MS-M-000034;MASK LARYNGEAL DISPOSABLE SIZE 4;CM;45036;109.62105263157895;109.62105263157895;109.62105263157895;0.05
MS-M-000106;MASK LARYNGEAL SIZE 1.5 DISPOSABLE;CM;45036;97.02105263157895;97.02105263157895;97.02105263157895;0.05
MS-N-000462;NASAL MASK BUBBLE CPAP LARGE F&P #B800-10;CM;37591;208.22105263157897;208.22105263157897;208.22105263157897;0.05
SMA1141;DRESSING 10CMX10CM OMNIFIX #6615 /MAFIX #350200/CURA#30342;CM;62934;40.621052631578955;40.621052631578955;40.621052631578955;0.05
SMH2566;SUTURE PROLENE 5/0 ETHICON #EH7977H/W8721;CM;13909;166.02105263157895;166.02105263157895;166.02105263157895;0.05
SML1651;SET BLOOD ADMINISTRATION #TB -A200;CM;38569;17.221052631578946;17.221052631578946;17.221052631578946;0.05
SME0044;GLOVES SURGEON SIZE 8.5 STERILE;CM;47509;3.0210526315789474;3.0210526315789474;3.0210526315789474;0.05
SME1003;GLOVES SURGEON SIZE 6.5 STERILE;CM;56293;6.221052631578948;6.221052631578948;6.221052631578948;0.05
SMI1196;CATHETER CONDOM MALE LARGE URIDROP;CM;63797;4.221052631578948;4.221052631578948;4.221052631578948;0.05
MS-P-001779;PROBE COVER F/THERMOMETER WELCH ALLYN # 05031-101;CM;37340;0.6210526315789474;0.6210526315789474;0.6210526315789474;0.05
SMI1257;MASK OXYGEN PEDIATRIC W/1.8MTR TUBING JAMJ#Y1002M;CM;35171;9.821052631578947;9.821052631578947;9.821052631578947;0.05
SMC1068;COVER STERILE F/CAMERA 13X250 KARL STORZ #538X/9050X;CM;17977;34.821052631578944;34.821052631578944;34.821052631578944;0.05
MS-P-004593;PUMP NON-STERILE MAX SUPPLIES, PENUMBRA #IAPS2;CM;15615;1768.421052631579;1768.421052631579;1768.421052631579;0.05
SMI8820;PTCA SET MERIT #K09-05166A;CM;17521;1243.421052631579;1243.421052631579;1243.421052631579;0.05
MS-N-000748;NASAL TUBING UNIVERSAL ADAPTOR 70MM F&P #BC191-05;CM;35202;374.0105263157895;374.0105263157895;374.0105263157895;0.05
SMI1325;CVP MONITORING SET (MEDIFIX)B.BRAUN #427662/0;CM;62807;108.61052631578949;108.61052631578949;108.61052631578949;0.05
MS-T-000910;TUBE ENDOTRACHEAL ORAL/RAE 3.5 CUFFED SMD # 1673512A;CM;47691;49.61052631578948;49.61052631578948;49.61052631578948;0.05
SMD1085;"BANDAGE FIBREGLASS WHITE 3"" 3M #82003/S&N #4792";CM;33536;58.21052631578947;58.21052631578947;58.21052631578947;0.05
SMI0135;TUBE E.T. O/N 7.5CUFFED PORTEX #100/199/075 (SMI9243);CM;47691;59.61052631578948;59.61052631578948;59.61052631578948;0.05
SMI1199;TUBE ENDOTRACH 4.0MM CUFFED O/N #5-10108/107-40;CM;47691;49.61052631578948;49.61052631578948;49.61052631578948;0.05
SMM0002;MASK OXYGEN ADULT BAXTER/SALTERLABS #8130;CM;35173;31.610526315789475;31.610526315789475;31.610526315789475;0.05
SMA1098;"DRESSING SURGICAL 6X7CM NEO#416/2
/CUR#30510/COS#1277626";CM;62184;1.4105263157894739;1.4105263157894739;1.4105263157894739;0.05
SMC0048;CUP MEDICINE 1 OZ;CM;58784;0.2105263157894737;0.2105263157894737;0.2105263157894737;0.05
MS-M-000241;MASK FACE W/PLASTIC SHIELD;CM;64847;29.010526315789473;29.010526315789473;29.010526315789473;0.05
MS-N-000741;NEEDLE CHIBA PCN 18G,COLOPLAST # RAC018;CM;61503;376.0105263157895;376.0105263157895;376.0105263157895;0.05
SMI9926;AORTEC ROOT CANNULA W/VENT LINE #AR-11114,CALMED;CM;34893;376.0105263157895;376.0105263157895;376.0105263157895;0.05
MS-B-000309;BUTTON XO WITH 15MM CONTINUOUS LOOP LINVATEC #T5015;CM;65038;2100;2100;2100;0.05
MS-B-000420;BLADE F/LARYNGOSCOPE DISPOSABLE CURVED MACINTOSH SIZE 3 #7043000;CM;46828;88.20000000000002;88.20000000000002;88.20000000000002;0.05
MS-B-001094;BREATHING CIRCUIT DISPOSABLE VENTSTAR (N) 180 DRAEGER # MP00333 / MP02607;CM;37706;705.6000000000001;705.6000000000001;705.6000000000001;0.05
MS-C-001574;CATHETER PERM DUAL LOUBLE LUMEN 15.5FR X 19 ? 24 CM,MEDCOMP # THD155024SE;CM;46979;2100;2100;2100;0.05
MS-D-000093;DRESSING OMNIFIX 20CMX10MTR #HARTTMAN;CM;83700-00-00;88.20000000000002;88.20000000000002;88.20000000000002;0.05
MS-K-000172;K-WIRE 0.8MM X 10MM.OSTEONIC#D8P.04080;CM;35685;176.40000000000003;176.40000000000003;176.40000000000003;0.05
MS-S-001976;SUCTION CLOSED SET SIZE 16 W/L #FS-563-1651-1;CM;63465;352.80000000000007;352.80000000000007;352.80000000000007;0.05
MS-S-002813;SCREW INTERFERENCE 9 X 30MM BIOABSORBABLE LINVATEC #C8015;CM;45039;1638;1638;1638;0.05
MS-S-004187;STENT URETERAL JJ BIOSOFT 6 FR X 26 CM ,COLOPLAST # BCAA64;CM;47035;1096.2;1096.2;1096.2;0.05
MS-S-004193;STENT URETERAL JJ VORTEK 6FR X 26 CM,COLOPLAST # ACB764;CM;47035;1096.2;1096.2;1096.2;0.05
MS-S-005484;SUCTION FLOOR PUDDLEVAC CONMED LINVATEC # 9321;CM;63648;617.4;617.4;617.4;0.05
MS-S-005661;SCREW HEADLESS CANNULATED 2.2 MM X 18 MM SHORT TIT. OSTEONIC D1D.22180;CM;56642;2520;2520;2520;0.05
MS-S-007919;STEM EXTENSION MALE TAPER 14X25MM # 42014225 # 42004225;CM;38155;2520;2520;2520;0.05
MS-S-009473;SCREW LOCKING 5X70MM, CHM # 3.5210.070;CM;99999;945.4000000000001;945.4000000000001;945.4000000000001;0.05
MS-S-009483;SCREW LOCKING 5.0X65MM, CHM # 3.5210.065;CM;99999;945.4000000000001;945.4000000000001;945.4000000000001;0.05
MS-S-010292;SCREW LOCKING 1.5X7MM, OSTEONIC # A6.15070;CM;56642;945.4000000000001;945.4000000000001;945.4000000000001;0.05
MS-S-010515;SCREW CANCELLOUS 6.5 X 50 MM, CHM #3.1603.050;CM;56642;1663.2;1663.2;1663.2;0.05
MS-T-001559;TOTAL KNEE ACS LD SET WITHOUT MALE STEM IMPLANTCAST # 00194;CM;33665;15120;15120;15120;0.05
SMA0168;EYE PAD 56X70MM #415450/1;CM;11661;1.2;1.2;1.2;0.05
SMA0643;"SPONGE LAP PRE WASHED DETECTABLE RING 18X18"" 4/8PLY STERILE";CM;61965;20.6;20.6;20.6;0.05
SME1167;SWAB GAUZE 10X10CM,2EA/PK 8-12-PLY STERILE;CM;48131;0.6;0.6;0.6;0.05
SMH1276;SUTURE VICRYL 5/0 W9982 1/2 CIRCLE ROUND BODIED/D9/9105-21;CM;44829;108;108;108;0.05
SMI1072;CATHETER FOLEY BALLON 2 WAY 16CH 30ML LATEX STERILE;CM;64444;30;30;30;0.05
SMI1168;AIRWAY GUEDEL SIZE 3 ADULT ORANGE 80MM STER. DISP. #1- 1504-80;CM;33089;16.400000000000002;16.400000000000002;16.400000000000002;0.05
SMI5357;AIRWAY NASOPHARYNGEAL DISPOSABLE SIZE 8 PORTEX #100/210/080;CM;42422;88.20000000000002;88.20000000000002;88.20000000000002;0.05
SMI9966;TUBING W/EXT TUBE STERILE 10/BOX#AR-6415,ARTHRIX.;CM;60738;695;695;695;0.05
SML2037;NEEDLE SPINAL COMBINED EPIDURAL 18G PROTEX#100/491/718;CM;58292;705.6000000000001;705.6000000000001;705.6000000000001;0.05
