DEPARTMENT,CODE,SERVICE DESCRIPTION,Price 2022,price 2023,TYPE,LOS
SURGERY CLINIC,MTSUR-0069,BANDING OF HAEMORRHOIDS,1446.32124,1547.5637268,SERVICE,
vascular,VAS-0026,Below Knee Amputation,21055.2888,22529.159016,PKG,5 Days
OPTHALMOLOGY,MTOPT-0017,BIOPSY OF CONJUNCTIVA,923.7009599999999,988.3600272,SERVICE,
DENTAL,FMDNTO0036,BITE PLANE,1798.78608,1924.7011056000001,SERVICE,
NURSING ADMINISTRN,FMNUR-0051,BLOOD EXTRACTION,48.615840000000006,52.01894880000001,SERVICE,
SURGERY CLINIC,MTSUR-0078,BONE MARROW ASPIRATION,941.9319,1007.8671330000001,SERVICE,
DENTAL,FMDNTO0039,"BRACKET, BAND OR ARCH WIRE",297.77202000000005,318.6160614000001,SERVICE,
E.N.T,ENT-0013,Bronchoscopy,4211.05776,4505.8318032,PKG,1 Day
PLASTIC SURGERY,FMPSDH0006,BURN DRESSING 10 - 20%,1002.7017000000001,1072.8908190000002,SERVICE,
PLASTIC SURGERY,FMPSDH0005,BURN DRESSING 20 - 30%,1598.24574,1710.1229418000003,SERVICE,
EMERGENCY,FMERDA0011,BURN DRESSING 5 - 10%,352.46484,377.1373788,SERVICE,
ORTHOPAEDIC,FMORT-9000,C.P. PROGRAM - 2 SESSION (P.D),522.62028,559.2036996,SERVICE,
DENTAL,FMDNTS0041,CALDWELL-LUC OPERATION,3874.0747499999998,4145.2599825,SERVICE,
home care,HCXRY-0012,CAROTID DOPPLER,4861.584,5201.89488,SERVICE,
vascular,VAS-0020,Carotid Endarterectomy,24399.36408,26107.319565600003,PKG,4 Days
NEUROSURGERY,MTNEU-0001,CARPAL TUNNEL RELEASE,3242.6765280000004,3469.663884960001,SERVICE,
NURSING ADMINISTRN,FMNUR-0007,CATHETERIZATION,170.15544,182.0663208,SERVICE,
E. N. T.,FMENTN2015,CAUTERY - SUBMUCOSAL DIATHERMY,711.00666,760.7771262000001,SERVICE,
DENTAL,FMDNTO0043,CEPHALOMETRIC COMPUTER ANALYS.,474.00444000000005,507.1847508000001,SERVICE,
E. N. T.,FMENTK0004,CERVICAL NODE BIOPSY,1804.8630600000001,1931.2034742000003,SERVICE,
DENTAL,FMDNTS0164,CHIN AUGMENTATION (SMALL),2210.501475,2365.23657825,SERVICE,
PLASTIC SURGERY,MTPSD-0030,CIRCUMCISION UNDER G.A.,820.3923000000001,877.8197610000002,SERVICE,
OBG-YN,OBG-0048,Classical Repair,12757.027919999999,13650.019874399999,PKG,6 Days
DENTAL,FMDNTS0039,CLOSURE OF ACCIDENTAL OPENING OF MAX. SINUS (LARGE),2210.501475,2365.23657825,SERVICE,
DENTAL,FMDNTS0037,CLOSURE OF ACCIDENTAL OPENING OF MAX. SINUS (SMALL),1889.94078,2022.2366346000001,SERVICE,
DENTAL,FMDNTS0040,CLOSURE OF CHRONIC  ORO-ANTRALFISTULA,3322.588815,3555.1700320500004,SERVICE,
Surgical,SUR-0056,Closure of Colostomy,8112.4789200000005,8680.352444400001,PKG,2 Days
MEDICAL TOWER EMERGENCY UNIT,MTNUR-0009,COLD COMPRESS,103.30866000000002,110.54026620000002,SERVICE,
Surgical,SUR-0044,Colostomy,7307.42376,7818.9434232,PKG,2 Days
PHYSIOTHERAPY,FMPTD-2097,COMBINE THERAPY [ULTRA SOUND +,115.46261999999999,123.5450034,SERVICE,
DENTAL,FMDNTS0107,COMPLEX FRACTURE,3874.0747499999998,4145.2599825,SERVICE,
DENTAL,FMDNTS0106,COMPOUND FRACTURE,2771.1028799999995,2965.0800815999996,SERVICE,
E. N. T.,FMENTM0001,CONDYLECTOMY,2679.94818,2867.5445526,SERVICE,
E. N. T.,MTENT-0062,CONTROL OF EPISTAXSIS BY ANT. PACKING (G.A.),1701.5544,1820.6632080000002,SERVICE,
E. N. T.,FMENTP2014,CONTROL OF HAEMORRHAGE AFTER -,2114.7890399999997,2262.8242727999996,SERVICE,
ORTHOPAEDIC,FRMORT-078,CORE DECOMPRESSION,2187.7128000000002,2340.8526960000004,SERVICE,
Ophthalmology,OPT-0004,Corneal Graft Suture Removal,4087.20312,4373.3073384,PKG,Day Case
CARDIOLOGY,FMCARS0014,CORONARY ANGIOGRAPHY,2673.8712,2861.0421840000004,SERVICE,
CATH LAB,FMCAT-0013,CORONARY STENTING,1215.396,1300.47372,SERVICE,
ORTHOPAEDIC,FMORT-0765,COSTOPLASTY,3242.6765280000004,3469.663884960001,SERVICE,
neurology,NEU-0027,Cranioplasty,28610.42184,30613.1513688,PKG,7 Days
OPTHALMOLOGY,MTOPT-0019,CYCLOCRYOTHERAPY,3242.6765280000004,3469.663884960001,SERVICE,
Ophthalmology,OPT-0023,Cyclodialysis,10032.22584,10734.4816488,PKG,3 Days
OBSTETRICS & GYNE,FMOBG-0051,CYSTOSCOPY,1007.2594349999999,1077.76759545,SERVICE,
LABORATORY,FMLAB-9792,CYTOGENETICS LEUKEMIC BLOOD / BONE MARROW,2809.995552,3006.69524064,SERVICE,
NEUROLOGY,FMNUM-1000,DAY CARE SUPERVISION,328.15692,351.12790440000003,SERVICE,
E. N. T.,FMENTE3012,DEBRIDEMENT - EAR INFECTION,425.3886,455.16580200000004,SERVICE,
CARDIO THORACIC SURGERY,FMCTS-0010,DECORTICATION,5955.4404,6372.321228000001,SERVICE,
MEDICAL TOWER EMERGENCY UNIT,MTNUR-0016,DEFIBRILLATOR,1671.1695,1788.1513650000002,SERVICE,
OBSTETRICS & GYNE,MTOBG-0020,DIAGNOSTIC LAPAROSCOPY,3472.99407,3716.1036549000005,SERVICE,
NEUROLOGY,FMNUM-0033,DIGITAL EEG,911.547,975.3552900000001,SERVICE,
ONCOLOGY/NUCLEAR MED,FMONC-1001,DOCTOR'S DAYCARE SUPERVISION,121.5396,130.047372,SERVICE,
UROLOGY CLINIC,MTURO-0027,DORSAL VEIN LIGATION,4545.581040000001,4863.771712800001,SERVICE,
DENTAL,FMDNTS0124,DRESSING OF WOUND (LARGE),565.15914,604.7202798,SERVICE,
DENTAL,FMDNTS0123,DRESSING OF WOUND (MEDIUM),376.77275999999995,403.14685319999995,SERVICE,
DENTAL,FMDNTS0122,DRESSING OF WOUND (SMALL),194.46336000000002,208.07579520000004,SERVICE,
ORTHOPAEDIC,FMORT-0424,DRESSING OF WOUND LARGE,376.77275999999995,403.14685319999995,SERVICE,
NEPHROLOGY,FMNEP-0035,E.C.G.,220.290525,235.71086175000002,SERVICE,
PSYCHIATRY,FMPSYB0014,E.C.T. WITH ANAESTHESIA,814.3153199999999,871.3173924,SERVICE,
X-RAY,FMXRY-0237,EACH ADDITIONAL RUN,1306.5507,1398.0092490000002,SERVICE,
E. N. T.,FMENTE3019,EAR PLUG,206.61732000000003,221.08053240000004,SERVICE,
CARDIOLOGY,FMCAR-0004,ECHO CARDIOGRAM 2D + M MODE,1215.396,1300.47372,SERVICE,
NEUROLOGY,FMMTR-0005,ECHO CARDIOGRAM 2D + M MODE + DOPPLER (FULL STUDY),1452.3982199999998,1554.0660954,SERVICE,
CARDIOLOGY,FMCARS0023,ECHO FOLLOW UP,668.4678,715.2605460000001,SERVICE,
PAEDIATRICS/SUG,FMPDTC0005,ECHO FULL STUDY,1239.70392,1326.4831944,SERVICE,
PAEDIATRICS/SUG,FMPDTC0006,ECHO REPEAT,711.00666,760.7771262000001,SERVICE,
Ophthalmology,OPT-0003,Ectropion,3406.0026,3644.422782,PKG,Day Case
NEUROSURGERY,FMNEU-0151,ENDOSCOPIC VENTRICULOSTOMY,3894.128784,4166.71779888,SERVICE,
LABORATORY,FMLABM0065,ENDOTOXIN IN WATER,1282.24278,1371.9997746000001,SERVICE,
SURGERY CLINIC,FMSUR-0008,ENDOTRACHEAL INTUBATION,376.77275999999995,403.14685319999995,SERVICE,
NURSING ADMINISTRN,FMNUR-0019,ENDOTRACHEAL TUBE,91.1547,97.53552900000001,SERVICE,
DENTAL,FMDNTS0029,ENUCLEATION OF LARGE CYST,2807.56476,3004.0942932000003,SERVICE,
DENTAL,FMDNTS0028,ENUCLEATION OF MODERATE CYST,2050.98075,2194.5494025000003,SERVICE,
DENTAL,FMDNTS0027,ENUCLEATION OF SMALL CYST,1889.94078,2022.2366346000001,SERVICE,
SURGERY CLINIC,FMSUR-0315,EXAMINATION UNDER G.A.,2880.48852,3082.1227164,SERVICE,
SURGERY CLINIC,MTSUR-0022,EXCISION OF ANAL FISSURE,3889.2672,4161.515904,SERVICE,
orthopedic,ORT-0065,Excision of Cervical Rib,14305.21092,15306.5756844,PKG,5 Days
orthopedic,ORT-0013,Excision of Ganglion,4087.20312,4373.3073384,PKG,Day Case
vascular,VAS-0021,Excision of Haemangioma (Large),17370.61326,18586.5561882,PKG,4 Days
vascular,VAS-0016,Excision of Haemangioma (Small),11054.026619999999,11827.8084834,PKG,3 Days
orthopedic,ORT-0035,Excision of Head of Radius,4644.549,4969.66743,PKG,1 Day
E. N. T.,MTENT-0015,EXCISION OF KELOID (L.A.),2284.9444799999997,2444.8905935999996,SERVICE,
SURGERY CLINIC,MTSUR-0026,EXCISION OF PLANTAR WART,267.38712,286.1042184,SERVICE,
E. N. T.,FMENTE2009,EXCISION OF PRE-AURICULAR -,3587.8489919999997,3838.99842144,SERVICE,
VASCULAR SURGERY,FMVAS-0046,EXCISION OF SWELLING,2230.25166,2386.3692762,SERVICE,
PEDIATRIC SURGERY,FMPDS-0061,EXCISION OF THYROGLOSSAL CYST,4088.592144,4374.793594080001,SERVICE,
DENTAL,FMDNTS0129,EXCISION OF TONGUE (PARTIAL),2807.56476,3004.0942932000003,SERVICE,
SURGERY CLINIC,MTSUR-0023,EXCISION OF TONGUE MASS,3242.6765280000004,3469.663884960001,SERVICE,
DENTAL,FMDNTO0033,EXPANSION SCREW,2019.076605,2160.41196735,SERVICE,
SURGERY CLINIC,FMSUR-0092,EXPLORATORY LAPAROTOMY,4679.2746,5006.823822,SERVICE,
SURGERY CLINIC,FMSUR-0262,EXPLORATORY THORACOTOMY,4287.917088,4588.071284160001,SERVICE,
EXT. SERV/EXT. DOCTO,FMEXS-0004,EXTERNAL DOCTORS FEE,467.92746,500.6823822,SERVICE,
vascular,VAS-0010,Femoral Embolectomy,13871.71968,14842.740057600002,PKG,2 Days
EMERGENCY,FMERDA0061,FLEET CLEANSING ENEMA,72.92376,78.0284232,SERVICE,
ORTHOPAEDIC WORKSHOP,FMORW-0012,FOREARM SLAB W/O COVER,486.1584,520.189488,SERVICE,
E. N. T.,FMENTN2001,FOREIGN BODY REMOVAL,376.77275999999995,403.14685319999995,SERVICE,
DENTAL LAB,FMDNL-0055,FULL CROWN CAST,170.15544,182.0663208,SERVICE,
DENTAL LAB,FMDNL-0004,FULL DENTURE (UPPER OR LOWER),340.31088,364.1326416,SERVICE,
PEDIATRIC SURGERY,FMPDS-0027,GASTROSTOMY,3828.4973999999997,4096.492218,SERVICE,
NURSING ADMINISTRN,FMNUR-0026,GLUCOTEST,68.36602500000001,73.15164675000001,SERVICE,
DENTAL,FMDNTO0003,GRADE I MALOCCL. 2ND DEPOSIT,2679.94818,2867.5445526,SERVICE,
DENTAL,FMDNTO0001,GRADE I MALOCCLUSION TOTAL,10687.888574999999,11436.04077525,SERVICE,
DENTAL,FMDNTO0006,GRADE II MALOCCL. 1ST DEPOSIT,6681.639509999999,7149.3542757,SERVICE,
DENTAL,FMDNTO0007,GRADE II MALOCCL. 2ND DEPOSIT,4010.8068000000003,4291.563276000001,SERVICE,
DENTAL,FMDNTO0008,GRADE II MALOCCL. 3RD DEPOSIT,2679.94818,2867.5445526,SERVICE,
DENTAL,FMDNTO0010,GRADE III MALOCCL. 1ST DEPOSIT,8017.055865,8578.24977555,SERVICE,
DENTAL,FMDNTO0011,GRADE III MALOCCL. 2ND DEPOSIT,5350.78089,5725.3355523,SERVICE,
DENTAL,FMDNTO0012,GRADE III MALOCCL. 3RD DEPOSIT,2679.94818,2867.5445526,SERVICE,
DENTAL,FMDNTO0014,GRADE IV MALOCCL. 1ST DEPOSIT,9347.914485,10002.26849895,SERVICE,
DENTAL,FMDNTO0015,GRADE IV MALOCCL. 2ND DEPOSIT,6681.639509999999,7149.3542757,SERVICE,
DENTAL,FMDNTO0016,GRADE IV MALOCCL. 3RD DEPOSIT,2679.94818,2867.5445526,SERVICE,
DENTAL,FMDNTO0018,GRADE V MALOCCL. 1ST DEPOSIT,10687.888574999999,11436.04077525,SERVICE,
DENTAL,FMDNTO0019,GRADE V MALOCCL. 2ND DEPOSIT,8017.055865,8578.24977555,SERVICE,
DENTAL,FMDNTO0020,GRADE V MALOCCL. 3RD DEPOSIT,2679.94818,2867.5445526,SERVICE,
DENTAL,FMDNTO0022,GRADE VI MALOCCL. 1ST DEPOSIT,12014.18946,12855.182722200001,SERVICE,
DENTAL,FMDNTO0023,GRADE VI MALOCCL. 2ND DEPOSIT,9347.914485,10002.26849895,SERVICE,
DENTAL,FMDNTO0024,GRADE VI MALOCCL. 3RD DEPOSIT,2679.94818,2867.5445526,SERVICE,
DENTAL,FMDNTO0026,GRADE VII MALOCCL. 1ST DEPOSIT,13349.605814999999,14284.07822205,SERVICE,
DENTAL,FMDNTO0027,GRADE VII MALOCCL. 2ND DEPOSIT,10687.888574999999,11436.04077525,SERVICE,
DENTAL,FMDNTO0028,GRADE VII MALOCCL. 3RD DEPOSIT,2679.94818,2867.5445526,SERVICE,
DENTAL,FMDNTS0231,H.A. GRANULES FILLER IN SMALL  CAVITY,376.77275999999995,403.14685319999995,SERVICE,
DENTAL,FMDNTS0232,H.A. GRANULESS FILLER IN LARGE CAVITY,595.5440400000001,637.2321228000002,SERVICE,
DENTAL,FMDNTO0037,HABIT BREAKING APPLIANCE,1798.78608,1924.7011056000001,SERVICE,
PHYSIOTHERAPY,FMEGD-0002,HAND THERAPY,133.69356,143.0521092,SERVICE,
DENTAL,FMDNTS0130,HEMIGLOSSECTOMY,3322.588815,3555.1700320500004,SERVICE,
PHYSIOTHERAPY,FMPTD-2116,HEMIPLEGIA P.T. 3 PROCEDURES,2372.452992,2538.52470144,SERVICE,
SURGERY CLINIC,MTSUR-0077,HERNIOTOMY IN CHILDREN,3087.10584,3303.2032488000004,SERVICE,
Surgical,SUR-0076,High Anal Fistula,9809.287488,10495.93761216,PKG,4 Days
ORTHOPAEDIC WORKSHOP,FMORW-0023,HIP SPICA ABDUCTION ORTHOSIS,5062.12434,5416.473043800001,SERVICE,
CARDIOLOGY,FMCAR-0006,HOLTER MONITOR 24 HOURS ECG,1215.396,1300.47372,SERVICE,
home care,HCERD-0001,HOME VISIT I,1251.85788,1339.4879316000001,SERVICE,
EMERGENCY,FMERDA0063,HOT COMPRESS,103.30866000000002,110.54026620000002,SERVICE,
urology,URO-0029,Hydrocelectomy,5883.0954,6294.912078,PKG,2 Days
PHYSIOTHERAPY,FMPTD-0085,HYDROTHERAPY,388.92672000000005,416.1515904000001,SERVICE,
OBSTETRICS & GYNE,FMOBG-0158,HYMENOTOMY,1007.2594349999999,1077.76759545,SERVICE,
ONCOLOGY/NUCLEAR MED,MTONC-0002,I. TH. CHEMO UNDER G.A.,1555.7068800000002,1664.6063616000004,SERVICE,
DENTAL,FMDNTS0225,I.D.F.,443.61954000000003,474.6729078000001,SERVICE,
LABORATORY,FMLAB-8091, STONE FORMATION TEST(BLOOD),1984.32,2123.2224,service,
LABORATORY,FMLABP0009, STONE FORMATION TEST(URINE),4927.728,5272.66896,service,
LABORATORY,FMLAB-5035,"""HEPATITIS """"B"""" MARKERS (HBS AG, ANTI-HBS, HBEAG, ANTI-HBE, ANTI-HBC""",943.1472959999999,1009.1676067199999,SERVICE,
PSYCHIATRY,FMPSYB0034,(1) SESSION OF BIOFEEDBACK,243.0792,260.094744,SERVICE,
PSYCHIATRY,FMPSYB0035,(15) SESSION OF BIOFEEDBACK,3251.1843000000003,3478.7672010000006,SERVICE,
PSYCHIATRY,FMPSYB0036,(20) SESSION OF BIOFEEDBACK,4053.34566,4337.0798562,SERVICE,
LABORATORY,FMLAB-9353,(DIALYSATE OR WATER) ALUMINUM,486.1584,520.189488,SERVICE,
LABORATORY,FMLAB-7082,++GENERAL UP,165.36,176.93520000000004,service,
PHYSIOTHERAPY,FMPTD-2206,1 SESSION FOR PEDIA 1 HR,148.824,159.24168000000003,service,
PHYSIOTHERAPY,FMPTD-2207,1 SESSION FOR PEDIA 2 HR,292.136,312.58552000000003,service,
PAEDIATRICS/SUG,FMPDT-0055,1 X DI-VACCINE FOR CHILDREN    INCL CONSULTATION & VACCINE,176.23242,188.5686894,SERVICE,
PAEDIATRICS/SUG,FMPDT-0037,1 X DPT VACCINATION INCLUDING  CONSULTATION & VACCINE,176.23242,188.5686894,SERVICE,
PAEDIATRICS/SUG,FMPDT-0049,1 X DT VACCINATION INCLUDING   CONSULTATION & VACC,176.23242,188.5686894,SERVICE,
PAEDIATRICS/SUG,FMPDT-0050,1 X POLIO VACCINE INCLUDING    CONSULTATION & VACCINE,176.23242,188.5686894,SERVICE,
PAEDIATRICS/SUG,FMPDT-0059,1.C. & RESPIRATION OF CHILD    OLDER THAN 4 YRS,2054.01924,2197.8005868,SERVICE,
PHYSIOTHERAPY,FMPTD-2178,10 VISIT PLAN CHIROPRACTIC ADJUSTMENTS,4663.152,4989.57264,service,
LABORATORY,FMLAB-9203,11 DEOXY-CORTISOL (COMPOUND S),563.9437439999999,603.41980608,SERVICE,
HOME CARE,HCNUR-0029,12 HOURS CARE GIVER FOR ONE WEEK,2535.52,2713.0064,service,
HOME CARE,HCNUR-0028,12 HOURS CARE GIVER ONCE,551.2,589.7840000000001,service,
HOME CARE,HCNUR-0030,12 HOURS CAREGIVER FOR ONE MONTH,8819.2,9436.544000000002,service,
HOME CARE,HCNUR-0021,12 HOURS NURSE CARE FOR ONE MONTH,24252.8,25950.496,service,
HOME CARE,HCNUR-0020,12 HOURS NURSE CARE FOR ONE WEEK,6614.4,7077.408,service,
HOME CARE,HCNUR-0019,12 HOURS NURSE VISIT ONCE,1212.64,1297.5248000000001,service,
LABORATORY,FMLAB-9001,17 - HYDROXY PROGESTERONE,607.698,650.23686,SERVICE,
LABORATORY,FMLAB-9204,17 OH CORTECOSTEROID (17-KETOGENIC STEROID),456.988896,488.97811872000005,SERVICE,
LABORATORY,FMLAB-9968,17-KETOSTEROID FRACTIONATION,1276.1658,1365.497406,SERVICE,
LABORATORY,FMLAB-3001,17-KETOSTEROIDS,607.698,650.23686,SERVICE,
LABORATORY,FMLAB-3002,17-OXOGENIC STEROIDS,486.1584,520.189488,SERVICE,
X-RAY,FMXRY-0410,1ST PASS STUDY,632.00592,676.2463344,SERVICE,
PAEDIATRICS/SUG,FMPDT-0056,1XDI-VACCINE FOR ADULT INCL    CONSULTATION & VACCINE,176.23242,188.5686894,SERVICE,
LABORATORY,FMLABM0031,2 SWAB SAMPLING,77.481495,82.90519965,SERVICE,
LABORATORY,FMLAB-9335,21- DESOXYCORTISOL,792.4381920000001,847.9088654400001,SERVICE,
CARDIOLOGY,FMCAR-0020,24 HOURS AMBULATORY BP MONITORING,607.698,650.23686,SERVICE,
HOME CARE,HCNUR-0033,24 HOURS CARE GIVER FOR ONE MONTH,13228.8,14154.816,service,
HOME CARE,HCNUR-0032,24 HOURS CARE GIVER FOR ONE WEEK,4189.12,4482.3584,service,
HOME CARE,HCNUR-0031,24 HOURS CARE GIVER ONCE,881.92,943.6544,service,
NEUROLOGY,FMNUM-0020,24 HOURS MONITORING,6490.21464,6944.5296648,SERVICE,
HOME CARE,HCNUR-0024,24 HOURS NURSE CARE FOR ONE MONTH,44096.0,47182.72,service,
HOME CARE,HCNUR-0023,24 HOURS NURSE CARE FOR ONE WEEK,12126.4,12975.248,service,
HOME CARE,HCNUR-0022,24 HOURS NURSE CARE FOR ONNCE,2204.8,2359.1360000000004,service,
PLASTIC SURGERY,FMPSDG0012,2ND STAGE TISSUE EXPANDER      REMOVAL & RECONSTURCION,2552.3316,2730.994812,SERVICE,
SURGERY CLINIC,MTSUR-0037,2ND SUTURE WITH ANAESTHESIA,1227.54996,1313.4784572,SERVICE,
SURGERY CLINIC,MTSUR-0036,2ND SUTURE WITHOUT ANAESTHESIA,340.31088,364.1326416,SERVICE,
ORTHOPAEDIC,FMORT-0579,2NDARY SUTURING OF WOUND 2ND   GRADE,711.00666,760.7771262000001,SERVICE,
X-RAY,FMXRY-0536,3D BREAST EXAMINATION,588.251664,629.42928048,SERVICE,
X-RAY,FMXRY-0538,3D FOLLOW-UP STUDY,520.189488,556.60275216,SERVICE,
X-RAY,FMXRY-0537,3D GUIDED BIOPSY,1093.8564000000001,1170.4263480000002,SERVICE,
X-RAY,FMXRY-0535,3D PREGNANCY,729.2376,780.2842320000001,SERVICE,
X-RAY,FMXRY-1044,3D ULTRASOUND,1139.43375,1219.1941125,SERVICE,
X-RAY,FMXRY-0229,4 INTRACRANIAL ARTERIES 1ST RN,7049.2968,7542.747576000001,SERVICE,
CARDIOLOGY,FMCAR-0021,48 HOURS AMBULATORY BY MONITORING,850.7772,910.3316040000001,SERVICE,
CARDIOLOGY,FMCARS0034,48 HOURS ECG MONITORING (HOLTER MONITORING),1733.154696,1854.47552472,SERVICE,
NEUROLOGY,FMNUM-0021,48 HOURS MONITORING,12956.12136,13863.0498552,SERVICE,
NEUROLOGY,FMNUM-0022,5 DAYS MONITORING,20054.034,21457.81638,SERVICE,
LABORATORY,FMLABM0086,50 g DEXTROSE BEVERAGE,49.608,53.08056,service,
LABORATORY,FMLAB-9101,5-NUCLEOTIDASE,397.73834100000005,425.5800248700001,SERVICE,
HOME CARE,HCNUR-0027,6 HOURS CARE GIVER FOR ONE MONTH,6614.4,7077.408,service,
HOME CARE,HCNUR-0026,6 HOURS CARE GIVER FOR ONE WEEK,1874.08,2005.2656,service,
HOME CARE,HCNUR-0025,6 HOURS CARE GIVER ONCE,330.72,353.8704000000001,service,
HOME CARE,HCNUR-0018,6 HOURS NURSE VISIT FOR ONE MONTH,16536.0,17693.52,service,
HOME CARE,HCNUR-0017,6 HOURS NURSE VISIT FOR ONE WEEK,4409.6,4718.272000000001,service,
HOME CARE,HCNUR-0016,6 HOURS NURSE VISIT ONCE,771.68,825.6976,service,
CARDIOLOGY,FMCARS0035,72 HOURS ECG MONITORING (HOLTER MONITORING),2865.903768,3066.5170317600005,SERVICE,
LABORATORY,FMLAB-2111,7-DEHYDROCHOLESTEROL,2916.9504,3121.1369280000004,SERVICE,
LABORATORY,FMLAB-9002,A D H-ANTIDIURETIC HORMONE,1152.195408,1232.8490865600002,SERVICE,
X-RAY,FMXRY-0013,A.C. JOINT W/ WEIGHT BEARING,182.3094,195.07105800000002,SERVICE,
X-RAY,FMXRY-0014,A.C. JOINT W/& W/O WHGHT.BEAR-,303.849,325.11843,SERVICE,
OBSTETRICS & GYNE,FMOBG-0065,A.I.H.,341.830125,365.75823375000004,SERVICE,
EMERGENCY,FMERDA0001,ABCESS  INCISSION SUFERCIAL,176.23242,188.5686894,SERVICE,
SURGERY CLINIC,FMSUR-0005,ABCESS INSICION DEEP,364.6188,390.14211600000004,SERVICE,
X-RAY,FMXRY-0502,ABDOMEN & PELVIS COMBINED,1071.0677249999999,1146.04246575,SERVICE,
X-RAY,FMXRY-0313,ABDOMEN & PELVIS W/ W/OUT CONT,2552.3316,2730.994812,SERVICE,
X-RAY,FMXRY-0312,ABDOMEN &PELVIS W/O CONTRAST,2187.7128000000002,2340.8526960000004,SERVICE,
X-RAY,FMXRY-0087,ABDOMEN ERECT.,288.65655,308.8625085,SERVICE,
X-RAY,FMXRY-0086,ABDOMEN FLAT (KUB),243.0792,260.094744,SERVICE,
X-RAY,FMXRY-0088,ABDOMEN FLAT.ERECT/DECUBITUS,352.46484,377.1373788,SERVICE,
X-RAY,FMXRY-0310,ABDOMEN OR PELVIS W/ CONTRAST,1250.0,1337.5,SERVICE,
X-RAY,FMXRY-0311,ABDOMEN OR PELVIS W/ W/O CONT.,2673.8712,2861.0421840000004,SERVICE,
X-RAY,FMXRY-0309,ABDOMEN OR PELVIS W/O CONTRAST,1050.0,1123.5,SERVICE,
OBSTETRICS & GYNE,FMOBG-0139,ABDOMINAL  METROPLASTY,4019.92227,4301.3168289000005,SERVICE,
vascular,VAS-0024,Abdominal Aortic Aneurysm,34741.22652,37173.1123764,PKG,5 Days
VASCULAR SURGERY,FMVAS-0012,ABDOMINAL AORTIC ANEURYSM EXCISION AND GRAFTING,8750.851200000001,9363.410784000002,SERVICE,
PLASTIC SURGERY,FMPSDF0010,ABDOMINAL FLAP TO THE HAND     (1ST STAGE),3719.11176,3979.4495832,SERVICE,
PLASTIC SURGERY,FMPSDF0011,ABDOMINAL FLAP TO THE HAND     (2ND STAGE),1245.7809000000002,1332.9855630000002,SERVICE,
OBSTETRICS & GYNE,FMOBG-0036,ABDOMINAL HYSTERECTOMY,4386.8199374999995,4693.897333125,SERVICE,
OBSTETRICS & GYNE,FMOBG-0120,ABDOMINAL LIPOIDECTOMY,6029.883405,6451.97524335,SERVICE,
OBSTETRICS & GYNE,FMOBG-0121,ABDOMINAL LIPOIDECTOMY + FREE  UMBILICAL TRANSPLANT,4220.4626100000005,4515.894992700001,SERVICE,
OBSTETRICS & GYNE,FMOBG-0182,ABDOMINAL METROPLASTY,3828.4973999999997,4096.492218,SERVICE,
PLASTIC SURGERY,FMPSDF0008,ABDOMINAL OR PECTORAL FLAP TO  A FINGER (1ST STAGE),2327.48334,2490.4071738000002,SERVICE,
PLASTIC SURGERY,FMPSDF0006,ABDOMINAL OR PECTORAL FLAP TO  THUMB (1ST STAGE),3524.6484,3771.3737880000003,SERVICE,
PLASTIC SURGERY,FMPSDF0007,ABDOMINAL OR PECTORAL FLAP TO  THUMB (2ND STAGE),1409.85936,1508.5495152,SERVICE,
PLASTIC SURGERY,FMPSDF0009,ABDOMINAL OR PECTORAL FLAPS TO A FINGER (2ND STAGE),783.9304199999999,838.8055493999999,SERVICE,
OBG-YN,OBG-0038,Abdominal Panhysterectomy,22293.835199999998,23854.403663999998,PKG,5 Days
INTERNAL MEDICINE,FMINT-0006,ABDOMINAL PARACENTESIS,449.69652,481.17527640000003,SERVICE,
SURGERY CLINIC,FMSUR-0288,ABDOMINAL RECTOPEXY,2916.9504,3121.1369280000004,SERVICE,
OBG-YN,OBG-0047,Abdominal Sling for Prolapse,35050.86312,37504.423538400006,PKG,6 Days
I.V.F.,FMIVF-0031,ABDOMINAL ULTRASOUND,854.5753125,914.395584375,SERVICE,
SURGERY CLINIC,FMSUR-0101,ABDOMINO-PERINEAL RESECTN OF  RECTUM,6762.463344,7235.835778080001,SERVICE,
PLASTIC SURGERY,FMPSDD0006,ABDOMINOPLASTY,4679.2746,5006.823822,SERVICE,
PHYSIOTHERAPY,FMPTD-0120,ABG EXTRACTION,48.615840000000006,52.01894880000001,SERVICE,
PHYSIOTHERAPY,FMPTD-0116,ABG HEPARINIZED SYRINGE,30.3849,32.511843,SERVICE,
UROLOGY CLINIC,FMURO-2002,ABLATION OF POSTERIOR            URETHRAL VALVE,2858.611392,3058.71418944,SERVICE,
ORTHOPAEDIC WORKSHOP,FMORW-0156,ABOVE  KNEE  PROSTHESIS,39934.44,42729.85080000001,service,
ORTHOPAEDIC,FMORT-0366,ABOVE ELBOW CIRCULAR CAST,862.93116,923.3363412,SERVICE,
ORTHOPAEDIC WORKSHOP,FMORW-0013,ABOVE ELBOW ORTH. W/O COVER,680.62176,728.2652832,SERVICE,
ORTHOPAEDIC WORKSHOP,FMORW-0098,ABOVE ELBOW ORTHO. W/ COVER,559.0821599999999,598.2179112,SERVICE,
ORTHOPAEDIC WORKSHOP,FMORW-0097,ABOVE ELBOW ORTHO. W/O COVER,474.00444000000005,507.1847508000001,SERVICE,
