Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,PACKAGES ,Admission Days (LOS),Unnamed: 6,Unnamed: 7,A+ / A / B+ / B
571.0,6012009,ORTHOPEDIC,MEDIUM SURG,EXTENSOR TENDON REPAIR,0,1,,6341.25
286.0,6012010,ORTHOPEDIC,MEDIUM SURG,FLEXORS RELEASE FOR OVERRIDING TOE OR CURLY TOE,0,1,,4488.75
572.0,6012011,ORTHOPEDIC,MEDIUM SURG,"REMOVAL PLATE , SCREWS OR NAIL",0,D/C,,7401.687499999999
573.0,6012012,ORTHOPEDIC,MEDIUM SURG,REMOVAL OF F.B. SUPERFICIAL,0,D/C,,7784.0625
287.0,6012013,ORTHOPEDIC,MEDIUM SURG,REMOVAL OF IMPLANTS/BIG BONES,0,D/C,,9586.6875
574.0,6012014,ORTHOPEDIC,MEDIUM SURG,REMOVAL OF K-WIRE WITH INCISION,0,D/C,,5557.5
575.0,6012015,ORTHOPEDIC,MEDIUM SURG,REPAIR OF RUPTURED SUPERFICIAL LIGAMENT OF THE KNEE AND ANGLE,0,1,,6764.0
288.0,6012016,ORTHOPEDIC,MEDIUM SURG,SEQUESTRACTOMY OF SMALL BONES,0,1,,7186.75
576.0,6012017,ORTHOPEDIC,MEDIUM SURG,"SOFT TISSUE OPERATION (GANGLION, DE QUERANAINE, TRIGGER FINGERS OR TOES; SUPERFICIAL SOFT TISSUE SWELLING",0,1,,6869.6875
577.0,6012018,ORTHOPEDIC,MEDIUM SURG,TENDON RELEASE OF FINGERS,0,1,,3847.5
289.0,6012019,ORTHOPEDIC,MEDIUM SURG,TENDON RELEASE OF WRIST,0,1,,3847.5
578.0,6012020,ORTHOPEDIC,MEDIUM SURG,TERMINALISATION,0,1,,6911.9625
579.0,6012021,ORTHOPEDIC,MEDIUM SURG,TRIGGER FINGER RELEASE,0,D/C,,4588.5
290.0,6013001,ORTHOPEDIC,MAJOR SURG,"“Z” PLASTY, SCAR EXCISION, GRAFT ",0,1,,12540.0
580.0,6013002,ORTHOPEDIC,MAJOR SURG,ACHILLES TENDON LENGTHENING (BILATERAL),0,1,,11139.699999999999
581.0,6013003,ORTHOPEDIC,MAJOR SURG,ACROMIOPLASTY,0,1,,12540.0
291.0,6013004,ORTHOPEDIC,MAJOR SURG,ARTHROTOMY,0,1,,13017.375
582.0,6013005,ORTHOPEDIC,MAJOR SURG,ARTHRODESIS/ SMALL JOINT,0,1,,13109.999999999998
583.0,6013006,ORTHOPEDIC,MAJOR SURG,ARTHROSCOPIC SHOULDER BANKART REPAIR,0,1,,12540.0
292.0,6013007,ORTHOPEDIC,MAJOR SURG,ARTHROSCOPIC SUBACROMIAL DECOMPRESSION SHOULDER,0,1,,14877.0
584.0,6013008,ORTHOPEDIC,MAJOR SURG,BONE GRAFTING,0,1,,8464.5
585.0,6013009,ORTHOPEDIC,MAJOR SURG,CLOSED REDUCTION OF FRACTURES OR DISLOCATION U.G.A. WITH POP WITH EXTERIOR FIXATION,0,1,,11077.0
293.0,6013010,ORTHOPEDIC,MAJOR SURG,CARPEL TUNNEL WITH RELEASE WITH NEUROLYSIS,0,D/C,,8464.5
586.0,6013011,ORTHOPEDIC,MAJOR SURG,CLOSED REDUCTION OF FRACTURES OR DISLOCATION UGA WITH POP WITH PERCUTANEOUS K-WIRING,0,1,,10032.0
587.0,6013012,ORTHOPEDIC,MAJOR SURG,CLOSED/OPEN REDUCTION AND INTERNAL FIXATION WITH PLATE,0,1,,7778.599999999999
294.0,6013013,ORTHOPEDIC,MAJOR SURG,CONGENITAL DISLOCATION OF HIP (CHD) (OPEN REDUCTION OSTEOTOMY WITH INTERNAL FIXATION),0,2,,11515.9
588.0,6013014,ORTHOPEDIC,MAJOR SURG,"CORRECTION BY SOFT TISSUE RELEASE E.G. C.P., TALIPES EQUINUS, POLIO IF AROUND ONE AREA (HIP, KNEE, FOOT)",0,2,,11515.9
589.0,6013015,ORTHOPEDIC,MAJOR SURG,CORRECTION OF CONGENITAL FOOT ANOMALIES OR FOOT DEFORMATIES DUE TO SPINA BIFIDA,0,2,,11515.9
295.0,6013016,ORTHOPEDIC,MAJOR SURG,CORRECTION OF DEFORMITIES AND TENDON DISPLACEMENT FROM RHEMATOID ARTHRITIS,0,2,,10554.5
590.0,6013017,ORTHOPEDIC,MAJOR SURG,DRAINAGE PERIOSTEAL ABSCESS,0,2,,10554.5
591.0,6013018,ORTHOPEDIC,MAJOR SURG,EXCISION OF CERVICAL RIB,0,2,,10554.5
296.0,6013019,ORTHOPEDIC,MAJOR SURG,EXCISION OF DEEP SWELLING RELATED TO NERVES OR VESSELS,0,2,,13017.375
592.0,6013020,ORTHOPEDIC,MAJOR SURG,FINGER JOINTS FUSION ,0,2,,13224.0
593.0,6013021,ORTHOPEDIC,MAJOR SURG,FUSION OF SPINE AFTER FRACTURE OR FRACTURE DISLOCATION,0,2,,15600.1875
297.0,6013022,ORTHOPEDIC,MAJOR SURG,LIPOGEMS HARVESTING AND INJECTION INTO JOINTS,0,2,,12540.0
594.0,6013023,ORTHOPEDIC,MAJOR SURG,MICRO-FRAGMENTED FAT INJECTION INTO JOINTS FROM ABDOMEN LIPOSUCTION,0,2,,12540.0
595.0,6013024,ORTHOPEDIC,MAJOR SURG,OPEN REDUCTION AND INTERNAL FIXATION FOR COMMINUTED /MALUNITED FRACTURES OF TEMUR TIBIA AND HUMERUS,0,2,,11599.5
298.0,6013025,ORTHOPEDIC,MAJOR SURG,OPEN REDUCTION AND INTERNAL FIXATION OR PARTIAL/TOTAL EXCISION OF PATTALA,0,2,,9509.5
596.0,6013026,ORTHOPEDIC,MAJOR SURG,"OPEN REDUCTION FOR FRACTURE DISLOCATION OF ANKLE, WRIST AND ELBOW.",0,2,,11411.4
597.0,6013027,ORTHOPEDIC,MAJOR SURG,OPEN SYNOVECTOMY,0,2,,11411.4
299.0,6013028,ORTHOPEDIC,MAJOR SURG,ORIF FOR RECENT AND OLD NEGLECTED FRACTURES SHOULDER DISLOCATION AND HIP JOINTS,0,2,,11599.5
598.0,6013029,ORTHOPEDIC,MAJOR SURG,ORIF METACARPAL BONE,0,2,,10032.0
599.0,6013030,ORTHOPEDIC,MAJOR SURG,"ORIF OF SINGLE BONE EXCEPT FRACTURE NECK, FEMUR, TORCH, FRACTURE AND FRACTURE SPINE (EXCLUDING IMPLANTS)",0,2,,17347.0
300.0,6013031,ORTHOPEDIC,MAJOR SURG,ORIF OF ULNA,0,2,,10925.0
600.0,6013032,ORTHOPEDIC,MAJOR SURG,OSTEOTOMIES OF METACARPAL AND PHALANGES ,0,2,,13224.0
601.0,6013033,ORTHOPEDIC,MAJOR SURG,REMOVAL INTRA-MEDULLARY NAIL OR INTERLOCKING NAIL,0,1,,7820.875
301.0,6013034,ORTHOPEDIC,MAJOR SURG,"REMOVAL SCREWS, PLATES OR SCREWS WITH PLATES",0,1,,7820.875
602.0,6013035,ORTHOPEDIC,MAJOR SURG,REPAIR OF ONE TENDON,0,1,,6552.625
603.0,6013036,ORTHOPEDIC,MAJOR SURG,SKIN GRAFTING OF SMALL AREA (FINGER),0,1,,6552.625
302.0,6013037,ORTHOPEDIC,MAJOR SURG,SURGICAL DIAGNOSTIC ARTHROSCOPY,0,1,,9695.9375
604.0,6014001,ORTHOPEDIC,FINE MAJOR SURG,AMPUTATIONS / LOWER LIMBS,0,2,,18810.0
605.0,6014002,ORTHOPEDIC,FINE MAJOR SURG,AMPUTATIONS/ UPPER LIMBS,0,2,,18810.0
303.0,6014003,ORTHOPEDIC,FINE MAJOR SURG,ARTHROCLESIS/SHOULDER,0,2,,18810.0
606.0,6014004,ORTHOPEDIC,FINE MAJOR SURG,"ARTHRODESIS 1 BIG JOINT – HIP, KNEE (SUBTALAR/ANKLE), FOOT / TRIPLE",0,2,,18810.0
607.0,6014005,ORTHOPEDIC,FINE MAJOR SURG,ARTHROSCOPIC ACL RECONSTRUCTION,0,1,,12226.5
304.0,6014006,ORTHOPEDIC,FINE MAJOR SURG,ARTHROSCOPIC MENISECTOMY,0,1,,11390.5
608.0,6014007,ORTHOPEDIC,FINE MAJOR SURG,ARTHROSCOPY DIAGNOSTIC WITH PROCEDURE,0,1,,10554.5
609.0,6014008,ORTHOPEDIC,FINE MAJOR SURG,ARTICULAR CARTILAGE REPAIR FOR MAJOR JOINT (WITHOUT IMPLANT AND BLOOD),0,2,,14463.75
305.0,6014009,ORTHOPEDIC,FINE MAJOR SURG,BASILAR JOINT REPLACEMENT – ARTHROPLASTY ,0,3,,22610.0
610.0,6014010,ORTHOPEDIC,FINE MAJOR SURG,BENIGN BONE TUMOURS / CURRETAGE BONE GRAFTING,0,2,,10554.5
611.0,6014011,ORTHOPEDIC,FINE MAJOR SURG,BONE FIXATION,0,2,,14463.75
306.0,6014012,ORTHOPEDIC,FINE MAJOR SURG,CERVICAL DISC PROLAPSE- GRAFTING WITH FIXATION,0,3,,20591.25
612.0,6014013,ORTHOPEDIC,FINE MAJOR SURG,CERVICAL DISC PROLAPSE- NEUROLYSIS WITH FORAMINOTOMY,0,3,,20591.25
613.0,6014014,ORTHOPEDIC,FINE MAJOR SURG,CONGENITAL DISLOCATION OF HIP (CHD),0,2,,16302.0
307.0,6014015,ORTHOPEDIC,FINE MAJOR SURG,"CORRECTION BY SOFT TISSUE RELEASE E.G. C.P.; TALIPES EQUINUS, POLIO IF AROUND ONE AREA (HIP, KNEE, FOOT) INVOLVING MORE THAN ONE AREA",0,2,,20591.25
614.0,6014016,ORTHOPEDIC,FINE MAJOR SURG,"CORRECTION BY SOFT TISSUE RELEASE E.G. C.P.; TALIPES EQUINUS, POLIO IF AROUND ONE AREA (HIP, KNEE, FOOT) WITH BONY OPERATION",0,2,,20591.25
615.0,6014017,ORTHOPEDIC,FINE MAJOR SURG,"CORRECTION BY SOFT TISSUE RELEASE E.G. C.P.; TALIPES EQUINUS, POLIO IF AROUND ONE AREA (HIP, KNEE, FOOT) WITH TENDON TRANSFERE",0,2,,20591.25
308.0,6014018,ORTHOPEDIC,FINE MAJOR SURG,CORRECTION OF SPINAL DEFORMITY,0,10,,195937.5
616.0,6014019,ORTHOPEDIC,FINE MAJOR SURG,"CORRECTIVE OSTEOTOMY, AROUND HIP, KNEE, SHOULDER AND AROUND LONG BONE",0,2,,15579.525
617.0,6014020,ORTHOPEDIC,FINE MAJOR SURG,CRUCIATE LIGAMENT RECONSTRUCTION WITH LIGAMENT PATELLA BAND,0,2,,10032.0
309.0,6014021,ORTHOPEDIC,FINE MAJOR SURG,DUPUYTREN EXCISION- ‘Z’ PLASTIES ,0,2,,18392.0
618.0,6014022,ORTHOPEDIC,FINE MAJOR SURG,FINGER SILICONE ARTHROPLASTY ,0,2,,20995.0
619.0,6014023,ORTHOPEDIC,FINE MAJOR SURG,FRACTURE ACETABULUM WITH PELVIS,0,2,,15579.525
310.0,6014024,ORTHOPEDIC,FINE MAJOR SURG,FRACTURE OF SPINE,0,2,,17347.0
620.0,6014025,ORTHOPEDIC,FINE MAJOR SURG,FRACTURE VETEBRAE,0,2,,32062.5
621.0,6014026,ORTHOPEDIC,FINE MAJOR SURG,GARAMYCIN BEEDS OR GRAFTING OR CONTINUOUS IRRIGATION,0,2,,13017.375
311.0,6014027,ORTHOPEDIC,FINE MAJOR SURG,HEMI ARTHROPLASTY (WITHOUT IMPLANTS),0,3,,22669.374999999996
622.0,6014028,ORTHOPEDIC,FINE MAJOR SURG,HIGH TIBIAL OSTEOTOMY,0,2,,15083.625
623.0,6014029,ORTHOPEDIC,FINE MAJOR SURG,"INTERLOCKING NAIL OF LONG BONE FOR HUMERUS, TIBIA WITH FEMUR",0,2,,17347.0
312.0,6014030,ORTHOPEDIC,FINE MAJOR SURG,JOINT INSTABILITIES WITH LIGAMENT INJURY,0,2,,17347.0
624.0,6014031,ORTHOPEDIC,FINE MAJOR SURG,LIGAMENTS REPAIR ,0,2,,13224.0
625.0,6014032,ORTHOPEDIC,FINE MAJOR SURG,"LIGAMENTS REPAIR, LATE RECONSTRUCTION, GRAFTING ",0,2,,20995.0
313.0,6014033,ORTHOPEDIC,FINE MAJOR SURG,LOCAL FLAPS ,0,2,,14877.0
626.0,6014034,ORTHOPEDIC,FINE MAJOR SURG,LUMBAR DISC PROLAPSE- DESECTOMY WITH DECOMPRESSION,0,2,,17347.0
627.0,6014035,ORTHOPEDIC,FINE MAJOR SURG,LUMBAR DISC PROLAPSE- GRAFTING WITH FIXATION (EXCLUDING IMPLANTS),0,2,,20591.25
314.0,6014036,ORTHOPEDIC,FINE MAJOR SURG,MALIGNANT TUMOURS - AUGMENTATION BONE CEMENT,0,2,,20591.25
628.0,6014037,ORTHOPEDIC,FINE MAJOR SURG,MALIGNANT TUMOURS - EXCISION WITH BIOPSY,0,2,,20591.25
629.0,6014038,ORTHOPEDIC,FINE MAJOR SURG,MALIGNANT TUMOURS – ORIF (EXCLUDING IMPLANTS),0,2,,24628.75
315.0,6014039,ORTHOPEDIC,FINE MAJOR SURG,MENISECTOMY OR EXCISIN OF CYST OF THE KNEE JOINT,0,1,,8464.5
630.0,6014040,ORTHOPEDIC,FINE MAJOR SURG,OPEN REDUCTION AND INTERNAL FIXATION FOR FRACTURES OF THE RADIUS WITH SCREWS PLATES,0,1,,7419.2625
631.0,6014041,ORTHOPEDIC,FINE MAJOR SURG,ORIF OF  FRACTURE NECK OF FEMUR (WITHOUT IMPLANTS),0,2,,19801.5625
316.0,6014042,ORTHOPEDIC,FINE MAJOR SURG,OSTEOTOMIES OF RADIUS ULNA ,0,2,,14877.0
632.0,6014043,ORTHOPEDIC,FINE MAJOR SURG,PARTIAL HIP REPLACEMENT (IMPLANTS NOT INCLUDED),0,2,,22206.25
633.0,6014044,ORTHOPEDIC,FINE MAJOR SURG,PARTIAL KNEE REPLACEMENT (HEMIARTHROPLASTY)(IMPLANTS NOT INCLUDED),0,2,,21398.75
317.0,6014045,ORTHOPEDIC,FINE MAJOR SURG,RECURRENT SHOULDER DISLOCATION,0,2,,19258.875
634.0,6014046,ORTHOPEDIC,FINE MAJOR SURG,"REDUCTION, FRACTURE, FEMUR, OPEN W/INTERNAL FIXATION",0,2,,20187.5
635.0,6014047,ORTHOPEDIC,FINE MAJOR SURG,"REMOVAL F.B DEEP OR IN CRITICAL AREA (AROUND VESSEL OR JOINT, NERVES) ",0,2,,12644.5
318.0,6014048,ORTHOPEDIC,FINE MAJOR SURG,"REPAIR OTHER LIGAMENTS, CRUCIATE",0,2,,19258.875
636.0,6014049,ORTHOPEDIC,FINE MAJOR SURG,"REPLACEMENT-KNEE, PARTIAL AND TOTAL",0,4,,42275.0
637.0,6014050,ORTHOPEDIC,FINE MAJOR SURG,SAUCERISATION,0,2,,19258.875
319.0,6014051,ORTHOPEDIC,FINE MAJOR SURG,SCAPHOID FRACTURES ORIF – GRAFTING ,0,2,,18392.0
638.0,6014052,ORTHOPEDIC,FINE MAJOR SURG,SEQUESTRECTOMY,0,2,,19258.875
639.0,6014053,ORTHOPEDIC,FINE MAJOR SURG,SKIN FLAP (ADVANCEMENT N.V. SKIN FLAP; ROTATIONAL FLAP),0,2,,17347.0
320.0,6014054,ORTHOPEDIC,FINE MAJOR SURG,SKIN GRAFTING OF BIG AREA,0,2,,20591.25
640.0,6014055,ORTHOPEDIC,FINE MAJOR SURG,TENDON GRAFTING,0,2,,22206.25
641.0,6014056,ORTHOPEDIC,FINE MAJOR SURG,TENDON GRAFTING WITH OPEN REPAIR,0,2,,22206.25
321.0,6014057,ORTHOPEDIC,FINE MAJOR SURG,TENDON INTERPOSITION ARTHROPLASTY,0,2,,25032.5
642.0,6014058,ORTHOPEDIC,FINE MAJOR SURG,"TENDON RECONSTRUCTION, LATE REPAIR ",0,2,,22610.0
643.0,6014059,ORTHOPEDIC,FINE MAJOR SURG,TENDON SYNOVECTOMY ,0,2,,14877.0
322.0,6014060,ORTHOPEDIC,FINE MAJOR SURG,TENDON TRANSFERS –  MAIN HAND NERVES ,0,2,,34665.5
644.0,6014061,ORTHOPEDIC,FINE MAJOR SURG,TENDONS REPAIR – FLEXORS / EXTENSORS ,0,2,,20591.25
645.0,6014062,ORTHOPEDIC,FINE MAJOR SURG,TENOLYSIS REDO TENDONS REPAIR / RECONSTRUCTION  ,0,2,,25840.0
323.0,6014063,ORTHOPEDIC,FINE MAJOR SURG,TOTAL HIP REPLACEMENT (IMPLANTS NOT INCLUDED),0,2,,30043.749999999996
646.0,6014064,ORTHOPEDIC,FINE MAJOR SURG,TOTAL KNEE REPLACEMENT (IMPLANTS NOT INCLUDED),0,2,,30043.749999999996
647.0,6014065,ORTHOPEDIC,FINE MAJOR SURG,TROCHANTERIC FRACTURE,0,2,,18810.0
324.0,6014066,ORTHOPEDIC,FINE MAJOR SURG,TUMOR EXCISION RELATED TO NERVES OR VESSELS ,0,2,,17556.0
648.0,6014067,ORTHOPEDIC,FINE MAJOR SURG,WOUND TOILET WITH DEBRIDMENT,0,D/C,,8464.5
649.0,6014068,ORTHOPEDIC,FINE MAJOR SURG,WRIST DENERVATION – ABLATION  ,0,2,,18392.0
325.0,6014069,ORTHOPEDIC,FINE MAJOR SURG,WRIST FUSION TOTAL OR PARTIAL ,0,2,,19380.0
650.0,6022001,ORTHOPEDIC,PEDIA MEDIUM SURG,ADDUCTOR AND ILIOPSOAS RELEASE,0,1,,4488.75
651.0,6022002,ORTHOPEDIC,PEDIA MEDIUM SURG,CORRECTION OF THUMB IN PALM DEFORMITY IN CEREBRAL PALSY ,0,1,,5950.799999999999
326.0,6022003,ORTHOPEDIC,PEDIA MEDIUM SURG,EXCISION OF DUPLICATE THUMB ,0,1,,5343.75
652.0,6022004,ORTHOPEDIC,PEDIA MEDIUM SURG,RELEASE OF SIMPLE SYNDACTYLY ,0,1,,5343.75
653.0,6022005,ORTHOPEDIC,PEDIA MEDIUM SURG,REPAIR OF SPRINGEL DEFORMITY,0,1,,5343.75
327.0,6023001,ORTHOPEDIC,PEDIA MAJOR SURG,ADDUCTOR TRANSFER ,0,1,,12540.0
654.0,6023002,ORTHOPEDIC,PEDIA MAJOR SURG,"ARTHROGRAM, WITH RELEASE OF ADDUCTORS WITH CLOSED REDUCTION AND SPICE CAST APPLICATION U.G.A.",0,1,,9078.96
655.0,6023003,ORTHOPEDIC,PEDIA MAJOR SURG,CALCANEAL LENGTHENING OSTEOTOMY FOR CORRECTION OF HINDFOOT VALGUS DEFORMITY ,0,2,,10450.0
328.0,6023004,ORTHOPEDIC,PEDIA MAJOR SURG,CHUINARD –BASKIN PROCEDURE FOR FOREFOOT CAVUS ,0,2,,10032.0
656.0,6023005,ORTHOPEDIC,PEDIA MAJOR SURG,"CORRECTION, SYNDACTYLY",0,1,,5918.5
657.0,6023006,ORTHOPEDIC,PEDIA MAJOR SURG,DISTAL HAMSTRING LENGTHENING AND/OR POSTERIOR CAPSULOTOMY ,0,2,,9078.96
329.0,6023007,ORTHOPEDIC,PEDIA MAJOR SURG,EXCISION OF TALOCALCANEAL COALITION,0,2,,9078.96
658.0,6023008,ORTHOPEDIC,PEDIA MAJOR SURG,HEMIEPHYSIODESIS OF THE PROXIMAL TIBIA BY DRILLING FOR KNEE VARUM / VALGUS,0,2,,17204.88
659.0,6023009,ORTHOPEDIC,PEDIA MAJOR SURG,HEMIEPIPHYSIODESIS OF THE PROXIMAL TIBIA BY STAPPLING FOR KNEE VARUM/VALGUS ,0,2,,17204.88
330.0,6023010,ORTHOPEDIC,PEDIA MAJOR SURG,JONES PROCEDURE FOR COCK-UP FOOT DEFORMITY ,0,2,,10032.0
660.0,6023011,ORTHOPEDIC,PEDIA MAJOR SURG,MEDIAL AND/OR LATERAL HAMSTRINGS LENGTHENING ,0,2,,9078.96
661.0,6023012,ORTHOPEDIC,PEDIA MAJOR SURG,MITCHELL BUNIONECTOMY ,0,2,,10032.0
331.0,6023013,ORTHOPEDIC,PEDIA MAJOR SURG,PERCUTANEOUS CANNULATED SCREW FIXATION FOR SLIPPED CAPITAL FEMORAL EPIPHYSIS,0,2,,10032.0
662.0,6023014,ORTHOPEDIC,PEDIA MAJOR SURG,PERCUTANEOUS EPIPHYSIODESIS OF THE PROXIMAL TIBIA,0,2,,17204.88
663.0,6023015,ORTHOPEDIC,PEDIA MAJOR SURG,PLANTAR RELEASE AND 1ST METATARSAL OSTEOTOMY FOR CAVUS FOOT ,0,2,,9078.96
332.0,6023016,ORTHOPEDIC,PEDIA MAJOR SURG,PROXIMAL HAMSTRING TENOTOMY ,0,2,,10032.0
664.0,6023017,ORTHOPEDIC,PEDIA MAJOR SURG,PROXIMAL METATARSAL OSTEOTOMY AND BUNIONECTOMY,0,2,,10032.0
665.0,6023018,ORTHOPEDIC,PEDIA MAJOR SURG,RECTUS FEMORIS TRANSFER,0,2,,9078.96
333.0,6023019,ORTHOPEDIC,PEDIA MAJOR SURG,RELEASE OF CONGENITAL CONSTRUCTION BAND,0,2,,9078.96
666.0,6023020,ORTHOPEDIC,PEDIA MAJOR SURG,REPAIR OF CONGENITAL PSEUDARTHROSIS OF THE CLAVICLE,0,2,,9078.96
667.0,6023021,ORTHOPEDIC,PEDIA MAJOR SURG,RESECTION OF CALCANEONAVICULAR COALITION ,0,2,,9078.96
334.0,6023022,ORTHOPEDIC,PEDIA MAJOR SURG,"RESECTION OF PARTIAL GROWTH ARREST (FEMUR, KNEE AND ANKLE)",0,2,,9078.96
668.0,6023023,ORTHOPEDIC,PEDIA MAJOR SURG,SCREW EPIPHYSIODESIS FOR ANKLE VALGUS,0,2,,17204.88
669.0,6023024,ORTHOPEDIC,PEDIA MAJOR SURG,SEMI TENDINOSUS TENODESIS OF PATELLA FOR RECURRENT DISLOCATION ,0,2,,12540.0
335.0,6023025,ORTHOPEDIC,PEDIA MAJOR SURG,SPLIT ANTERIOR TIBIAL TENDON TRANSFER ,0,2,,10032.0
670.0,6023026,ORTHOPEDIC,PEDIA MAJOR SURG,SPLIT POSTENOR TIBIALIS TENDON TRANSFER,0,2,,10032.0
671.0,6023027,ORTHOPEDIC,PEDIA MAJOR SURG,SUPRAMALLEOLAR ROTATION OSTEOTOMY OF THE DISTAL TIBIA AND FIBULA ,0,2,,24588.375
336.0,6023028,ORTHOPEDIC,PEDIA MAJOR SURG,TARSAL OSTEOTOMY TO CORRECT FOREFOOT ABDUCTION ,0,2,,9078.96
672.0,6023029,ORTHOPEDIC,PEDIA MAJOR SURG,TIBIALIS ANTERIOR TENDON TRANSFER ,0,2,,10032.0
673.0,6023030,ORTHOPEDIC,PEDIA MAJOR SURG,TRANSFER OF FLEXOR CARPI ULNARIS FOR WRIST FLEXION DEFORMITY ,0,2,,9078.96
337.0,6023031,ORTHOPEDIC,PEDIA MAJOR SURG,TRANSFER OF GREATER TROCHANTER,0,2,,17204.88
674.0,6024001,ORTHOPEDIC,PEDIA FINE MAJOR SURG,ANTERIOR DRAINAGE OF THE SEPTIC HIP,0,2,,34200.0
675.0,6024002,ORTHOPEDIC,PEDIA FINE MAJOR SURG,ANTEROMEDIAL APPROACH TO DDH ,0,2,,34200.0
338.0,6024003,ORTHOPEDIC,PEDIA FINE MAJOR SURG,CALCANEAL OSTEOTOMY FOR VALGUS ,0,2,,10450.0
676.0,6024004,ORTHOPEDIC,PEDIA FINE MAJOR SURG,CLOSED INTRAMEDULLARY SHORTENING OF THE FEMUR ,0,2,,24588.375
677.0,6024005,ORTHOPEDIC,PEDIA FINE MAJOR SURG,CONGENITAL PSEUDARTHROSIS REPAIR,0,2,,24588.375
339.0,6024006,ORTHOPEDIC,PEDIA FINE MAJOR SURG,DISTAL TIBIA OSTEOTOMY ,0,2,,24588.375
678.0,6024007,ORTHOPEDIC,PEDIA FINE MAJOR SURG,DOME TIBIA OSTEOTOMY ,0,2,,24588.375
679.0,6024008,ORTHOPEDIC,PEDIA FINE MAJOR SURG,DORSAL WEDGE OSTEOTOMY FOR CAVUS FOOT ,0,2,,10450.0
340.0,6024009,ORTHOPEDIC,PEDIA FINE MAJOR SURG,EXTRA-ARTICULAR ARTHRODESIS WITH CALCANEUS GRAFT ,0,2,,12540.0
680.0,6024010,ORTHOPEDIC,PEDIA FINE MAJOR SURG,FRAGMENTATION REALIGNMENT AND INTRAMEDULLARY FIXATION FOR TIBIAL OSTEOTOMY,0,3,,34200.0
681.0,6024011,ORTHOPEDIC,PEDIA FINE MAJOR SURG,"FRAGMENTATION, REALIGNMENT AND INTRAMEDULLARY FIXATION FOR FEMORAL DEFORMITY IN OSTEOGRENESIS IMPERFECT ",0,3,,24588.375
341.0,6024012,ORTHOPEDIC,PEDIA FINE MAJOR SURG,GRICE EXTRAARTICULAR SUBTALAR ARTHRODESIS ,0,2,,12540.0
682.0,6024013,ORTHOPEDIC,PEDIA FINE MAJOR SURG,GRICE-BATCHELOR COMBINED ARTHRODESIS ,0,2,,12540.0
683.0,6024014,ORTHOPEDIC,PEDIA FINE MAJOR SURG,LENGTHENING OF THE TIBIA WITH UNILATERAL FIXATOR ,0,2,,17204.88
342.0,6024015,ORTHOPEDIC,PEDIA FINE MAJOR SURG,OBLIQUE WEDGE OSTEOTOMY OF PROXIMAL TIBIA ,0,2,,24588.375
684.0,6024016,ORTHOPEDIC,PEDIA FINE MAJOR SURG,PELVIC OSTEOTOMIES CHIARI MEDIAL DISPLACEMENT PELVIC OSTEOTOMY ,0,3,,34200.0
685.0,6024017,ORTHOPEDIC,PEDIA FINE MAJOR SURG,PELVIC OSTEOTOMIES INNOMINATE SALTER OSTEOTOMY ,0,3,,34200.0
343.0,6024018,ORTHOPEDIC,PEDIA FINE MAJOR SURG,PELVIC OSTEOTOMIES PERICAPSULAR DEGA OSTEOTOMY ,0,3,,34200.0
686.0,6024019,ORTHOPEDIC,PEDIA FINE MAJOR SURG,PELVIC OSTEOTOMIES STAHELI SHELF PROCEDURE ,0,3,,34200.0
687.0,6024020,ORTHOPEDIC,PEDIA FINE MAJOR SURG,PERICAPSSULAR PEMBERTON OSTEOTOMY ,0,3,,34200.0
344.0,6024021,ORTHOPEDIC,PEDIA FINE MAJOR SURG,PROXIMAL FEMORAL ROTATIONAL OSTEOTOMY ,0,3,,34200.0
688.0,6024022,ORTHOPEDIC,PEDIA FINE MAJOR SURG,PROXIMAL FEMORAL VARUS OSTEOTOMY WITH BLADE PLATE ,0,3,,34200.0
689.0,6024023,ORTHOPEDIC,PEDIA FINE MAJOR SURG,PROXIMAL PATELLAR REALIGNMENT ,0,2,,12540.0
345.0,6024024,ORTHOPEDIC,PEDIA FINE MAJOR SURG,PROXIMAL TIBIAL AND FIBULAR EPIPHYSIODESIS WITH PHEMISTER TECHNIQUE ,0,3,,24588.375
690.0,6024025,ORTHOPEDIC,PEDIA FINE MAJOR SURG,REPAIR OF IRREDUCIBLE CONGENITAL DISLOCATION OF THE KNEE ,0,3,,24588.375
691.0,6024026,ORTHOPEDIC,PEDIA FINE MAJOR SURG,RESECTION OF THE PROXIMAL FEMUR FOR PAINFUL DISLOCATION OF THE HIP IN CEREBRAL PALSY ,0,3,,34200.0
346.0,6024027,ORTHOPEDIC,PEDIA FINE MAJOR SURG,SURGICAL CORRECTION OF CLUB FOOT ,0,2,,10450.0
692.0,6024028,ORTHOPEDIC,PEDIA FINE MAJOR SURG,TRANSFER OF THE POSTERIOR TIBIALIS TO THE DORSUM OF THE FOOT ,0,2,,12540.0
693.0,6024029,ORTHOPEDIC,PEDIA FINE MAJOR SURG,TRANSVERSE WEDGE OSTEOTOMY OF PROXIMAL TIBIA ,0,3,,24588.375
347.0,6024030,ORTHOPEDIC,PEDIA FINE MAJOR SURG,VALGUS OSTEOTOMY FOR DEVELOPMENTAL COXA VARA ,0,3,,34200.0
