Department,Service Code,Service Description,Final Price,Type,NPHIES Code (Hyphenated )
Dental & Maxillofacial,DNT-0019,REMOVAL OF FACIAL / MANDIBULAR PLATES,30000.0,PKG,47930-00-01
Dental & Maxillofacial,DNT-0020,EXCISION OF SUBLINGUAL GLAND,30000.0,PKG,30259-00-00
Dental & Maxillofacial,DNT-0021,EXCISION OF FACIAL BENIGN CUTANEOUS NEOPLASM + HISTOP. G.A.,30000.0,PKG,92514-99-00
Dental & Maxillofacial,DNT-0022,EXCISION OF FACIAL CYST G.A.,30000.0,PKG,30223-03-01
Dental & Maxillofacial,DNT-0023,ENUCULATION OF MAXILLARY / MANDIBULAR CYST,30000.0,PKG,30283-00-00
Dental & Maxillofacial,DNT-0024,ORIF - MIDFACE FRACTURES  - BI-LATERAL,37000.0,PKG,90530-03-00
Dental & Maxillofacial,DNT-0025,ORIF ORBITAL FLOOR FRACTURE ( BLOW OUT ),37000.0,PKG,45590-00-01
Dental & Maxillofacial,DNT-0026,ORIF - MANDIBULAR FRACTURE  - UNILATERAL,37000.0,PKG,47777-00-01
Dental & Maxillofacial,DNT-0027,MIDFACE OSTEOTOMY LE FORT  I,37000.0,PKG,45753-00-00
Dental & Maxillofacial,DNT-0029,PRIMARY REPAIR OF CLEFT LIP OR PALATE,37000.0,PKG,45677-00-00
Dental & Maxillofacial,DNT-0030,SECONDARY REPAIR OF CLEFT LIP OR PALATE,37000.0,PKG,45710-00-00
Dental & Maxillofacial,DNT-0031,ORBITAL RECONSTRUCTION,50000.0,PKG,45590-00-01
Dental & Maxillofacial,DNT-0032,ORIF - MANDIBULAR FRACTURE  - BILATERAL,50000.0,PKG,47789-00-02
Dental & Maxillofacial,DNT-0033,FACIAL BONE GRAFTING & RECONSTRUCTION,50000.0,PKG,45647-00-00
Dental & Maxillofacial,DNT-0034,MIDFACE OSTEOTOMY LE FORT  II,50000.0,PKG,45753-00-00
Dental & Maxillofacial,DNT-0035,RECONSTRUCTION OF MAXILLARY CLEFT - UNILATERAL,50000.0,PKG,52122-02-00
Dental & Maxillofacial,DNT-0036,MANDIBULAR OSTEOTOMY,50000.0,PKG,45720-00-00
Dental & Maxillofacial,DNT-0037,EXCISION OF PAROTID GLAND,50000.0,PKG,30247-00-00
Dental & Maxillofacial,DNT-0038,REVISION OF CLEFT LIP OR PALATE REPAIR,50000.0,PKG,45695-00-00
Dental & Maxillofacial,DNT-0039,MANDIBULAR CONDYLECTOMY,50000.0,PKG,45611-00-00
Dental & Maxillofacial,DNT-0040,EXCISION OF BENIGN TUMOR MANDIBLE OR MAXILLARY BONE,60000.0,PKG,45825-01-00
Dental & Maxillofacial,DNT-0042,RECONSTRUCTION OF MAXILLARY CLEFT - BILATERAL,65000.0,PKG,52122-03-00
Dental & Maxillofacial,DNT-0043,EXCISION OF MALIGNANT TUMOUR MANDIBLE OR MAXILLARY BONE,65000.0,PKG,30241-00-01
Dental & Maxillofacial,FMDNT-3010,Commando operation (Mandibulectomy+ reconstruction of the bony defect with palte and screws),30000.0,PKG,45608-03-00
Dental & Maxillofacial,FMDNTC0004,MARSUPIALIZATION OF CYST,4500.0,PKG,97379-00-00
Dental & Maxillofacial,FMDNTC0005,PLASTIC CLOSURE OF CHRONIC     SKIN  FISTULA,3000.0,PKG,41722-00-00
Dental & Maxillofacial,FMDNTC0006,CLOSURE OF ACCIDENTAL OPENING  OF MAX. SINUS (SMALL),2500.0,PKG,41722-00-00
Dental & Maxillofacial,FMDNTC0007,CLOSURE OF ACCIDENTAL OPENING  OF MAX. SINUS (LARGE),4000.0,PKG,41716-04-00
Dental & Maxillofacial,FMDNTC0009,CALDWELL-LUC OPERATION,5500.0,PKG,41710-00-00
Dental & Maxillofacial,FMDNTC0017,LINGUAL FRENECTOMY (TONGUE TIE),2000.0,PKG,30278-02-00
Dental & Maxillofacial,FMDNTC0018,REMOVAL OF DENTURE FISSURATUM  SMALL,1400.0,PKG,97663-00-00
Dental & Maxillofacial,FMDNTC0020,REMOVAL OF TORES PALATINUS SML,3000.0,PKG,45825-00-00
Dental & Maxillofacial,FMDNTC0021,REMOV. OF TORES PALATINUS LRGE,5000.0,PKG,45825-00-00
Dental & Maxillofacial,FMDNTC0024,VESTIBULOPLASTY 1/2 JAW,3000.0,PKG,45837-01-00
Dental & Maxillofacial,FMDNTC0025,VESTIBULOPLASTY WITH GRAFT(MM),4000.0,PKG,45837-01-00
Dental & Maxillofacial,FMDNTC0026,LOWERING OF THE FLOOR OF MOUTH,5000.0,PKG,45837-01-00
Dental & Maxillofacial,FMDNTC0028,REMOVAL OF SALIVARY CALCUL.ANT,2000.0,PKG,30266-02-00
Dental & Maxillofacial,FMDNTC0029,REMVAL OF SALIVARY CALCUL.POST,3000.0,PKG,30266-02-00
Dental & Maxillofacial,FMDNTC0030,ENUCLEATION OF MUCOCELE,2000.0,PKG,30283-00-00
Dental & Maxillofacial,FMDNTC0035,SURGICAL EXCISION  OF INTRA-ORAL TUMOUR SMALL,3000.0,PKG,30275-00-00
Dental & Maxillofacial,FMDNTC0036,SURGICAL EXCISION OF INTRAORAL TUMOUR MEDIUM,4000.0,PKG,30275-00-00
Dental & Maxillofacial,FMDNTC0037,SURGICAL EXCISION OF INTRAORAL TUMOUR LARGE,5000.0,PKG,30275-00-00
Dental & Maxillofacial,FMDNTC0040,REMOVAL OF FOREIGN BODY,2000.0,PKG,92201-00-00
Dental & Maxillofacial,FMDNTC0041,REMOVAL OF PLATE OR WIRES OF   OLD FRACTURE,2500.0,PKG,47927-00-01
Dental & Maxillofacial,FMDNTC0047,BIOPSY OF SOFT TISSUE,2000.0,PKG,30075-01-01
Dental & Maxillofacial,FMDNTC0056,ROTATION FLAP (MODERATE),3000.0,PKG,45200-00-00
Dental & Maxillofacial,FMDNTC0057,ROTATION FLAP (LARGE),5000.0,PKG,45200-00-00
Dental & Maxillofacial,FMDNTC0058,TRANSPOSITION FLAP (SMALL),5000.0,PKG,45239-00-00
Dental & Maxillofacial,FMDNTC0059,TRANSPOSITION FLAP (MODERATE),6500.0,PKG,45239-00-00
Dental & Maxillofacial,FMDNTC0060,TRANSPOSITION FLAP (LARGE),8000.0,PKG,45239-00-00
Dental & Maxillofacial,FMDNTC0086,NON-SURGICAL TREATMENT OF T.M. J. CLINICAL RECIPROCAL,7000.0,PKG,45875-00-00
Dental & Maxillofacial,FMDNTC100,EXTERNAL SINUS LIFT W/ AUTOGENOUS GRAFT,8000.0,PKG,45841-00-00
Dental & Maxillofacial,FMDNTC101,DISTRACTION OSTEOGENESIS (PER SIDE),20000.0,PKG,52420-00-00
Dental & Maxillofacial,FMDNTC102,DOUBLE JAW (ORTHOGNATHIC),60000.0,PKG,90569-00-01
Dental & Maxillofacial,FMDNTC103,DENTO -  ALVEOLAR FRACTURE FIXATION - III,5000.0,PKG,90530-00-00
Dental & Maxillofacial,FMDNTC104,DENTO - ALVEOLAR FRACTURE FIXATION - I,3000.0,PKG,90530-00-00
Dental & Maxillofacial,FMDNTC105,DENTO - ALVEOLAR FRACTURE FIXATION - II,4000.0,PKG,90530-00-00
Dental & Maxillofacial,FMDNTC106,CHIN BONE HARVEST,7000.0,PKG,48239-00-00
Dental & Maxillofacial,FMDNTC108,ARTHROCENTHESIS (TWO SIDES),30000.0,PKG,45865-00-00
Dental & Maxillofacial,FMDNTC90,RAMUS BONE HARVEST,7000.0,PKG,48239-00-00
Dental & Maxillofacial,FMDNTC91,SOFT TISSUE GRAFTING ( PER SITE ),6000.0,PKG,48239-00-00
Dental & Maxillofacial,FMDNTC92,TMJ - FOLLOW UP VISIT,300.0,PKG,97012-00-00
Dental & Maxillofacial,FMDNTC93,TMJ EXAM + ARTICULATION,2000.0,PKG,97011-00-00
Dental & Maxillofacial,FMDNTC94,INERNAL SINUS LIFT ( PER SITE ),4000.0,PKG,45841-00-00
Dental & Maxillofacial,FMDNTC95,INSICIONAL BIOPSY ( HARD TISSUE ),7000.0,PKG,96215-00-00
Dental & Maxillofacial,FMDNTC96,INSICIONAL BIOPSY ( SOFT TISSUE ),5000.0,PKG,96215-00-00
Dental & Maxillofacial,FMDNTC97,GENIOPLASTY STAND ALONE PROCEDURE,25000.0,PKG,45761-00-00
Dental & Maxillofacial,FMDNTC98,EXPOSURE OF IMPACT CANINE,3000.0,PKG,97323-01-00
Dental & Maxillofacial,FMDNTC99,EXTERNAL SINUS LIFT ( ALLOGRAFT),6000.0,PKG,45841-00-00
Dental & Maxillofacial,FMDNTS0067,MURSUPILALIZATION OF RANULA LARGE,4000.0,PKG,97379-00-00
Dental & Maxillofacial,FMDNTS0100,REPAIR OF LACERATION UPPER OR LOWER LIP (SEVERE),6000.0,PKG,30052-02-00
Dental & Maxillofacial,FMDNTS0126,STITCHES REMOVAL (MEDIUM),300.0,PKG,92200-00-00
Dental & Maxillofacial,FMDNTS0135,EXCISION OF LARGE KELOID FACE,6000.0,PKG,31205-00-10
Dental & Maxillofacial,FMDNTS0279,MAXILLARY SINUS CURRETAGE,5500.0,PKG,97222-00-00
Dental & Maxillofacial,FMDNTS0314,EXCISION OF CALCIFIED MUSCLE TOGETHER WITH CORONOIDECTOMY,26000.0,PKG,90586-00-00
Dental & Maxillofacial,FMDNTS0367,FRACTURE ZYGOMATIC ARCH (CLOSED REDUCTION),16000.0,PKG,47762-01-01
Dental & Maxillofacial,FMDNTS0431 ,MANDIBULAR RECONSTRUCTION WITH ILIAC CREST/BONE GRAFT include obtaining of the graft,30000.0,PKG,45608-02-01
Dental & Maxillofacial,FMDNTC0085,DRESSING OF WOUND (LARGE),5000.0,PKG,30055-00-30
Dental & Maxillofacial,DNT-0028,SUPERFICIAL PAROTIDECTOMY,37000.0,PKG,30253-00-00
Dental & Maxillofacial,FMDNTC107,ARTHROCENTHESIS (ONE SIDE),15000.0,PKG,45865-00-00
ENDOSCOPIC UNIT,PKEND-0001,Endoscopic ultasound radial (Diagnostic),12100.0,PKG,30688-00-00
ENDOSCOPIC UNIT,PKEND-0002,Endoscopic ultasound linear (Diagnostic),12100.0,PKG,30688-00-00
ENDOSCOPIC UNIT,PKEND-0003,Endoscopic ultasound linear with fine needle biopsy(FNB),18150.0,PKG,30688-00-00
ENDOSCOPIC UNIT,PKEND-0004,Endoscopic ultasound linear with fine needle aspirate(FNA),17150.0,PKG,90908-00-11
ENDOSCOPIC UNIT,PKEND-0005,Endoscopic ultasound linear with psudocyst drainage,15400.0,PKG,30688-00-00
ENDOSCOPIC UNIT,PKEND-0006,Endoscopic ultasound linear with Bilateral celiac plexus neurolysis,19800.0,PKG,30688-00-00
ENDOSCOPIC UNIT,PKEND-0007,Endoscopic ultasound linear with unilateral celiac plexus block,12100.0,PKG,30688-00-00
ENDOSCOPIC UNIT,PKEND-0008,Endoscopic ultasound linear with Bilateral celiac plexus block,24200.0,PKG,30688-00-00
ENT,FMENT-3100,NASAL FOREIGN BODY REMOVAL G.A.,2340.0,PKG,99999-99-99
ENT,FMENT-3101,NASAL CAUTERY UNDER G.A.,2280.0,PKG,41674-01-00
ENT,FMENT-3102,UNILATERAL SINSUS PUNCTURE G.A.,2400.0,PKG,41701-00-00
ENT,FMENT-3103,BILATERAL SINSUS PUNCTURE G.A.,3180.0,PKG,41701-00-00
ENT,FMENT-3104,SEPTOPLASTY,9500.0,PKG,41671-02-00
ENT,FMENT-3105,FRACTURE NOSE,5500.0,PKG,41686-00-00
ENT,FMENT-3106,ENDOSCOPIC CAUTERY,7800.0,PKG,41674-01-00
ENT,FMENT-3107,ENDOSCOPIC ETHMOIDECTOMY,14400.0,PKG,41737-02-00
ENT,FMENT-3108,BILATERAL MIDDLE MEATAL ANSTROSTOMY,9420.0,PKG,41716-02-00
ENT,FMENT-3109,ENDOSCOPIC PARTIAL TURBINECTOMY,5820.0,PKG,41689-00-00
ENT,FMENT-3110,MICROSURGERY OF THE NOSE,9420.0,PKG,90133-00-00
ENT,FMENT-3111,ENDOSCOPIC PAN SINUS,14400.0,PKG,41737-00-00
ENT,FMENT-3112,ENDOSCOPIC POLYPECTOMY AND ETHMOIDECTOMY,12300.0,PKG,"41737-02-00 
41737-05-00
"
ENT,FMENT-3113,ENDOSCOPIC RECON. POLYPECTOMY AND ETHMOIDECTOMY,15000.0,PKG,"41737-04-00 
41737-05-00"
ENT,FMENT-3114,LASER SURGERY,5820.0,PKG,90063-00-01
ENT,FMENT-3115,CRYOTURBINECTOMY,5820.0,PKG,41695-00-00
ENT,FMENT-3116,EXTERNAL NASAL SINUS SURGERY,14400.0,PKG,41737-00-00
ENT,FMENT-3117,RHINOPLASTY,15000.0,PKG,45632-00-00
ENT,FMENT-3118,NASAL BIOPSY,2700.0,PKG,41761-00-00
ENT,FMENT-3119,REMOVAL OF ANTRAL FOREIGN BODY,4680.0,PKG,378
ENT,FMENT-3120,ORO-ANTRAL FISTULA REPAIR,9900.0,PKG,41722-00-00
ENT,FMENT-3121,SEPTORHINOPLASTY,15000.0,PKG,45638-00-00
ENT,FMENT-3122,SUBMUCOUS DIATHERMY + TURBINECTOMY,5820.0,PKG,41695-00-00
ENT,FMENT-3123,ANTERIOR NASAL PACK UNDER GENERAL ANESTHESIA,1860.0,PKG,90133-00-00
ENT,FMENT-3124,POSTERIOR NASAL PACK UNDER GENERAL ANESTHESIA,2580.0,PKG,90133-00-00
ENT,FMENT-3125,EXAMINATION UNDER GENERAL ANESTHESIA,1500.0,PKG,96037-00-00
ENT,FMENT-3126,NASAL SEPTAL CORRECTION SURGERY,7932.684375,PKG,90133-00-00
ENT,FMENT-3127,SUBMUCOUS RESECTION OF NASAL SPECTUM (MEDIUM),4785.0,PKG,41671-00-00
ENT,FMENT-3128,RHINOPLASTY (MEDIUM),7800.0,PKG,90133-00-00
ENT,FMENT-3129,REVISION OF RHINOPLASTY (MEDIUM),5000.0,PKG,45650-00-00
ENT,FMENT-3130,OPEN REDUCTION OF FRACTURED NOSE,13000.0,PKG,47741-00-00
ENT,FMENT-3131,MICROLARYNGOSCOPY,2580.0,PKG,41855-00-00
ENT,FMENT-3132,MICROLARYNGOSURGERY,9000.0,PKG,41849-00-00
ENT,FMENT-3133,LARYNX LASER SURGERY,8580.0,PKG,90160-00-00
ENT,FMENT-3134,ADENOIDECTOMY,3100.0,PKG,41801-00-00
ENT,FMENT-3135,LASER TONSILLECTOMY,6100.0,PKG,41789-00-00
ENT,FMENT-3136,TONSILLECTOMY,4900.0,PKG,41789-00-00
ENT,FMENT-3137,PAN-ENDOSCOPY (TRIPLE PROCEDURE),4980.0,PKG,30473-00-00
ENT,FMENT-3138,HYPOPHARYNGOSCOPY & FOREIGN BODY REMOVAL,5820.0,PKG,99999-99-99
ENT,FMENT-3139,ESOPHAGOSCOPY,3480.0,PKG,30473-03-00
ENT,FMENT-3142,TUMOR SURGERY OF THROAT,13800.0,PKG,90335-01-00
ENT,FMENT-3143,TRACHEOSTOMY,14400.0,PKG,41881-00-00
ENT,FMENT-3144,INCISION & DRAINAGE OF QUINSY UNDER G.A.,2580.0,PKG,41807-00-00
ENT,FMENT-3145,RESECTION OF SUBMANDIBULAR GLAND,8220.0,PKG,30256-00-00
ENT,FMENT-3146,LYMPH NODE BIOPSY OF NECK,6900.0,PKG,30075-00-00
ENT,FMENT-3147,THROAT FOREIGN BODY REMOVAL G.A.,2340.0,PKG,99999-99-99
ENT,FMENT-3148,SNORING SURGERY (UVULOPALATOPHARYNGOPLASTY,7080.0,PKG,41786-00-00
ENT,FMENT-3149,L.A.U.P.,8100.0,PKG,41786-00-00
ENT,FMENT-3150,CLEFT PALATE REPAIR,14400.0,PKG,45710-00-00
ENT,FMENT-3151,REMOVAL OF SUBMANDIBULAR GLAND STONE (MEDIUM),4450.0,PKG,30266-02-00
ENT,FMENT-3152,HYPOPHARYNGOSCOPY,3450.0,PKG,90149-00-00
ENT,FMENT-3153,ADENOTONSILECTOMY,7760.98125,PKG,41789-01-00
ENT,FMENT-3154,UNILATERAL MYRINGATOMY (G.A.),2220.0,PKG,41626-00-00
ENT,FMENT-3155,BILATERAL MYRINGATOMY (G.A.),4620.0,PKG,41626-01-00
ENT,FMENT-3156,MYRINGATOMY & GROMMET (G.A.) UNILATERAL,4620.0,PKG,41626-00-00
ENT,FMENT-3157,MYRINGATOMY & GROMMET (G.A.) BILATERAL,5820.0,PKG,41626-01-00
ENT,FMENT-3158,MYRINGOPLASTY,10200.0,PKG,41530-00-01
ENT,FMENT-3159,TYMPANOPLASTY + MASTOIDECTOMY,14400.0,PKG,41560-00-01
ENT,FMENT-3160,RADICAL MASTOIDECTOMY,16800.0,PKG,41557-01-01
ENT,FMENT-3161,STAPEDECTOMY,16800.0,PKG,41608-00-01
ENT,FMENT-3162,ENDOLYMPHATIC SHUNT,16200.0,PKG,14496477
ENT,FMENT-3163,LABYRINTHECTOMY,15600.0,PKG,41572-00-01
ENT,FMENT-3164,VESTIBULAR NEURECTOMY,22200.0,PKG,39500-00-00
ENT,FMENT-3165,FACIAL NERVE SURGERY,16800.0,PKG,41569-00-00
ENT,FMENT-3166,OSSICULOPLASTY,13800.0,PKG,41539-00-01
ENT,FMENT-3167,SECOND STAGE OF TWO STAGE TYMPANOPLASTY,8700.0,PKG,41530-00-01
ENT,FMENT-3168,IMPLANTABLE HEARING AID,11820.0,PKG,96092-00-41
ENT,FMENT-3169,LASER EAR SURGERY,11820.0,PKG,90111-00-01
ENT,FMENT-3170,MASTOID ABSCESS DRAINAGE UNDER G.A.,2340.0,PKG,92514-99-00
ENT,FMENT-3171,EAR FOREIGN BODY REMOVAL UNDER G.A.,2340.0,PKG,41503-00-01
ENT,FMENT-3172,SUCTION CLEARANCE UNDER G.A.,2580.0,PKG,96157-00-00
ENT,FMENT-3174,INCISION & DRAINAGE OF EXTERNAL EAR ABSCESS,2340.0,PKG,30223-01-00
ENT,FMENT-3175,BAT EAR SURGERY,13800.0,PKG,45659-00-01
ENT,FMENT-3176,EXPLORATORY TYMPANOTOMY,10800.0,PKG,41629-00-01
ENT,FMENT-3177,PRE AURICLAR FISTULA EXCISION,11400.0,PKG,30104-00-01
ENT,FMENT-3178,TYMPANOPLASTY,11400.0,PKG,41530-00-01
ENT,FMENT-3179,CORTICAL MASTOIDECTOMY,7774.7175,PKG,41545-00-01
ENT,FMENT-3180,TOTAL LARYNGECTOMY,21600.0,PKG,41834-00-00
ENT,FMENT-3181,PARTIAL LARYNGECTOMY,23000.0,PKG,41840-00-00
ENT,FMENT-3182,BLOCK NECK DISSECTION,27600.0,PKG,31435-00-00
ENT,FMENT-3184,TOTAL PAROTIDECTOMY,28800.0,PKG,30247-00-00
ENT,FMENT-3185,THYROGLOSSAL CYST EXCISION,16200.0,PKG,30313-00-00
ENT,FMENT-3186,BRANCHIAL FISTULECTOMY,28800.0,PKG,30289-00-00
Dermatology ,FMENT-3187,PK-BURN SCAR - SMALL AREA (SKINCARE) INCL O.R. ANESTHESIA ONE NIGHT IN HOSPITAL,7200.0,PKG,30010-00-10
Dermatology ,FMENT-3188,PK-BURN SCAR - MEDIUM AREA (SKINCARE)INCL O.R. -ANESTHESIA ONE NIGHT IN HOSPITAL,9600.0,PKG,30010-00-20
Dermatology ,FMENT-3189,PK-BURN SCAR - LARGE AREA (SKINCARE) INCL O.R. ANESTHESIA ONE NIGHT IN HOSPITAL,12000.0,PKG,30014-00-00
Dermatology ,FMENT-3190,"PK-BURN SCAR - LARGE ""A"" AREA (SKINCARE)INCL O.R. ANESTHESIA ONE NIGHT IN HOSPITAL",14400.0,PKG,90675-00-00
Dermatology ,FMENT-3191,PK-PUNCH GRAFT - SMALL AREA (SKINCARE) INCL O.R. ANESTHESIA ONE NIGHT IN HOSPITAL,7200.0,PKG,45439-00-00
Dermatology ,FMENT-3192,PK-PUNCH GRAFT - MEDIUM AREA (SKINCARE) INCL O.R. ANESTHESIA ONE NIGHT IN HOSPITAL,9600.0,PKG,45451-25-00
Dermatology ,FMENT-3193,PK-PUNCH GRAFT - LARGE AREA (SKINCARE) INCL O.R. ANESTHESIA ONE NIGHT IN HOSPITAL,12000.0,PKG,45451-25-00
Dermatology ,FMENT-3194,"PK-PUNCH GRAFT - LARGE ""A"" AREA (SKINCARE) INCL O.R. ANESTHESIA ONE NIGHT IN HOSPITAL",14400.0,PKG,45451-25-00
Dermatology ,FMENT-3195,PK-ARM LIFTING - SMALL (SKINCARE) INCL O.R. ANESTHESIA ONE NIGHT IN HOSPITAL,14400.0,PKG,90676-00-00
Dermatology ,FMENT-3196,PK-ARM LIFTING - MEDIUM (SKINCARE) INCL O.R. ANESTHESIA ONE NIGHT IN HOSPITAL,16800.0,PKG,90676-00-00
Dermatology ,FMENT-3197,PK-ARM LIFTING - LARGE (SKINCARE) INCL O.R. ANESTHESIA ONE NIGHT IN HOSPITAL,19200.0,PKG,90676-00-00
Dermatology ,FMENT-3198,"PK-SEPTO RHINOPLASTY(SMALL) INCL O.R. LAB, ANESTHESIA ONE NIGHT IN HOSPITAL",14400.0,PKG,45641-00-00
Dermatology ,FMENT-3199,PK-SEPTO RHINOPLASTY(MEDIUM)INCL O.R ANESTHESIA ONE NIGHT IN HOSPITAL,16800.0,PKG,45638-00-00
Dermatology ,FMENT-3200,PK-SEPTO RHINOPLASTY(LARGE)INCL O.R ANESTHESIA ONE NIGHT IN HOSPITAL,19200.0,PKG,45638-00-00
Dermatology ,FMENT-3201,PK-RHINOPLASTY (SMALL) INCLUDING O.R. ANAEASTHESIA ONE NIGHT STAY IN HOSPITAL,10000.0,PKG,45638-00-00
Dermatology ,FMENT-3202,PK-RHINOPLASTY (MEDIUM) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,12000.0,PKG,45638-00-00
Dermatology ,FMENT-3203,PK-RHINOPLASTY (LARGE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,14000.0,PKG,45638-00-00
Dermatology ,FMENT-3204,PK-REVISION OF RHINOPLASTY (SKINCARE),5000.0,PKG,45650-00-00
Dermatology ,FMENT-3205,PK-FACELIFT & NECKLIFT INCLUDING O.R.ANESHESIA TWO NIGHT IN HOSPITAL,21600.0,PKG,45587-00-00
Dermatology ,FMENT-3206,PK-PARTIAL FACE LIFT (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,14400.0,PKG,90675-00-00
Dermatology ,FMENT-3207,PK-UPPER BLEPAROPLASTY (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,9600.0,PKG,42584-00-01
Dermatology ,FMENT-3208,PK-LOWER BLEPAROPLASTY (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,9600.0,PKG,90676-00-00
Dermatology ,FMENT-3209,PK-IN-COMPLETE CLEFT LIP (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,12000.0,PKG,45692-00-00
Dermatology ,FMENT-3210,PK-COMPLETE CLEFT LIP (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,14400.0,PKG,45695-00-00
Dermatology ,FMENT-3211,PK-FOREHEAD LIFT (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,14400.0,PKG,45587-00-00
Dermatology ,FMENT-3212,PK-OTOPLASTY - EAR RESHAPING- SMALL (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,12000.0,PKG,90110-00-01
Dermatology ,FMENT-3213,PK-OTOPLASTY - EAR RESHAPING- LARGE INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL(SKINCARE),14400.0,PKG,45659-01-01
Dermatology ,FMENT-3214,PK-BROW LIFT (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,12000.0,PKG,45587-01-00
Dermatology ,FMENT-3215,"PK-CONGENITAL DEFORMITY (HANDS, FEET, NOSE) SMALL (SKINCARE)",12000.0,PKG,"90604-00-00 
90676-00-00"
Dermatology ,FMENT-3216,"PK-CONGENITAL DEFORMITY (HANDS, FEET, NOSE) MEDIUM (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL",14400.0,PKG,"90604-00-00 
90676-00-00"
Dermatology ,FMENT-3217,"PK-CONGENITAL DEFORMITY (HANDS, FEET, NOSE) LARGE (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL",16800.0,PKG,"90604-00-00  
90676-00-00"
Dermatology ,FMENT-3218,PK-CHIN OSTEOTOMY (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,18000.0,PKG,366
Dermatology ,FMENT-3219,PK-FACELIFT BY THREADING (WIRE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,19200.0,PKG,45587-00-00
Dermatology ,FMENT-3220,PK-EYE BROW LIFT BY THREADING (WIRE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,12000.0,PKG,90676-00-00
Dermatology ,FMENT-3221,PK-BREAST AUGMENTATION (GEL IMPLANT) INCLUDING O.R. IMPLANT ONE NIGHT IN HOSPITAL,19200.0,PKG,90723-00-00
Dermatology ,FMENT-3222,PK-BREAST AUGMENTATION (SILICONE) INCLUDING O.R. IMPLANT ONE NIGHT IN HOSPITAL,18000.0,PKG,90676-00-00
Dermatology ,FMENT-3223,"PK-BREAST LIFT - SMALL (NO IMPLANT) INCLUDING O.R, LAB , TWO NIGHT IN HOSPITAL",19200.0,PKG,45556-00-01
Dermatology ,FMENT-3224,"PK-BREAST LIFT - LARGE (NO IMPLANT) INCLUDING O.R, LAB, TWO NIGHT IN HOSPITAL",21600.0,PKG,90676-00-00
Dermatology ,FMENT-3225,"PK-BREAST REDUCTION (SMALL-MEDIUM) INCLUDING O.R, LAB,TWO NIGHT IN HOSPITAL",19200.0,PKG,45522-00-00
Dermatology ,FMENT-3226,"PK-BREAST REDUCTION (LARGE) INCLUDING O.R, LAB, TWO NIGHT IN HOSPITAL",21600.0,PKG,90676-00-00
Dermatology ,FMENT-3227,PK-LIPOSUCTION ABDOMEN - SMALL (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,9600.0,PKG,45584-00-00
Dermatology ,FMENT-3228,PK-LIPOSUCTION ABDOMEN - MEDIUM (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,12000.0,PKG,45584-00-00
Dermatology ,FMENT-3229,PK-LIPOSUCTION ABDOMEN -LARGE (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,14400.0,PKG,45584-00-00
Dermatology ,FMENT-3230,PK-LIPOSUCTION LATERAL THIGHS (SMALL-MEDIUM) (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,9600.0,PKG,45584-00-00
Dermatology ,FMENT-3231,PK-LIPOSUCTION LATERAL THIGHS (LARGE) (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,12000.0,PKG,45584-00-00
Dermatology ,FMENT-3232,PK-LIPOSUCTION MEDIAL THIGHS (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,9600.0,PKG,45584-00-00
Dermatology ,FMENT-3233,PK-LIPOSUCTION KNEES (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,8400.0,PKG,45584-00-00
Dermatology ,FMENT-3234,PK-LIPOSUCTION ANKLES (SKINCARE) INCLUDING O.R. ANAEASTHESIA ONE NIGHT IN HOSPITAL,8400.0,PKG,8400
