HCP Name,S. Type,Code,Provider Service Description,Price,Discount 
SGH Madina,ORTHOPAEDIC ,6112008,PLASTER SPICA - (ONE LEG/ARM),800.0,0.2
SGH Madina,ORTHOPAEDIC ,6112009,PLASTER CAST REMOVAL,90.0,0.2
SGH Madina,ORTHOPAEDIC ,6112010,REMOVAL OF K-WIRE,400.0,0.2
SGH Madina,ORTHOPAEDIC ,6112011,KNEE IMMOBILIZER,250.0,0.2
SGH Madina,ORTHOPAEDIC ,6112012,CERVICAL TRACTION,85.0,0.2
SGH Madina,ORTHOPAEDIC ,6112013,SKIN TRACTION,450.0,0.2
SGH Madina,ORTHOPAEDIC ,6112014,HALTER TRACTION,450.0,0.2
SGH Madina,ORTHOPAEDIC ,6112015,MEASUREMENT OF COMPARTMENTAL PRESSURE,1500.0,0.2
SGH Madina,ORTHOPAEDIC ,6112016,ASPIRATION FROM JOINTS,175.0,0.2
SGH Madina,ORTHOPAEDIC ,6112017,INJECTION INTO JOINTS,125.0,0.2
SGH Madina,ORTHOPAEDIC ,6112018,MANIPULATION OF TALIPES EQUINO VARUS WITHOUT POP,650.0,0.2
SGH Madina,ORTHOPAEDIC ,6112019,MANIPULATION OF TALIPES EQUINO VARUS WITH POP,900.0,0.2
SGH Madina,ORTHOPAEDIC ,6112020,JOINT INFILTRATION ,600.0,0.2
SGH Madina,ORTHOPAEDIC ,6112021,NEURAL NERVE BLOCK FOR PAIN MANAGEMENT ,1200.0,0.2
SGH Madina,ORTHOPAEDIC ,6113001,CERVICAL COLLAR,200.0,0.2
SGH Madina,ORTHOPAEDIC ,6113002,CHILD OSTEOTOMY DCP,1000.0,0.2
SGH Madina,ORTHOPAEDIC ,6113003,WALKING HEEL,55.0,0.2
SGH Madina,ORTHOPAEDIC ,6113004,CORSET BELT,450.0,0.2
SGH Madina,ORTHOPAEDIC ,6113005,ABDOMINAL BINDER,200.0,0.2
SGH Madina,ORTHOPAEDIC ,6113006,WALKING CANE,85.0,0.2
SGH Madina,ORTHOPAEDIC ,6113007,EPIDURAL SET,85.0,0.2
SGH Madina,ORTHOPAEDIC ,6113008,ANKLET,85.0,0.2
SGH Madina,ORTHOPAEDIC ,6113009,KNEE BRACE,85.0,0.2
SGH Madina,ORTHOPAEDIC ,6113010,SKIN TRACTION KIT,200.0,0.2
SGH Madina,ORTHOPAEDIC ,6113011,DYNAMIC HIP SCREWS (DHS) EACH,700.0,0.2
SGH Madina,ORTHOPAEDIC ,6113012,DYNAMIC HIP SCREW & PLATE,4500.0,0.2
SGH Madina,ORTHOPAEDIC ,6113013,DYNAMIC SCR PT W/DEP HOLES EACH,1400.0,0.2
SGH Madina,ORTHOPAEDIC ,6113014,DYNAMIC COMPRESSION PLATE FROM 4 HOLES TO 12 HOLES,450.0,0.2
SGH Madina,ORTHOPAEDIC ,6113015,TOTAL HIP REPLACEMENT (CERAMIC JOINT) ,10000.0,0.2
SGH Madina,ORTHOPAEDIC ,6113016,TOTAL HIP SCREW REPLACEMENT (CERAMIC JOINT),1100.0,0.2
SGH Madina,ORTHOPAEDIC ,6113017,BROAD DYNAMIC COMP. PLATE 6 HOLES EACH,400.0,0.2
SGH Madina,ORTHOPAEDIC ,6113018,BROAD DYNAMIC COMP PLATE 7 HOLES EACH,550.0,0.2
SGH Madina,ORTHOPAEDIC ,6113019,BROAD DYNAMIC COMP PLATE 8 HOLES EACH,550.0,0.2
SGH Madina,ORTHOPAEDIC ,6113020,BROAD DYNAMIC COMP PLATE 9 HOLES EACH,550.0,0.2
SGH Madina,ORTHOPAEDIC ,6113021,BROAD DYNAMIC COMP PLATE 12 HOLES EACH,550.0,0.2
SGH Madina,ORTHOPAEDIC ,6113022,BROAD DYNAMIC COMP PLATE 14 HOLES EACH,550.0,0.2
SGH Madina,ORTHOPAEDIC ,6113023,SPOON PLATE 6 HOLES EACH,650.0,0.2
SGH Madina,ORTHOPAEDIC ,6113024,CANCELLEUS BONE SCREWS,125.0,0.2
SGH Madina,ORTHOPAEDIC ,6113025,CORTEX BONE SCREWS,125.0,0.2
SGH Madina,ORTHOPAEDIC ,6113026,MALLEABLE BONE SCREWS,125.0,0.2
SGH Madina,ORTHOPAEDIC ,6113027,T-PLATES W/SHAFT FROM 4 HOLES TO 8 HOLES EACH,750.0,0.2
SGH Madina,ORTHOPAEDIC ,6113028,T-BUTTRESS PLATE FROM 4 HOLES TO 6 HOLES EACH,750.0,0.2
SGH Madina,ORTHOPAEDIC ,6113029,TUBULAR PLATE FROM 2 HOLES TO 8 HOLES EACH,150.0,0.2
SGH Madina,ORTHOPAEDIC ,6113030,CONDYLER PLATE FROM 5 HOLES TO 12 HOLES EACH,900.0,0.2
SGH Madina,ORTHOPAEDIC ,6113031,CONDYLER BUTRESS PLATES,1700.0,0.2
SGH Madina,ORTHOPAEDIC ,6113032,SEMI-TUBULAR PLATE FROM 4 HOLES TO 7 HOLES,150.0,0.2
SGH Madina,ORTHOPAEDIC ,6113033,KIRCHNAR/W W/TROCAR FROM I.D TO 3.D EACH,60.0,0.2
SGH Madina,ORTHOPAEDIC ,6113034,WIRE COIL SOFT,250.0,0.2
SGH Madina,ORTHOPAEDIC ,6113035,WASHER 7MM CANCELLEUS BONE SCREWS,30.0,0.2
SGH Madina,ORTHOPAEDIC ,6113036,DRILL BIT FROM 2.0MM TO 3.5 DIAMETER,60.0,0.2
SGH Madina,ORTHOPAEDIC ,6113037,CORTICAL TAP 3.5/1025 MM DIAMETER,185.0,0.2
SGH Madina,ORTHOPAEDIC ,6113038,REDIVAC DRAIN,185.0,0.2
SGH Madina,ORTHOPAEDIC ,6113039,TOE SPLINT,70.0,0.2
SGH Madina,ORTHOPAEDIC ,6113040,MAJOR ARM SPLINT,180.0,0.2
SGH Madina,ORTHOPAEDIC ,6113041,MAJOR LEG SPLINT,180.0,0.2
SGH Madina,ORTHOPAEDIC ,6113042,METALLIC SPLINT,180.0,0.2
SGH Madina,ORTHOPAEDIC ,6113043,STOCKING,80.0,0.2
SGH Madina,ORTHOPAEDIC ,6113044,ROBERT JONES BANDAGE,300.0,0.2
SGH Madina,ORTHOPAEDIC ,6113045,ZIMMER FRAME(ALUMINIUM),400.0,0.2
SGH Madina,ORTHOPAEDIC ,6113046,COLLAR & CUFF,75.0,0.2
SGH Madina,ORTHOPAEDIC ,6113047,INTERLOCKING TIBIAL SET,3500.0,0.2
SGH Madina,ORTHOPAEDIC ,6113048,INTERLOCKING FEMORAL SET,3500.0,0.2
SGH Madina,ORTHOPAEDIC ,6113049,SCHANZ SCREW,185.0,0.2
SGH Madina,ORTHOPAEDIC ,6113050,MALLEOLAR SCREW,250.0,0.2
SGH Madina,ORTHOPAEDIC ,6113051,PARTIAL HIP - THOMSON  HIP PROTHESIS,2750.0,0.2
SGH Madina,ORTHOPAEDIC ,6113052,PENNING MINI EXTERNAL FIXATOR,4250.0,0.2
SGH Madina,ORTHOPAEDIC ,6113053,AO LARGE EXTERNAL FIXATOR,4250.0,0.2
SGH Madina,ORTHOPAEDIC ,6113054,HOFFMAN EXTERNAL FIXATOR,4250.0,0.2
SGH Madina,ORTHOPAEDIC ,6113055,SMALL EXTERNAL FIXATOR,4250.0,0.2
SGH Madina,ORTHOPAEDIC ,6113056,TITANIUM ELASTIC NAIL,1000.0,0.2
SGH Madina,OPHTHALMOLOGY,8112001,ANTERIOR SEGMENT PHOTO,100.0,0.2
SGH Madina,OPHTHALMOLOGY,8112002,ANTERIOR STROMAL PUNCTURE / OPD,400.0,0.2
SGH Madina,OPHTHALMOLOGY,8112003,ARGON LASER RETINAL PHOTOCOAGULATION (ONE EYE),2850.0,0.2
SGH Madina,OPHTHALMOLOGY,8112004,BOTULINUM TOXIN INJECTION (OUT PATIENT),3500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112005,BRIGHTNESS ACUITY TESTING (BAT),200.0,0.2
SGH Madina,OPHTHALMOLOGY,8112006,CHEMICAL WASH OUT,130.0,0.2
SGH Madina,OPHTHALMOLOGY,8112007,COLOUR VISION TEST,175.0,0.2
SGH Madina,OPHTHALMOLOGY,8112008,CONFOCAL MICROSCOPY,500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112009,CORNEA OCT   (ONE-EYE),500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112010,CORNEA OCT   (TWO-EYES),750.0,0.2
SGH Madina,OPHTHALMOLOGY,8112011,CORNEAL ASSESSMENT,750.0,0.2
SGH Madina,OPHTHALMOLOGY,8112012,CORNEAL THICKNESS & TOPOGRAPHIC BY PENTACAM (ONE-EYE),300.0,0.2
SGH Madina,OPHTHALMOLOGY,8112013,CORNEAL THICKNESS & TOPOGRAPHIC BY PENTACAM (TWO-EYE),550.0,0.2
SGH Madina,OPHTHALMOLOGY,8112014,CORNEAL TOPOGRAPHY,400.0,0.2
SGH Madina,OPHTHALMOLOGY,8112015,CORNEAL WOUND REPAIR USING GLUE,650.0,0.2
SGH Madina,OPHTHALMOLOGY,8112016,DARK ADATOMETRY,175.0,0.2
SGH Madina,OPHTHALMOLOGY,8112017,DENDRIRIC ULCER DEBRIDEMENT,250.0,0.2
SGH Madina,OPHTHALMOLOGY,8112018,DRAINAGE OF STYE OR LID ABSCESS / BILATERAL ,400.0,0.2
SGH Madina,OPHTHALMOLOGY,8112019,ELECTRICAL COLOUR VISION TEST,300.0,0.2
SGH Madina,OPHTHALMOLOGY,8112020,ELECTROLYSIS,250.0,0.2
SGH Madina,OPHTHALMOLOGY,8112021,ELECTROLYSIS FOR EYE LASHES / BILATERAL,350.0,0.2
SGH Madina,OPHTHALMOLOGY,8112022,ERG / ELECTRORETINOGRAPHY,400.0,0.2
SGH Madina,OPHTHALMOLOGY,8112023,ERG & VER,650.0,0.2
SGH Madina,OPHTHALMOLOGY,8112024,"ERG,EOG,VER",900.0,0.2
SGH Madina,OPHTHALMOLOGY,8112025,VER,650.0,0.2
SGH Madina,OPHTHALMOLOGY,8112026,EPILATION OF ABERRANT LUSHES,160.0,0.2
SGH Madina,OPHTHALMOLOGY,8112027,EXCISION OF CHALAZION,200.0,0.2
SGH Madina,OPHTHALMOLOGY,8112028,EXCISION OF ONE CHALAZION / BILATERAL ,500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112029,EXCISION OF MULTIPLE CHALAZION / BILATERAL ,650.0,0.2
SGH Madina,OPHTHALMOLOGY,8112030,EXCISION OF MULTIPLE CHALAZION / UNILATERAL ,500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112031,EXCISION OF MULTIPLE SMALL EYE LID GROWTH / BILATERAL ,650.0,0.2
SGH Madina,OPHTHALMOLOGY,8112032,EXCISION OF MULTIPLE SMALL EYE LID GROWTH / UNILATERAL ,500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112033,EXCISION OF ONE SMALL EYE LID GROWTH / BILATERAL ,500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112034,EXCISION OF ONE SMALL EYE LID GROWTH / UNILATERAL ,325.0,0.2
SGH Madina,OPHTHALMOLOGY,8112035,EXCISION OF STYE,175.0,0.2
SGH Madina,OPHTHALMOLOGY,8112036,EXCISION OF TRACHOMA (P.T.D) / BILATERAL ,500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112037,EXTERNAL PHOTOS,150.0,0.2
SGH Madina,OPHTHALMOLOGY,8112038,EXTERNAL PHOTOS / FOLLOW UP ,75.0,0.2
SGH Madina,OPHTHALMOLOGY,8112039,EYE REFRACTION OR COMPUTER,50.0,0.2
SGH Madina,OPHTHALMOLOGY,8112040,FLOURESCEIN ANGIOGRAPHY (FIRST TIME),850.0,0.2
SGH Madina,OPHTHALMOLOGY,8112041,FLOURESCEIN ANGIOGRAPHY / FOLLOW UP ,550.0,0.2
SGH Madina,OPHTHALMOLOGY,8112042,FLOURESCIEN STAINING ONE EYE,50.0,0.2
SGH Madina,OPHTHALMOLOGY,8112043,FLOURESCIEN STAINING TWO EYES,100.0,0.2
SGH Madina,OPHTHALMOLOGY,8112044,FLUORESCENT ANGIOGRAPHY,500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112045,FRESNAL PRISM,50.0,0.2
SGH Madina,OPHTHALMOLOGY,8112046,FRESNAL PRISM (C.L.),150.0,0.2
SGH Madina,OPHTHALMOLOGY,8112047,FUNDUS & NERVE FIBER PHOTOGRAPHY,200.0,0.2
SGH Madina,OPHTHALMOLOGY,8112048,FUNDUS EXAMINATION,50.0,0.2
SGH Madina,OPHTHALMOLOGY,8112049,FUNDUS PHOTOGRAPHY / FOLLOW UP ,100.0,0.2
SGH Madina,OPHTHALMOLOGY,8112050,GLAUCOMA WORK UP,650.0,0.2
SGH Madina,OPHTHALMOLOGY,8112051,GONIO SLIT LAMB PHOTOGRAPHY,200.0,0.2
SGH Madina,OPHTHALMOLOGY,8112052,GONIO SLIT LAMB PHOTOGRAPHY / FOLLOW UP ,100.0,0.2
SGH Madina,OPHTHALMOLOGY,8112053,IDESIGN WAVE FRONT ASSESMENT (ONE EYE),300.0,0.2
SGH Madina,OPHTHALMOLOGY,8112054,IDESIGN WAVE FRONT ASSESMENT (TWO EYES),450.0,0.2
SGH Madina,OPHTHALMOLOGY,8112055,INDOCYANINE GREEN,1100.0,0.2
SGH Madina,OPHTHALMOLOGY,8112056,INDOCYANINE GREEN + FLOURESCEIN ANGIOGRAPHY,1750.0,0.2
SGH Madina,OPHTHALMOLOGY,8112057,INJECTIONS OF 5 FU  POST OPERATIVE (FULL COURSE),750.0,0.2
SGH Madina,OPHTHALMOLOGY,8112058,INTRA OCCULAR LENS CALCULATION / BILATERAL ,200.0,0.2
SGH Madina,OPHTHALMOLOGY,8112059,INTRAOCULAR LENS CALCULATION,100.0,0.2
SGH Madina,OPHTHALMOLOGY,8112060,INTRAVITREAL  INJECTION OF AVASTIN ,5500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112061,INTRAVITREAL  INJECTION OF LUCENTIS,11750.0,0.2
SGH Madina,OPHTHALMOLOGY,8112062,INTRAVITREAL ANTIBIOTIC INJECTION ,400.0,0.2
SGH Madina,OPHTHALMOLOGY,8112063,LASER FLARE / CELL METTER ,200.0,0.2
SGH Madina,OPHTHALMOLOGY,8112064,LASER PERIPHERAL IREDECTOMY / OPD,3150.0,0.2
SGH Madina,OPHTHALMOLOGY,8112065,LASER PERIPHERAL IRIDECTOMY / BILATERAL ,5050.0,0.2
SGH Madina,OPHTHALMOLOGY,8112066,LASER PHOTOCOAGULATION ONE SESSION / BILATERAL ,3150.0,0.2
SGH Madina,OPHTHALMOLOGY,8112067,LASER PHOTOCOAGULATION THREE SESSION / BILATERAL,6500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112068,LASER PHOTOCOAGULATION TWO SESSION / BILATERAL ,5500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112069,LASER POSTERIOR CAPSULOTOMY DONE INSIDE / BLILATERAL ,2700.0,0.2
SGH Madina,OPHTHALMOLOGY,8112070,LASER POSTERIOR CAPSULOTOMY DONE OUTSIDE / BILATERAL ,4750.0,0.2
SGH Madina,OPHTHALMOLOGY,8112071,LASER TRABECULOPLASTY / OPD,4200.0,0.2
SGH Madina,OPHTHALMOLOGY,8112072,LASER TRABICULECTOMY / BILATERAL ,7600.0,0.2
SGH Madina,OPHTHALMOLOGY,8112073,MICRO-PULSE LASER,4000.0,0.2
SGH Madina,OPHTHALMOLOGY,8112074,NERVE FIBER PHOTOGRAPHY,150.0,0.2
SGH Madina,OPHTHALMOLOGY,8112075,NEW ORTHOPTIC EVALUATION,150.0,0.2
SGH Madina,OPHTHALMOLOGY,8112076,NFLA-NERVE FIBER LAYER ANALYZER,175.0,0.2
SGH Madina,OPHTHALMOLOGY,8112077,OCT (OPTICAL COHEREANCE TOMOGRAPHY) DISC,500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112078,OCT (OPTICAL COHEREANCE TOMOGRAPHY) RETINA,500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112079,OPHTHALMIC FUNDUS PHOTOGRAPHY,150.0,0.2
SGH Madina,OPHTHALMOLOGY,8112080,OPT. COHERRENT TOMOGRAPHY (OCT) / BILATERAL ,650.0,0.2
SGH Madina,OPHTHALMOLOGY,8112081,OPT. COHERRENT TOMOGRAPHY (OCT) / UNILATERAL ,400.0,0.2
SGH Madina,OPHTHALMOLOGY,8112082,OPTHALMIC PHONOGRAPH ,100.0,0.2
SGH Madina,OPHTHALMOLOGY,8112083,ORTHOPTIC EVALUATION,100.0,0.2
SGH Madina,OPHTHALMOLOGY,8112084,ORTHOPTIC FOLLOW UP,50.0,0.2
SGH Madina,OPHTHALMOLOGY,8112085,POLISHING ARTIFICIAL EYE ,175.0,0.2
SGH Madina,OPHTHALMOLOGY,8112086,POTENTIAL ACUITY METER,200.0,0.2
SGH Madina,OPHTHALMOLOGY,8112087,PROBING & SYRNING OF NASO LACRIMAL DUCT / BILATERAL ,500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112088,PROBING OF NASO LACRIMAL DUCT,250.0,0.2
SGH Madina,OPHTHALMOLOGY,8112089,PUNCTUM DILATION / UNILATERAL (SILICON) ,1100.0,0.2
SGH Madina,OPHTHALMOLOGY,8112090,PUNCTUM DILATION / BILATERAL (SILICON) ,1750.0,0.2
SGH Madina,OPHTHALMOLOGY,8112091,PUNCTUM OCCLUSION / UNILATERAL (SILICON) ,1000.0,0.2
SGH Madina,OPHTHALMOLOGY,8112092,PUNCTUM OCCLUSION / BILATERAL (SILICON) ,1750.0,0.2
SGH Madina,OPHTHALMOLOGY,8112093,REFRACTIVE SURGERY ASSESSMENT,300.0,0.2
SGH Madina,OPHTHALMOLOGY,8112094,RELAXING CORNEAL INCISIONS / BILATERAL ,1100.0,0.2
SGH Madina,OPHTHALMOLOGY,8112095,RELAXING CORNEAL INCISIONS / UNILATERAL ,750.0,0.2
SGH Madina,OPHTHALMOLOGY,8112096,REMOVAL / EXCISION OF CHALZION UNDER LA (MULTIPLE),800.0,0.2
SGH Madina,OPHTHALMOLOGY,8112097,REMOVAL / EXCISION OF CHALZION UNDER LA (SINGLE),600.0,0.2
SGH Madina,OPHTHALMOLOGY,8112098,REMOVAL OF CORNEAL SUTURES (SURGERY DONE OUTSIDE),450.0,0.2
SGH Madina,OPHTHALMOLOGY,8112099,REMOVAL OF FOREIGN BODY (CORNEA OR CONG.),175.0,0.2
SGH Madina,OPHTHALMOLOGY,8112100,REMOVAL OF LID SUTURES (SURGERY DONE OUTSIDE),250.0,0.2
SGH Madina,OPHTHALMOLOGY,8112101,REPAIR OF ARTIFICIAL EYE  ,450.0,0.2
SGH Madina,OPHTHALMOLOGY,8112102,REPAIR OF SIMPLE CONJUNCTIVAL WOUND,650.0,0.2
SGH Madina,OPHTHALMOLOGY,8112103,REPAIR OF SMALL EYE LID BROW WOUND,650.0,0.2
SGH Madina,OPHTHALMOLOGY,8112104,RETROBULAR ALCOHOL INJECTION,750.0,0.2
SGH Madina,OPHTHALMOLOGY,8112105,SECOND POST LASIK VISIT (WEEK 1 ),0.0,0.2
SGH Madina,OPHTHALMOLOGY,8112106,SLIT LAMP ANALYSER,300.0,0.2
SGH Madina,OPHTHALMOLOGY,8112107,SLIT LAMP PHOTOGRAPHY,150.0,0.2
SGH Madina,OPHTHALMOLOGY,8112108,SLIT LAMP PHOTOGRAPHY / FOLLOW UP ,75.0,0.2
SGH Madina,OPHTHALMOLOGY,8112109,SPECULAR MICROSCOPY,250.0,0.2
SGH Madina,OPHTHALMOLOGY,8112110,STERIOD INJECTION FOR HAEMANGIOMA,650.0,0.2
SGH Madina,OPHTHALMOLOGY,8112111,SUB-CONJ. INJECTION,50.0,0.2
SGH Madina,OPHTHALMOLOGY,8112112,SUBCUTANEOUS FOREIGN BODY REMOVAL,800.0,0.2
SGH Madina,OPHTHALMOLOGY,8112113,SUPERFACIAL KERATECTOMY / BILATERAL ,1300.0,0.2
SGH Madina,OPHTHALMOLOGY,8112114,SUPERFACIAL KERATECTOMY / UNILATERAL ,1050.0,0.2
SGH Madina,OPHTHALMOLOGY,8112115,SUPERFACIAL TEMPORAL ARTERY BIOPSY,750.0,0.2
SGH Madina,OPHTHALMOLOGY,8112116,SUPERFICIAL LACERATIONE. EYE,650.0,0.2
SGH Madina,OPHTHALMOLOGY,8112117,SYNOPTOPHORE ONE SESSION,200.0,0.2
SGH Madina,OPHTHALMOLOGY,8112118,TEMPORARY (COLLAGEN PLUGS) PUNCTUM OCCLUSION / BILATERAL ,400.0,0.2
SGH Madina,OPHTHALMOLOGY,8112119,TEMPORARY (COLLAGEN PLUGS) PUNCTUM OCCLUSION / UNILATERAL ,200.0,0.2
SGH Madina,OPHTHALMOLOGY,8112120,TENSILON TEST,50.0,0.2
SGH Madina,OPHTHALMOLOGY,8112121,TESTING FIELD OF VISION,300.0,0.2
SGH Madina,OPHTHALMOLOGY,8112122,TESTING FIELD OF VISION (MANUAL & AUTOMATED),650.0,0.2
SGH Madina,OPHTHALMOLOGY,8112123,TESTING FIELD OF VISION (MANUAL OR AUTOMATED),550.0,0.2
SGH Madina,OPHTHALMOLOGY,8112124,THERAPEUTIC CONTACT LENS,100.0,0.2
SGH Madina,OPHTHALMOLOGY,8112125,TONOGRAPHY,100.0,0.2
SGH Madina,OPHTHALMOLOGY,8112126,"TONOMETRY ""INTRA OCCULAR PRESSURE MEASUREMENT""",150.0,0.2
SGH Madina,OPHTHALMOLOGY,8112127,TOPOGRAPHIC (T.M.C.)C-L,100.0,0.2
SGH Madina,OPHTHALMOLOGY,8112128,TOPOGRAPHIC (TMS),350.0,0.2
SGH Madina,OPHTHALMOLOGY,8112129,TOPOGRAPHIC (TMS) AFTER OPERATION,175.0,0.2
SGH Madina,OPHTHALMOLOGY,8112130,TOPPS,350.0,0.2
SGH Madina,OPHTHALMOLOGY,8112131,TRACHOMA P.T.D.S. SCRAPPING,250.0,0.2
SGH Madina,OPHTHALMOLOGY,8112132,ULTRASONOGRAPHY,600.0,0.2
SGH Madina,OPHTHALMOLOGY,8112133,ULTRASONOGRAPHY / BILATERAL ,850.0,0.2
SGH Madina,OPHTHALMOLOGY,8112134,ULTRASOUND - BIOMICROSCOPE,400.0,0.2
SGH Madina,OPHTHALMOLOGY,8112135,"VISUAL FIELD, NFLA, OPTIC DISC. PHOTOGRAPHY",450.0,0.2
SGH Madina,OPHTHALMOLOGY,8112136,VITROUS ASPRIATION FOR C&S + INTRAVITREAL ANTIBIOTIC INJECTION,650.0,0.2
SGH Madina,OPHTHALMOLOGY,8112137,YAG LASER POSTERIOR CAPSULOTOMY (DONE INSIDE MAGRABI),1600.0,0.2
SGH Madina,OPHTHALMOLOGY,8112138,YAG LASER POSTERIOR CAPSULOTOMY (DONE OUTSIDE MAGRABI),3150.0,0.2
SGH Madina,OPHTHALMOLOGY,8112139,YAG. LASER POST. CAPSULOTOMY (DONE INSIDE),1500.0,0.2
SGH Madina,OPHTHALMOLOGY,8112140,YAG. LASER POST. CAPSULOTOMY (DONE OUTSIDE),2750.0,0.2
SGH Madina,ENT,2122001,ALTERNATE BINAURAL LOUDNESS BALANCING (ABLB),150.0,0.2
SGH Madina,ENT,2122002,ANTERIOR NASAL PACK (L.A.),500.0,0.2
SGH Madina,ENT,2122003,AUDIOLOGICAL ASSESSMENT,500.0,0.2
SGH Madina,ENT,2122004,AUDIOLOGICAL ASSESSMENT WITH ABR,1500.0,0.2
SGH Madina,ENT,2122005,AUDITORY BRAINSTEM RESPONSE (ABR) ,1500.0,0.2
SGH Madina,ENT,2122006,CANALITH REPOSITIONING,800.0,0.2
SGH Madina,ENT,2122007,CHEMICAL CAUTRY,75.0,0.2
SGH Madina,ENT,2122008,CRYOTONSILLECTOMY,600.0,0.2
SGH Madina,ENT,2122009,CRYOTURBINECTOMY,300.0,0.2
SGH Madina,ENT,2122010,DP-OTO-ECUASTIC EMISSION,350.0,0.2
SGH Madina,ENT,2122011,EAR WASH / SUCTION OF IMPACTED CERUMEN / UNILATERAL,50.0,0.2
SGH Madina,ENT,2122012,EAR WASH / SUCTION OF IMPACTED CERUMEN / BILATERAL,100.0,0.2
SGH Madina,ENT,2122013,ELECTRICAL CAUTRY,175.0,0.2
SGH Madina,ENT,2122014,EPISTAXIS NASAL PACK,150.0,0.2
SGH Madina,ENT,2122015,EUSTACHIAN TUBE FUNCTION,150.0,0.2
SGH Madina,ENT,2122016,FINE NEEDLE ASPIRATION CYTOLOGY / ENT,425.0,0.2
SGH Madina,ENT,2122017,FLEXIBLE ENDOSCOPY + PRINT,500.0,0.2
SGH Madina,ENT,2122018,FLEXIBLE ENDOSCOPY + STROBOSCOPY ,750.0,0.2
SGH Madina,ENT,2122019,FLEXIBLE OESOPHOAGOSCOPY,1250.0,0.2
SGH Madina,ENT,2122020,FOREIGN BODY REMOVAL - NOSE / EAR,100.0,0.2
SGH Madina, ENT,2122021,FOREIGN BODY REMOVAL L.A. (THROAT),300.0,0.2
SGH Madina,ENT,2122022,FREXIBLE NASAL ENDOSCOPY,200.0,0.2
SGH Madina,ENT,2122023,INCISION + DRAINAGE OF QUINZY (L.A),600.0,0.2
SGH Madina,ENT,2122024,INCISION AND DRAINAGE ,250.0,0.2
SGH Madina,ENT,2122025,INTRA TYMPANIC STEROID INJECTION (ITSI),2500.0,0.2
SGH Madina,ENT,2122026,LARYNGO-BRONOSCOPY/DIAGNOSTIC,700.0,0.2
SGH Madina,ENT,2122027,LARYNGO-BRONOSCOPY/DIAGNOSTIC + BIOPSY,1000.0,0.2
SGH Madina,ENT,2122028,LARYNGO-BRONOSCOPY/DIAGNOSTIC + FILM,850.0,0.2
SGH Madina,ENT,2122029,MASTOID ABSCESS DRAINAGE (L.A.),600.0,0.2
SGH Madina,ENT,2122030,MYRINGOTOMY & GROMMET - OPD,600.0,0.2
SGH Madina,ENT,2122031,MYRINGOTOMY (LOCAL),250.0,0.2
SGH Madina,ENT,2122032,NASAL IRRIGATION DEVICE,1500.0,0.2
SGH Madina,ENT,2122033,NOSE/SINUS WASH,50.0,0.2
SGH Madina,ENT,2122034,OTO ACOUSTIC EMISSION OAE,500.0,0.2
SGH Madina,ENT,2122035,OTOCOUSTIC EMISSION,300.0,0.2
SGH Madina,ENT,2122036,POST OPERATIVE FOLLOW UP ENDOSCOPY,200.0,0.2
SGH Madina,ENT,2122037,POSTERIOR NASAL PACK (L.A.),750.0,0.2
SGH Madina,ENT,2122038,PURE TONE AUDIOMETRY,100.0,0.2
SGH Madina,ENT,2122039,PURE TONE AUDIOMETRY (AIR & BONE),300.0,0.2
SGH Madina,ENT,2122040,PURE TONE AUDIOMETRY (AIR & BONE) / FOLLOW UP ,150.0,0.2
SGH Madina,ENT,2122041,PURE TONE AUDIOMETRY + SPEECH,300.0,0.2
SGH Madina,ENT,2122042,REPEATED EAR DRESSING FOR OTITIS EXTERNA EACH,75.0,0.2
SGH Madina,ENT,2122043,RIGID ENDOSCOPY + PRINT,350.0,0.2
SGH Madina,ENT,2122044,RIGID ENDOSCOPY + STROBOSCOPY,600.0,0.2
SGH Madina,ENT,2122045,RIGID NASAL ENDOSCOPY,200.0,0.2
SGH Madina,ENT,2122046,SCREENING AUDIOMETRY,100.0,0.2
SGH Madina,ENT,2122047,SINSUS PUNCTURE,250.0,0.2
SGH Madina,ENT,2122048,SINUS ENDOSCOPY  (ONE TIME) / FOLLOW UP ,100.0,0.2
SGH Madina,ENT,2122049,SOMNOPLASTY PALATE - CLINIC,3500.0,0.2
SGH Madina,ENT,2122050,SOMNOPLASTY PALATE - SECOND,2500.0,0.2
SGH Madina,ENT,2122051,SOMNOPLASTY TOUNGE - CLINIC (1ST STAGE),6500.0,0.2
SGH Madina,ENT,2122052,SOMNOPLASTY TOUNGE - CLINIC (2ND STAGE),3000.0,0.2
