Department,3,DESC,LOS,Type,NPHIES Code (Hyphenated )2,Riyadh,Discount,Riyadh.1
consumable,24096,SUTURE VICRYL UNDYED 3/0 45CM ETHICON/PETER #W9511T/18120J/D&G-9608-41,0,consumable,63492,55.2,0.03,
consumable,24098,SUTURE PROLENE BLUE 3/0 90CM ETHICON #W8522,0,consumable,61353,55.2,0.03,
consumable,24329,SUTURE PROLENE BLUE 6/0 60CM ETHICON/PETER #W8707/20S07A,0,consumable,99999,115.9476,0.03,
consumable,25415,CONTRAST MEDIA F/CT OMNIPAQUE 300MGx50ML,0,consumable,99999,70.3662,0.03,
consumable,25897,STERI STRIP 1/2X4 #R1547,0,consumable,99999,22.08,0.03,
consumable,26031,STRIP BLOOD GLUCOSE TEST ONE TOUCH F/LIFE SCAN ELITE J&J #02307501,0,consumable,60740,21.1416,0.03,
consumable,26665,COTTON ROLL 500GMS.,0,consumable,58233,51.5292,0.03,
consumable,27203,DRESSING SHEET 10CMx10M HYPAFIX/C,0,consumable,63661,0.0276,0.03,
consumable,27205,DRESSING SHEET 20CMx10M CURAFIX/HYPAFIX #350300/30344,0,consumable,99999,0.069,0.03,
consumable,27449,SUCTION LINER 3000ML CARDINAL #65651-93C,0,consumable,63653,33.12,0.03,
consumable,31328,NEEDLE INJECTION VESICALE 35CM COLOPLAST#NBI035,0,consumable,47443,1408.894,0.03,
consumable,31368,BREATHING CIRCUIT VENTSTAR MRI 3M #MP00327,0,consumable,37704,484.1471,0.03,
consumable,31496,SCREW CORTICAL 3.5*26MM OSTEONIC #S1F.35260,0,consumable,56642,717.255,0.03,
consumable,31677,GUIDE WIRE HYDROPHILIC X-PEDION 0.010X200CM EV3 # 103-0605-200,0,consumable,35094,4563.535,0.03,
consumable,36128,GOWN SURGEON LARGE DISP QUALIMED,0,consumable,35091,16.56,0.03,
consumable,36130,SUCTION LINER 2000ML DISPOSABLE #CNLINER,0,consumable,64108,22.08,0.03,
consumable,36290,IV INFUSION SET EZ REGULAR,0,consumable,36244,22.08,0.03,
consumable,36486,VASOPRESSIN 20 U/ML VAIL,0,consumable,99999,62.928,0.03,
consumable,36495,SCREW LOCKING 3.5X16MM CHM #3.5200.016,0,consumable,56642,986.2256,0.03,
consumable,36674,EYEPAD F/PHOTOTHERAPY POSEY #4645,0,consumable,11661,22.08,0.03,
consumable,37584,MASK FACE ANAESTHESIA ECOMASK SIZE 5 LARGE ADULT #7095000,0,consumable,99999,22.08,0.03,
consumable,38539,MASKLARYNGEALSIZE2DISPOSABLE#321200000/8002000,0,consumable,45036,137.4342,0.03,
consumable,38926,BLADE F/LARYNGOSCOPE DISP. CURVED MACINTOSH SIZE 3 #7043000,0,consumable,99999,55.2,0.03,
consumable,38927,BLADE F/LARYNGOSCOPE DISP. CURVED MACINTOSH SIZE 4 #7044000,0,consumable,99999,55.2,0.03,
consumable,38994,SUTURE ETHIBOND EXCEL 2-0 GR/WH 10x75CM W/PLEDGET NEEDLE 26MM ETHICON #W10B77,0,consumable,17245,1404.55,0.03,
consumable,39047,AORTIC PUNCH 4.0MM QUEST #RCC-40/DP-40K,0,consumable,47914,880.992,0.03,
consumable,39112,"SHEATH NEURON MAX  6FR, PENUMBRA # PNML6F088904M",0,consumable,63564,6574.838,0.03,
consumable,39132,DRAPE SURGICAL COVER 150x120/175/,0,consumable,99999,22.08,0.03,
consumable,39153,BREATHING SYSTEM PEDIATRIC 15MM #,0,consumable,99999,55.2,0.03,
consumable,39281,FILTER HME TWINSTAR HEPADRAGER#MP01801,0,consumable,31723,84.87518,0.03,
consumable,39629,TIBIAL WEDGE 2/10MM IMPLANTCAST,0,consumable,48067,4482.844,0.03,
consumable,39662,INFUSION SET WINGED NON-CORING 20GX0.75' BARD #2205220,0,consumable,17180,191.268,0.03,
consumable,39674,CANNULA NASAL HIGH FLOW ADULT M# DREAGER-MP05512,0,consumable,35201,806.9119,0.03,
consumable,39707,PLATE DISTAL FIBULA 6 HOLES CHM # 3.7029.606,0,consumable,61573,9862.256,0.03,
consumable,39803,DRAPE IOBAN 35x17CM INCISE 3M #6650EZ,0,consumable,47782,44.16,0.03,
consumable,39805,"CHLORAPREP ORANGE TINT 26-ML ,APPLICATOR BARD # 260815",0,consumable,63615,239.085,0.03,
consumable,39953,HEART VALVE AORTIC SIZE 25MM SORIN #R5-025/ART25LFA,0,consumable,60240,13343.25,0.03,
consumable,40066,ADMISSION KIT  MALE & FEMALE WITH SGH LOGO,0,consumable,33961,77.70263,0.03,
consumable,41425,C.V.P PRESSURE MONITORING KIT,0,consumable,62807,55.2,0.03,
consumable,42464,LANCETS ULTRA SOFT,0,consumable,61578,0.69,0.03,
consumable,43198,SCREW MULTIAXIAL 6.5x35MM TI #SD-75446535,0,consumable,46651,3778.992,0.03,
consumable,43199,SCREW SET CDH LEGACY 5.5MM TI #SD-7540020,0,consumable,46651,814.752,0.03,
consumable,43716,CUFFNIBPNEONATALSIZE2DISPOSABLE#1008B/K30/NN2ST,0,consumable,37326,193.4622,0.03,
consumable,43717,CUFF NIBP NEONATAL SIZE 3 DISPOSABLE #1008B/K30/NN3ST.,0,consumable,37326,193.4622,0.03,
consumable,43979,IV ADM,0,consumable,99999,62.928,0.03,
consumable,43980,IVP 01,0,consumable,99999,2517.12,0.03,
consumable,44164,GLOVES EXAMINATION VINYL MEDIUM POWDER FREE,0,consumable,47176,0.345,0.03,
consumable,44343,TROCAR DILATING TIP 12MM ETHICON #D12LT,0,consumable,47457,1740.787,0.03,
consumable,45269,BLANKET ADULT CAREQUILT #CV-503-0810,0,consumable,99999,138,0.03,
consumable,45270,BLANKET PEDIA CAREQUILT #CV-503-0840,0,consumable,58934,110.4,0.03,
consumable,45747,MULTIFILTRATE KIT 6 MPS2 #5038951,0,consumable,99999,2649.6,0.03,
consumable,46155,STENT URETERAL LITHO 6FR 26CM BOSTON/ACMI/COLOPLAST #192133/5636026/ACB164.,0,consumable,99999,1075.31,0.03,
consumable,46374,PHARMACY ALCOHOL SWAB,0,consumable,33722,0.069,0.03,
consumable,46922,CATHETER BALLOON KIT NEPHROSTOMY 30FR BOSTON #210-118/210-117,0,consumable,61503,2432.002,0.03,
consumable,47268,COLOMYCIN 2 MILLION IU INJ,0,consumable,99999,62.928,0.03,
consumable,47363,SUTURE S/S MONO WIRE 7 45CM W/NDL 4S ETHICON #M624G (PKT/4),0,consumable,15971,110.4,0.03,
consumable,47537,PHASEAL PROTECTOR P50,0,consumable,99999,44.0496,0.03,
consumable,47540,PHASEAL INFUSION ADAPTOR C100,0,consumable,99999,37.7568,0.03,
consumable,47541,PHASEAL INJECTOR N31,0,consumable,99999,41.538,0.03,
consumable,47595,BALLOON SPRINTER NC 2.5x12MM MEDTRONIC #NCSP2512MM,0,consumable,47732,2053.44,0.03,
consumable,47829,OPPO 2184 WRIST THUMB BRA,0,consumable,42874,37.7568,0.03,
consumable,47830,OPPO 1084 WRIST THUMB SUPPORT,0,consumable,42874,112.0146,0.03,
consumable,47840,OPPO 2123 BACK KNEE SUPP,0,consumable,64099,130.893,0.03,
consumable,48216,CAUTERY EYE LOW TEMPERATURE OASIS #3501-A,0,consumable,35029,110.4,0.03,
consumable,48519,WIRE PTCA RUNTRHOUGH TERUMO NS #TW-AS418XAZ,0,consumable,35094,1603.008,0.03,
consumable,48573,SLOW K 600 MG X 100 TAB,0,consumable,99999,196.65,0.03,
consumable,48756,SUTURE ETHIBOND 2/0 75CM ETHICON #W10B55,0,consumable,99999,1368.339,0.03,
consumable,49089,"PATTIESSURGICAL1x1""FABCO/CODMAN#35503310/80-1403",0,consumable,16340,66.0744,0.03,
consumable,50482,SHEATH THERMOMETER WELCHALLYN #69,0,consumable,13116,0.621,0.03,
consumable,50547,RESTRAINTLIMBSOFT,0,consumable,44851,317.1516,0.03,
consumable,50563,SUTURE PDS II PLUS VIO 1 150CM LOOP ETHICON#PDP9238T,0,consumable,44829,258.8052,0.03,
consumable,50583,SOLUTION BETADINE/POVIDINE 10% 200~250ML.,0,consumable,50583,52.854,0.03,
consumable,50639,TUBING CUSTOM PACK SET MEDTRONIC #M960446C,0,consumable,35441,7741.138,0.03,
consumable,50818,SCREW LOCKING 3.5x16MM SELF TAPPING SYNTHES No.213.016,0,consumable,99999,690,0.03,
consumable,2019-0730,ACCU-CHEK PERFORMA GLUCOSE TEST STRIP X 50,0,consumable,99999,2.8152,0.03,
consumable,2019-0736,ACCU-CHECK INSTANT KIT.,0,consumable,60740,377.568,0.03,
consumable,30-57-02,CLEXANE 4000 ANTI- XA IU / 0.4 ML INJ. X 2 SYRINGES,0,consumable,99999,26.3856,0.03,
consumable,44-82-03,CANCIDAS50MGVIALX1VIAL,0,consumable,99999,2886.698,0.03,
consumable,FMNUR-0074,"SPONGELAPPREWASHEDDETECTABLERING18X18""X4-PLYSTER#6022",0,consumable,99999,14.33315,0.03,
consumable,MS-A-000025,ADMISSION KIT RED F/FEMALE PATIENT,0,consumable,33961,35.0244,0.03,
consumable,MS-A-000079,ANCHOR BIOPUSHLOCK 3.5 X 19.5MM ARTHREX # AR-1926B / AR-1926PS,0,consumable,45061,3916.675,0.03,
consumable,MS-A-000082,AMBU BAG DISPOSABLE ADULT,0,consumable,17591,84.31920000000001,0.03,
consumable,MS-A-000119,ADMINISTRATION SET F.INFUSION PUMP TERUMO # TE*PA300WY01,0,consumable,13215,55.2,0.03,
consumable,MS-A-000154,ABLATOR 90° MULTI-PORT ASPIRATING ARTHREX #AR-9811,0,consumable,46119,3025.54,0.03,
consumable,MS-A-000155,"APPLICATOR STERILE SOLU PREP 2% CHG 35ML , 3M # 100.24",0,consumable,60502,37.7292,0.03,
consumable,MS-A-000156,ANGIOPACK ADULT F/CATHLAB KIMAL #SA-K52408,0,consumable,47732,1178.009,0.03,
consumable,MS-B-000062,BALLOON CATHETER PTCA ALL SIZES.,0,consumable,47732,2053.44,0.03,
consumable,MS-B-000081,BANDAGE CREPE 4.5MTR X 15CM,0,consumable,10284,27.4068,0.03,
consumable,MS-B-000082,BANDAGE CREPE 4.5MTR X 7.5CM,0,consumable,10284,1.8354,0.03,
consumable,MS-B-000083,BANDAGE CREPE 4.5MTR X5CM,0,consumable,10284,0.3312,0.03,
consumable,MS-B-000153,BAG URINE DRAINAGE STERILE 2000ML DISP.,0,consumable,58917,15.525,0.03,
consumable,MS-B-000338,BASE COLOSTOMY NEONATAL 17MKM #14307 EASIFLEX,0,consumable,58888,60.0438,0.03,
consumable,MS-B-000381,BUBBLE CPAP INFANT DELIVERY SYSTEM F&P #BC161-10,0,consumable,35440,1208.218,0.03,
consumable,MS-B-000416,BAND TR 20CM RADIAL ARTERY HAEMOSTASIS DEVICE TERUMO #XX*RF06,0,consumable,58704,910.8,0.03,
consumable,MS-B-000420,BLADE F/LARYNGOSCOPE DISPOSABLE CURVED MACINTOSH SIZE 3 #7043000,0,consumable,46828,692.8704,0.03,
consumable,MS-B-000421,BLADE F/LARYNGOSCOPE DISPOSABLE CURVED MACINTOSH SIZE 4 #7044000,0,consumable,46828,484.5456,0.03,
consumable,MS-B-000468,BAG COLOSTOMY 57MM CONVATEC #402534,0,consumable,31076,936.054,0.03,
consumable,MS-B-000476,BALLOON DILATOR 5MM 15FR BOSTON #225-107,0,consumable,47732,1656,0.03,
consumable,MS-B-000482,BALLOON CATHETER RELIANT MEDTRONIC#AB46,0,consumable,17184,9660,0.03,
consumable,MS-B-000506,BLOODLINE 5008 SYSTEM FRESENIUS#F00000384,0,consumable,33309,9389.52,0.03,
consumable,MS-B-000507,BI-BAG 5008S 900GM FRESENIUS#5060801,0,consumable,35849,8286.831,0.03,
consumable,MS-B-000510,BAG VOMITING SIZE 1.5LTR GREATCARE#GCG305001,0,consumable,36258,6.9,0.03,
consumable,MS-B-000669,BALLOON DRUG ELUTING IN-PACT FALCON ALL SIZES INVATEC # 072-FL-2002B12,0,consumable,47732,9222.885,0.03,
consumable,MS-B-000738,BLADE F/SURGICAL HAIR REMOVAL CLIPPER 3M #9660,0,consumable,63267,55.2,0.03,
consumable,MS-B-000754,BONNET NASAL CPAP MEDIUM DISPOSABLE DRAGER #8418535,0,consumable,61197,317.1516,0.03,
consumable,MS-B-000756,BONNET NASAL CPAP BABY FLOW XX-LARGE DISPOSABLE DRAGER #8418538,0,consumable,61197,317.1516,0.03,
consumable,MS-B-000967,BAGBSSFORCENTURIONPHACOMACHINEALCON#79501,0,consumable,63972,217.35,0.03,
consumable,MS-B-000990,BLANKET WARMING ADULT FULL BODY PORTEX # SW-2001,0,consumable,10414,7.9626,0.03,
consumable,MS-B-000993,BLANKET WARMING SMALL UPPERBODY PORTEX # SW2010,0,consumable,10414,1730.52,0.03,
consumable,MS-B-001016,BUR HANDPIECE CRANITOME # 1000042340,0,consumable,36423,1540.48,0.03,
consumable,MS-B-001094,BREATHING CIRCUIT DISPOSABLE VENTSTAR (N) 180DRAEGER # MP00333 / MP02607,0,consumable,37704,1077.435,0.03,
consumable,MS-B-001098,BONE GRAFT CANCELLOUS 4-10MM SOFAMOR # PCAN15410,0,consumable,16966,178.71,0.03,
consumable,MS-B-001107,BALLOON RANGER PTA CATHETER 0.018 PACLITAXEL- COATED ALL SIZES BOSTON SCIENTIFIC #H749392198,0,consumable,47732,1872.743,0.03,
consumable,MS-B-001127,BOTTOM EXTENDED TIGHTROPE 5X20MM #AR-1589RT,0,consumable,64640,2597.671,0.03,
consumable,MS-B-001211,BLADE SHAVER 4.0MM X 13CM EXCALIBUR ARTHREX,0,consumable,41499,1751.22,0.03,
consumable,MS-B-001219,BOTTLE FEEDING GLASS 120ML W/NIPPLE PIGEON,0,consumable,61715,98.8494,0.03,
consumable,MS-B-001639,BAG MULTIBIC SOLUTION FRESENIUS # N/A,0,consumable,35127,1.1592,0.03,
consumable,MS-B-001646,BURR OVAL 8 FLUTE 4.0MM X 13CM ARTHREX No. AR-8400OBE,0,consumable,36224,1246.885,0.03,
consumable,MS-B-001780,BAG RESUSCITATION PVC 1500ML W/MASK AND KIT SINGLE USE VBM MEDICAL No.84-10-195,0,consumable,35693,312.6252,0.03,
consumable,MS-B-001786,BODY LOTION F/SOOTHING 250ML DIFFERENT FRAGRANCES JOHNSON,0,consumable,99999,55.2,0.03,
consumable,MS-B-001814,"BANDAGE CREPE 4.5MTR X 10CM, LOCAL . # NA",0,consumable,10284,33.81,0.03,
consumable,MS-B-001843,BONE GRAFT WEDGE IMPLANTCAST No. TBS14,0,consumable,99999,2760,0.03,
consumable,MS-B-001988,BREATHING CIRCUIT STANDARD F/ADULT 1.5MTR HSINER #70121,0,consumable,99999,82.8,0.03,
consumable,MS-C-000273,CANNULA IV VENFLON 26GX19MM DELTA.,0,consumable,64574,16.92225,0.03,
consumable,MS-C-000341,CATHETER TRIPLE LUMIN CVC HEMODIA.,0,consumable,61629,105.1698,0.03,
consumable,MS-C-000626,CATHETER URETERIC STRAIGHT OPEN TIP 6FR PORGES# ACP306,0,consumable,34926,165.6,0.03,
consumable,MS-C-000627,CATHETER URETERIC 5FR STRAIGHT OPEN TIP COLOPLAST #ACP305,0,consumable,99999,138,0.03,
consumable,MS-C-000828,CATHETER DIAGNOSTIC TIG FR5 100CM #RH*TIG110M,0,consumable,10688,634.317,0.03,
consumable,MS-C-000846,CANNULA CARDIOPLEGIA 9FR/7FR 16G JOSTRA ANTEGRADE MEDTRONIC #20016,0,consumable,47799,220.8,0.03,
consumable,MS-C-000944,CATHETER UMBILICAL DOUBLE LUMEN 5FR 40CM VYGON #1274-17,0,consumable,10759,1057.19,0.03,
consumable,MS-C-000959,CATHETER DIAGNOSTIC ALL SIZES.,0,consumable,47732,288.834,0.03,
consumable,MS-C-001036,CANNULA ARTERIAL CURVED 20FR ANGLED TIP MEDTRONIC No.72420,0,consumable,34893,1155.364,0.03,
consumable,MS-C-001076,CANNULARETROGRADECARDIOPLEGIARCSP14FRMEDTRONIC#94533,0,consumable,47799,1001.314,0.03,
consumable,MS-C-001092,CATHETER DIALYSIS TRIPLE LUMEN 12FRX16CM JUGULAR CURVED #63818,0,consumable,61630,1033.344,0.03,
consumable,MS-C-001093,CATHETER DIALYSIS TRIPLE LUMEN 12FRX16CM STRAIGHT #63816,0,consumable,61629,942.4158,0.03,
consumable,MS-C-001097,CUSHION FOAM LIMB RESTRAIN UNIVERSAL FOR WRISTOR ANKLE WITH BUCKLE CLOSURE MEDIX# M10B-V,0,consumable,58128,281.0025,0.03,
consumable,MS-C-001178,CLIP ENDO II AUTOSUTURE 10MM MEDIUM/LARGE COVIDIEN #176657,0,consumable,65058,1359.245,0.03,
consumable,MS-C-001489,CORTEX SCREW 3.5x14MM SELF TAPPING SYNTHES #204.814,0,consumable,56642,6.7344,0.03,
consumable,MS-C-001500,CATHETER DOUBLE LUMEN MULTICATH 3FR X 6CM 3,0,consumable,10729,1304.1,0.03,
consumable,MS-C-001574,"CATHETER PERM DUAL LOUBLE LUMEN 15.5FR X 19 ? 24 CM,MEDCOMP # THD155024SE",0,consumable,46979,90.666,0.03,
consumable,MS-C-001575,"CATHETER PERM DUAL LOUBLE LUMEN 15.5FR X 23 ? 28CM ,MEDCOMP # THD155028SE",0,consumable,46979,2146.176,0.03,
consumable,MS-C-001640,CATHETER PREMICATH 28G 0.35x300MM VYGON #1261.306,0,consumable,36257,1087.399,0.03,
consumable,MS-C-001642,CATHETER PORT 4.5F #0443374,0,consumable,16858,3408.048,0.03,
consumable,MS-C-001664,CASSETTE CENTURION FMS 0.9MM ALCON #,0,consumable,45150,1378.62,0.03,
consumable,MS-C-001707,CATHETERNUTRILINE2FR15CMVYGON#1252-15,0,consumable,99999,1122.458,0.03,
consumable,MS-C-001724,CUTTER FLIP 8MM #AR-1204AF-80,0,consumable,44805,2828.448,0.03,
consumable,MS-C-001836,CIRCUIT BREATHING PEDIATRIC COVIDIEN # 305/6713 / MAPLESON F # 2121000,0,consumable,37706,39.468,0.03,
consumable,MS-C-001907,"CIRCUIT BREATHING ADULT LATEX FREE, DISP; 1.5 M (59"") FOR VENT.MODEL OXYLOG 3000, 3000+, 2000+ VEN",0,consumable,37704,163.254,0.03,
consumable,MS-C-001919,CURTAIN DISPOSABLE FOR PATIENT ROOM SIZE 4 MTR X 2.5MTR,0,consumable,16216,253.2852,0.03,
consumable,MS-C-001957,CATHETERDUALLUMEN5FR8CM#623-0508,0,consumable,61494,557.6718,0.03,
consumable,MS-C-003478,CATHETER ANGIOGRAPHIC 5FRx125CM BRAIDED BERENSTEIN IMPRESS® MERIT #512538BER,0,consumable,99999,690,0.03,
consumable,MS-C-003495,CATHETER SUCTION CLOSED TRACHEOSTOMY 12,0,consumable,99999,375.705,0.03,
consumable,MS-C-003617,CATHETER FOLEY BALLOON 2WAY 12CH 30ML PURE SILICON POLYMED # C12SIL,0,consumable,64444,44.0496,0.03,
consumable,MS-C-003659,"CIRCUIT BREATHING FULL SET ADULT F/ANESTHESIA DISP 2.0M ,BIOTEK BIOTEK # BOT124000-B",0,consumable,37704,8.9424,0.03,
consumable,MS-C-003720,CARTRIDGE ARTICULATING RELOAD MEDIUM THICK COVIDIEN # SIGC60MT TRI 2.0,0,consumable,35615,2861.258,0.03,
consumable,MS-C-003828,COR-KNOT MINI COMBO KIT 4MMx17CM 12 QUICK LOAD PETERS No.031450,0,consumable,99999,3399.354,0.03,
consumable,MS-C-003829,COR-KNOT QUICK LOAD SINGLE UNIT PETERS No.030950,0,consumable,47462,1191.202,0.03,
consumable,MS-C-003834,CUFF DVT CALF MEDIUM DR.LIFE # DS022,0,consumable,44784,11385,0.03,
consumable,MS-C-004187,CANCELLOUS SURECHIP 30CC HANS-KOREA #BC30,0,consumable,99999,6900,0.03,
consumable,MS-D-000103,DRAPE SURGICAL COVER 150x120/175/190CMSTERILE#JM,0,consumable,62934,41.9175,0.03,
consumable,MS-D-000176,DIALYZER FX 80 HIGH FLUX FRESENIUS # 5008881/ # F00002387,0,consumable,11260,398.475,0.03,
consumable,MS-D-000177,DRILL BIT 4.5/2.1MM CANNULATED SYNTHES# 315.69 SMITH & NEPHEW #7207315,0,consumable,43390,1812.326,0.03,
consumable,MS-D-000194,DRESSINGJELONETSTERILE10X10CMX100PIEASES,0,consumable,62742,5.52,0.03,
consumable,MS-D-000208,DURAL REPAIR PATCH SIZE 60X80 REDURA #RDS6,0,consumable,58044,5100.48,0.03,
consumable,MS-D-000288,DIAPER INFANT PRETERM SIZE 800-1250 GRM,0,consumable,35008,1.932,0.03,
consumable,MS-D-000528,DIAPER INFANT LARGE 8~16 KGS SIZE#4,0,consumable,MS-D-000528,4.554,0.03,
consumable,MS-D-000549,DERMABOND SKIN ADHESIVE PROPEN XL 0.75ML ETHICON #APPXL6,0,consumable,32207,969.0912,0.03,
consumable,MS-D-001059,DRESSING CLEAR IV CANNULA FIXATION MEDIUM 5.50x6.50 EASYFIX #TN00106097,0,consumable,33963,5.6856,0.03,
consumable,MS-D-001119,"DRESSING BIOPATCH PROTECTIVE DISK W/CHG 52.5MG 6FR 1.5MM HOLE, JOHNSON & JOHNSON # 44151",0,consumable,62934,1220.638,0.03,
consumable,MS-D-001158,DURAL LYOPALNT BIOLOGICAL 6x14MM SYNTHETIC AESCULAP #1067020 B-BRAUN #1067020,0,consumable,58044,5058.652,0.03,
consumable,MS-D-001175,DRESSING BACTIGRAS WITH CHLORHXDINE 10X10 STERILE SMITH & NEPHEW # WO-50768323,0,consumable,99999,13.8,0.03,
consumable,MS-D-001204,DISC GLUCONATE 2% I.V W/CHLORHEXIDINE H/7MM 2.5CM MEDTRADE#FG08844091,0,consumable,99999,138,0.03,
consumable,MS-D-001205,DISC GLUCONATE 2% I.V W/CHLORHEXIDINE H/1.5MM 1.9CM MEDTRADE#FG08844091,0,consumable,99999,124.2,0.03,
consumable,MS-E-000047,ELECTRODE THYMAPAD STIMULUS FOR ECT MACHINE.,0,consumable,47852,69.8625,0.03,
consumable,MS-E-000071,ELECTRODE PACING TEMPORARILY 6FR,0,consumable,47852,106.26,0.03,
consumable,MS-E-000148,ENDO CLOSE TROCAR SITE CLOSER DEVICE COVIDIEN #173022,0,consumable,37839,792.8928,0.03,
consumable,MS-E-000529,EXTRACTOR MUCUS 14FR W/BACTERIAL BARRIER FILTER STERILE POLYMED #4008-14,0,consumable,47776,29.0766,0.03,
consumable,MS-E-000635,ENDO CLINCH II 5MM # 174317,0,consumable,99999,966,0.03,
consumable,MS-F-000565,FILTRATE BAG 10 LTRS FRESENIUS # N/A,0,consumable,56731,2.415,0.03,
consumable,MS-G-000064,GOWN ISOLATION DISP#JM-G2101,0,consumable,35492,10.8675,0.03,
consumable,MS-G-000226,GLOVES SURGEON 6.5 STERILE POWDER FREE,0,consumable,56291,4.8576,0.03,
consumable,MS-G-000268,GLOVES NITRILE MEDIUM POWDER FREE,0,consumable,56286,0.3174,0.03,
consumable,MS-G-000269,GLOVES NITRILE LARGE POWDER FREE,0,consumable,56286,0.5244,0.03,
consumable,MS-G-000276,GUIDE WIRE ANGLED HYDROPHILIC 0.035”x150CM COLOPLAST #AEAD35,0,consumable,99999,966,0.03,
consumable,MS-G-000359,"GLUE ONYX KIT18 PACKAGED, AVM TUMOR F/ EMBOLIZATION MEDTRONIC No.EV-105-7000-060",0,consumable,MS-G-000359,11612.7,0.03,
consumable,MS-G-000685,GUIDE WIRE COMMAND ES 0.014Inchx300CM ABBOTT No.2078175,0,consumable,58115,2899.725,0.03,
consumable,MS-G-000741,GEL LUBRICATING 5GMS STERILE OPTILUBE OPTIMUM No.1120SA,0,consumable,46259,2.0976,0.03,
consumable,MS-G-000747,"GUIDE WIRE STIFF ANGLED HYDRO EXCHANGE GU 0.35""260CM#MERIT#LWSTFA35260EX MERIT # LWSTFA35260EX",0,consumable,99999,690,0.03,
consumable,MS-H-000061,HEAD BONNETT MIDLINE 25-29CM F&P #BC306-05,0,consumable,61197,1297.89,0.03,
consumable,MS-H-000062,HEAD BONNETT MIDLINE 29-36CM F&P #BC309-05,0,consumable,61197,6.6102,0.03,
consumable,MS-I-000029,INTUBATION STYLET PEDIATRIC.,0,consumable,46972,5.451,0.03,
consumable,MS-I-000101,IMPLANT CHONDROTISSUE F/CARTILAGE BIOTISSUE #CT20301,0,consumable,33863,43042.75,0.03,
consumable,MS-I-000161,INFULSION I.V SET VENTED WITH REGULATOR F/ PHOTOSENSITIVE DRUGS ANGIPLAST #SP-08A,0,consumable,36244,8.4594,0.03,
consumable,MS-I-000191,INFLATION DEVICE KIT 20/30 PRIORITY PACK W/COPILOT ABBOTT No.1003327,0,consumable,17541,1619.761,0.03,
consumable,MS-I-000587,INCISOR TRUCLEAR DEVICE MEDTRONIC # 72202536,0,consumable,46729,6234.398,0.03,
consumable,MS-I-000663,IE FACTOR 12MM FLEX FR STRIP -USA #950-012,0,consumable,47257,1.6974,0.03,
consumable,MS-K-000015,KIT-4 CVVHDF/600 FOR HEMOFILTR.W/FILT.& BAG.,0,consumable,45815,0.7452,0.03,
consumable,MS-K-000078,KITMATRIXNEUROSTERILESTANDARD4MMSYN#145.3215,0,consumable,54645,5242.606,0.03,
consumable,MS-K-000253,KIT COVERALL WHITE SIZE MEDIUM TYVEK-3M,0,consumable,99999,138,0.03,
consumable,MS-L-000141,LANCET ACCU-CHEK SAFE T-PRO UNO 28G ROCHE,0,consumable,60740,1.5732,0.03,
consumable,MS-L-000171,LIGASURE BLUNT TIP LAPAROSCOPIC SEALER/DIVIDER 5~37CM COVIDIEN #LF1837,0,consumable,MS-L-000171,4669.258,0.03,
consumable,MS-L-000593,LOOPVASCULARBLUEMAXIKEYSURGICAL/ASPENNo.VL-206/011012PBX,0,consumable,63420,47.5686,0.03,
consumable,MS-M-000004,MASK OXYGEN ADULT W/NEBLZR.SALTER LABS #8924/1483/OCTURNO#1705/2011,0,consumable,58810,21.735,0.03,
consumable,MS-M-000031,MASK LARYNGEAL DISPOSABLE SIZE 2,0,consumable,45036,45.1674,0.03,
consumable,MS-M-000032,MASK LARYNGEAL DISPOSABLE SIZE 2.5,0,consumable,45036,532.0728,0.03,
consumable,MS-M-000033,MASK LARYNGEAL DISPOSABLE SIZE 3,0,consumable,45036,196.7328,0.03,
consumable,MS-M-000034,MASK LARYNGEAL DISPOSABLE SIZE 4,0,consumable,45036,4.1952,0.03,
consumable,MS-M-000057,MASK FACE SILICON DISP.SIZE 5,0,consumable,57824,161.9706,0.03,
consumable,MS-M-000059,MASK FACE SILICON DISP.SIZE 2,0,consumable,57824,107.0604,0.03,
consumable,MS-M-000060,MASK FACE SILICON DISP.SIZE 3,0,consumable,57824,110.124,0.03,
consumable,MS-M-000061,MASK FACE SILICON DISP.SIZE 4,0,consumable,57824,16.4082,0.03,
consumable,MS-M-000100,MESH PHYSIO 15X20CM ETHICON# PHY1520R /COVIDIEN# SYM2015,0,consumable,61423,10432.8,0.03,
consumable,MS-M-000147,MASK FACE SURGEON BLUE EAR-LOOP 3PLY,0,consumable,35177,1.6974,0.03,
consumable,MS-M-000159,MASK NEONATAL LARGE F/CPAP DRAGER #8418619,0,consumable,61197,475.7412,0.03,
consumable,MS-M-000193,MASK AMBUBAG NEONATAL ALL SIZE,0,consumable,36066,57.7944,0.03,
consumable,MS-M-000196,MACHINE OXYGEN CONCENTRATOR EVERFLO PHILIPS #1020008-UK,0,consumable,31321,10994.78,0.03,
consumable,MS-M-000239,MASK PARTICULATE RESPIRATOR & SURGICAL N95,0,consumable,64847,32.6025,0.03,
consumable,MS-M-000240,MASK PARTICULATE RESPIRATOR & SURGICAL N95 3M # 1805,0,consumable,64847,275.31,0.03,
consumable,MS-M-000241,MASK FACE W/PLASTIC SHIELD,0,consumable,64847,0.3588,0.03,
