Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,Urology,MTURO-0024,REMOVAL OF D.J. RTENT,36833-01-00,Service,,2330,2330,Current Price
,,,,LABORATORY,FMLAB-4015,Phenobarbitone,73300-02-10,Service,,626,626,Current Price
,,,,LABORATORY,FMLAB-4016,Phenytoin (Epanutin),73300-02-20,Service,,626,626,Current Price
,,,,Physiotherapy,FMPTD-2117,THERAPEUTIC EXERCISE 12 TIMES,96129-00-00,Service,,2504,2504,Current Price
,,,,Psychiatry ,FMPSYA0052,Autistic Test,92204-00-00,Service,,361,361,Current Price
,,,,Psychiatry ,FMPSYA0032,Special Maturity Test,96184-00-00,Service,,361,361,Current Price
,,,,ORTHOPAEDIC WORKSHOP,FMORW-0055,Nylon Stocking,96092-00-00,Service,,150,150,Current Price
,,,,Laboratory,FMLAB-6011,MOUTH C/S,97044-00-00,Service,,349,349,Current Price
,,,,Emergency,FMERDA0089,Use Of Pulse Oximeter 30 Mnts.,99999-99-99,Service,,80,80,Current Price
,,,,NEUROLOGY,FMNUM-0046,Emg And Ncv 2 Units,11015-01-00,Service,,800,800,Current Price
,,,,Radiology ,FMXRAY1276,Fluroscopy. Fistulogram,59739-03-00,Service,,990,990,Current Price
,,,,LABORATORY,FMLAB-9124,Somatomedin C (Igf1),73050-33-40,Service,,970,970,Current Price
,,,,LABORATORY,FMLAB-2063,Pregnancy Test Serum,73150-01-00,Service,,290,290,Current Price
,,,,LABORATORY,FMLAB-5002,Asot (Antistreptolysin O Titer),73100-18-60,Service,,445,445,Current Price
,,,,Endoscopy,FMENDE0010,SMALL INTESTINAL BIOPSY,30075-13-00,Service,,1113,1113,Current Price
,,,,Endoscopy,ENT-0039,Functional Endoscopy Sinus Surgery Grade 3 (F.E.S.S.),41764-01-00,PKG,DAY CASE,9900,9900,Current Price
,,,,UROLOGY,FMURO-3018,Diverticulum (Excision Of Bladder),37020-00-00,PKG,6 Days,8184,8184,Current Price
,,,,LABORATORY,FMLAB-5007,Anti-Rubella Igg,73100-25-90,Service,,332,332,Current Price
,,,,LABORATORY,FMLAB-2068,Stool Analysis,73050-40-10,Service,,84,84,Current Price
,,,,Radiology ,FMXRAY1500,Nm. Parathyroid Scan (Tc99M) + Spect/Ct,61480-00-00,Service, ,4620,4620,Current Price
,,,,Radiology ,FMXRAY1330,Doppler. Lower Limb Vein (Left),55244-00-00,Service,,880,880,Current Price
,,,,Ophthalmology,FMOPTA0005,Prescription For Glasses,96024-00-00,Service,,159,159,Current Price
,,,,Physiotherapy,FMPTD-2149,OCCUPATIONAL THERAPY SESSION D,95550-02-00,Service,,306,306,Current Price
,,,,LABORATORY,FMLAB-8002,Body Fluid Cytology,73200-00-00,Service,,478,478,Current Price
,,,,Psychiatry ,FMPSYB0065,Alpha Stim Aid Brain Stimulation 12 Sessions,96155-00-00,Service,,919,919,Current Price
,,,,LABORATORY,FMLAB-9080,Hydroxy Indole Acetic Acid (5-Hiaa),73050-20-00,Service,,801,801,Current Price
,,,,Orthopedics,FMORT-0329,Amputation Thru Middle Of Foot,44364-01-01,PKG,1 DAY,15300,15300,Current Price
,,,,Physiotherapy,FMPTD-0037,Intra-Articular Injection - Op,50124-01-10,Service,,216,216,Current Price
,,,,ONCOLOGY/NUCLEAR MED,FMONC-0002,Chemotheraphy 1 Day Treatment In Clinic Or Ward,96206-00-00,Service,,648,648,Current Price
,,,,LABORATORY,FMLAB-9184,Helicobacter Abs,73100-22-20,Service,,467,467,Current Price
,,,,LABORATORY,FMLAB-9118,Rast - Specific (8 Panels),12000-00-00,Service,,1608,1608,Current Price
,,,,Dermatology ,FMDER-0075,Puva Therapy Pkg 10 Sessions,14050-00-00,Service,,1773,1773,Current Price
,,,,LABORATORY,FMLAB-8011,Slide Screening Referral,73200-07-60,Service, ,438,438,Current Price
,,,,Laboratory,FMLABM0114,NMDA RECEPTOR ABS (SERUM),73050-39-70,Service,,667,667,Current Price
,,,,Physiotherapy,FMPTD-0077,Intra-Articular Inj. - Ankle J,50124-01-10,Service,,243,243,Current Price
,,,,LABORATORY,FMLAB-1063,Protein C,73050-30-40,Service,,843.97,843.97,Current Price
,,,,Ophthalmology,FMOPTA0002,Tonometry,92016-00-01,Service,,98,98,Current Price
,,,,ORTHOPAEDIC WORKSHOP,FMORW-0143,Spreader Bar/Dennis Brown,96092-00-00,Service,,117,117,Current Price
,,,,Dermatology ,FMDER-0024,Ice Cube Test,99999-99-99,Service,,389,389,Current Price
,,,,Emergency,FMERDA0062,Glucotest,73050-15-80,Service,,53.79,53.79,Current Price
,,,,Pain Management,FMPN-0029,Trigeminal Radiofrequency,39109-00-00,Service,,12000,12000,Current Price
,,,,ENT,FMENTE0005,Tympanometry,11324-00-01,Service,,331,331,Current Price
,,,,Cardiology,CAR-0015,THORACOSCOPY THERAPEUTIC,38436-00-00,PKG,Day Case,13200,13200,Current Price
,,,,Physiotherapy,FMPTD-0038,Intra-Artic. Injec./U.S. - Op,39013-00-00,Service,,265,265,Current Price
,,,,LABORATORY,FMLAB-2009,Bilirubin Direct & Total,73050-04-30,Service,,157,157,Current Price
,,,,Orthopedics,FMORT-1046,Image Guided Spastic Muscle Injection,18360-01-01,Service,Day Case,10692,10692,Current Price
,,,,Orthopedics,FMORT-0733,Anterior Thoracic Desictomy,40300-00-00,PKG,3 DAYS,40440,40440,Current Price
,,,,Psychiatry ,FMPSYB0004,Group Therapy Session,96177-00-00,Service,,380,380,Current Price
,,,,LABORATORY,FMLAB-9286,Tetanus Abs.,73100-26-40,Service,,770,770,Current Price
,,,,Pediatrics,FMPDT-0098,Enema,92077-00-00,Service,,87,87,Current Price
,,,,Pediatrics,FMPDT-0093,Rectal Examination,32171-00-00,Service,,87,87,Current Price
,,,,Orthopedics,FMORT-0715,Shock Wave Per Soft Tissue,96155-00-00,Service,,1016,1016,Current Price
,,,,LABORATORY,FMLAB-1117,Random Donor Platelets,73250-02-90,Service,,457,457,Current Price
,,,,LABORATORY,FMLAB-9007,Aldolase,73050-01-30,Service,,549,549,Current Price
,,,,Orthopedics,FMORT-0256,Bursectomy Of Hand,30107-01-01,PKG,Day Case,8820,8820,Current Price
,,,,LABORATORY,FMLAB-9170,Aplipoprotein B,73050-23-40,Service,,608,608,Current Price
,,,,LABORATORY,FMLAB-9169,Apolipoprotein A1,73050-03-60,Service,,608,608,Current Price
,,,,Psychiatry ,FMPSYC0005,Perex Behavioral Evaluation,96101-00-00,Service,,327,327,Current Price
,,,,Orthopedics,FMORT-0121,Closed Reduct Of Dislocatn At Hip,47048-00-01,PKG,DAY CASE,8160,8160,Current Price
,,,,Orthopedics,FMORT-0118,Closed Reduct Of Dislocatn At Elbow,47018-00-01,PKG,DAY CASE,8160,8160,Current Price
,,,,Orthopedics,FMORT-0122,Closed Reduct Of Dislocatn At Knee,47054-00-01,PKG,DAY CASE,8160,8160,Current Price
,,,,Orthopedics,FMORT-0565,Close Reduction U.G.A. For Fracture Humerus,47456-00-01,PKG,1 day,8160,8160,Current Price
,,,,Orthopedics,FMORT-0123,Closed Reduct Of Dislocatn At Ankle,47063-00-01,PKG,DAY CASE,8160,8160,Current Price
,,,,LABORATORY,FMLAB-9037,Cholinesterase In Erythrocytes,73050-08-30,Service,,473,473,Current Price
,,,,Physiotherapy,FMPTD-0053,NERVE CONDUCTION - 3 NERVES,11015-00-00,Service,,486,486,Current Price
,,,,LABORATORY,FMLAB-3032,Neonatal Free T4,73050-35-30,Service,,682,682,Current Price
,,,,laboratory,FMLABM0116,INTERLEUKIN 2 RECEPTOR (sCD25) (SERUM),73100-09-80,Service,,780,780,Current Price
,,,,LABORATORY,FMLAB-5018,Anti-Hepatitis Delta (Igm),73100-22-80,Service,,941,941,Current Price
,,,,LABORATORY,FMLAB-2077,Urine Analysis,73150-00-60,Service,,88,88,Current Price
,,,,Physiotherapy,FMPTD-2123,Use Of A.V.I.Machine For 24 Hs,99999-99-92,Service,,842,842,Current Price
,,,,LABORATORY,FMLAB-9197,Carboxy Haemoglobin,73400-00-20,Service,,705,705,Current Price
,,,,LABORATORY,FMLAB-3021,Prolactin (Prl),73050-29-90,Service,,413,413,Current Price
,,,,Radiology ,FMXRAY1129,Ct. Chest With Contrast (Mediastinum Protocol),56307-00-00,Service,,600,900,Current Price
,,,,LABORATORY,FMLAB-9217,Thyroglobulin,73050-35-00,Service,,968,968,Current Price
,,,,Physiotherapy,FMPTD-0082,Local Injection,50124-01-10,Service,,216,216,Current Price
,,,,Dermatology ,FMDER-0193,Intracorporal Injection I.C.I,37415-00-00,Service,,298,298,Current Price
,,,,Dermatology ,FMDER-0049,Collagen Application - Acne,99999-99-99,Service,,298,298,Current Price
,,,,Dermatology ,FMDER-0050,Collagen Application - Regene- Ration,90660-00-00,Service,,298,298,Current Price
,,,,Urology,URO-0120,Ureteroscopy + Check For Stone Residual + Dj Stent Removal,36833-01-00,PKG,Day Case,5280,5280,Current Price
,,,,Dermatology ,FMDER-0028,Buccal Smear,73200-05-30,Service,,141,141,Current Price
,,,,LABORATORY,FMLAB-9252,Soluble Liver Ag,73050-45-90,Service,,784,784,Current Price
,,,,LABORATORY,FMLAB-9228,Amylase Isoenzyme,73050-03-00,Service,,784,784,Current Price
,,,,LABORATORY,FMLAB-9068,Gold,73100-17-90,Service,,1017,1017,Current Price
,,,,LABORATORY,FMLAB-3001,17-Ketosteroids,73050-21-50,Service,,824,824,Current Price
,,,,LABORATORY,FMLAB-9242,"Borrelia Abs (Igg, Igm)",73100-19-80,Service,,1547,1547,Current Price
,,,,Radiology ,FMXRAY1076,Mri Cervical Spine With Contrast,90901-03-20,Service,,900,1200,Current Price
,,,,LABORATORY,FMLAB-9238,Q-Fever Ab,73100-20-50,Service,,1025,1025,Current Price
,,,,LABORATORY,FMLAB-9113,Porphobilinogen (U),73050-28-40,Service,,1428,1428,Current Price
,,,,LABORATORY,FMLAB-9121,Sex Hormone Binding Globulin (Shbg),73050-32-80,Service,,1125,1125,Current Price
,,,,LABORATORY,FMLAB-6031,Water Bacteriological Examination,73050-39-70,Service,,1168,1168,Current Price
,,,,ORTHOPAEDIC WORKSHOP,FMORW-0008,Orthosis Vii,96092-00-00,Service,,208,208,Current Price
,,,,LABORATORY,FMLAB-9218,Gentamicin,73300-01-20,Service,,862,862,Current Price
,,,,Emergency,FMERDA0051,Nasal Tube Suctioning,96157-00-00,Service,,86,86,Current Price
,,,,Room & Board,FMRMB-9911,Royal Suite,83610-01-70,Service, ,4300,4300,Current Price
,,,,LABORATORY,FMLAB-9141,Vitamin E (Tocopherol),73050-35-70,Service,,1062,1062,Current Price
,,,,LABORATORY,FMLAB-8005,Extra Blocks,73050-39-70,Service,,235,235,Current Price
,,,,Dermatology ,FMDER-0031,Dermo Test,12000-00-00,Service,,192,192,Current Price
,,,,LABORATORY,FMLAB-5014,Anti-Hav Igm,73100-24-10,Service,,623,623,Current Price
,,,,LABORATORY,FMLAB-5053,Tpha,73100-18-80,Service,,335,335,Current Price
,,,,Laboratory,FMLAB-9153,RETINOL BINDING PROTEIN,83700-00-00,Service,,166,166,Current Price
,,,,Psychiatry ,FMPSYC0012,Student Evaluation,96177-00-00,Service,,289,289,Current Price
,,,,Ophthalmology,FMOPTH0009,Laser For Retinopathy 2 Setting,42809-01-01,Service,,2363,2363,Current Price
,,,,LABORATORY,FMLAB-9185,Anca,73050-25-20,Service,,1178,1178,Current Price
,,,,LABORATORY,FMLAB-9306,Very Long Chain Fatty Acids,73050-13-00,Service,,2174,2174,Current Price
,,,,Dermatology ,FMDER-0020,Planter Wart,30186-00-01,Service,,966,966,Current Price
,,,,Radiology ,FMXRAY1316,Doppler. Portal & Hepatic Veins,55276-00-00,Service,,880,880,Current Price
,,,,Pediatrics,FMPDTO0009,Iv Infusion,96199-19-00,Service,,130,130,Current Price
,,,,Laboratory,FMLAB-9741,TETRAHYDROALDOSTERONE,73050-01-40,Service,,1673,1673,Current Price
,,,,Orthopedics,FMORT-0828,Shock Wave Per Soft Tissue 3 Sessions,96155-00-00,Service,,3166,3166,Current Price
,,,,LABORATORY,FMLAB-1019,Bone Marrow Aspirate Examination,30087-00-00,Service,,1187,1187,Current Price
,,,,Orthopedics,FMORT-0259,Tenosynovectomy Of Hand,47969-00-01,PKG,Day Case,12720,12720,Current Price
,,,,Plastic Surgery,FMPSD-0005,Test Dose For Vascular Lazer,45027-02-00,Service,,175,175,Current Price
,,,,Plastic Surgery,FMPSDJ0026,Resurfacing Erbian Lazer Test Dose,30195-02-00,Service,,175,175,Current Price
,,,,NEUROLOGY,FMNUM-0500,Second Opinion Consultation,83600-00-60,Service,,80,160,Current Price
,,,,LABORATORY,FMLAB-9198,Chromosomal Analysis (On Products Of Conception),73200-06-30,Service,,4519,4519,Current Price
,,,,Orthopedics,FMORT-0253,Excision Of Lesion Of Muscle Of Hand,31350-00-01,PKG,Day Case,7800,7800,Current Price
,,,,LABORATORY,FMLAB-4003,Amphetamine,73300-04-50,Service,,373,373,Current Price
,,,,Orthopedics,FMORT-0243,Suture Of Capsule Of Ligament Of Ankle & Foot,90582-00-01,PKG,1 DAY,12060,12060,Current Price
,,,,LABORATORY,FMLAB-8051,Igg (Csf),73050-25-00,Service,,473,473,Current Price
,,,,LABORATORY,FMLAB-8052,Iga (Csf),73050-30-60,Service,,473,473,Current Price
,,,,LABORATORY,FMLAB-8053,Igm (Csf),73100-10-60,Service,,473,473,Current Price
,,,,LABORATORY,FMLAB-9246,Hla-B5,73350-03-40,Service,,6423,6423,Current Price
,,,,Orthopedics,FMORT-0476,Drainage Of Hand Infectn Sept- Ice Tenosynovitis Of Hand,30223-03-01,PKG,1 DAY,8520,8520,Current Price
,,,,Orthopedics,FMORT-0725,Rhizotomy ( Multiple Levels ),40330-00-00,Service,,2457,2457,Current Price
,,,,Orthopedics,FMORT-0771,Revision Of Spinal Wounds,50620-00-00,PKG,2 DAYS,14220,14220,Current Price
,,,,SURGERY,FMPDS-0025,Congenital Hydrocele Ligation,90406-00-00,Service,,5444,5444,Current Price
,,,,Orthopedics,FMORT-0012,Transplant Of Bone Graft To Tibiaa & Fibula],48206-00-00,PKG,2 DAYS,17100,17100,Current Price
,,,,Orthopedics,FMORT-0011,Transplant Of Bone Graft To Patella,48239-00-00,PKG,1 DAY,17100,17100,Current Price
,,,,Orthopedics,FMORT-0008,Transplant Of Bone Graft To Radius & Ulna,48224-00-01,PKG,2 days,17100,17100,Current Price
,,,,Radiology ,FMXRAY1135,Ct. Abdomen & Pelvis With Oral & Iv Contrast,56507-00-00,Service,,1800,1800,Current Price
,,,,LABORATORY,FMLAB-4006,Cannabinoid,73300-07-00,Service,,496,496,Current Price
,,,,Dermatology ,FMDER-0040,PHENOL APPLICATION 40%,90660-00-00,Service,,68,68,Current Price
,,,,Orthopedics,FMORT-0404,Second Revisn Of Carpal Tunnel Syndrome,39331-01-01,PKG,Day Case,10710,10710,Current Price
,,,,LABORATORY,FMLAB-9523,Hev Rna By Pcr,73100-28-20,Service,,2908,2908,Current Price
,,,,LABORATORY,FMLAB-9657,Polyoma Jcv Virus Dna By Pcr,73050-59-30,Service,,2908,2908,Current Price
,,,,LABORATORY,FMLAB-9531,Hla Typing (Dq) Pcr,73350-03-00,Service,,2908,2908,Current Price
,,,,SURGERY,FMSUR-3167,Left Hemicolectomy,32006-00-00,PKG,6 Days,14727.635999999999,14727.635999999999,Current Price
,,,,ENT,FMENTE3001,Ear Wash - Unilateral,41647-00-00,Service,,198,198,Current Price
,,,,Physiotherapy,FMPTD-0127,Adult Mechanical Ventilator Icu (24 Hours),13882-01-00,Service,,594,594,Current Price
,,,,LABORATORY,FMLAB-1054,Partial Thromboplastin Time (Ptt),73100-09-50,Service,,188,188,Current Price
,,,,LABORATORY,FMLAB-4009,Cocaine,73300-07-40,Service,,493,493,Current Price
,,,,LABORATORY,FMLAB-1069,Sickling Test,73100-09-15,Service,,120,120,Current Price
,,,,LABORATORY,FMLAB-8013,Special Stain (Each),73200-08-50,Service,,288,288,Current Price
,,,,NEUROLOGY,FMNUM-0047,Emg And Ncv 3 Units,11015-01-00,Service,,1100,1100,Current Price
,,,,Radiology ,FMXRAY1313,Doppler. Transcranial (Tcd),55028-00-00,Service,,880,880,Current Price
,,,,LABORATORY,FMLAB-9323,Hdv-Rna Qualitative (By Pcr),73100-22-80,Service,,2937,2937,Current Price
,,,,Dermatology ,FMDER-0022,Photopatch Test,73100-18-20,Service,,389,389,Current Price
,,,,Physiotherapy,FMPTD-2073,TOTAL BODY PT (4 PROCS),95550-03-00,Service,,692,692,Current Price
,,,,Physiotherapy,FMPTD-0021,PARAFFIN WAX BATH - OP,92178-00-90,Service,,131,131,Current Price
,,,,Physiotherapy,FMPTD-2124,ULTRASOUND THERAPY,96154-00-00,Service,,131,131,Current Price
,,,,Physiotherapy,FMPTD-2105,CPM FOR SHOULDER - OP,50115-00-00,Service,,131,131,Current Price
,,,,Physiotherapy,FMPTD-2092,Diadynamic - Op,96155-00-00,Service,,131,131,Current Price
,,,,Physiotherapy,FMPTD-0003,Infrared - Op,22065-00-40,Service,,131,131,Current Price
,,,,Physiotherapy,FMPTD-2107,CPM FOR ELBOW - OP,96153-00-00,Service,,131,131,Current Price
,,,,Psychiatry ,FMPSYB0036,(20) Session Of Biofeedback,96152-00-00,Service,,4327,4327,Current Price
,,,,Psychiatry ,FMPSYB0035,(15) Session Of Biofeedback,96152-00-00,Service,,3462,3462,Current Price
,,,,Dental,FMDNTR0011,Rct Decidious Teeth,97421-00-00,Service,,700,700,Current Price
,,,,Dental,FMDNTF0016,Child. Ketac Filling 2 Surface,97572-01-00,Service,,400,400,Current Price
,,,,Radiology ,FMXRAY1328,Doppler. Lower Limb Arter. (2 Sides),55238-01-00,Service,,1430,1430,Current Price
,,,,Laboratory,FMLABM0042,QUANTITATIVE IMMUNOGLOBULINS (IMMUNONEPHLOMETRIC),73100-21-60,Service,,1173,1173,Current Price
,,,,ORTHOPAEDIC WORKSHOP,FMORW-0120,Finger Thumb Splint,96092-00-00,Service,,349,349,Current Price
,,,,Orthopedics,FMORT-0250,Tenotomy Of Hand,46456-00-01,PKG,Day Case,10890,10890,Current Price
,,,,Orthopedics,FMORT-0069,Closed Reduct Of Fract W/O Int Fix At Femur,47516-01-01,PKG,Day Case,10890,10890,Current Price
,,,,LABORATORY,FMLAB-9071,Haptoglobin,73050-17-40,Service,,505,505,Current Price
,,,,Orthopedics,FMORT-0154,"Release Of Adherent Jnt Capsul Ligament,Cartilage-Shoulder",90600-01-01,PKG,1 DAY,10920,10920,Current Price
,,,,Orthopedics,FMORT-0159,"Release Of Adherent Jnt Capsul Ligament,Cartilage-Knee",49500-04-01,PKG,1 DAY,10920,10920,Current Price
,,,,Orthopedics,FMORT-0158,"Release Of Adherent Jnt Capsul Ligament,Cartilage-Hip",90570-00-01,PKG,1 DAY,10920,10920,Current Price
,,,,Orthopedics,FMORT-0162,"Release Of Adherent Jnt Capsul Ligament,Cartilage-Spine",90570-00-01,PKG,1 DAY,10920,10920,Current Price
,,,,Orthopedics,FMORT-0688,Tunnel Bone Grafting,48239-00-00,PKG,2 DAYS,14580,14580,Current Price
,,,,Physiotherapy,FMPTD-0062,Crutches - Alum. - Lge. - Adlt,96024-00-00,Service,,455,455,Current Price
,,,,LABORATORY,FMLAB-1067,Rh-Antibody Titre,73250-00-00,Service,,325,325,Current Price
,,,,Physiotherapy,FMPTD-0054,NERVE CONDUCTION - 4 NERVES,11018-00-00,Service,,637,637,Current Price
,,,,ORTHOPAEDIC WORKSHOP,FMORW-0089,Correction Of Shoe,96092-00-00,Service,,129,129,Current Price
,,,,Plastic Surgery,MTPSD-0039,Finger Tip Reconstruction For One Finger (L.A.),92513-99-00,Service,,781,781,Current Price
,,,,ONCOLOGY/NUCLEAR MED,FMONC-0073,Half Body 6-8-Follow Up,83700-00-00,Service,,429,429,Current Price
,,,,Orthopedics,FMORT-0461,Closed Reduction Of P.O.P. Of Fracture Of The Calcaneum,47609-00-01,PKG,1 DAY,10260,10260,Current Price
,,,,ENT,FMENTE6044,Vemps Vestibular Evodes Myogenic Potentials,11339-00-00,Service,,835,835,Current Price
,,,,Vascular Surgery,MTVAS-0017,RF ABLATION OF SUPERFICIAL V.V. VEINWAVE PER SESS,32520-00-00,Service,,1024,1024,Current Price
,,,,LABORATORY,FMLAB-9340,Adh (Vasopressin),73050-38-50,Service,,934,934,Current Price
,,,,Orthopedics,FMORT-0111,Debridement Of Compound Fract. At Phalanges-Hand,90580-00-01,PKG,2 days,8820,8820,Current Price
,,,,Orthopedics,FMORT-0115,Debridement Of Compound Fract. At Phalanges -Foot,90580-00-01,PKG,1 DAY,8820,8820,Current Price
,,,,Orthopedics,FMORT-0114,Debridement Of Compund Fract. At Tarsals & Metatarsals,90580-00-01,PKG,1 DAY,8820,8820,Current Price
,,,,Psychiatry ,FMPSYC0007,Adhd,96184-00-10,Service,,354,354,Current Price
,,,,Urology,MTURO-0019,Complete Urodynamic Eval. For Neuropathic Bladder,11900-00-00,Service,,2595,2595,Current Price
,,,,Physiotherapy,FMPTD-0036,SHORTWAVE - IP,96155-00-00,Service,,316,316,Current Price
,,,,Orthopedics,FMORT-0155,"Release Of Adherent Jnt Capsul Ligament,Cartilage-Elbow",49100-02-01,PKG,1 DAY,11070,11070,Current Price
,,,,Orthopedics,FMORT-0817,Excision Of Torn Triangular Fibfro Cartilage,90574-01-01,PKG,Day Case,11070,11070,Current Price
,,,,Physiotherapy,FMPTD-2148,OCCUPATIONAL THERAPY SESSION C,95550-02-00,Service,,278,278,Current Price
,,,,LABORATORY,FMLAB-2007,Amylase,73050-03-00,Service,,169,169,Current Price
,,,,Physiotherapy,FMPTD-0005,Microwave Op,99999-99-99,Service,,148,148,Current Price
,,,,Orthopedics,FMORT-0562,Major Skin Graft,45451-09-00,PKG,2 Days,13320,13320,Current Price
,,,,LABORATORY,FMLAB-8014,Panel Special Stain(4 Or More),73200-07-30,Service,,1082,1082,Current Price
,,,,Orthopedics,FMORT-0790,Skin Flap Free,45200-00-00,PKG,1 DAY,19260,19260,Current Price
,,,,Orthopedics,FMORT-0420,Excision Of Multiple Lipoma,31205-00-10,PKG,1 DAY,10380,10380,Current Price
,,,,Physiotherapy,FMPTD-2125,INTERFERNIAL THERAPY,96155-00-00,Service,,166,166,Current Price
,,,,Physiotherapy,FMPTD-2122,Use Of A.V.I.Machine For Over-,99999-99-92,Service,,431,431,Current Price
,,,,ENT,FMENTE2006,Drainage Of Auricular Abscess And Debridement,30223-01-00,Service,,913,913,Current Price
,,,,LABORATORY,FMLAB-1042,Fibrinogen,73100-05-80,Service,,223,223,Current Price
,,,,Vascular Surgery,MTVAS-0013,DIABETIC FOOT DRESSING (LARGE),30055-00-30,Service,,248,248,Current Price
,,,,Plastic Surgery,FMPSDJ0013,Excision Of Lipoma (Small,31205-00-10,Service,,794,794,Current Price
,,,,LABORATORY,FMLAB-1058,Platelet Count,73100-01-60,Service,,117,117,Current Price
,,,,Physiotherapy,FMPTD-2121,Use Of A.V.I.Machine For 6 Hrs,95550-03-00,Service,,369,369,Current Price
,,,,Physiotherapy,FMPTD-0063,Axillary Crutches - Wood,83700-00-00,Service,,355,355,Current Price
,,,,Orthopedics,FMORT-0112,Debridement Of Compound Fract. At Femur,90580-00-01,PKG,1 DAY,10440,10440,Current Price
,,,,Orthopedics,FMORT-0108,Debridement Of Compound Fract.At Humerus,90580-00-01,PKG,1 DAY,10440,10440,Current Price
,,,,Psychiatry ,FMPSYB0064,Alpha Stim Aid Brain Stimulation 1 Session,11024-00-00,Service,,103,103,Current Price
,,,,LABORATORY,FMLAB-9136,Vitamin B6 (Pyridoxal Phosphate),73050-31-60,Service,,650,650,Current Price
,,,,LABORATORY,FMLAB-9368,Anti Yo (Purkinje Cells),73100-09-80,Service,,430,430,Current Price
,,,,Plastic Surgery,MTPSD-0035,Dressing Of Burns,30010-00-10,Service,,594,594,Current Price
,,,,NEPHROLOGY,FMNEP-0022,Single Use Of Vanflow Canula,83700-00-00,Service,,121,121,Current Price
,,,,Psychiatry ,FMPSYA0018,Similarities And Digit Span,96238-00-00,Service,,121,121,Current Price
,,,,Psychiatry ,FMPSYA0009,Speed Mrkmkng H-Marking,96184-00-00,Service,,121,121,Current Price
,,,,Orthopedics,FMORT-0709,Cryotherapy,99999-99-99,Service,,349,349,Current Price
,,,,ENT,FMENTE6052,Central Auditory Battery Test (Psychophysical),11306-00-00,Service,,2855,2855,Current Price
,,,,LABORATORY,FMLAB-1072,Thrombin Time,73100-09-20,Service,,125,125,Current Price
,,,,Ophthalmology,MTOPT-0007,Eye Lashes Electrolysis (Both Eye),42587-05-01,Service,,325,325,Current Price
,,,,ENT,FMENTE0040,Auditory Training Session,96132-00-00,Service,,350,350,Current Price
,,,,Orthopedics,FMORT-0007,Transplant Of Bone Graft To Humerus,48212-00-01,PKG,2 DAYS,18000,18000,Current Price
,,,,Orthopedics,FMORT-0010,Transplant Of Bone Graft To - Femur,48200-00-00,PKG,2 DAYS,18000,18000,Current Price
