Unified Code,Unified Description,Type,SBS V2,LOS,2025 Price,Discount 3 years contract,2026 Price,2027 Price
344,Vestibuloplasty,Dental,45837-00-00,-,6531.25,0.25,7184.0,7975.0
738,Wrought bar,Dental,97738-00-00,-,52.25,0.25,57.0,64.0
014,Consultation,Dental,97014-00-00,-,135,0.25,149.0,165.0
337,Reduction of fibrous tuberosity,Dental,45829-00-01,-,1406.51,0.25,1547.0,1717.0
FMDNTS0044,Alveoloplasty One Jaw,Dental,97331-00-10,-,4210.5,0.25,4632.0,5141.0
FMDNTS0110,Arch Bar Maxilla Or Mandible,Dental,97719-00-00,-,1104,0.25,1214.0,1348.0
036,"Cephalometric radiograph – lateral, antero-posterior, postero-anterior or submento-vertex – per exposure",Dental,57902-00-00,-,582.7128999999999,0.25,641.0,711.0
026,Cone Beam Volumetric Tomography   scan acquisition   per appointment,Dental,97083-00-20,-,209,0.25,230.0,255.0
075,Diagnostic modelling,Dental,97071-00-00,-,500,0.25,550.0,611.0
841,Fixed palatal or lingual arch appliance,Dental,97841-00-00,-,679.25,0.25,747.0,829.0
354,Fracture of maxilla or mandible – with external fixation,Dental,52420-00-10,-,1915.87,0.25,2107.0,2339.0
359,Fracture of the maxilla or mandible requiring open reduction,Dental,47774-00-01,-,2000,0.25,2200.0,2442.0
355,Fracture of zygoma,Dental,47762-01-01,-,2106.88,0.25,2318.0,2573.0
831,Full arch banding   per arch,Dental,97831-00-00,-,209,0.25,230.0,255.0
235,"Gingival graft – per tooth, implant or extraction socket",Dental,97271-02-00,-,650,0.25,715.0,794.0
FMDNTS0022,Incision & Drainage Intra-Oral Abscess (Superficial),Dental,30223-01-00,-,242.55,0.25,267.0,296.0
FMDNTM0015,Local Treatment Of Oral Lesion Large,Dental,97989-00-10,-,283.5,0.25,312.0,346.0
FMDNTM0014,Local Treatment Of Oral Lesion Medium,Dental,97989-00-10,-,283.5,0.25,312.0,346.0
FMDNTM0013,Local Treatment Of Oral Lesion Small,Dental,97989-00-10,-,124,0.25,136.0,151.0
FMDNTS0116,Open Reduction Intra-Oral Int.,Dental,47774-00-01,-,2551.5,0.25,2807.0,3115.0
FMDNTS0117,Open Reduction Intra-Oral Post,Dental,47774-00-01,-,3827.25,0.25,4210.0,4673.0
332,Ostectomy – per jaw,Dental,45720-02-00,-,870,0.25,957.0,1062.0
365,Osteotomy – maxilla,Dental,45720-01-00,-,2200,0.25,2420.0,2686.0
FMDNTS0296,Osteotomy Of Maxilla (Localized Anterior),Dental,45720-01-00,-,5612.25,0.25,6173.0,6853.0
FMDNTS0298,Osteotomy Of Maxilla (Segmental Anterior),Dental,45720-01-00,-,6315.75,0.25,6947.0,7712.0
829,Partial banding   per arch,Dental,97829-00-00,-,261.25,0.25,287.0,319.0
842,Partial banding for inter-maxillary elastics (vertical and/or cross elastics),Dental,97842-00-00,-,261.25,0.25,287.0,319.0
061,Pulp testing   per appointment,Dental,97061-00-00,-,85.69,0.25,94.0,105.0
833,Removal of banding – per arch,Dental,97833-00-10,-,104.5,0.25,115.0,128.0
453,Removal or bypassing fractured endodontic instrument,Dental,97453-00-00,-,52.25,0.25,57.0,64.0
377,Removal or repair of soft tissue (not elsewhere defined),Dental,97377-00-20,-,104.5,0.25,115.0,128.0
FMDNTS0060,Ridge Augementation,Dental,45841-00-00,-,5612.25,0.25,6173.0,6853.0
FMDNTS3079,Service Charges For Invasalign System Compliance Indicator,Dental,97989-00-10,-,485.34,0.25,534.0,593.0
981,Splinting and stabilisation – direct – per tooth,Dental,97981-00-00,-,2220.625,0.25,2443.0,2711.0
375,Surgery to salivary duct,Dental,30255-00-00,-,261.25,0.25,287.0,319.0
378,Surgical removal of foreign body,Dental,30064-00-00,-,706.15,0.25,777.0,862.0
554,Tooth-coloured restoration   four surfaces   indirect,Dental,97551-05-00,-,3396.25,0.25,3736.0,4147.0
553,Tooth-coloured restoration   three surfaces   indirect,Dental,97551-05-00,-,850,0.25,935.0,1038.0
552,Tooth-coloured restoration   two surfaces   indirect,Dental,97551-05-00,-,800,0.25,880.0,977.0
122,"Topical remineralisation and/or cariostatic agents, home application – per arch",Dental,97121-01-00,-,156.75,0.25,172.0,191.0
FMLAB-2316,FIBROMAX TEST,lab,73350-07-03,-,1883.3199,0.25,2072.0,2300.0
FMLAB-2093,Glucose Activation Test - Glucose tolerance test GTT,lab,66542-00-20,-,75,0.25,83.0,92.0
FMLAB-7019,"Or Profile Above 40 Yrs (Cbc,Abo&Rh,Hcv,Hbsag,Hiv,Urea,Sgpt,Alk.Phos,Crea,Ggt,Ldh,Rbs,Esr,Na,K",Lab,73000-00-00,-,1776.8,0.25,1954.0,2169.0
FMLAB-7016,"OR Profile I (Child Up To 6 Yrs) (Cbc, Abo Gr & Rh, Na, K, Bleeding Time,Clottingtime, Hcv, Hbs Ag)",Lab,73000-00-00,-,754.51,0.25,830.0,921.0
FMLAB-7017,"OR Profile II Below 40 Yrs: [Cbc, Pt, Creatinine, Alt, Hbs Ag, Hiv, Hcv Ab, Rbs ]",Lab,73000-00-00,-,1039.02,0.25,1143.0,1269.0
FMLAB-7018,"OR PROFILE III-MAJOR (UP TO 40 YRS): (CBC, ABO&RH, PT, ESR, K, NA, RBS,HIV, HCV, Cross matching )",Lab,73000-00-00,-,1315.17,0.25,1447.0,1606.0
FMLAB-9837,"ANEMIA PROFILE (CBC, Iron, Ferritin, Reticulocyte count)",Lab,73000-00-20,-,1013.92,0.25,1115.0,1238.0
FMLAB-7051,Cath Lab Profile (Creatinine-CBC-HIV-HBs-HCV Ag),Lab,73000-00-20,-,988.82,0.25,1088.0,1207.0
FMLAB-2019,"Lipid Profile( cholesterol, triglycerides, LDL, HDL)",Lab,73000-00-60,-,355.3,0.25,391.0,434.0
FMLAB-7022,Renal Profile,Lab,73000-00-70,-,397.1,0.25,437.0,485.0
FMLAB-7008,"Hepatic Profile (Total Protein,Protein Electrophresis,LDH,Cholesterol)",Lab,73000-00-80,-,478.37,0.25,526.0,584.0
FMLAB-7007,"Hepatic Profile (Bilirubin Total & Direct, Sgot, Sgpt, Ggt, Alk Phosph, Albumin, Total Protein )",Lab,73000-00-90,-,418,0.25,460.0,510.0
FMLAB-7001,"Antenatal care (ANC )Profile (RUB,TOXO,VDRL AIDS,CBC)",Lab,73000-01-00,-,1430.92,0.25,1574.0,1747.0
FMLAB-7020,"Pleural Fluid Profile( C/S, Tp, Rbcs, Wbcs, Chloride, Ldh, Rbs )",Lab,73000-03-50,-,416.955,0.25,459.0,509.0
FMLAB-1090,"CSF profile without culture (Tp, Wbcs, Rbcs, Chloride, Ldh, Rbs)",Lab,73050-30-60,-,594.13,0.25,654.0,725.0
FMLAB-3029,"Thyroid Profile (Tsh, Ft3, Ft4)",Lab,73050-35-50,-,1107.36,0.25,1218.0,1352.0
FMLAB-7061,Er Profile (Iii): Troponin + Ck+ Ckmb,Lab,73050-37-20,-,826.88,0.25,910.0,1010.0
FMLAB-6032,Diarrheal Profile,Lab,73050-40-10,-,716.86,0.25,789.0,875.0
FMLAB-7002,ANTI-NATAL CARE (CBC  URINE  RBS  BL. GR. & RH),Lab,73100-00-90,-,362.61,0.25,399.0,443.0
FMLAB-7059,ER PROFILE I (CBC & URINE ANALYSIS),Lab,73100-00-90,-,220.5,0.25,243.0,269.0
FMLAB-1060,"Hemostatic Profile (Pt,Ptt,Fibrinogin)",Lab,73100-04-80,-,325,0.25,358.0,397.0
FMLAB-7032,"Systemic Lupus Erythematosus (SLE) Profile (DNA, ANA, IgM, C3 & C4)",Lab,73100-08-80,-,1776.8,0.25,1954.0,2169.0
FMLAB-7033,"Monthly Rheumatology Follow Up (ESR, CBC, SGOT, SGPT, GGT, Creatinine, CRP, Urine Analysis)",Lab,73100-09-10,-,594.13,0.25,654.0,725.0
FMLAB-7023,RHEUMATOLOGY PROFILE (CRP),Lab,73100-11-40,-,539.73,0.25,594.0,659.0
FMLAB-7042,DIABETIC PROFILE (HBA1C & Creatinine urine),Lab,73100-11-60,-,430.95,0.25,474.0,526.0
FMLAB-7047,"Full Natal Profile (HBsAg, HCV Ab, HIV,TPHA)",Lab,73100-26-60,-,655.49,0.25,721.0,800.0
FMLAB-7025,"Torch Test Profile: [ Toxo, Rub, Cmv,Hsv]",Lab,73100-26-60,-,731.5,0.25,805.0,893.0
FMLAB-7003,"Ascitic Fluid Profile ( C/S, Rbs, Tp, Ldh, Wbcs, Rbcs, Chloride )",Lab,73200-00-00,-,312.455,0.25,344.0,382.0
FMLAB-7041,"Body Fluid Profile(C/S, Tp, Wbcs, Rbcs, Chloride, Ldh,Rbs)",Lab,73200-00-00,-,380.38,0.25,418.0,464.0
FMLAB-7014,NEONATAL PROFILE Blood Group (O),Lab,73250-00-30,-,377.95,0.25,416.0,461.0
FMLAB-7055,MYELOMA PROFILE,Lab,73350-06-00,-,3137.99,0.25,3452.0,3831.0
FMLAB-7039,"RHEUM. PROF.1ST: CBC, ESR, CREAT, UA, GOT, GPT, ALK.PHOS, GGT, TP, URINE&STOO,",Lab,73350-06-00,-,1376.53,0.25,1514.0,1681.0
FMLAB-7024,"Synovial Fluid Profile (C/S, Wbcs, Rbcs, Crystals)",Lab,73400-00-60,-,133.133,0.25,146.0,163.0
FMLAB-9842,Preoperative Screening,Lab,73050-39-70,-,430,0.25,473.0,525.0
FMLAB-1112,Serology Screening Ii,Lab,73250-00-20,-,277.54,0.25,305.0,339.0
FMLAB-9353,(DIALYSATE OR WATER) ALUMINUM,Lab,73050-02-00,-,556.47,0.25,612.0,679.0
FMLAB-8016,(Histopathology)2 Small Specimen,Lab,73200-06-70,-,371.7483,0.25,409.0,454.0
FMLAB-9203,11-Deoxycortisol,Lab,73050-11-10,-,419.045,0.25,461.0,512.0
FMLAB-9204,17 Hydroxy Corticosteroids,Lab,73050-08-90,-,400.27,0.25,440.0,489.0
FMLAB-9001,17-Hydroxy-Progesterone,Lab,73050-20-10,-,382.47,0.25,421.0,467.0
FMLAB-9968,17-KETOSTEROID FRACTIONATION,Lab,73050-21-60,-,1110.15,0.25,1221.0,1355.0
FMLAB-3001,17-Ketosteroids,Lab,73050-21-60,-,367.84,0.25,405.0,449.0
FMLAB-3002,17-OXOGENIC STEROIDS,Lab,73300-03-70,-,430.95,0.25,474.0,526.0
FMLAB-8510,1gG/ALBUMIN RATIO CSF,Lab,73050-00-80,-,1198,0.25,1318.0,1463.0
FMLABM0031,2 SWAB SAMPLING,Lab,73100-09-80,-,132.3,0.25,146.0,162.0
FMLAB-9335,21- Desoxycortisol,Lab,73050-11-00,-,1037.63,0.25,1141.0,1267.0
FMLAB-1001,24 Hr Life Platelete Conc. (Cytopheresis),Lab,73100-01-60,-,3891.11,0.25,4280.0,4751.0
FMLAB-1005,250 ML UNIT RH NEGATIVE BLOOD,Lab,92064-00-00,-,846.56,0.25,931.0,1034.0
FMLAB-2001,A/G Ratio,Lab,73050-39-70,-,60.61,0.25,67.0,74.0
FMLAB-4001,Acetaminophen (Paracetamol),Lab,73300-00-01,-,358.435,0.25,394.0,438.0
FMLAB-9336,ACETYCHOLINESTERASE (Amniotic Fluid),Lab,73050-02-90,-,695.94,0.25,766.0,850.0
FMLAB-9337,ACETYCHOLINESTERASE (B),Lab,73050-00-20,-,114.95,0.25,126.0,140.0
FMLAB-9004,Acetylcholine Receptor Abs,Lab,73250-00-20,-,874.5813999999999,0.25,962.0,1068.0
FMLAB-9003,ACETYLCOLINE ESTERASE,Lab,73050-00-20,-,125.4,0.25,138.0,153.0
FMLAB-6001,Acid Fast Bacilli (AFB) Smear,Lab,73200-07-10,-,66.56649999999999,0.25,73.0,81.0
FMLAB-2002,ACID PHOSPHATASE,Lab,73050-27-40,-,481.7449999999999,0.25,530.0,588.0
FMLAB-1011,Acid Phosphatase-Stain,Lab,73050-27-40,-,338.9,0.25,373.0,414.0
FMLAB-9005,ACTH,Lab,73050-00-50,-,506.9295,0.25,558.0,619.0
FMLAB-9334,ACTIN ABS,Lab,73100-13-30,-,490.92,0.25,540.0,599.0
FMLAB-1012,Activated Clotting Time,Lab,73100-08-50,-,41.8,0.25,46.0,51.0
fmlab-1320,ACTIVATED PROTIEN C RESISTANCE,Lab,73100-04-50,-,501.6,0.25,552.0,612.0
FMLAB-7027,"Acute Hepatitis Panel (A) [ Hbsag, Hbcore Igm, Hav Igm ]",Lab,73000-00-80,-,744.5206999999999,0.25,819.0,909.0
FMLAB-7028,"Acute Hepatitis Panel (HBsAg, HBc IgM, HAV IgM, HCV)",Lab,73000-00-80,-,662.46,0.25,729.0,809.0
FMLABM3072,"Acute Leukemia ,Follow Up Panel - Mrd",Lab,73350-02-53,-,2408.58,0.25,2649.0,2941.0
FMLABM0318,Acute Lymphocytic Leukemia (ALL) PANEL by FISH,Lab,73200-05-30,-,1427,0.25,1570.0,1742.0
FMLABM0103,ACYLCARNITINE STRUCTURE (SU),Lab,73050-00-30,-,661.5,0.25,728.0,808.0
fmlab-1301,ADENO VIRUS ( STOOL),Lab,73050-47-60,-,66.56649999999999,0.25,73.0,81.0
FMLAB-9277,Adeno Virus Abs (CSF/Serum),Lab,73100-19-00,-,104.5,0.25,115.0,128.0
FMLAB-9297,Adenosine Deaminase,Lab,73050-00-60,-,1357.455,0.25,1493.0,1657.0
FMLAB-9340,Adh (Vasopressin),Lab,73050-38-50,-,817.1899999999999,0.25,899.0,998.0
FMLAB-9341,Adrenal Cortex Abs,Lab,73250-00-20,-,276.925,0.25,305.0,338.0
FMLAB-6041,Aerobic Blood C/S,Lab,73050-40-30,-,140.86,0.25,155.0,172.0
FMLAB-3003,AFP (Alpha Feto Protein),Lab,73050-01-90,-,243.7358,0.25,268.0,298.0
FMLAB-2003,Albumin,Lab,73050-00-71,-,68.6147,0.25,75.0,84.0
FMLAB-9007,Aldolase,Lab,73050-01-30,-,209,0.25,230.0,255.0
FMLAB-9342,Aldosterone,Lab,73050-01-40,-,303.05,0.25,333.0,370.0
FMLAB-9008,Aldosterone (Serum Or Urine),Lab,73050-01-40,-,489.5198,0.25,538.0,598.0
FMLAB-9009,Alkaline Leukocyte Phosphatase (Alp),Lab,73100-07-70,-,146.3,0.25,161.0,179.0
FMLAB-2005,Alkaline Phosphatase,Lab,73050-27-60,-,61.446,0.25,68.0,75.0
FMLAB-9270,Alkaline Prosphatase Isoenzymes,Lab,73050-27-80,-,564.3,0.25,621.0,689.0
FMLAB-8223,ALLERGEN SPECIFIC IGE  (FOOD & INHALANT PANELS),Lab,73100-10-00,-,840,0.25,924.0,1026.0
FMLAB10096,ALLERGENS (INHALANT) 20 PANNEL,Lab,73100-10-20,-,617.4,0.25,679.0,754.0
FMENTN0006,ALLERGY PRICK TEST,Lab,12000-00-00,-,221.54,0.25,244.0,271.0
FMLAB-9351,ALPHA - MANNOSIDASE,Lab,73050-11-60,-,262.2,0.25,288.0,320.0
FMLAB-9347,ALPHA 1 GLYCOPROTEIN,Lab,73050-01-90,-,366.795,0.25,403.0,448.0
FMLAB-9685,Alpha 1-Antitrypsin (F),Lab,73050-01-60,-,507.66,0.25,558.0,620.0
FMLAB-9348,ALPHA 2 GLYCOPROTEIN,Lab,73100-11-60,-,149.23,0.25,164.0,182.0
FMLAB-9349,ALPHA 2 MACROGLOBULIN,Lab,73050-39-70,-,149.23,0.25,164.0,182.0
FMLAB-9346,Alpha A Anti -Trypsin,Lab,73050-01-50,-,246.86,0.25,272.0,301.0
FMLAB-9344,ALPHA AMYLASE (S.U),Lab,73050-03-00,-,157.6,0.25,173.0,192.0
FMLAB-6847,ALPHA AMYLASE (TOTAL),Lab,73050-39-70,-,180,0.25,198.0,220.0
FMLAB-2047,Alpha Hydroxybutryric Dehydrogenase,Lab,73100-09-80,-,157.6,0.25,173.0,192.0
FMLABM0127,Alpha Thalassemia Genetic Analysis,Lab,73350-01-09,-,6204.165,0.25,6825.0,7575.0
FMLAB-9011,Alpha-1 Antitrypsin Phenotyping,Lab,73050-01-60,-,440.99,0.25,485.0,538.0
FMLAB-9010,Alpha-1-Antitrypsin,Lab,73050-01-50,-,460.845,0.25,507.0,563.0
FMLAB-9321,ALPHA-GLUCOSIDASE,Lab,73050-01-50,-,280.33,0.25,308.0,342.0
FMLAB-9012,ALUMINUM (S) (U),Lab,73050-02-00,-,304.095,0.25,335.0,371.0
FMLAB-9354,ALVEOLAR BASAL MEMBRANE ABS,Lab,73050-39-70,-,450.48,0.25,496.0,550.0
FMLAB-7030,"Amenorrhea ""Secondary"" Ovarian Insu[Testosterone, T4, T3 Uptake, Tsh]",Lab,73050-34-50,-,1131.07,0.25,1244.0,1381.0
FMLAB-7029,"Amenorrhea Primary Ovarian Insufficiency Panel (FSH, LH, ESTRADAIOL, PROLACTIN)",Lab,73000-02-50,-,1131.07,0.25,1244.0,1381.0
FMLAB-9357,AMHPHETAMINES SCREEN (URINE),Lab,73300-04-50,-,295.67,0.25,325.0,361.0
FMLAB-9191,Amikacin (Serum),Lab,73300-00-00,-,335.9048,0.25,369.0,410.0
FMLAB-9014,Amino Acid (Quant) In Urine Or Blood,Lab,73050-02-70,-,1018.875,0.25,1121.0,1244.0
FMLAB-9013,Amino Acid Screen,Lab,73050-02-20,-,444.1249999999999,0.25,489.0,542.0
FMLAB-9251,AMIODARONE AND DESETHYLAMIODARONE,Lab,73300-03-70,-,386.65,0.25,425.0,472.0
FMLAB-2006,Ammonia (NH3),Lab,73050-02-80,-,61.446,0.25,68.0,75.0
FMLAB-9791,Amniotic Fluid Chromsomal Analysis,Lab,73200-05-10,-,2247.795,0.25,2473.0,2745.0
FMOBG-1300,Amnisure (Rom) Test,Lab,73050-39-70,-,348.194,0.25,383.0,425.0
FMLAB-9818,Amoeba Antibodies,Lab,73050-48-50,-,357.39,0.25,393.0,436.0
FMLABM0151,AMPA 1 RECEPTOR ABS (CSF),Lab,73100-13-12,-,165.38,0.25,182.0,202.0
FMLABM0152,AMPA 1 RECEPTOR ABS (SERUM),Lab,73250-00-20,-,165.38,0.25,182.0,202.0
FMLABM0154,AMPA 2 RECEPTOR ABS (CSF),Lab,73050-32-30,-,165.38,0.25,182.0,202.0
FMLABM0153,AMPA 2 RECEPTOR ABS (SERUM),Lab,73250-00-20,-,165.38,0.25,182.0,202.0
FMLAB-4003,Amphetamine,Lab,73300-04-50,-,248.71,0.25,274.0,304.0
FMLAB-9358,AMPHOTERICIN SERUM LEVEL,Lab,73050-39-70,-,523,0.25,575.0,639.0
FMLAB-2007,Amylase,Lab,73050-03-00,-,102.41,0.25,113.0,125.0
FMLAB-2088,Amylase In Urine,Lab,73050-03-00,-,104.5,0.25,115.0,128.0
FMLAB-9228,Amylase Isoenzyme,Lab,73050-03-00,-,408.64,0.25,450.0,499.0
FMLAB-9359,Amyloid A,Lab,73050-23-11,-,370.7241999999999,0.25,408.0,453.0
FMLAB-6042,Anaerobic Blood C/S,Lab,73050-40-00,-,153.615,0.25,169.0,188.0
FMLAB-6044,Anaerobic C/S,Lab,73050-40-50,-,140.86,0.25,155.0,172.0
FMLAB-9185,ANCA,Lab,73050-25-20,-,300,0.25,330.0,366.0
FMLAB-9360,ANCYLOSTOMA  ABS,Lab,73250-00-20,-,344.48,0.25,379.0,421.0
FMLAB-9361,Androstendione,Lab,73050-03-20,-,438.9,0.25,483.0,536.0
FMLAB-9806,ANGELMAN SYNDROME CHROMOSOME 15 MICRODELETION BY MULTI-FISH,Lab,73350-05-40,-,3330.45,0.25,3663.0,4066.0
FMLAB-9017,Angiotensin Converting Enzyme (ACE),Lab,73050-03-50,-,369.7001,0.25,407.0,451.0
FMLAB-9186,Anti Basal Membrane,Lab,73250-00-20,-,369.7001,0.25,407.0,451.0
FMLAB-9858,Anti Cardiolipin  IgG,Lab,73100-11-70,-,474.08,0.25,521.0,579.0
FMLAB-5087,Anti CCP (Cyclic Citrollinated Peptide ),Lab,73100-12-80,-,421.9292,0.25,464.0,515.0
FMLAB-9160,Anti Centromere Abs,Lab,73250-00-20,-,240.35,0.25,264.0,293.0
FMLAB-5005,Anti CMV IgG,Lab,73100-20-80,-,926.915,0.25,1020.0,1132.0
FMLAB-9018,ANTI DNA Single Strand,Lab,73100-13-10,-,1069.71,0.25,1177.0,1306.0
FMLAB-9363,"Anti Dnase (Anti-Streptococal-Dnase B, Anti Streptodornase B)",Lab,73100-12-90,-,238.49,0.25,262.0,291.0
FMLAB-5011,Anti- Ds Dna,Lab,73100-12-90,-,469.0377999999999,0.25,516.0,573.0
FMLAB-9233,Anti Endomysium Antibodies Iga,Lab,73050-14-22,-,365.6037,0.25,402.0,446.0
FMLAB-9158,Anti Fasciola Hepatica Abs,Lab,73050-61-60,-,440.99,0.25,485.0,538.0
FMLAB-9364,ANTI HU (Anti-neuronal nuclear autoantibody type 1 )ANNA1 - SERUM/CSF ,Lab,73100-21-00,-,339.625,0.25,374.0,415.0
FMLAB-9365,Anti Jo-1,Lab,73100-10-80,-,348.194,0.25,383.0,425.0
FMLAB-8222,ANTI KERATIN,Lab,73050-39-70,-,229,0.25,252.0,280.0
FMLABM0002,ANTI NEUROMYELITIS OPTICA antibodies,Lab,73250-00-20,-,1433.25,0.25,1577.0,1750.0
FMLAB-5001,Anti Nuclear Ab (A.N.A) By Immunofluorescence,Lab,73100-10-70,-,196.6272,0.25,216.0,240.0
FMLAB-9159,Anti Phospholipids,Lab,73100-11-80,-,1577.36,0.25,1735.0,1926.0
FMLABM0073,ANTI PLA-2R,Lab,73050-23-20,-,771.75,0.25,849.0,942.0
FMLAB-9370,Anti Platelets Abs,Lab,73100-10-50,-,2784.5279,0.25,3063.0,3400.0
FMLAB-9371,ANTI PM1 ABS,Lab,73250-00-20,-,332.31,0.25,366.0,406.0
FMLAB-9367,ANTI R1,Lab,73200-08-80,-,262.2,0.25,288.0,320.0
FMLAB-9149,ANTI RETICULIN ABS (IGG & IGA),Lab,73050-14-10,-,478.37,0.25,526.0,584.0
FMLAB-5008,Anti Rubella IgM,Lab,73100-25-90,-,345.1217,0.25,380.0,421.0
FMLAB-9372,ANTI STAPHYLOLYSIN,Lab,73050-58-20,-,149.23,0.25,164.0,182.0
FMLAB-9373,Anti Sterptococcal Hyaluronidase,Lab,73100-12-90,-,126.9884,0.25,140.0,155.0
FMLAB-9374,ANTI STREPTOKINASE,Lab,73100-18-60,-,173.47,0.25,191.0,212.0
FMLAB-9131,Anti Thyroglobulin Abs,Lab,73100-27-50,-,369.9299999999999,0.25,407.0,452.0
FMLAB-9093,Anti Thyroid Peroxidase Abs (TPO),Lab,73100-17-20,-,371.7483,0.25,409.0,454.0
FMLABM0051,ANTI VGCC (Calcium Channel Antibody),Lab,73250-00-20,-,2425.5,0.25,2668.0,2962.0
FMLAB-9368,Anti YO (Purkinje Cells),Lab,73200-08-80,-,262.2,0.25,288.0,320.0
FMLAB-9514,Anti-A and Anti-B Haemolysins,Lab,73250-02-40,-,344.48,0.25,379.0,421.0
FMLAB-1085,ANTIBODY IDENTIFICATION LA00410563,Lab,73250-00-20,-,215.061,0.25,237.0,263.0
FMLAB-1013,Antibody Screening,Lab,73250-00-20,-,167,0.25,184.0,204.0
FMLAB-5067,Anti-CMV (IgG & IgM),Lab,73100-20-70,-,386.32,0.25,425.0,472.0
FMLAB-5006,ANTI-CMV IgM,Lab,73100-20-80,-,266.266,0.25,293.0,325.0
FMLAB-9214,ANTI-DEPRESSANTS SCREEN,Lab,73300-05-90,-,539.73,0.25,594.0,659.0
FMLAB-9282,Anti-Glycolipid Antibodies (Gangliosides),Lab,73200-08-80,-,1219.515,0.25,1341.0,1489.0
FMLAB-5014,ANTI-HAV IgM,Lab,73100-24-10,-,196.6272,0.25,216.0,240.0
fmlab-1302,Anti-Hbs Quantitative With Titre,Lab,73100-23-80,-,243.7358,0.25,268.0,298.0
FMLAB-5018,Anti-Hepatitis Delta (IgM),Lab,73050-49-20,-,485.34,0.25,534.0,593.0
FMLAB-9810,ANTI-HIV I & II,Lab,73100-23-30,-,246.86,0.25,272.0,301.0
FMLAB-9021,Antihyaluronidase Abs,Lab,73250-00-20,-,454.66,0.25,500.0,555.0
FMLAB-9547,ANTI-INFLUENZA A/B (IgG),Lab,73050-49-70,-,149.23,0.25,164.0,182.0
FMLAB-5004,Anti-Mitochondrial Antibody (Ama),Lab,73050-20-70,-,307.23,0.25,338.0,375.0
FMLABM0038,AntiMullerian Hormone Antibody ,Lab,73050-07-50,-,563.255,0.25,620.0,688.0
FMLABM0112,ANTI-MUSK ABS,Lab,73250-00-20,-,351.2663,0.25,386.0,429.0
FMLAB-5294,ANTINATAL CARE HIV AG/AB,Lab,73050-49-40,-,115.76,0.25,127.0,141.0
FMLAB-5800,ANTI-NEUTROPHILS CYTO,Lab,73100-10-50,-,440,0.25,484.0,537.0
FMLAB-5007,Anti-Rubella IgG,Lab,73100-25-90,-,345.1217,0.25,380.0,421.0
FMLAB-9020,ANTI-SKELETAL MUSCLE ABS.,Lab,73250-00-20,-,563.44,0.25,620.0,688.0
FMLAB-5019,Anti-Tbigg,Lab,73050-39-70,-,400,0.25,440.0,488.0
FMLAB-1014,ANTI-THROMBIN III,Lab,73100-03-90,-,345.1217,0.25,380.0,421.0
FMLABM0018,ANTI-TISSUE TRANSGLUTAMINASE(IgA),Lab,73050-14-10,-,476.97,0.25,525.0,582.0
FMLAB-8130,Anti-Xa (Anti Active Factor X),Lab,73100-06-20,-,359.4591,0.25,395.0,439.0
FMLAB-9170,Aplipoprotein B,Lab,73050-03-60,-,125.4,0.25,138.0,153.0
FMLAB-9169,Apolipoprotein A1,Lab,73050-03-60,-,125.4,0.25,138.0,153.0
fmlab-1323,Aquaporin - 4 (Csf),Lab,73050-61-60,-,486.4474999999999,0.25,535.0,594.0
FMLAB-9375,"Arsenic (B, Hair, Nails, U)",Lab,73050-03-70,-,376.2,0.25,414.0,459.0
FMLAB-9022,ARYLSULPHATASE A (B  U),Lab,73050-39-70,-,308.275,0.25,339.0,376.0
FMLAB-9376,"Ascaris Abs. IgG, IgM",Lab,73250-00-20,-,783.8,0.25,862.0,957.0
FMLAB-5012,ASMA,Lab,73100-13-30,-,460.845,0.25,507.0,563.0
FMLAB-5002,ASOT (Antistreptolysin O Titer),Lab,73100-10-90,-,116.7474,0.25,128.0,143.0
FMLAB-9229,Aspergillus Abs Igg Specific,Lab,73100-19-10,-,931.63,0.25,1025.0,1138.0
FMLAB-1705,ASPERGILLUS ANTIGEN (GALACTOMANNAN),Lab,73050-47-70,-,384.5599999999999,0.25,423.0,470.0
FMLAB-9377,Aspergillus Fumigatus Metabolic Abs,Lab,73250-00-20,-,521.4549999999999,0.25,574.0,637.0
FMLAB-9378,ASPERGILLUS FUMIGATUS SOMATIC ABS,Lab,73100-19-10,-,366.795,0.25,403.0,448.0
FMLAB-8001,Aspiration Biopsy Cytology (FNAC),Lab,73200-02-60,-,402.325,0.25,443.0,491.0
FMLAB-9379,ASULPHIDINE,Lab,73300-09-70,-,500.68,0.25,551.0,611.0
FMLAB-9380,ATENOLOL (TENORMIN),Lab,73300-03-70,-,573.21,0.25,631.0,700.0
FMLAB-9849,ATOPY PANEL-20,Lab,73100-10-00,-,800.8462,0.25,881.0,978.0
FMLAB-1651,AUTOMATED GROIN C/S,Lab,73050-40-90,-,551.25,0.25,606.0,673.0
