Department,ServiceCode,Service Description (Unified),Type,NPHIES Code (Hyphenated )2,LOS,Class B,Class A & VIP,Comment
Dermatology ,FMDER-0178,Cellulite Body Wrap,service,99999-99-99,,374,374,Current Price
Dermatology ,FMDER-0119,Cellulite Treatment Per Treat.,service,90675-00-00,,356.4,356.4,Current Price
Dermatology ,FMDER-0263,Celulitis Mesotheraphy Small Area,service,90660-00-00,,566.5,566.5,Current Price
Dermatology ,FMDER-0008,Chemical Cautery,service,41677-00-00,,77,77,Current Price
Dermatology ,FMDER-0256,Chemical Peel (Glycolic Acid) M.D. Forte Single Additional Peel,service,45019-00-00,,484,484,Current Price
Dermatology ,FMDER-0049,Collagen Application - Acne,service,99999-99-99,,222.2,222.2,Current Price
Dermatology ,FMDER-0050,Collagen Application - Regene- Ration,service,90660-00-00,,222.2,222.2,Current Price
Dermatology ,FMSUR-1028,Debrdmt & Suture Of Skin-Deep,service,90665-00-30,,980.1,980.1,Current Price
Dermatology ,FMSUR-3037,Debridement Of Diabetic Foot  Infection,service,90665-00-20,,4568.3,4568.3,Current Price
Dermatology ,FMDER-0190,Dermabrasion - Medium,service,90676-00-00,,700.7,700.7,Current Price
Dermatology ,FMDER-0031,Dermo Test,service,12000-00-00,,140.8,140.8,Current Price
Dermatology ,FMDER-0147,Dermojet Injection - Small Area,service,90660-00-00,,123.2,123.2,Current Price
Dermatology ,FMDER-0149,Dermojet Injection-Large Area,service,99999-99-99,,304.7,304.7,Current Price
Dermatology ,FMDER-0148,Dermojet Injection-Medium Area,service,99999-99-99,,181.5,181.5,Current Price
Dermatology ,FMDER-0111,Desincrustation - Large Area,service,99999-99-99,,548.9,548.9,Current Price
Dermatology ,FMDER-0112,Desincrustation - Medium Area,service,90675-00-00,,391.6,391.6,Current Price
Dermatology ,FMDER-0113,Desincrustation - Small Area,service,99999-99-99,,245.3,245.3,Current Price
Dermatology ,FMDER-0063,Diathermy Curretage,service,30195-00-00,,140.8,140.8,Current Price
Dermatology ,FMDER-0161,Electrocautery - Large Area,service,30189-01-00,,676.5,676.5,Current Price
Dermatology ,MTDER-0003,Electrocautery - Large Area Under Ga,service,30195-07-10,,426.8,426.8,Current Price
Dermatology ,FMDER-0160,Electrocautery - Medium Area,service,30189-01-00,,338.8,338.8,Current Price
Dermatology ,MTDER-0002,Electrocautery - Medium Area Under Ga,service,90676-00-00,,245.3,245.3,Current Price
Dermatology ,FMDER-0159,Electrocautery - Small Area,service,30189-01-00,,140.8,140.8,Current Price
Dermatology ,MTDER-0001,Electrocautery - Small Area Under Ga,service,30189-01-00,,134.2,134.2,Current Price
Dermatology ,FMDER-0042,Electro-Cautery Per/Unit,service,99999-99-99,,77,77,Current Price
Dermatology ,EXDER-0012,Erbium Extra Large Area,service,90676-00-00,,3787.3,3787.3,Current Price
Dermatology ,EXDER-0011,Erbium Large Area,service,99999-99-99,,3162.5,3162.5,Current Price
Dermatology ,EXDER-0009,Erbium Small Area,service,30190-00-10,,600.6,600.6,Current Price
Dermatology ,FMDER-0120,Face Lift - Non Surgical,service,45587-00-00,,706.2,706.2,Current Price
Dermatology ,FMDER-0065,Hair Shaft,service,90676-00-00,,82.5,82.5,Current Price
Dermatology ,MTDER-0032,Hydradermie Machine(1X) Facial Large Area,service,83700-00-00,,304.7,304.7,Current Price
Dermatology ,MTDER-0030,Hydradermie Machine(1X) Facial Medium Area,service,99999-99-99,,123.2,123.2,Current Price
Dermatology ,MTDER-0028,Hydradermie Machine(1X) Facial Small Area,service,83700-00-00,,93.5,93.5,Current Price
Dermatology ,MTDER-0033,Hydradermie Machine(4X) Facial Large Area,service,45024-00-00,,904.2,904.2,Current Price
Dermatology ,MTDER-0031,Hydradermie Machine(4X) Facial Medium Area,service,99999-99-99,,361.9,361.9,Current Price
Dermatology ,MTDER-0029,Hydradermie Machine(4X) Facial Small Area,service,83700-00-00,,275,275,Current Price
Dermatology ,FMDER-0150,I.M. Injection With Medicine,service,96197-19-00,,77,77,Current Price
Dermatology ,FMDER-0091,I.V. Injection,service,96199-19-00,,43.75,43.75,Current Price
Dermatology ,FMDER-0024,Ice Cube Test,service,99999-99-99,,315.7,315.7,Current Price
Dermatology ,FMDER-0082,Incision & Drainage Of Absess - Deep,service,30223-01-00,,210.1,210.1,Current Price
Dermatology ,FMDER-0081,Incision & Drainage Of Absess - Superfacial,service,30223-01-00,,105.6,105.6,Current Price
Dermatology ,FMDER-0155,Incision & Drainage Of Absess -Large,service,30223-01-00,,414.7,414.7,Current Price
Dermatology ,FMDER-0154,Incision & Drainage Of Absess -Medium,service,30223-01-00,,269.5,269.5,Current Price
Dermatology ,FMDER-0153,Incision & Drainage Of Absess -Small,service,30223-01-00,,158.4,158.4,Current Price
Dermatology ,FMDER-0193,Intracorporal Injection I.C.I,service,37415-00-00,,222.2,222.2,Current Price
Dermatology ,FMDER-0041,Intradermal Injection,service,96205-19-00,,93.5,93.5,Current Price
Dermatology ,FMDER-0146,Intralesional Injection - Large Area,service,30207-00-00,,140.8,140.8,Current Price
Dermatology ,FMDER-0144,Intralesional Injection - Small Area,service,30207-00-00,,82.5,82.5,Current Price
Dermatology ,FMDER-0145,Intralesional Injection -Medium Area,service,30207-00-00,,105.6,105.6,Current Price
Dermatology ,FMDER-0044,Keratolytic Application - Arm,service,90660-00-00,,356.4,356.4,Current Price
Dermatology ,FMDER-0043,Keratolytic Application - Face,service,99999-99-99,,222.2,222.2,Current Price
Dermatology ,FMDER-0045,Keratolytic Application - Legs,service,99999-99-99,,566.5,566.5,Current Price
Dermatology ,FMDER-0201,Laser Ablation - Medium Area,service,30195-02-00,,974.6,974.6,Current Price
Dermatology ,FMDER-0200,Laser Ablation - Small Area,service,30195-02-00,,700.7,700.7,Current Price
Dermatology ,FMDER-0221,Laser Cooling Device Application,service,90676-00-00,,140.8,140.8,Current Price
Dermatology ,FMDER-0218,Laser Hair Removal (Medium Area),service,90676-00-00,,1394.8,1394.8,Current Price
Dermatology ,FMDER-0216,Laser Test Dose,service,99999-99-99,,140.8,140.8,Current Price
Dermatology ,FMDER-0196,Laser Treatment - Extra Large Area,service,99999-99-99,,3478.2,3478.2,Current Price
Dermatology ,FMDER-0134,Laser Treatment - Medium Area,service,30195-02-00,,2201.1,2201.1,Current Price
Dermatology ,FMDER-0135,Laser Treatment -Small Area,service,30195-02-00,,700.7,700.7,Current Price
Dermatology ,FMDER-0029,Lesion Smear,service,99999-99-99,,82.5,82.5,Current Price
Dermatology ,FMDER-0140,Liquid Nirtogen Application - Large,service,90676-00-00,,269.5,269.5,Current Price
Dermatology ,FMDER-0139,Liquid Nirtogen Application - Medium,service,90676-00-00,,140.8,140.8,Current Price
Dermatology ,FMDER-0138,Liquid Nirtogen Application - Small,service,90676-00-00,,77,77,Current Price
Dermatology ,FMDER-0214,Melanocyte Culture - Large,service,73200-03-70,,12020.8,12020.8,Current Price
Dermatology ,FMDER-0186,Melanocyte Culture - Medium,service,73200-03-80,,9919.8,9919.8,Current Price
Dermatology ,FMDER-0212,Melanocyte Culture - Small,service,73400-01-50,,6612.1,6612.1,Current Price
Dermatology ,FMDER-0215,Melanocyte Culture Extra-Large,service,73200-03-80,,18031.2,18031.2,Current Price
Dermatology ,FMDER-4076,Mesotherapy For Face - 1 Session,service,90676-00-00,,566.5,566.5,Current Price
Dermatology ,FMDER-0171,Micropigmentation Test,service,30207-00-00,,47.3,47.3,Current Price
Dermatology ,FMDER-0132,Micropuncture Tattoing - Small,service,90662-00-00,,706.2,706.2,Current Price
Dermatology ,FMDER-0168,Milia Extraction - Large,service,31205-00-30,,782.1,782.1,Current Price
Dermatology ,FMDER-0167,Milia Extraction - Medium,service,31205-00-20,,484,484,Current Price
Dermatology ,FMDER-0166,Milia Extraction - Small,service,31205-00-10,,245.3,245.3,Current Price
Dermatology ,FMDER-0165,Mollusca Bodies Extraction - Large,service,90676-00-00,,269.5,269.5,Current Price
Dermatology ,FMDER-0164,Mollusca Bodies Extraction - Medium,service,90676-00-00,,210.1,210.1,Current Price
Dermatology ,FMDER-0163,Mollusca Bodies Extraction - Small,service,90676-00-00,,105.6,105.6,Current Price
Dermatology ,FMACUA0020,Moxibustion / Stick,service,99999-99-99,,181.5,181.5,Current Price
Dermatology ,MTDER-0039,Multi-Zones(12X) Body Treatment - Large Area - Package,service,99999-99-99,,4207.5,4207.5,Current Price
Dermatology ,MTDER-0037,Multi-Zones(12X) Body Treatment -Medium Area - Package,service,99999-99-99,,3005.2,3005.2,Current Price
Dermatology ,FMDER-0232,Multi-Zones(1X) Body Treatment - Large Area,service,99999-99-99,,426.8,426.8,Current Price
Dermatology ,FMDER-0230,Multi-Zones(1X) Body Treatment - Medium Area,service,99999-99-99,,304.7,304.7,Current Price
Dermatology ,FMDER-0228,Multi-Zones(1X) Body Treatment - Small Area,service,99999-99-99,,152.9,152.9,Current Price
Dermatology ,FMDER-0126,Narrow Band Regional 2Nd Course 15 Sessions,service,14050-02-00,,980.1,980.1,Current Price
Dermatology ,FMDER-0122,Narrow band UVB therapy 1 session,service,14050-02-00,,158.4,158.4,Current Price
Dermatology ,FMDER-0085,Occlusive Dressing - Large,service,30055-00-30,,210.1,210.1,Current Price
Dermatology ,FMDER-0084,Occlusive Dressing - Medium,service,30055-00-20,,105.6,105.6,Current Price
Dermatology ,FMDER-0083,Occlusive Dressing - Small,service,30055-00-10,,77,77,Current Price
Dermatology ,FMDER-0062,Pathergy Test,service,99999-99-99,,315.7,315.7,Current Price
Dermatology ,FMDER-0040,PHENOL APPLICATION 40%,service,90660-00-00,,52.8,52.8,Current Price
Dermatology ,FMDER-0022,Photopatch Test,service,73100-18-20,,286,286,Current Price
Dermatology ,FMDER-0020,Planter Wart,service,30186-00-01,,782.1,782.1,Current Price
Dermatology ,FMDER-0143,Podophyllin Application - Large Area,service,90660-00-00,,140.8,140.8,Current Price
Dermatology ,FMDER-0142,Podophyllin Application - Medium Area,service,90660-00-00,,105.6,105.6,Current Price
Dermatology ,FMDER-0141,Podophyllin Application - Small Area,service,90660-00-00,,77,77,Current Price
Dermatology ,FMDER-0002,Prostatic Massage,service,92131-00-00,,82.5,82.5,Current Price
Dermatology ,FMDER-0080,Puva Succeeding Course,service,14050-00-00,,776.6,776.6,Current Price
Dermatology ,FMDER-0032,Puvatherapy,service,14050-00-00,,210.1,210.1,Current Price
Dermatology ,FMDER-0245,Q Switch Laser For Pigmentation Test Dose,service,99999-99-99,,280.5,280.5,Current Price
Dermatology ,FMDER-0241,Q Switch Lazer For Pigmentation Smal Area,service,99999-99-99,,700.7,700.7,Current Price
Dermatology ,FMDER-0170,Regional Puva Mobile - Session,service,14050-00-00,,158.4,158.4,Current Price
Dermatology ,FMDER-0061,Sample Biopsy By Needle,service,30094-00-01,,222.2,222.2,Current Price
Dermatology ,FMDER-0157,Sebaceous Cyst Excision - Medium,service,31205-01-00,,676.5,676.5,Current Price
Dermatology ,FMDER-0069,Sebaceous Cyst Excision - Small,service,31205-00-10,,269.5,269.5,Current Price
Dermatology ,FMDER-0184,Skin Graft - Extra Large Area,service,90669-00-00,,4383.5,4383.5,Current Price
Dermatology ,FMDER-0182,Skin Graft - Medium Area,service,90669-00-00,,2918.3,2918.3,Current Price
Dermatology ,FMDER-0183,Skin Graft -Large Area,service,90669-00-00,,3665.2,3665.2,Current Price
Dermatology ,FMDER-0014,Skin Incision & Curettage,service,30195-00-00,,706.2,706.2,Current Price
Dermatology ,FMDER-0023,Skin Patch Test,service,12021-00-00,,426.8,426.8,Current Price
Dermatology ,FMDER-0036,Skin Tag Excision Per Unit,service,32142-00-00,,706.2,706.2,Current Price
Dermatology ,FMACUA0024,Sleep Inducing Acupuncture,service,93173-00-00,,257.4,257.4,Current Price
Dermatology ,FMDER-0116,Stretch Mark Treatment - 1 Session,service,90676-00-00,,356.4,356.4,Current Price
Dermatology ,FMDER-0090,Subcutaneous Injection,service,90660-00-00,,77,77,Current Price
Dermatology ,FMDER-0003,Svd Injection,service,99999-99-99,,47.3,47.3,Current Price
Dermatology ,FSDER-0003,Tattoo Removal Small Area  ,service,90662-00-00,,2510.2,2510.2,Current Price
Dermatology ,FMDER-0067,Testicular Exploration,service,37604-00-00,,5053.4,5053.4,Current Price
Dermatology ,FMDER-0053,Topical Application - Vitiligo Lotion,service,99999-99-99,,93.5,93.5,Current Price
Dermatology ,FMACUA0023,Transnerve Stimulation,service,96155-00-00,,257.4,257.4,Current Price
Dermatology ,FMDER-0034,Trichogram,service,99999-99-99,,361.9,361.9,Current Price
Dermatology ,FMDER-0064,Uretheral Irrigation,service,11921-00-00,,82.5,82.5,Current Price
Dermatology ,FMDER-0026,Uretheral Scrapping,service,90365-00-00,,140.8,140.8,Current Price
Dermatology ,FMDER-0027,Urethral/ Endocervical Swab(Gonozyme),service,73050-40-80,,361.9,361.9,Current Price
Dermatology ,FMDER-0195,Vascular Laser Treatment Test Dose,service,14100-00-00,,140.8,140.8,Current Price
Dermatology ,FMDER-0123,WEIGHT REDUC. BY DEEP HEAT     METHOD AND BODY WRAP PER TREAT,service,92178-00-90,,356.4,356.4,Current Price
Dermatology ,FMDER-0012,Wood'S Light Exam,service,42503-00-01,,82.5,82.5,Current Price
Dermatology ,FMDER-0094,Wound Dressing - Large,service,30055-00-30,,107.8,107.8,Current Price
Dermatology ,FMDER-0093,Wound Dressing - Medium,service,30055-00-20,,52.8,52.8,Current Price
Dermatology ,FMDER-0092,Wound Dressing - Small,service,30055-00-10,,41.8,41.8,Current Price
Dermatology ,FMDER-0048,Zyderm Implant Test,service,90606-01-00,,467.5,467.5,Current Price
E. N. T.,FMENTL0027,SPEECH ASSESTMENT,service,96012-00-00,,286,286,Current Price
E.N.T,FMENTP2012,Control of Haemorrhage after tonsillectomy.,service,30058-01-00,,356.4,356.4,Current Price
Emergency,FMERDA0076,11 Leads E.C.G.,service,11700-00-00,,111.1,111.1,Current Price
Emergency,FMERDA0002,Abcess Incision And Drainage - Deep,service,30223-01-20,,199.1,199.1,Current Price
Emergency,FMERDA0004,Abcess Incision And Drainage - Paronychia,service,47912-00-01,,222.2,222.2,Current Price
Emergency,FMERDA0001,Abcess Incision And Drainage - Superfecial,service,30223-01-00,,134.2,134.2,Current Price
Emergency,FMERDA0086,Ambulance For Aramco Patient --5436,service,83520-00-00,,361.9,361.9,Current Price
Emergency,FMERDA0087,Ambulance For Aramco Patient --5437,service,83520-00-00,,123.2,123.2,Current Price
Emergency,FMERDC0022,"Ambulance Service - With Nurse Or Emt/ Paramedic, 250 - 400 Km (Single Trip)",service,83520-00-00,,484,484,Current Price
Emergency,FMERDC0001,Ambulance W/ Or W/Out Nurse  (Return Jeddah),service,83500-00-10,,199.1,199.1,Current Price
Emergency,FMERDA0120,Back Slab Long - Above Elbow,service,96092-00-00,,367.4,367.4,Current Price
Emergency,FMERDA0121,Back Slab Long - Above Knee,service,96092-00-00,,467.5,467.5,Current Price
Emergency,FMERDA0123,Back Slab Short - Below Elbow,service,50130-00-01,,286,286,Current Price
Emergency,FMERDA0124,Back Slab Short - Below Knee,service,96092-00-00,,367.4,367.4,Current Price
Emergency,FMERDA0009,Burn Dressing 10 - 20% - Bsa,service,30014-00-00,,671,671,Current Price
Emergency,FMERDA0008,Burn Dressing 5 % - Bsa,service,30010-00-10,,199.1,199.1,Current Price
Emergency,FMERDA0026,Cardiac Monitoring (Per 30 Min),service,92056-00-00,,157.61000061035156,157.61000061035156,Current Price
Emergency,FMERDA0037,Check-Up Food Handler,service,99999-99-99,,269.5,269.5,Current Price
Emergency,FMERDA0071,Code Blue Activation,service,83700-00-00,,199.1,199.1,Current Price
Emergency,FMERDA0105,Code Yellow,service,83500-00-10,,409.2,409.2,Current Price
Emergency,FMERDA0126,Complex Wound Sub-Speciality Suturing,service,90676-00-00,,671,671,Current Price
Emergency,FMERDA0027,Deep Cut Wound Medium (10-20 Stitches),service,90676-00-00,,286,286,Current Price
Emergency,FMERDA0014,Deep Cut Wound Medium (5 -10 Stitches),service,30026-00-10,,199.1,199.1,Current Price
Emergency,FMERDA0127,Dressing Change - Large (> 25 Cm),service,30055-00-30,,111.1,111.1,Current Price
Emergency,FMERDA0128,Dressing Change - Medium (10 - 25 Cm),service,30055-00-20,,52.8,52.8,Current Price
Emergency,FMERDA0129,Dressing Change - Small (< 10 Cm),service,30055-00-10,,41.8,41.8,Current Price
Emergency,FMERDA0093,E.C.G. ANALYZER,service,11700-00-00,,146.3,146.3,Current Price
Emergency,FMERD-0001,Ed Consultation,service,83600-00-10,,100,180,Current Price
Emergency,FMERDA0018,Emergency Central Catheter Insertion,service,13815-00-00,,111.1,111.1,Current Price
Emergency,FMERDA0039,Emergency Defibrillation,service,83700-00-00,,199.1,199.1,Current Price
Emergency,FMERD-9938,Emergency Echocardiogram Study,service,11700-00-00,,963.6,963.6,Current Price
Emergency,FMERD-9944,Emergency Pulmonary Function Test (Portable / Disposable) Device,service,11503-16-00,,298.1,298.1,Current Price
Emergency,FMERDA0003,Endotracheal Intubation,service,22007-00-00,,269.5,269.5,Current Price
Emergency,FMERDA0038,External Consultatnt Fee - With Permession,service,83600-00-20,,397.1,397.1,Current Price
Emergency,FMERDA0033,External Ear Laceration Suturing,service,90110-00-01,,152.9,152.9,Current Price
Emergency,FMERDA0134,Finger Neighbour Strapping,service,90595-00-00,,111.1,111.1,Current Price
Emergency,FMERDA0053,Fleet Enema - Double,service,90335-01-00,,41.8,41.8,Current Price
Emergency,FMERDA0061,Fleet Enema - Single,service,90335-01-00,,41.8,41.8,Current Price
Emergency,FMERDD0004,Fracture Splint,service,96092-00-31,,111.1,111.1,Current Price
Emergency,FMERDA0135,Full Cast - Above Elbow,service,50130-00-01,,665.5,665.5,Current Price
Emergency,FMERDA0136,Full Cast - Above Knee,service,96092-00-00,,548.9,548.9,Current Price
Emergency,FMERDA0062,Glucotest,service,73050-15-80,,31.25,31.25,Current Price
Emergency,FMERDA0045,Health Certificate - Check-Up,service,99999-99-99,,216.7,216.7,Current Price
Emergency,FMERDA0052,Home Visit - Nurse Escort Per 12 Hours,service,83600-02-00,,671,671,Current Price
Emergency,FMERDA0090,Home Visit - Outside The City,service,96028-00-00,,3787.3,3787.3,Current Price
Emergency,FMERDA0078,Home Visit - Specialist Off Duty,service,83620-00-60,,508.2,508.2,Current Price
Emergency,FMERDA0077,Home Visit - Specialist On Duty,service,96028-00-00,,426.8,426.8,Current Price
Emergency,FMERDA0020,I.V. Medication Adminstration,service,96199-19-00,,14.3,14.3,Current Price
Emergency,FMERDA0064,Im Inj/Subcut Inj,service,96197-19-00,,7.7,7.7,Current Price
Emergency,FMERDA0016,Intrapulmonary Surfactant Administration By A Physician Through Endotracheal Tube,service,96205-19-00,,41.8,41.8,Current Price
Emergency,FMERDA0017,Iv Cannula Insertion,service,90220-00-00,,81.25,81.25,Current Price
Emergency,FMERDA0141,Iv Fluids - Ongoing Infusion,service,96199-19-00,,70.4,70.4,Current Price
Emergency,FMERDA0019,Iv Insertion,service,90220-00-00,,70.4,70.4,Current Price
Emergency,FMERDA0142,Iv Medication Infusion (Anti-Biotics),service,96199-19-00,,88,88,Current Price
Emergency,FMERDA0143,Iv Services,service,96199-19-00,,111.1,111.1,Current Price
Emergency,FMERDA0065,Large Dressing > 25 Cm,service,30055-00-30,,111.1,111.1,Current Price
Emergency,FMERDA0146,Laryngeal Mask Intubation,service,92035-00-00,,163.9,163.9,Current Price
Emergency,FMERDA0034,Lip Laceration Suturing,service,90676-00-00,,100.1,100.1,Current Price
Emergency,FMERDA0054,Lose Nail Removal,service,46516-01-00,,199.1,199.1,Current Price
Emergency,FMERDA0066,Medium Dressing 15 - 25 Cm,service,30055-00-20,,150,150,Current Price
Emergency,FMERDA0051,Nasal Tube Suctioning,service,96157-00-00,,140,140,Current Price
Emergency,FMERDA0073,Nebulizer (Ventoline/ Atrovent),service,92043-00-00,,111.1,111.1,Current Price
Emergency,FMERDA0035,Nose Laceration Suturing,service,90132-00-00,,134.2,134.2,Current Price
Emergency,FMERDA0067,Ordinary Dressing,service,30055-00-00,,137.5,137.5,Current Price
Emergency,FMERDA0150,Oxygen Service - Cpap,service,96191-00-00,,2165.9,2165.9,Current Price
Emergency,FMERDA0152,Oxygen Service - Face Mask,service,96191-00-00,,125,125,Current Price
Emergency,FMERDA0006,Removal Of Stitches,service,92200-00-00,,64.9,64.9,Current Price
Emergency,FMERDA0007,REMOVL OF FOREIGN BODY extermaties and trunk,service,99999-99-99,,537.9,537.9,Current Price
