Unified Code,Unified Description,Type,SBS V2,LOS,2025 Price,Discount 3 years contract,2026 Price,2027 Price
FMCAR-3075,Excision Of Mediastinal Mass / Cyst Sternotomy,PKG,38446-03-00,5,43000.0,0.0,47300.0,51557.0
FMORT-0687,TRANS ABDOMINAL ANTERIOR SPINAL FUSION  including implant,PKG,48660-00-00,2,42408.0,0.0,46649.0,50847.0
FMORT-1050,DYNAMIC SPINAL FIXATION  including implant,PKG,48678-00-00,2,42300.0,0.0,46530.0,50718.0
FMORT-9920,Percutaneus Spinal Fixation (Miss)  including implant,PKG,48678-00-00,2,42273.0,0.0,46500.0,50685.0
FMSUR-3348,Percutaneous Transluminal Angioplasty (Pta) For Intracranial Cerebrovascular Stenosis With Stent,PKG,35303-06-00,4 including ICU ,42000.0,0.0,46200.0,50358.0
FMORT-0511,TOTAL HIP REPLACEMENT AFTER O.A. DEG.  including implant,PKG,49318-00-00,2,42000.0,0.0,46200.0,50358.0
FMXRAY1701,Uterine Fibroid Embolization + Guiding Cathers + Wires + High Flow Catheter + Embolization Particles,PKG,90451-00-00,3 DAYS + 2 days ICU,42000.0,0.0,46200.0,50358.0
FMNEU-3497,Cervical Discectomy Anterior Approach – 2 Levels With Fusion Including Implants,PKG,40333-01-00,3,41777.0,0.0,45955.0,50091.0
FMORT-0662,ANT SPINAL FIX FR/DEFORM SPINE  including implant,PKG,48678-00-00,2,41571.0,0.0,45728.0,49844.0
FMORT-0494,Correction Of Deformities Limb  including implant,PKG,90604-00-00,2,41571.0,0.0,45728.0,49844.0
FMSUR-0696,Laparoscopic distal pancreatectomy - Inclusive PKG,PKG,3 days ,30390-00-00,45600.0,0.0,45600.0,
FMNEU-3390,Craniotomy Excision Of Superficial Cerebellar Tumour,PKG,39906-00-00,3 INCLUDING ICU,41296.0,0.0,45426.0,49514.0
FMCAR-3018,Mitral & Tricuspid Valve Repair (With Ring),PKG,34818-00-01,7 for the CABG  operation,41000.0,0.0,45100.0,49159.0
FMORT-9005,REVISION OF HEMIARTHROPLASTY HIP  including implant,PKG,49346-00-00,day case,40800.0,0.0,44880.0,48919.0
NEU-0023,Pituitary Tumour,PKG,39712-04-00,4,40656.0,0.0,44722.0,48747.0
FMCAR-3078,Ascending aortic aneurysm resection- excluding graft,PKG,33080-00-00,4,40362.0,0.0,44398.0,48394.0
FMSUR-6984,Brain tumor ( B ),PKG,99999-99-99,4,40362.0,0.0,44398.0,48394.0
FMCAR-3057,"Ptca (Percutaneous Transluminal Coronary Angioplasty) – Sv + 4 Stents , (One Day Ccu + Four Days Ward)",PKG,38300-00-00,5,40000.0,0.0,44000.0,47960.0
FMSUR-3363,PARTIAL LIVER RESECTION,PKG,30415-00-00,3 DAY ICU+5 DAY WARD,40000.0,0.0,44000.0,47960.0
FMNEU-0205,Microneurosurgical Cervical Corpectomy And Fusion,PKG,40335-00-00,2,40000.0,0.0,44000.0,47960.0
FMORW-0049,Knee Extarticulation With Teh Lina Knee,Service,96092-00-00,-,39963.0,0.15,43959.0,47916.0
FMORW-0156,Above Knee Prosthesis,Service,97823-00-00,-,39938.06,0.15,43932.0,47886.0
FMCAR-3048,"Ptca (Percutaneous Transluminal Coronary Angioplasty) – Sv + 3 Stent ,  (One Day Ccu + Four Days Ward)",PKG,38306-01-00,5,39700.0,0.0,43670.0,47600.0
FMNEU-3532,Excision Of Lesions Intraspinal Intradural/Cervical,PKG,40312-00-00,2,39630.0,0.0,43593.0,47516.0
FMNEU-3549,Lumbar Fenestration Microdiscectomy – Three Levels Bilateral,PKG,40300-01-00,3,39527.0,0.0,43480.0,47393.0
FMNEU-3495,Cervical Discectomy Anterior Approach – 1 Level Without Fusion Including Implants,PKG,40333-00-00,3,39350.3775,0.0,43285.0,47181.0
FMSUR-6987,THORACOTOMY REPAIR TRACHEO-BRONCHIAL TREE,PKG,38453-08-00,4,39302.0,0.0,43232.0,47123.0
FMNEU-3739,Cervical Discectomy Anterior Approach – 1 Level With Fusion,PKG,40300-00-00,3,39187.0,0.0,43106.0,46985.0
FMORT-0223,TOTAL HIP REPLACEMENT W/USE OF METHYL METHACRYLATE  including implant,PKG,49318-00-00,1,39060.0,0.0,42966.0,46833.0
FMNEU-3484,Posteriolateral Thoracic Or Lumbar Corpectomy - One Level - Including Implants,PKG,40351-00-00,2,42750.0,0.0,42750.0,
FMNEU-3475,Anterior Cervical Corpectomy And Stabilization - One Level Including Implants,PKG,40331-00-00,2  days ,42750.0,0.0,42750.0,
FMORT-0218,TOTAL KNEE REPLACEMENT  including implant,PKG,49518-00-00,4,38850.0,0.0,42735.0,46581.0
FMNEU-3503,Posterior Cervical Nerve Root Decompression – More Than 3 Nerve Roots,PKG,40334-00-00,2,38808.0,0.0,42689.0,46531.0
FMORW-0044,Upperarm Prosthesis Work Prosthesis,Service,96092-00-00,-,38750.0,0.15,42625.0,46461.0
FMORT-0728,ANTERIOR CERVICAL DISCOTOMY W/INTERBODY FUSION  including implant,PKG,40333-01-00,2,38500.0,0.0,42350.0,46162.0
FMVAS-0105,Bypass Vascular-Peripheral Artery without Graft,PKG,32766-00-00,6,38200.0,0.0,42020.0,45802.0
FMVAS-0104,AORTIC BYPASS,PKG,32763-06-00,4,38200.0,0.0,42020.0,45802.0
FMXRAY1383,IR. ANGIOPLASTY  (extracranial),PKG,35303-06-00,1,38130.0,0.0,41943.0,45718.0
FMNEU-3329,Craniotomy And Evacuation Of Acute Subdural Hematoma,PKG,39603-00-00,4,38115.0,0.0,41927.0,45700.0
FMNEU-3351,CRANIOTOMY AND EVACUATION OF EXTRADURAL + SUBDURAL COLLECTION,PKG,39615-00-00,4,38115.0,0.0,41927.0,45700.0
FMXRAY-1503,EMBOLIZATION FIRST SERIES,PKG,35321-02-00,3 DAYS + 2 days ICU,38000.0,0.0,41800.0,45562.0
FMSUR-3347,Percutaneous Transluminal Angioplasty (Pta) For Intracranial Cerebrovascular Stenosis With Balloon,PKG,35307-00-00,4,38000.0,0.0,41800.0,45562.0
FMNEU-3803,Neuronavigation Guided Brain biopsy,PKG,40903-01-00,5days (3icu +2 days ward),38000.0,0.0,41800.0,45562.0
CAR-0009,"Ptca Sv +  One Stent (Drug Eluting), Sr.12500 Will Be Charged Every Other Stent",PKG,38306-00-00,1 ccu/ 1 ward,37621.5,0.0,41384.0,45108.0
FMNEU-3533,Excision Of Lesions Intraspinal Intradural/Dorsal,PKG,40312-00-00,3,37589.0,0.0,41348.0,45069.0
FMSUR-7206,LAMINECTOPLASTY / LAMINECTOMY FOR SPINAL TUMOR FOCAL (MENINGIOMA NEUROMA),PKG,40312-00-00,3,37589.0,0.0,41348.0,45069.0
FMORT-0635,FRACTURE NECK FEMUR WITH VAS- CULARIZED BONEGRAFT  including implant,PKG,48200-00-00,4,37572.0,0.0,41329.0,45049.0
FMORT-0753,Posterolateral W/Interbody Lumbar Spinal Fusion  including implant,PKG,48648-00-00,1,37572.0,0.0,41329.0,45049.0
FMORW-0053,Hip Exarticulation Prosthesis Free Knee,Service,44370-00-00,-,37418.87,0.15,41161.0,44865.0
SUR-0171,CHOLEDOCHOJEJUNOSTOMY ( surgical open & complicated procedure ),PKG,30460-04-00,6,37260.0,0.0,40986.0,44675.0
FMORT-0485,FUSION OF THE SPINE AFTER FRAC OR FRACTURE DISLOCATION  including implant,PKG,48660-00-00,day case,37200.0,0.0,40920.0,44603.0
FMORT-0339,HEMIPELVECTOMY,PKG,44373-00-00,4,37200.0,0.0,40920.0,44603.0
FMORT-1005,ILIZAROUF (ILIZAROVE) APPLICATION  including implant,PKG,50130-00-01,1,37200.0,0.0,40920.0,44603.0
FMORT-0325,INTERTHORACOSCAPULAR AMPUTATN,PKG,44334-00-01,2,37200.0,0.0,40920.0,44603.0
FMNEU-3508,Posterior Cervical Fusion And Fixation - 2 Levels Including implants,PKG,48642-00-00,3,40850.0,0.0,40850.0,
NEU-0041,Neurovascaular depressive procedure ,PKG,90024-00-00,day case,37133.25,0.0,40847.0,44523.0
NEU-0880,Steriotaxic craniotomy,PKG,40803-00-00,8,37133.25,0.0,40847.0,44523.0
FMNEU-3381,TRANS-SPHENOIDAL EXCISION OF SELLAR TUMOUR,PKG,39712-04-00,4,37133.25,0.0,40847.0,44523.0
FMCAR-3017,Mitral & Tricuspid Valve Repair (No Ring),PKG,34818-00-01,7 for the CABG  operation,37000.0,0.0,40700.0,44363.0
FMORT-0518,Spinal Osteotomy,PKG,90569-00-01,2,37000.0,0.0,40700.0,44363.0
NEU-0035,Endarterectomy Intracranial Vessels without coils,PKG,33500-00-00,6,36845.0,0.0,40530.0,44177.0
FMCAR-3121,Total Aortic Arch Replacement WITHOUT PROTHESIS,PKG,38559-01-00,4  days,40375.0,0.0,40375.0,
FMORW-0050,Above Knee Prosthesis With Teh Lina Knee,Service,96092-00-00,-,36329.0,0.15,39962.0,43558.0
FMCAR-0559,BALLOON ANGIOPLASTY FOR CRITICAL COARCTATION OF AORTA - Inclusive pakcage,PKG,35303-07-00,1 icu + 2 day ward ,39900.0,0.0,39900.0,
FMCAR-0577,BALLOON VALVULOPLASTY FOR CRITICAL AORTIC STENOSIS - inclusive package,PKG,38475-02-00,2 days ,39900.0,0.0,39900.0,
FMCAR-0550,PULMONARY ARTERY BAND - Inclusive package deal,PKG,38715-00-00,3 days ,39900.0,0.0,39900.0,
FMCAR-0561,COARCTATION OF AORTA STENTING - Inclusing supplies and implants,PKG,38706-00-00,3 days ,39900.0,0.0,39900.0,
FMORT-0655,VASCULRIZED BONE GRAFTING ILIAC CREST,PKG,48239-00-00,1,36270.0,0.0,39897.0,43488.0
FMCAR-3050,"Ptca (Percutaneous Transluminal Coronary Angioplasty) – Dv + 2 Stent ,  (One Day Ccu + Three Days Ward)",PKG,38306-02-00,4,36200.0,0.0,39820.0,43404.0
FMORT-0197,LUMBO-SACRAL SPINAL FUSION  including implant,PKG,48642-00-00,2,36130.5,0.0,39744.0,43320.0
FMORT-0758,POST.HEMI-EPIPHYSIODESIS FOR CONG.  including implant,PKG,48509-00-01,2,35991.0,0.0,39590.0,43153.0
FMORT-0659,REMOVAL OF TUMOUR OF THE SPINE,PKG,40309-00-00,2,35991.0,0.0,39590.0,43153.0
FMSUR-3187,Procto Colectomy & Ileal Pouch Anal Anastomosis,PKG,32051-00-00,3,35934.0,0.0,39527.0,43085.0
FMNEU-3465,Removal Of Motor Cortex Stimulation (Mcs) – Electrodes (With Craniotomy),PKG,40712-01-00,3 INCLUDING ICU,35600.0,0.0,39160.0,42684.0
FMCAR-3081,Tavi: Trans Catheter Aortic Valve Implantation (Trans Femoral)Excluding Valve,PKG,38488-08-00,4,35600.0,0.0,39160.0,42684.0
FMSUR-3160,Total/Partial Pancreatectomy,PKG,30409-00-00,1-2 Days,35446.95,0.0,38992.0,42501.0
FMXRAY1444,Ir. Neuro. Carotid/Vertebral Angioplasty+Stenting,PKG,35307-00-00,2,35305.0,0.0,38836.0,42331.0
FMORT-0692,VASCULARISED MUSCLE PEDICLE TRANSFER,PKG,47966-01-00,2,35247.0,0.0,38772.0,42261.0
FMORW-0048,Knee Exarticulation Prosthesis,Service,96092-00-00,-,35120.0,0.15,38632.0,42109.0
FMSUR-3359,"Endovascular Revascularization Of Cerebral Ischemia – Mutiple Vessel Including The Basic Microcatheter, Microguide Wire",PKG,35303-06-00,3,35000.0,0.0,38500.0,41965.0
FMXRAY1403,IR. PROSTATIC ARTERY EMBOLIZATION (PAE),PKG,90392-00-00,3 DAYS + 2 days ICU,35000.0,0.0,38500.0,41965.0
PKORT-0020,COMPLEX SPINE FRACTURE/ DISSOCIATION REDUCTION AND FIXATION  including implant,PKG,47699-01-00,1,34950.0,0.0,38445.0,41905.0
FMNEU-3400,Carotid-Cavernous Fistula Embolization,PKG,35321-03-00,2,34907.0,0.0,38398.0,41853.0
NEU-0048,"Exploration & Decompression, Spinal Canal Structures W/ Internal Fixation",PKG,40330-00-00,3,34728.75,0.0,38202.0,41640.0
CAR-0012,Ptca Tv Without Stent,PKG,38300-00-00,3,34728.75,0.0,38202.0,41640.0
FMCAR-3025,"Bypass, In-Situ, Femoro-Tibial Artery",PKG,32745-00-00,1 ICU + 3 WARDS,34683.0,0.0,38151.0,41585.0
FMXRAY1681,Nm-150 Mci Oral I-131 (MIBG) Radioactive Therapy For Thyroid Cancer (Isolation) -Ablative Dose – Single Session inclusive pkg,PKG,61473-00-00,4 (isolation room),38000.0,0.0,38000.0,
FMNEU-3576,Posterior Fusion And Stabilization With Out Implant - One Level,PKG,90011-02-00,3,34421.0,0.0,37863.0,41271.0
FMORT-0705,TOTAL ELBOW REPLACEMENT  including implant,PKG,49115-00-01,1,34410.0,0.0,37851.0,41258.0
FMSUR-3174,Anterior Resection Of The Rectum With / Wout Temporary Stoma,PKG,92208-00-00,3,34137.0,0.0,37551.0,40930.0
FMNEU-3756,Repair Of Meningomyelocele Major Defect,PKG,40103-00-00,3,34137.0,0.0,37551.0,40930.0
FMCAR-3030,"Rvot Stenting (Ventricular Outflow Tract) Consumable (Sheath, Wire, Catheter, Balloon And Stent)",PKG,34824-00-00,3,34000.0,0.0,37400.0,40766.0
FMNEU-0202,Microneurosurgical Cervical Discectomy And Fusion One Level,PKG,40333-00-00,2,34000.0,0.0,37400.0,40766.0
FMORW-0052,Above Knee Prosthesis Free Knee,Service,96092-00-00,-,33908.0,0.15,37299.0,40656.0
FMCAR-3009,Aortic Mechanical Valve,PKG,38488-00-00,7 for the CABG  operation ,33904.5,0.0,37295.0,40651.0
VAS-0030,ILIO-FEMORAL BYPASS GRAFT,PKG,32712-00-00,4,33904.5,0.0,37295.0,40651.0
FMVAS-0014,AORTA BIFEMORAL BYPASS GRAFT,Service,32751-00-01,-,33904.5,0.15,37295.0,40651.0
FMVAS-0122,Angioplasty  - two  vessels,PKG,35303-06-00,4,33904.5,0.0,37295.0,40651.0
FMCAR-3011,Mitral Mechanical Valve  w/o prosthesis,PKG,38488-02-00,7 for the CABG  operation ,33904.5,0.0,37295.0,40651.0
FMORT-0745,ANTERIOR CERVICAL CORPECTOMY,PKG,48639-00-00,2,33666.0,0.0,37033.0,40366.0
FMORT-0713,VERTEBRAL PLASTY,PKG,35400-00-00,2,33600.0,0.0,36960.0,40286.0
FMSUR-3314,Laparoscopic Roux-en-Y Gastric Bypass,PKG,30512-03-00,2,33600.0,0.0,36960.0,40286.0
FMORT-9001,REVISION OF ILN FEMUR  including implant,PKG,49563-00-01,2,33600.0,0.0,36960.0,40286.0
FMORT-9002,REVISION OF ILN TIBIA  including implant,PKG,47921-00-01,2,33600.0,0.0,36960.0,40286.0
FMNEU-3769,Spinal Cord Stimulation (excluding implants),PKG,39138-00-00,2,33600.0,0.0,36960.0,40286.0
FMNEU-3528,Excision Of Lesions Intraspinal Extradural/Cervical,PKG,40309-00-00,2,33507.0,0.0,36858.0,40175.0
FMNEU-3529,Excision Of Lesions Intraspinal Extradural/Dorsal,PKG,40309-00-00,3,33507.0,0.0,36858.0,40175.0
FMORT-0660,SPONDYLISTHESIS CORRECTION  including implant,PKG,90011-02-00,2,33480.0,0.0,36828.0,40143.0
FMNEU-3605,Theco Peritoneal Shunt,PKG,40006-00-00,1,33418.0,0.0,36760.0,40068.0
FMORT-1004,KYPHOPLASTY  including implant,PKG,35400-00-00,2,33300.0,0.0,36630.0,39927.0
FMORT-0233,ARTHROPLASTY OF SHOULDER W/ SYNTHETIC PROSTHESIS  including implant,PKG,48918-00-01,1,33256.125,0.0,36582.0,39874.0
FMORT-0487,Open Reduction & Int. Fix. Of Fractured Pelvis  including implant,PKG,47486-00-01,1,33150.0,0.0,36465.0,39747.0
FSLAB0018,COMPLETE  TUMOR  MOLECULAR   INTELLIGENCE TEST ,Lab,73200-06-00,-,33000.0,0.15,36300.0,39567.0
FMNEU-3767,Stereotactic Biopsy Brain,PKG,39703-03-00,2,32957.34,0.0,36253.0,39516.0
FMORT-0196,LUMBAR SPINAL FUSION ( MULTIPLE LEVEL )  including implant,PKG,48642-00-00,2,32850.0,0.0,36135.0,39387.0
SUR-10013,Maze Procedure(Surgical Ablation Of Atrial Fibrillation) (4 DAYS),PKG,4 DAYS,38287-03-00,36100.0,0.0,36100.0,
PKEND-0010,laparoscopic assisted pull through for anorectal malformation,PKG,3 days ,45045-08-00,36100.0,0.0,36100.0,
FMNEU-3738,Cervical Discectomy Anterior Approach – 1 Level Without Fusion,PKG,40300-00-00,2,32617.0,0.0,35879.0,39108.0
FMXRAY1420,Ir. Chemoembolization,PKG,35321-02-00,3 DAYS + 2 days ICU,32550.0,0.0,35805.0,39027.0
ORT-0073,Decomposition Of Spine W/ Arthrodesis,PKG,50109-00-01,3,32413.5,0.0,35655.0,38864.0
FMNEU-3601,Posterior Rhizotomy - Lumbar Or Cervical Or Thoracic,PKG,90011-02-00,1,32380.0,0.0,35618.0,38824.0
FMNEU-3458,Selective Dorsal Root Rhizotomy - One Level,PKG,40330-00-00,1,32380.0,0.0,35618.0,38824.0
NEU-0051,Brain Tumour ( 2 Days Icu+ 7 Days Ward) (9 Days).,PKG,39712-04-00,9,32287.5,0.0,35516.0,38713.0
FMCAR-3047,Ptca (Percutaneous Transluminal Coronary Angioplasty) – Sv + 2 Stent ,PKG,38306-01-00,4,32200.0,0.0,35420.0,38608.0
FMSUR-6997,BYPASS VASCULAR INTRA-ABDOMINAL,PKG,34812-00-00,4,32000.0,0.0,35200.0,38368.0
FMXRAY1382,IR. ANGIOPLASTY + stenting OF FEOMRO-POPLITEAL ARTERY (UNI LATERAL),PKG,32754-00-01,2,32000.0,0.0,35200.0,38368.0
SUR-0138,LAP.ANTERIOR RESECTION,PKG,92208-00-00,3,32000.0,0.0,35200.0,38368.0
FMSUR-3251,Laparascopic assisted extended hemicolectomy,PKG,32005-03-00,3 DAY ICU+5 DAY WARD,32000.0,0.0,35200.0,38368.0
FMNEP-0048,Laparoscopic Nephrectomy,PKG,36528-00-00,2,32000.0,0.0,35200.0,38368.0
FMSUR-3172,Laproscopic Anterior resection for colon cancer or rectum,PKG,30390-00-00,2,32000.0,0.0,35200.0,38368.0
FMNEU-0201,Microneurosurgical Decompression At Two Level Lumbar Spine - 3Days,PKG,90024-01-00,2,32000.0,0.0,35200.0,38368.0
FMORT-0748,ANTERIOR FIXATION OF THORACIC LUMBAR FRACTURE  including implant,PKG,48678-00-00,2,31806.0,0.0,34987.0,38135.0
FMORT-0668,CERVICAL ANTERIOR CORPECTOMY GRAFT + PLANTING (ONE LEVEL)  including implant,PKG,48639-00-00,2,31806.0,0.0,34987.0,38135.0
FMORT-0732,COSTOTRANSVERSECTOMY FOR THORACICDISC,PKG,40345-00-00,2,31806.0,0.0,34987.0,38135.0
FMNEU-3432,Excision/Repair Of Basal Encephacole,PKG,40109-00-00,7,31500.0,0.0,34650.0,37769.0
FMORW-0051,Above Knee Prosthesis Knee Adjustable,Service,96092-00-00,-,31487.0,0.15,34636.0,37753.0
FMORT-0752,POSTEROLATERAL LUMBAR SPINAL FUSION  including implant,PKG,48648-00-00,2,31434.0,0.0,34577.0,37689.0
FMORT-0733,ANTERIOR THORACIC DESICTOMY,PKG,40300-00-00,2,31341.0,0.0,34475.0,37578.0
FMSUR-6998,BYPASS VASCULAR-INTRATHORACIC,PKG,38500-00-00,4,31000.0,0.0,34100.0,37169.0
FMORT-0729,ANTERIOR CERVICAL DISCOTOMY PLATING  including implant,PKG,40333-01-00,2,30969.0,0.0,34066.0,37132.0
FMORT-0700,CERVICAL POSTERIOR DECOMPRESSI ON WITHOUT PLATTING  including implant,PKG,40331-00-00,2,30969.0,0.0,34066.0,37132.0
FMORT-0747,POSTERIOR FIXATION OF THORACIC  including implant,PKG,48678-00-00,2,30969.0,0.0,34066.0,37132.0
FMNEU-3570,Repair Of Occult Spinal Dysraphism,PKG,90011-02-00,2,30903.0,0.0,33993.0,37053.0
FMCAR-3055,Bypass Operation,PKG,32700-04-01,1,30758.0,0.0,33834.0,36879.0
FMSUR-3173,Abdominoperineal Resection Of The Rectum,PKG,32039-00-00,3,30638.0,0.0,33702.0,36735.0
FMORT-0755,MODIFIED SCOTT WIRING  including implant,PKG,47921-00-01,2,30597.0,0.0,33657.0,36686.0
FMNEU-3501,Posterior Cervical Nerve Root Decompression – 2 Nerve Roots,PKG,40334-00-00,2,30544.0,0.0,33598.0,36622.0
FMNEU-3518,Decompressive Thoracic Laminectomy - 1 Level,PKG,90024-00-00,2,30512.0,0.0,33563.0,36584.0
FMORT-0277,RECONSTRUCTION OF THUMB INCL. DIGITAL TRANSFR TO ACT AS THUM,PKG,46507-00-01,1,30300.0,0.0,33330.0,36330.0
ORT-9944,Developmental Dislocation (Dysplasia) of the Hip (DDH) (DVO + Pemberton + Bonegraft),PKG,4 days ,90595-00-00,33250.0,0.0,33250.0,
ENT-0054,ENDOSCOPIC TRANSPHENOIDAL HYPOPHYSECTOMY,PKG,39715-03-00,2 day ,33250.0,0.0,33250.0,
SUR-10001,Retroperitoneal sarcoma resection radical,PKG,3 days ,30392-00-00,33250.0,0.0,33250.0,
FMNEU-3534,Excision Of Lesions Intraspinal Intradural/Lumbar,PKG,40312-00-00,3,30184.0,0.0,33202.0,36191.0
FMSUR-3360,"Carotico-Cavernous Fistula Closure Including The Basic Microcatheteter, Microguide Wire And The First Coil",PKG,39815-00-00,2,30000.0,0.0,33000.0,35970.0
FMSUR-3358,"Endovascular Revascularization Of Cerebral Ischemia – Single Vessel Including The Basic Microcatheter, Microguide Wrie",PKG,90235-00-00,3,30000.0,0.0,33000.0,35970.0
FMSUR-0440,ANGIOPLASTY PATCH ARTERY TISSUE,PKG,33548-00-00,2,30000.0,0.0,33000.0,35970.0
FMSUR-3345,Percutaneous Transluminal Angioplasty (Pta) For Extracranial Cerebrovascular Stenosis With Stent,PKG,35309-06-00,4,30000.0,0.0,33000.0,35970.0
FMSUR-3346,Percutaneous Transluminal Angioplasty (Pta) For Intracranial Cerebrovascular Stenosis Without Stent And Balloon,PKG,35303-06-00,4 including ICU ,30000.0,0.0,33000.0,35970.0
FMCAR-3036,"Pda Stenting (Patent Ductus Arteriosus) Consumable (Sheath, Wire, Catheter, Delivery Catheter And Stent)",PKG,38700-00-00,1,30000.0,0.0,33000.0,35970.0
FMHC-0040,INSERTION CANNULA VESSEL-TO-VESSEL,Service,83620-00-00,-,30000.0,0.15,33000.0,35970.0
FMORT-0773,DESTANTU LIMBAR LAMINOTOMY ( 2 LEVEL )  including implant,PKG,40300-01-00,1,29481.0,0.0,32429.0,35348.0
ORT-0260,Endoscopic Discectomy,PKG,40300-00-00,1,29295.0,0.0,32225.0,35125.0
DNT-0039,MANDIBULAR CONDYLECTOMY,PKG,45611-00-00,2,29137.5,0.0,32051.0,34936.0
FMSUR-3186,Total Colon Resection,PKG,32012-00-00,3,29070.0,0.0,31977.0,34855.0
ORT-0072,Reduction/Fixation-Spinal Injury + Prosthesis + Pt,PKG,47702-00-00,3,29064.0,0.0,31970.0,34848.0
FMORT-9003,REVISION OF ILN HUMERUS  including implant,PKG,47921-00-01,2,29025.0,0.0,31928.0,34801.0
FMSUR-3357,"Endovascular Intraarterial Fibrinolysis For Cerebrovascular Embolization / Thrombosis (Short Segment <10 Cm) Including The Basic Microcatheter, Microguide Wire",PKG,90223-01-00,3,29000.0,0.0,31900.0,34771.0
FMSUR-0423,ANGIOPLASTY PATCH ARTERY SYNTHETIC,PKG,33548-01-00,2,29000.0,0.0,31900.0,34771.0
FMCAR-3076,Thoracotomy Drainage Loculated Collection Empyema Or Effusion,PKG,38415-00-00,2,29000.0,0.0,31900.0,34771.0
FMNEU-0200,Microneurosurgical Decompression At One Level Lumbar Spine - 3 Days,PKG,90024-00-00,2,29000.0,0.0,31900.0,34771.0
FMCAR-3045,Ptca (Percutaneous Transluminal Coronary Angioplasty) – Dv ,PKG,38303-00-00,2,28943.25,0.0,31838.0,34703.0
URO-0134,PCNL for complete Staghorn stone + DJ insertion + ESWL (two sessions) ,PKG,36540-00-01,4,28500.0,0.0,31350.0,34172.0
FMNEU-3507,Posterior Cervical Fusion And Fixation - One Level Including implants,PKG,48642-00-00,3,31350.0,0.0,31350.0,
SUR-10000,Radical Excision of limb sarcoma,PKG,3 days ,90141-01-20,31350.0,0.0,31350.0,
FMNEU-3530,Excision Of Lesions Intraspinal Extradural/Lumbar,PKG,40309-00-00,2,28343.0,0.0,31177.0,33983.0
FMNEU-3531,Excision Of Lesions Intraspinal Extradural/Sacral,PKG,40309-00-00,2,28343.0,0.0,31177.0,33983.0
FMXRAY1386,Ir. Stenting Of Ul Or Ll Artery (Uni Lateral),PKG,90223-01-00,1,28249.0,0.0,31074.0,33871.0
FMORT-0739,PRECOTONEOUS DISCECTOMY ( ANY REGION ),PKG,48636-00-00,1,28179.0,0.0,30997.0,33787.0
FMXRAY1702,Embolization Second Series +  Guiding Cathers + Wires + High Flow Catheter + Embolization Material ( Particles Or Liquid ),PKG,35321-02-00,3 DAYS + 2 days ICU,28000.0,0.0,30800.0,33572.0
FMNEU-3342,Endoscopic Evacuation Of Chronic Subdural Collection – Bilateral,PKG,90007-00-00,2,28000.0,0.0,30800.0,33572.0
FMSUR-3313,Laparoscopic Mini Gastric Bypass,PKG,30512-03-00,2,28000.0,0.0,30800.0,33572.0
FMORW-0157,Below Knee Prosthesis,Service,96092-00-00,-,27959.4,0.15,30755.0,33523.0
NEU-0021,Craniotomy with Brain Tumour Supratentorial Excision ,PKG,39712-04-00,6,27951.0,0.0,30746.0,33513.0
URO-0138,Partial Nephrectomy + Vascular clamping + Calyceal repair + DJ stent insertion,PKG,36522-01-00,5,27951.0,0.0,30746.0,33513.0
FMORT-0667,CERVICAL DISCECTOMY AND INTER- BODY FUSION (ONE LEVEL)  including implant,PKG,40333-00-00,2,27900.0,0.0,30690.0,33452.0
FMCAR-3092,Pericardiectomy,PKG,38447-00-00,4,27900.0,0.0,30690.0,33452.0
PKSUR-0001,LAP.HELLER MYTOTOMY(ACALASIA,PKG,30532-00-00,4,27825.0,0.0,30608.0,33362.0
FMCAR-3046,Ptca (Percutaneous Transluminal Coronary Agioplasty) – Sv + Stent ,PKG,38306-00-00,2,27783.0,0.0,30561.0,33312.0
FMORW-0046,Below Knee Prosthesis With Cuff,Service,90595-00-71,-,27678.0,0.15,30446.0,33186.0
FMORT-0210,ARTHRODESIS OF KNEE  including implant,PKG,49509-01-00,2,27600.0,0.0,30360.0,33092.0
fmort-1054,Pelvic Osteotomies Chiari Medial Displacement Pelvic Osteotomy,PKG,48424-00-00,3,27540.0,0.0,30294.0,33020.0
fmort-1056,Pelvic Osteotomies Innominate Salter Osteotomy,PKG,48424-00-00,3,27540.0,0.0,30294.0,33020.0
DNT-0026,ORIF - MANDIBULAR FRACTURE  - UNILATERAL,PKG,90530-01-00,2,27528.0,0.0,30281.0,33006.0
FMNEU-3444,Stereotactic Guided Polidotomy For Motor Disorder,Service,90007-01-00,-,27521.0,0.15,30273.0,32998.0
FMNEU-3443,Stereotactic Guided Thalamotomy For Motor Disorder,Service,90007-01-00,-,27521.0,0.15,30273.0,32998.0
FMCAR-3056,Intra Aortic Baloon Insertion,PKG,38609-00-00,day case,27447.0,0.0,30192.0,32909.0
CAR-0017,Thoracotomy For Evacuationof Haemothorax And Lobectomy,PKG,38418-00-00,5,27447.0,0.0,30192.0,32909.0
FMNEU-3543,Lumbar Decompressive Laminectomy And Discectomy – Three Levels,PKG,40300-01-00,3,27308.0,0.0,30039.0,32742.0
ORT-0045,Repair- Amputed Finger G.A. + X-Ray,PKG,90604-00-00,1,27300.0,0.0,30030.0,32733.0
FMORT-0654,ANTERIOR SPINAL RELEASE BY SCOLIOSIS,PKG,40351-00-00,2,27272.25,0.0,29999.0,32699.0
