Department,ServiceCode,Service Description,LOS,Type,NPHIES Code (Hyphenated )2, price vip & A,Price 2022 ( B-C-Referral)
Radiology ,FMXRAY1396,Ir. Gastrostomy Tube Insertion,1,PKG,30375-07-00,11000,9900
Radiology ,FMXRAY1395,Ir. Picc Line Insertion,1,PKG,35317-01-00,12866.04,11579.436000000002
Radiology ,FMXRAY1394,Ir. Permicath Removal,DAY CASE,PKG,34530-04-00,3300,2970
Radiology ,FMXRAY1393,Ir. Permcath Insertion,2,PKG,13815-01-00,21109,18998.100000000002
Radiology ,FMXRAY1392,Ir. Percutenous Nephrostomy (2 Sides),3,PKG,36552-00-02,27500,24750
Radiology ,FMXRAY1391,Ir. Percutenous Nephrostomy (1 Side),1,PKG,36552-00-01,18700,16830
Radiology ,FMXRAY1390,Ir. Percutaneous Transhepatic Biliary Metalic Stenting,3,PKG,30492-00-00,33000,29700
Radiology ,FMXRAY1389,Ir. Percutaneous Transhepatic Drainage (Ptd),3,PKG,30440-01-00,27500,24750
Radiology ,FMXRAY1388,Ir. Percutaneous Transhepatic Cholangiography (Ptc),1,PKG,30440-00-00,13200,11880
Radiology ,FMXRAY1387,Ir. Abdominal/Pelvice Bleeding Embolization,4,PKG,99999-99-99,49500,44550
Radiology ,FMXRAY1386,Ir. Stenting Of Ul Or Ll Artery (Uni Lateral),1,PKG,90223-01-00,44000,39600
Radiology ,FMXRAY1385,Ir. Evar Revision/Endoleak,5,PKG,90223-01-00,55000,49500
Radiology ,FMXRAY1384,Ir. Stenting Of Aorta (Evar),6,PKG,35321-11-00,132000,118800
Radiology ,FMXRAY1383,Ir. Angioplasty Of Vein (Extracranial),1,PKG,35303-06-00,33000,29700
Radiology ,FMXRAY1382,Ir. Angioplasty + Stenting Of Feomro-Popliteal Artery (Uni Lateral),3,PKG,90223-01-00,55000,49500
Radiology ,FMXRAY1381,Ir. Angioplasty Of Infrapopliteal Arteries (Bi Lateral),1,PKG,32763-19-00,44000,39600
Radiology ,FMXRAY1380,Ir. Angioplasty Of Infrapopliteal Arteries (Uni Lateral),1,PKG,32763-19-00,33000,29700
Radiology ,FMXRAY1379,Ir. Angioplasty Of Feomro-Popliteal Artery (Bi Lateral),2,PKG,32751-01-02,44000,39600
Radiology ,FMXRAY1378,Ir. Angioplasty Of Feomro-Popliteal Artery (Uni Lateral),2,PKG,32751-01-01,33000,29700
Radiology ,FMXRAY1377,Ir. Angioplasty And Stenting Of Renal Artery (Bi Lateral),2,PKG,35309-06-00,77000,69300
Radiology ,FMXRAY1376,Ir. Angioplasty And Stenting Of Renal Artery (Uni Lateral),2,PKG,35309-06-00,55000,49500
Radiology ,FMXRAY1375,Ir. Angioplasty Of Renal Artery,2,PKG,35303-06-00,27500,24750
Radiology ,FMXRAY1374,Ir. Angioplasty Of Mesentric Artery,2,PKG,35303-06-00,27500,24750
Radiology ,FMXRAY1373,Ir. Angioplasty Of Hepatic Artery,2,PKG,35303-06-00,27500,24750
Radiology ,FMXRAY1372,Ir. Angioplasty Of Splenic Artery,2,PKG,35303-06-00,27500,24750
Radiology ,FMXRAY1371,Ir. Angioplasty Of Aortoiliac Artery,3,PKG,35303-06-00,44000,39600
Radiology ,FMXRAY1370,Ir. Angioplasty Of Upper Limb (One Side),3,PKG,35303-06-00,22000,19800
Radiology ,FMXRAY1369,Ir. Angiography Ll Arteriogram (Bilateral),1,PKG,59970-03-00,16500,14850
Radiology ,FMXRAY1368,Ir. Angiography Ll Arterigram (Unilateral),1,PKG,59970-03-00,13200,11880
Radiology ,FMXRAY1367,Ir. Angiography Ul Arteriogram (Bilateral),1,PKG,59970-03-00,16500,14850
Radiology ,FMXRAY1366,Ir. Angiography Ul Arteriogram (Unilateral),1,PKG,59970-03-00,19998,17998.2
Radiology ,FMXRAY1365,Ir. Angiography Spleeno Portography,1,PKG,58900-00-10,13200,11880
Radiology ,FMXRAY1364,Ir. Angiography Renal / Mesentric Arteriogram,1,PKG,59970-04-00,16500,14850
Radiology ,FMXRAY1363,Ir. Angiography Pulmonary / Bronchial Arteriogram,2,PKG,59970-04-00,16500,14850
Radiology ,FMXRAY1362,Ir. Angiography Abdomin / Pelvic Aortogram,1,PKG,59903-03-00,16500,14850
Radiology ,FMXRAY1361,Ir. Angiography Arch / Thoracic Aortogram,1,PKG,59903-03-00,16500,14850
Radiology ,FMXRAY1360,Ir. Angiography Superior/Inferior Cavograhpy,1,PKG,60024-00-00,13200,11880
Cardiology,FMVAS-0122,Angioplasty  - Two  Vessels,1,PKG,38303-00-00,27272.7,24545.43
Vascular Surgery ,FMVAS-0100,Dressing Under General Anesthesia With Vac Machine ,1,PKG,90665-00-20,4000,3600
General Surgery,FMURO-4029,Laser Sphincterotomy - 1Day,1,PKG,30485-00-00,7680,6912
General Surgery,FMURO-4028,Laser Closure Of Pilonidal Sinus - 1 Day,1,PKG,30676-02-00,9216,8294.4
General Surgery,FMURO-4027,High Anal Fistula Laser Closure - 1Day,1,PKG,32162-00-00,10000,9000
General Surgery,FMURO-4026,Low Anal Fistula Laser Closure - 1 Day,1,PKG,32159-00-00,8000,7200
Urology,FMURO-40258,Rezum Water Vapor Therapy Of Prostate,2,PKG,37224-00-00,34650,31185
General Surgery,FMURO-4025,Laser Haemorrhoidoplasty/ Laser Haemorrhoid Ablation - 1Day,1,PKG,32138-01-00,10400,9360
Urology,FMURO-3127,Kidney Transplant (Donor),2,PKG,36503-00-00,40000,36000
Urology,FMURO-3125,Kidney Transplant ( Recepient ),5,PKG,36503-00-00,120000,108000
UROLOGY,FMURO-3124,Penile Prosthesis With Implant (Inflatable),1,PKG,37426-01-00,47700,42930
UROLOGY,FMURO-3123,Penile Prosthesis With Implant (Malleable),2,PKG,37426-00-00,29400,26460
UROLOGY,FMURO-3122,Radical Nephrectomy,2,PKG,36528-01-00,17968.5,16335
UROLOGY,FMURO-3121,Surgery For Malignant Kidney,2,PKG,36516-03-00,29400,26460
UROLOGY,FMURO-3120,Memokath Ureter Without Stent,1,PKG,36821-01-00,20000,18000
UROLOGY,FMURO-3119,Memokath Urethra Without Stent,1,PKG,36811-01-00,15000,13500
UROLOGY,FMURO-3118,Memokath Prostate Without Stent,1,PKG,37223-00-00,15000,13500
UROLOGY,FMURO-3117,Cystoscopy With Intravesical Botox Injection,1,PKG,36851-00-00,15000,13500
UROLOGY,FMURO-3116,Vasovasostomy,1,PKG,37619-00-00,24900,22410
UROLOGY,FMURO-3115,Vasoepididymostomy,1,PKG,37619-02-00,24900,22410
UROLOGY,FMURO-3114,Vasal Reversal,1,PKG,37619-01-00,24900,22410
UROLOGY,FMURO-3113,Urethroplasty Two Stages,1,PKG,37345-00-00,24900,22410
UROLOGY,FMURO-3112,Urethroplasty One Stage,1,PKG,37342-00-00,17400,15660
UROLOGY,FMURO-3111,Repair Of Urethral Injuries,1,PKG,90364-00-00,11100,9990
UROLOGY,FMURO-3110,Repair Of Hypospadias Two Stages,1,PKG,37827-00-00,24900,22410
UROLOGY,FMURO-3109,Radical Prostatectomy,2,PKG,37209-01-00,12463,11330
UROLOGY,FMURO-3108,Radical Cystectomy,1,PKG,37014-00-00,21000,18900
UROLOGY,FMURO-3107,Insertion Of Penile Prothesis,1,PKG,37426-00-00,21000,18900
UROLOGY,FMURO-3106,Iliocystoplasty,1,PKG,37047-01-00,21000,18900
UROLOGY,FMURO-3105,Ileal Ureter,2,PKG,90358-00-00,24900,22410
UROLOGY,FMURO-3104,Excision Of Ureterocele And Reimplantation Of Ureter,1,PKG,36848-00-00,17400,15660
UROLOGY,FMURO-3103,Boari Flap,1,PKG,36579-02-00,21000,18900
UROLOGY,FMURO-3102,Total Cystectomy,2,PKG,37014-00-00,6123.81,5567.1
UROLOGY,FMURO-3101,Total Or Partial Nephrectomy,2,PKG,36522-01-00,17400,15660
UROLOGY,FMURO-3100,Urethrolithotomy (Middle And Lower 1/3 Crushing),1,PKG,36549-00-00,13800,12420
UROLOGY,FMURO-3099,Suprapubic Cystostomy (For Stone Or Ulcers Of Bladder),1,PKG,37011-00-00,13800,12420
UROLOGY,FMURO-3098,Flexible Ureterorenoscopy Djs Insertion,1,PKG,36803-00-00,28462.5,25616.25
UROLOGY,FMURO-3097,Release Of Chordee,1,PKG,37417-00-00,12000,10800
UROLOGY,FMURO-3095,Trans Vaginal Tape Insertion (Tvt),1,PKG,35599-00-00,13800,12420
UROLOGY,FMURO-3094,Trans Obturator Tape Insertion (Tot),1,PKG,35599-00-00,15900,14310
UROLOGY,FMURO-3093,Urs & Stone Extraction,1,PKG,36806-02-00,12900,11610
UROLOGY,FMURO-3092,Diverticulectomy,1,PKG,37020-01-00,4595.58,4177.8
UROLOGY,FMURO-3091,Cystoscopy And Lithlapexy,1,PKG,36863-00-00,10140,9126
UROLOGY,FMURO-3090,Ureteroscope,1,PKG,36803-00-00,9000,8100
UROLOGY,FMURO-3089,Turp,1,PKG,36840-02-00,17400,15660
UROLOGY,FMURO-3088,Tuna,1,PKG,37224-00-00,13800,12420
UROLOGY,FMURO-3087,Transvesical Prostatectomy,2,PKG,37200-03-00,17400,15660
UROLOGY,FMURO-3086,Simple Nephrectomy,1,PKG,36516-01-00,11446.6,10406
UROLOGY,FMURO-3085,Retropubic Prostatectomy,1,PKG,37200-04-00,17400,15660
UROLOGY,FMURO-3084,Repair Of Ureteral Injuries,1,PKG,90357-00-00,17400,15660
UROLOGY,FMURO-3083,Repair Of Ruptured Urethra Or Bladder,2,PKG,90364-00-00,17400,15660
UROLOGY,FMURO-3082,Repair Of Renal Injuries,2,PKG,90350-00-00,17400,15660
UROLOGY,FMURO-3081,Repair Of Fracture Penis,1,PKG,37408-01-00,6945.4,6314
UROLOGY,FMURO-3080,Removal Of Penile Prosthesis,1,PKG,37426-00-00,15900,14310
UROLOGY,FMURO-3079,Pyeloplasty,1,PKG,36564-01-00,4866.62,4424.2
UROLOGY,FMURO-3078,Pyelolithotomy,1,PKG,36540-00-01,4595.58,4177.8
UROLOGY,FMURO-3077,Pcnl,1,PKG,30450-01-01,17400,15660
UROLOGY,FMURO-3076,Nesbit Operation,1,PKG,37417-00-00,13800,12420
UROLOGY,FMURO-3075,Nephrolithotomy,1,PKG,36540-00-01,27225,24502.5
UROLOGY,FMURO-3074,Marsupialization Of Renal Cyst,1,PKG,36558-01-00,17400,15660
UROLOGY,FMURO-3073,Fulgration Of Posterior Urethral Valve,2,PKG,37854-00-00,13800,12420
UROLOGY,FMURO-3072,Excision Of Urethral Fistula,1,PKG,37333-00-00,13800,12420
UROLOGY,FMURO-3071,Excision Of Urethral Diverticulum,1,PKG,37372-00-00,13800,12420
UROLOGY,FMURO-3070,Excision Of Ureteric Stricture And Primary Anastomosis,1,PKG,36579-01-00,13800,12420
UROLOGY,FMURO-3069,Excision Of Bladder Ulcer,1,PKG,90360-00-00,7500,6750
UROLOGY,FMURO-3068,Endoscopic Removal Of Urethral Stone,1,PKG,37318-02-00,7800,7020
UROLOGY,FMURO-3067,Drainage Of Perinephric Abscess,1,PKG,30394-00-00,2305.05,2095.5
UROLOGY,FMURO-3066,Cystoscopy And Dilatation Of Ureteric Stricture And Dj Stent Insertion,1,PKG,36821-01-00,8940,8046
UROLOGY,FMURO-3065,Cystocsopy And U/S Lithtripsy,1,PKG,36546-00-00,9900,8910
UROLOGY,FMURO-3064,Correction Of Tortion Testes & Orchidopexy,1,PKG,37604-10-00,11100,9990
UROLOGY,FMURO-3063,Colposuspension,1,PKG,37044-01-00,5108.62,4644.2
UROLOGY,FMURO-3062,Bilateral Orchidopexy,1,PKG,37604-12-00,4166.030000000001,3787.3
UROLOGY,FMURO-3061,Bilateral Ligation Of Varicocele,1,PKG,30635-00-02,9900,8910
UROLOGY,FMURO-3060,Anterior Urethrotomy For Stone,1,PKG,37324-00-00,10800,9720
UROLOGY,FMURO-3059,Repair Of Hypospadias,1,PKG,37821-00-00,17400,15660
UROLOGY,FMURO-3058,Partial Cystectomy,1,PKG,37000-01-00,4595.58,4177.8
UROLOGY,FMURO-3057,Urethral Fistula Two Stages,1,PKG,90364-00-00,17400,15660
UROLOGY,FMURO-3056,Resection And Anastomosis Or Reimplantation Of Ureter,1,PKG,36588-01-00,17400,15660
UROLOGY,FMURO-3055,Recurrent Ureteral Stricture,1,PKG,37303-00-00,17400,15660
UROLOGY,FMURO-3054,Ureterolithotomy,1,PKG,36549-00-00,3068.56,2789.6
UROLOGY,FMURO-3053,Nephropexy,1,PKG,90350-00-00,4595.58,4177.8
UROLOGY,FMURO-3052,Suprapubic Prostatectomy,1,PKG,37200-03-00,17400,15660
UROLOGY,FMURO-3051,Partial Excision Of Tumours Of Kidney And Bladder,1,PKG,36558-01-00,17400,15660
UROLOGY,FMURO-3050,Tur Bladder (Tumours),1,PKG,36845-06-00,11100,9990
UROLOGY,FMURO-3049,Cystourethroscopy + Turp,1,PKG,37224-03-00,14400,12960
UROLOGY,FMURO-3048,Prostatic Abscess Drainage,1,PKG,37212-01-00,2382.4900000000002,2165.9
UROLOGY,FMURO-3047,Cystourethroscopy + Ureteric Meatotomy,1,PKG,36830-00-00,8940,8046
UROLOGY,FMURO-3046,Meatoplasty,1,PKG,37342-00-00,5700,5130
UROLOGY,FMURO-3045,Permicath Insertion For Hemodialysis,1,PKG,13815-01-00,11228.8,10105.92
UROLOGY,FMURO-3044,Cystoscopy + Removal Of Djs Under G.A. (Bilateral),1,PKG,36833-01-00,6000,5400
UROLOGY,FMURO-3043,Epididymectomy,1,PKG,37613-00-00,7200,6480
UROLOGY,FMURO-3042,Urethral Dilatation,1,PKG,90358-00-00,12375,11137.5
UROLOGY,FMURO-3041,Unilateral Orchidopexy,1,PKG,37604-10-00,7500,6750
UROLOGY,FMURO-3040,Unilateral Ligation Of Vacicocele,1,PKG,30635-00-01,37774,33996.6
UROLOGY,FMURO-3039,Spermatocelectomy,1,PKG,37601-00-00,5700,5130
UROLOGY,FMURO-3038,Open Cystolithotomy,1,PKG,37008-03-00,10800,9720
UROLOGY,FMURO-3037,Nephrostomy,1,PKG,36516-01-00,3068.56,2789.6
UROLOGY,FMURO-3036,Inguinal Orchidectomy,1,PKG,30641-00-00,7500,6750
UROLOGY,FMURO-3035,Excision Of Hydrocele,1,PKG,30631-00-01,2150.17,1954.7
UROLOGY,FMURO-3034,Excision Of Urethral Caruncle,1,PKG,35523-00-00,5700,5130
UROLOGY,FMURO-3033,Evertion Of Hydrocele,1,PKG,30631-00-01,5700,5130
UROLOGY,FMURO-3032,Endoscopic Incision Of Ureterocele,1,PKG,36848-00-00,7200,6480
UROLOGY,FMURO-3031,Cystourethroscopy & Visual Internal Urethrotomy,1,PKG,37324-01-00,8700,7830
UROLOGY,FMURO-3030,Cystourethroscopy & Otis Urethrotomy,1,PKG,37324-01-00,7800,7020
UROLOGY,FMURO-3029,Cystoscopy And Retrograde Pyelography And Dj Insertion,1,PKG,36821-01-00,7200,6480
UROLOGY,FMURO-3028,Cystoscopy And Retrograde Pyelography,1,PKG,58715-01-00,5700,5130
UROLOGY,FMURO-3027,Cystoscopy And Meatotomy,1,PKG,37324-01-00,6450,5805
UROLOGY,FMURO-3026,Cystoscopy And Dj Stent Insertion (Unilateral),1,PKG,36821-01-00,6050,5500
UROLOGY,FMURO-3025,Cystoscopy & Biopsy,1,PKG,36812-00-00,3993,3630
UROLOGY,FMURO-3024,Cystodistention,1,PKG,36827-00-00,3750,3375
UROLOGY,FMURO-3023,Bladder Neck Incision,2,PKG,36854-00-00,10800,9720
UROLOGY,FMURO-3022,Aspiration Of Prostatic Cyst,DAY CASE,PKG,37218-00-00,1860,1674
UROLOGY,FMURO-3021,Cystourethroscopy + Diathermy Coagulation Papiloma Bladder,1,PKG,36840-03-00,10950,9855
UROLOGY,FMURO-3020,Ureteral Dilation,1,PKG,37303-00-00,8700,7830
UROLOGY,FMURO-3019,Cystourethroscopy + Loop Dj Stent,1,PKG,36821-01-00,7200,6480
UROLOGY,FMURO-3018,Diverticulum (Excision Of Bladder),2,PKG,37020-00-00,13200,11880
UROLOGY,FMURO-3017,Cystoscopy + Anaestesia,1,PKG,36812-00-00,4950,4455
UROLOGY,FMURO-3016,Cystoscopy And Ureteric Catheterization (One Side Or Both Sides) Apart From Radiology,1,PKG,36824-00-00,5250,4725
UROLOGY,FMURO-3015,Cystoscopy + Removal Of Djs Under G.A.,1,PKG,36821-01-00,5280,4800
UROLOGY,FMURO-3014,Laser Lithotripsy,1,PKG,36546-00-00,3500,3150
UROLOGY,FMURO-3013,Trus & Biopsy,DAY CASE,PKG,37218-00-00,1500,1350
UROLOGY,FMURO-3012,Testicualr Biopsy,DAY CASE,PKG,30644-04-00,1380.61,1255.1
UROLOGY,FMURO-3011,Suprapubic Catheter Insertion,DAY CASE,PKG,37011-00-00,3300,2970
UROLOGY,FMURO-3010,Recircumcision Under La,DAY CASE,PKG,30653-00-00,2400,2160
UROLOGY,FMURO-3009,Recircumcision Under Ga,1,PKG,30653-00-00,3300,2970
UROLOGY,FMURO-3007,Meatotomy Under Ga,1,PKG,37321-00-00,3300,2970
UROLOGY,FMURO-3006,Excision Of Penile Skin Lesion Under La,DAY CASE,PKG,90403-00-00,1800,1620
UROLOGY,FMURO-3005,Excision Of Penile Skin Lesion Under Ga,1,PKG,90403-00-00,3300,2970
UROLOGY,FMURO-3004,Cystoscopy,1,PKG,36812-00-00,1464.1,1331
UROLOGY,FMURO-3003,Anterior Urethrolithotomy,1,PKG,36549-00-00,6600,5940
UROLOGY,FMURO-3002,Transurethrolithotomy,1,PKG,36549-00-00,6600,5940
UROLOGY,FMURO-3001,Testicular Biopsy/Histopathology,DAY CASE,PKG,30644-04-00,3900,3510
UROLOGY,FMURO-3000,Vesicolithotomy,1,PKG,90363-01-00,6600,5940
Urology,FMURO-2197,Sphincteroplasty,1,PKG,32126-00-00,8000,7200
UROLOGY,FMURO-2046,Laser Stone Kidney Fragmentation,1,PKG,37318-03-00,30000,27000
SURGERY,FMSUR-9154,Excision Of Haemangioma Big,1,PKG,30223-00-00,14500,13050
SURGERY,FMSUR-9048,Excision Of Soft Tissue Sarcoma,1,PKG,90575-00-01,2500,2250
General Surgery,FMSUR-4000,Whipples Operation(Cancer Head Of Pancreas),4,PKG,30577-00-00,50000,45000
SURGERY,FMSUR-3379,Oesophagojeunostomy,3,PKG,30554-00-00,23000,20700
General Surgery,FMSUR-3378,Total Conservative Parotidectomy With Facial Nerve Preservation,4,PKG,30247-00-00,40000,36000
General Surgery,Fmsur-3377,Insertion Feeding Jejunostomy,2,PKG,31462-00-00,12000,10800
General Surgery,Fmsur-3376,Billroth Ii,2,PKG,30518-01-00,18000,16200
General Surgery,Fmsur-3375,Laparoscopic Distal Gastrectomy With Extended D1 Lymphadenectomy ,4,PKG,30523-00-00,40000,36000
General Surgery,FMSUR-3374,Resection Of Huge Abdominal Mass,1,PKG,90328-00-00,10000,9000
General Surgery,FMSUR-3373,Infra-Colic Omentectomy,1,PKG,96189-00-00,30000,27000
General Surgery,FMSUR-3367,Microscopic Repair Of Nail Bed ,1,PKG,46486-00-00,6000,5400
General Surgery,FMSUR-3364,Incision  Drainage Deep Abscess/Hematoma Soft Tissues Neck/Thorax,1,PKG,96215-00-00,3000,2700
SURGERY,FMSUR-3362,"Revision, Arteriovenous Fistula / Gortex",1,PKG,34518-00-00,7000,6300
SURGERY,FMSUR-3361,"Dural Arteriovenous Fistula Closure Including The Basic Microcatheter, Microguide Wire And The First Coil",1,PKG,34115-00-00,27000,24300
SURGERY,FMSUR-3360,"Carotico-Cavernous Fistula Closure Including The Basic Microcatheteter, Microguide Wire And The First Coil",2,PKG,39815-00-00,39600,35640
SURGERY,FMSUR-3359,"Endovascular Revascularization Of Cerebral Ischemia – Mutiple Vessel Including The Basic Microcatheter, Microguide Wire",3,PKG,35303-06-00,47820,43038
SURGERY,FMSUR-3358,"Endovascular Revascularization Of Cerebral Ischemia – Single Vessel Including The Basic Microcatheter, Microguide Wrie",3,PKG,90235-00-00,40800,36720
SURGERY,FMSUR-3357,"Endovascular Intraarterial Fibrinolysis For Cerebrovascular Embolization / Thrombosis (Short Segment <10 Cm) Including The Basic Microcatheter, Microguide Wire",3,PKG,90223-01-00,40800,36720
SURGERY,FMSUR-3356,"Embolization Of Cranial And Spinal Vascular Tumors As Pre-Operative And Decrease In Blood Supply To The Tumor Including The Basic Microcatheter, Microguide Wire And The First Coil",2,PKG,35321-02-00,16620,14958
SURGERY,FMSUR-3355,"Embolization Of Cranial And Spinal Arteriovenous Malformations By Glue And Coils > 6 Nedal Injections Including The Basic Microcatheter, Microguide Wire And The First Coil",2,PKG,35321-02-00,79800,71820
SURGERY,FMSUR-3354,"Embolization Of Cranial And Spinal Arteriovenous Malformations By Glue And Coils 3-6 Nedal Injections Including The Basic Microcatheter, Microguide Wire And The First Coil",3,PKG,35412-00-00,70200,63180
SURGERY,FMSUR-3353,"Embolization Of Cranial And Spinal Arteriovenous Malformations By Glue And Coils 1-3 Nedal Injections Including The Basic Microcatheter, Microguide Wire And First Coil",2,PKG,35321-10-00,63000,56700
SURGERY,FMSUR-3352,"Obliteration Of Cerebral Aneurysms By Coils – Large Aneurysms (> 10 Mm) Including The Basic Microcather, Microguide Wire And The First Coil",3,PKG,35412-00-00,105600,95040
SURGERY,FMSUR-3351,"Obliteration Of Cerebral Aneurysms By Coils – Medium Aneurysms (5 To 10 Mm) Including The Basic Microcatheter, Microguide Wire And The First Coil",3,PKG,35412-00-00,92400,83160
SURGERY,FMSUR-3350,Each Additional : Coil,1,PKG,99999-99-99,12463,11330
SURGERY,FMSUR-3349,"Obliteration Of Cerebral Aneurysms By Coils – Small Aneurysms (<5 Mm) Including The Basic Microcatheter, Microguide Wire And The First",2,PKG,35412-00-00,78000,70200
SURGERY,FMSUR-3348,Percutaneous Transluminal Angioplasty (Pta) For Intracranial Cerebrovascular Stenosis With Stent,4 including ICU ,PKG,35303-06-00,58800,52920
SURGERY,FMSUR-3347,Percutaneous Transluminal Angioplasty (Pta) For Intracranial Cerebrovascular Stenosis With Balloon,4,PKG,35307-00-00,51600,46440
SURGERY,FMSUR-3346,Percutaneous Transluminal Angioplasty (Pta) For Intracranial Cerebrovascular Stenosis Without Stent And Balloon,4 including ICU ,PKG,35303-06-00,42000,37800
SURGERY,FMSUR-3345,Percutaneous Transluminal Angioplasty (Pta) For Extracranial Cerebrovascular Stenosis With Stent,4,PKG,35309-06-00,42000,37800
SURGERY,FMSUR-3344,Percutaneous Transluminal Angioplasty (Pta) For Extracranial Cerebrovascular Stenosis With Balloon,4,PKG,35307-00-00,32400,29160
SURGERY,FMSUR-3343,Percutaneous Transluminal Angioplasty (Pta) For Extracranial Cerebrovascular Stenosis Without Stent And Balloon,4,PKG,35303-06-00,27600,24840
SURGERY,FMSUR-3342,Spinal Angiogram,1,PKG,57350-05-00,9000,8100
SURGERY,FMSUR-3341,Bilateral Carotid And Vertebral Angiogram,1,PKG,90902-00-00,9000,8100
SURGERY,FMSUR-3340,Pre Implantation Genetic Screeing (Pgs) 4 Embryos,DAY CASE,PKG,73400-03-20,6600,5940
SURGERY,FMSUR-3339,Emryo Transfer,DAY CASE,PKG,13215-01-00,738.1,671
SURGERY,FMSUR-3338,Endometrium Oblation,1,PKG,35622-00-00,14400,12960
SURGERY,FMSUR-3337,Hysteroscopic Metroplasty,1,PKG,35634-00-00,14400,12960
SURGERY,FMSUR-3336,Hysteroscopy Myomectomy,1,PKG,35649-01-00,14400,12960
SURGERY,FMSUR-3335,Hysteroscopic Removal Of Synechia,1,PKG,35633-00-00,14400,12960
SURGERY,FMSUR-3334,Hysteroscopic Polypectomy,1,PKG,35633-01-00,10110.1,9099.09
SURGERY,FMSUR-3333,Hysteroscopic Endometrial Biopsy,DAY CASE,PKG,35630-00-00,7200,6480
SURGERY,FMSUR-3332,Diganostic Hysteroscopy,DAY CASE,PKG,35630-00-00,5000,4500
SURGERY,FMSUR-3331,Hysterosalpingography In Or Under Ga,DAY CASE,PKG,59712-00-00,3300,2970
SURGERY,FMSUR-3330,Frozen Embryo Replacement Cycle,DAY CASE,PKG,73400-02-20,4320,3888
SURGERY,FMSUR-3329,Testicular Aspiration,DAY CASE,PKG,37605-01-01,5400,4860
SURGERY,FMSUR-3328,Assisted Hatching,DAY CASE,PKG,73400-01-80,1322.53,1202.3
SURGERY,FMSUR-3327,Iui Including 3 Ultrasound & Urine Test,DAY CASE,PKG,35503-00-00,2400,2160
SURGERY,FMSUR-3326,Embryo Cryo Storage Fee (3 Years),DAY CASE,PKG,73400-05-10,7200,6480
SURGERY,FMSUR-3325,Embryo Cryo Storage Fee (Two Years),DAY CASE,PKG,73400-05-10,4800,4320
SURGERY,FMSUR-3324,Embryo Cryo Storage Fee (One Year),DAY CASE,PKG,73400-04-30,2400,2160
SURGERY,FMSUR-3323,Icsi Cycle Second Attempt,1,PKG,13251-00-00,19200,17280
SURGERY,FMSUR-3322,Icsi Cycle First Attempt,1,PKG,13251-00-00,21600,19440
SURGERY,FMSUR-3321,Ivf Cycle Second Attempt,1,PKG,13215-03-00,16800,15120
SURGERY,FMSUR-3320,Ivf Cycle First Attempt,1,PKG,13215-01-00,18000,16200
SURGERY,FMSUR-3319,Diagnostic Laparoscopic Post Bariatric Surgery,1,PKG,30390-00-00,10000,9000
SURGERY,FMSUR-3318,Laparoscopic Band Removal With Cholecystectomy,2,PKG,30445-00-00,25000,22500
SURGERY,FMSUR-3317,Laparoscopic Nissen Fudoplication,1,PKG,30527-00-00,30000,27000
SURGERY,FMSUR-3316,Laparoscopic Band Removal,1,PKG,90942-01-00,20000,18000
SURGERY,FMSUR-3314,Laparoscopic Roux-En-Y Gastric Bypass,2,PKG,30512-03-00,38000,34200
SURGERY,FMSUR-3313,Laparoscopic Mini Gastric Bypass,2,PKG,30512-03-00,38000,34200
SURGERY,FMSUR-3312,Major Bariatric Revision,1,PKG,30511-12-00,8000,7200
SURGERY,FMSUR-3311,Bariatric Revision,DAY CASE,PKG,30511-12-00,4000,3600
SURGERY,FMSUR-3310,Shortening Of Common Limb Of Gastric Bypass Following Weight Regain,2,PKG,48424-01-00,38000,34200
SURGERY,FMSUR-3309,Resizing Of Gastric Bypass Pouch Following Weight Regain,2,PKG,30514-01-00,38000,34200
SURGERY,FMSUR-3308,Total Reversal Of Laparoscopic Roux-En-Y Gastric Bypass,3,PKG,30512-00-00,38000,34200
SURGERY,FMSUR-3307,Biliopancreatic Diversion (Bpd) Scopinaro Procedure With Cholecystectomy And Band Removal,3,PKG,30512-02-00,54000,48600
SURGERY,FMSUR-3306,Biliopancreatic Diversion (Bpd) Scopinaro Procedure With Band Removal,2,PKG,30512-02-00,48000,43200
SURGERY,FMSUR-3305,Biliopancreatic Diversion (Bpd) Scopinaro Procedure With Cholecystectomy,2,PKG,30512-02-00,48000,43200
SURGERY,FMSUR-3304,Laparoscopic Sleeve Gastrectomy With Cholecystectomy And Band Removal,3,PKG,30511-09-00,40000,36000
SURGERY,FMSUR-3303,Laparoscopic Mini Gastric Bypass With Cholecystectomy And Band Removal,2,PKG,30445-00-00,50000,45000
